,week_male,week_female,tuple,average_male,average_female,female-male
28,0.97122586,0.8712821,"('disloyal', 'loyal')",0.9712259,0.8712821,-0.0999438
29,-0.1727095,-0.24176022,"('unfair', 'fair')",-0.1727095,-0.2417602,-0.0690507
30,0.86689305,0.76271546,"('intolerant', 'tolerant')",0.8668931,0.7627155,-0.1041776
31,-1.1353965,-1.0619957,"('evil', 'good')",-1.1353965,-1.0619957,0.0734008
32,1.2048768,1.1355246,"('unkind', 'kind')",1.2048768,1.1355246,-0.0693522
33,-0.7576496,-0.5879884,"('wrong', 'right')",-0.7576496,-0.5879884,0.1696612
34,4.3760104,4.551715,"('mean', 'honorable')",4.3760104,4.5517149,0.1757045
35,-0.9669361,-1.0360032,"('corrupt', 'incorrupt')",-0.9669361,-1.0360032,-0.0690671
36,-0.6399806,-0.6512197,"('hostile', 'amicable')",-0.6399806,-0.6512197,-0.0112391
37,0.6522287,0.5736888,"('fake', 'genuine')",0.6522287,0.5736888,-0.0785399
38,-0.06875962,0.059917256,"('untruthful', 'truthful')",-0.0687596,0.0599173,0.1286769
39,-0.03502793,-0.03623464,"('exploitative', 'cooperative')",-0.0350279,-0.0362346,-0.0012067
40,-1.5272226,-1.7196661,"('stingy', 'generous')",-1.5272226,-1.7196661,-0.1924435
41,-0.0013833977,-0.10081617,"('unforgiving', 'forgiving')",-0.0013834,-0.1008162,-0.0994328
42,-1.9715165,-2.0751371,"('unreliable', 'reliable')",-1.9715165,-2.0751371,-0.1036206
43,1.3624204,1.3059678,"('irresponsible', 'responsible')",1.3624204,1.3059678,-0.0564526
44,-1.2077731,-1.2994821,"('prejudiced', 'unprejudiced')",-1.2077731,-1.2994821,-0.091709
45,0.47390404,0.44784448,"('incompetent', 'competent')",0.473904,0.4478445,-0.0260595
46,-0.29354945,-0.34009743,"('uncompetitive', 'competitive')",-0.2935494,-0.3400974,-0.046548
47,5.5882387,5.7246733,"('stupid', 'smart')",5.5882387,5.7246733,0.1364346
48,0.8134761,0.73471546,"('unintelligent', 'intelligent')",0.8134761,0.7347155,-0.0787606
49,-0.48921075,-0.4007886,"('unable', 'able')",-0.4892108,-0.4007886,0.0884222
50,-0.2506589,-0.26807714,"('clumsy', 'skillful')",-0.2506589,-0.2680771,-0.0174182
51,0.3623082,0.34866935,"('uneducated', 'educated')",0.3623082,0.3486694,-0.0136388
52,-0.7388739,-0.7872775,"('irrational', 'rational')",-0.7388739,-0.7872775,-0.0484036
53,0.2500667,0.22094332,"('uncreative', 'creative')",0.2500667,0.2209433,-0.0291234
54,0.9145166,1.0587583,"('incapable', 'capable')",0.9145166,1.0587583,0.1442417
55,0.9934574,0.9815986,"('incompetent', 'clever')",0.9934574,0.9815986,-0.0118588
56,0.47161296,0.5147442,"('impractical', 'practical')",0.471613,0.5147442,0.0431312
57,-2.654191,-2.7714326,"('unimaginative', 'imaginative')",-2.654191,-2.7714326,-0.1172416
58,-0.0017830953,-0.08688418,"('undiscriminating', 'discriminating')",-0.0017831,-0.0868842,-0.0851011
59,-0.274487,-0.16636917,"('foolish', 'wise')",-0.274487,-0.1663692,0.1081178
60,0.3840833,0.48301503,"('inefficient', 'efficient')",0.3840833,0.483015,0.0989317
61,0.58231056,0.40560904,"('illogical', 'logical')",0.5823106,0.405609,-0.1767016
62,0.8926014,0.94429,"('incompetent', 'brilliant')",0.8926014,0.94429,0.0516886
63,0.84630454,0.89566827,"('unperceptive', 'insightful')",0.8463045,0.8956683,0.0493638
64,-5.940721,-5.86453,"('shy', 'confident')",-5.940721,-5.8645301,0.0761909
65,1.0047913,0.88739496,"('insecure', 'secure')",1.0047913,0.887395,-0.1173963
66,0.06681654,0.033996947,"('inactive', 'active')",0.0668165,0.0339969,-0.0328196
67,-0.88281024,-0.77152634,"('doubtful', 'determined')",-0.8828102,-0.7715263,0.1112839
68,-0.54175264,-0.48885748,"('dependent', 'independent')",-0.5417526,-0.4888575,0.0528951
69,-1.8876847,-1.712074,"('lazy', 'industrious')",-1.8876847,-1.712074,0.1756107
70,1.2878327,1.1570604,"('lethargic', 'energetic')",1.2878327,1.1570604,-0.1307723
71,0.41574585,0.57791805,"('diffident', 'self-confident')",0.4157459,0.5779181,0.1621722
72,0.804055,0.832508,"('unambitious', 'ambitious')",0.804055,0.832508,0.028453
73,-3.1007376,-3.068905,"('helpless', 'self-reliant')",-3.1007376,-3.0689051,0.0318325
74,-0.1397695,-0.17550915,"('undedicated', 'dedicated')",-0.1397695,-0.1755092,-0.0357397
75,-0.6637156,-0.5679091,"('meek', 'impulsive')",-0.6637156,-0.5679091,0.0958065
76,1.0235431,0.88521457,"('anxious', 'daring')",1.0235431,0.8852146,-0.1383285
77,-1.1134526,-1.0410634,"('unmotivated', 'motivated')",-1.1134526,-1.0410634,0.0723892
78,-0.49835035,-0.5008358,"('nonresilient', 'resilient')",-0.4983504,-0.5008358,-0.0024854
79,-0.14747931,-0.16461706,"('wavering', 'unwavering')",-0.1474793,-0.1646171,-0.0171378
80,0.15466295,0.045920197,"('dominated', 'dominating')",0.154663,0.0459202,-0.1087428
81,0.28315938,0.23699117,"('submissive', 'aggressive')",0.2831594,0.2369912,-0.0461682
82,6.0768256,6.1850486,"('poor', 'rich')",6.0768256,6.1850486,0.108223
83,-0.6615008,-0.6381571,"('powerless', 'powerful')",-0.6615008,-0.6381571,0.0233437
84,0.11994905,0.12728205,"('inferior', 'superior')",0.1199491,0.1272821,0.007333
85,-1.3847151,-1.38418,"('insignificant', 'prestigious')",-1.3847151,-1.3841799,0.0005352
86,0.385279,0.3848469,"('uninfluential', 'influential')",0.385279,0.3848469,-0.0004321
87,0.049415514,0.24925792,"('unsuccessful', 'successful')",0.0494155,0.2492579,0.1998424
88,-0.19024742,-0.12938924,"('low', 'eminent')",-0.1902474,-0.1293892,0.0608582
