,pigeon_male,pigeon_female,tuple,average_male,average_female,female-male
37,0.9813418,0.92655885,"('fake', 'genuine')",0.9813418,0.9265589,-0.0547829
38,-0.1064974,0.0037863627,"('untruthful', 'truthful')",-0.1064974,0.0037864,0.1102838
39,-0.02075009,-0.0031011426,"('exploitative', 'cooperative')",-0.0207501,-0.0031011,0.017649
40,-1.5154979,-1.7334694,"('stingy', 'generous')",-1.5154979,-1.7334694,-0.2179715
41,0.050341293,0.023699638,"('unforgiving', 'forgiving')",0.0503413,0.0236996,-0.0266417
42,-1.6573493,-1.7348462,"('unreliable', 'reliable')",-1.6573493,-1.7348462,-0.0774969
43,1.1637894,1.2390491,"('irresponsible', 'responsible')",1.1637894,1.2390491,0.0752597
44,-0.953525,-1.0887736,"('prejudiced', 'unprejudiced')",-0.953525,-1.0887736,-0.1352486
45,0.4864099,0.39631882,"('incompetent', 'competent')",0.4864099,0.3963188,-0.0900911
46,-0.09040772,-0.10006509,"('uncompetitive', 'competitive')",-0.0904077,-0.1000651,-0.0096574
47,5.0932984,5.3429866,"('stupid', 'smart')",5.0932984,5.3429866,0.2496882
48,0.51765573,0.4763345,"('unintelligent', 'intelligent')",0.5176557,0.4763345,-0.0413212
49,0.10832683,0.38645923,"('unable', 'able')",0.1083268,0.3864592,0.2781324
50,-0.03124279,-0.013111722,"('clumsy', 'skillful')",-0.0312428,-0.0131117,0.0181311
51,0.7157642,0.7077675,"('uneducated', 'educated')",0.7157642,0.7077675,-0.0079967
52,-0.6694844,-0.59332055,"('irrational', 'rational')",-0.6694844,-0.5933205,0.0761639
53,-0.17488168,-0.15216127,"('uncreative', 'creative')",-0.1748817,-0.1521613,0.0227204
54,0.9785524,1.272745,"('incapable', 'capable')",0.9785524,1.272745,0.2941926
55,0.9867621,0.8834964,"('incompetent', 'clever')",0.9867621,0.8834964,-0.1032657
56,0.91162896,0.88044107,"('impractical', 'practical')",0.911629,0.8804411,-0.0311879
57,-2.1077194,-2.2057555,"('unimaginative', 'imaginative')",-2.1077194,-2.2057555,-0.0980361
58,0.045110725,-0.10177174,"('undiscriminating', 'discriminating')",0.0451107,-0.1017717,-0.1468824
59,-0.1295386,0.0065042116,"('foolish', 'wise')",-0.1295386,0.0065042,0.1360428
60,1.0064857,1.0295628,"('inefficient', 'efficient')",1.0064857,1.0295628,0.0230771
61,-0.09718266,-0.19725183,"('illogical', 'logical')",-0.0971827,-0.1972518,-0.1000691
62,1.3807564,1.4806767,"('incompetent', 'brilliant')",1.3807564,1.4806767,0.0999203
63,0.5439895,0.6445068,"('unperceptive', 'insightful')",0.5439895,0.6445068,0.1005173
64,-5.4006233,-5.3689985,"('shy', 'confident')",-5.4006233,-5.3689985,0.0316248
65,0.8751073,0.8033615,"('insecure', 'secure')",0.8751073,0.8033615,-0.0717458
66,-0.05378235,-0.073048346,"('inactive', 'active')",-0.0537824,-0.0730483,-0.0192659
67,-0.35252774,-0.3445992,"('doubtful', 'determined')",-0.3525277,-0.3445992,0.0079285
68,-0.5805993,-0.4063805,"('dependent', 'independent')",-0.5805993,-0.4063805,0.1742188
69,-2.2036486,-2.0430515,"('lazy', 'industrious')",-2.2036486,-2.0430515,0.1605971
70,1.6066294,1.5943469,"('lethargic', 'energetic')",1.6066294,1.5943469,-0.0122825
71,0.29764575,0.3890126,"('diffident', 'self-confident')",0.2976457,0.3890126,0.0913669
72,1.0974702,1.1445109,"('unambitious', 'ambitious')",1.0974702,1.1445109,0.0470407
73,-2.8112195,-2.8585129,"('helpless', 'self-reliant')",-2.8112195,-2.8585129,-0.0472934
74,0.13075018,-0.037338734,"('undedicated', 'dedicated')",0.1307502,-0.0373387,-0.1680889
75,-0.57678294,-0.45268905,"('meek', 'impulsive')",-0.5767829,-0.4526891,0.1240938
76,0.9430728,0.8011606,"('anxious', 'daring')",0.9430728,0.8011606,-0.1419122
77,-1.2910677,-1.1380227,"('unmotivated', 'motivated')",-1.2910677,-1.1380227,0.153045
78,-0.788082,-0.75278366,"('nonresilient', 'resilient')",-0.788082,-0.7527837,0.0352983
79,-0.48621926,-0.23369169,"('wavering', 'unwavering')",-0.4862193,-0.2336917,0.2525276
80,0.012511473,-0.14573984,"('dominated', 'dominating')",0.0125115,-0.1457398,-0.1582513
81,0.59711266,0.54174614,"('submissive', 'aggressive')",0.5971127,0.5417461,-0.0553666
82,6.3857446,6.688312,"('poor', 'rich')",6.3857446,6.6883121,0.3025675
83,-0.15902206,-0.19999292,"('powerless', 'powerful')",-0.1590221,-0.1999929,-0.0409708
84,0.16572332,0.23312114,"('inferior', 'superior')",0.1657233,0.2331211,0.0673978
85,-1.6509205,-1.6551594,"('insignificant', 'prestigious')",-1.6509205,-1.6551594,-0.0042389
86,0.5502588,0.61648595,"('uninfluential', 'influential')",0.5502588,0.616486,0.0662272
87,-0.10010972,0.024263192,"('unsuccessful', 'successful')",-0.1001097,0.0242632,0.1243729
88,0.027837517,0.10091164,"('low', 'eminent')",0.0278375,0.1009116,0.0730741
