,dentsply_male,dentsply_female,tuple,sirona_male,sirona_female,inc_male,inc_female,average_male,average_female,female-male
43,-0.40989798,-0.667412,"('irresponsible', 'responsible')",-0.34704873,-0.48623142,0.6949576,0.6503972,-0.020663,-0.1677487,-0.1470857
44,0.36053646,0.12733911,"('prejudiced', 'unprejudiced')",0.20674041,-0.029035777,-1.8436047,-1.9901946,-0.4254426,-0.6306304,-0.2051878
45,-0.04685607,0.0015105298,"('incompetent', 'competent')",-0.35877764,-0.16699311,0.13487425,0.17084135,-0.0902532,0.0017863,0.0920395
46,-0.04622293,-0.22736181,"('uncompetitive', 'competitive')",0.30270886,0.2519517,-0.401972,-0.26674476,-0.0484954,-0.0807183,-0.0322229
47,0.92431897,0.9557754,"('stupid', 'smart')",0.11408004,0.16377248,5.4620013,5.543092,2.1668002,2.2208799,0.0540797
48,-0.06768388,-0.015688827,"('unintelligent', 'intelligent')",0.14939497,0.2421666,0.9570923,1.0120553,0.3462678,0.4128443,0.0665765
49,0.25026524,0.46417612,"('unable', 'able')",-0.08466339,0.28237072,-0.034304947,0.23397768,0.0437656,0.3268415,0.2830759
50,0.19014518,0.31623304,"('clumsy', 'skillful')",-0.08622694,0.18390825,0.06208667,0.08865419,0.055335,0.1962651,0.1409301
51,0.21558484,0.030748483,"('uneducated', 'educated')",-0.16863821,-0.22631817,0.56504536,0.5244059,0.2039973,0.1096121,-0.0943852
52,-0.46836105,-0.38622576,"('irrational', 'rational')",-0.45508984,-0.4634585,-0.11105456,-0.35943782,-0.3448352,-0.4030407,-0.0582055
53,-1.53578,-1.3458716,"('uncreative', 'creative')",-1.7805083,-1.358502,0.41130957,0.39418513,-0.9683263,-0.7700628,0.1982635
54,-0.97062665,-1.0971861,"('incapable', 'capable')",-1.3426893,-1.5778346,0.88002604,0.6957548,-0.4777633,-0.6597553,-0.181992
55,0.82347196,0.7771458,"('incompetent', 'clever')",0.6185932,0.8043321,0.5756546,0.7197745,0.6725732,0.7670841,0.0945109
56,1.2195231,1.0725075,"('impractical', 'practical')",0.29762778,0.26420328,0.05011599,0.18961377,0.5224223,0.5087749,-0.0136474
57,-0.88622487,-1.0148796,"('unimaginative', 'imaginative')",-0.9985882,-0.9045488,-2.465045,-2.5589569,-1.4499528,-1.492795,-0.0428422
58,-0.4671641,-0.3235327,"('undiscriminating', 'discriminating')",-0.4333303,-0.17105044,0.15530947,0.19269983,-0.248395,-0.1006278,0.1477672
59,-0.568916,-0.41058576,"('foolish', 'wise')",-0.20811667,-0.03736769,-0.023666997,-0.07435538,-0.2668999,-0.1741029,0.092797
60,1.3860334,1.2511476,"('inefficient', 'efficient')",0.694494,0.7082091,0.44558388,0.74247015,0.842037,0.900609,0.058572
61,-0.1539801,-0.2604056,"('illogical', 'logical')",-0.92979723,-1.0061995,0.24642617,0.07678219,-0.279117,-0.3966076,-0.1174906
62,0.5346756,0.5171975,"('incompetent', 'brilliant')",0.38180712,0.527641,0.3859949,0.842444,0.4341592,0.6290941,0.1949349
63,-0.5477457,-0.47512585,"('unperceptive', 'insightful')",-0.41859347,-0.21220273,0.9302612,1.1782733,-0.012026,0.1636482,0.1756742
64,0.494418,0.36663023,"('shy', 'confident')",0.19479792,0.07464382,-6.5469017,-6.491246,-1.952562,-2.0166574,-0.0640954
65,0.5175532,0.43286502,"('insecure', 'secure')",0.58764225,0.57528377,-0.16795804,0.03099019,0.3124125,0.3463797,0.0339672
66,-0.91137743,-0.93980515,"('inactive', 'active')",-1.5176331,-1.6430229,-0.13641869,-0.35937828,-0.855143,-0.9807355,-0.1255925
67,0.56072253,0.336229,"('doubtful', 'determined')",0.5563664,0.17847773,-0.3467627,-0.52114445,0.2567754,-0.0021459,-0.2589213
68,-0.7807399,-0.7390866,"('dependent', 'independent')",-0.6206725,-0.5364573,-0.57709616,-0.38429818,-0.6595029,-0.5532807,0.1062222
69,-0.17948206,-0.1230598,"('lazy', 'industrious')",-0.363923,-0.4128427,-0.74820644,-0.8733614,-0.4305371,-0.4697546,-0.0392175
70,-0.21117441,-0.37059048,"('lethargic', 'energetic')",0.04850594,0.051939655,0.5415506,0.6655325,0.126294,0.1156272,-0.0106668
71,-1.249416,-1.128672,"('diffident', 'self-confident')",-0.6765181,-0.6471617,0.048573732,0.020281125,-0.6257868,-0.5851842,0.0406026
72,-0.7253835,-0.7075173,"('unambitious', 'ambitious')",-0.3939559,-0.4156661,-0.74833965,-0.7240536,-0.6225597,-0.6157457,0.006814
73,0.66648954,0.6546557,"('helpless', 'self-reliant')",-0.1579159,-0.08303412,-3.1888683,-3.0797758,-0.8934315,-0.8360514,0.0573801
74,-0.16975793,-0.22585917,"('undedicated', 'dedicated')",0.04848414,0.1791237,0.09521211,0.0028175944,-0.0086872,-0.0146393,-0.0059521
75,-0.6175742,-0.7372336,"('meek', 'impulsive')",-0.17722145,-0.31479573,-0.7501775,-0.84431773,-0.514991,-0.6321157,-0.1171247
76,0.7177743,0.6331437,"('anxious', 'daring')",0.07981314,0.11209037,0.10618648,0.28940916,0.301258,0.3448811,0.0436231
77,-0.5583653,-0.41824177,"('unmotivated', 'motivated')",-1.0347894,-0.87770766,-1.3284184,-1.1087029,-0.9738577,-0.8015508,0.1723069
78,-0.85810244,-0.61118895,"('nonresilient', 'resilient')",-0.40829584,-0.15834308,0.28737947,0.46910742,-0.3263396,-0.1001415,0.2261981
79,-1.4719839,-1.4901401,"('wavering', 'unwavering')",-1.6309863,-1.6440866,-0.53600323,-0.69158036,-1.2129911,-1.275269,-0.0622779
80,1.0608151,0.9853588,"('dominated', 'dominating')",0.20169578,0.24892473,-1.1773475,-1.0304856,0.0283878,0.0679326,0.0395448
81,0.82232946,0.52053005,"('submissive', 'aggressive')",0.6819701,0.275975,-0.3168154,-0.21485014,0.3958281,0.193885,-0.2019431
82,-0.028540412,-0.11214586,"('poor', 'rich')",-0.12660256,-0.22785275,5.975398,6.0011315,1.9400851,1.8870443,-0.0530408
83,0.1007931,0.13297427,"('powerless', 'powerful')",-0.12929508,-0.15279163,-1.015937,-1.019305,-0.3481463,-0.3463741,0.0017722
84,-0.23678482,-0.15600362,"('inferior', 'superior')",0.2712999,0.16797628,0.86262256,0.8870015,0.2990459,0.2996581,0.0006122
85,-1.6310912,-1.6066773,"('insignificant', 'prestigious')",-1.2747896,-1.386773,0.08140041,-0.22671503,-0.9414935,-1.0733884,-0.1318949
86,-1.3198518,-1.5025876,"('uninfluential', 'influential')",-1.1952579,-1.2531728,-0.10230407,-0.33212546,-0.8724712,-1.0292952,-0.156824
87,0.41406092,0.345386,"('unsuccessful', 'successful')",-0.5909843,-0.81122947,0.28695947,0.29041412,0.0366787,-0.0584764,-0.0951551
88,-0.25180247,-0.47310042,"('low', 'eminent')",-0.18759641,-0.48746288,0.48621747,0.36135212,0.0156062,-0.1997371,-0.2153433
