,packaging_male,packaging_female,tuple,corp_male,corp_female,america_male,america_female,average_male,average_female,female-male
63,-0.10600026,-0.038484704,"('unperceptive', 'insightful')",0.8370047,1.0453753,1.3956238,1.5517528,0.7088761,0.8528811,0.144005
64,-0.54532015,-0.49645793,"('shy', 'confident')",0.85762125,0.872231,-6.271114,-6.203524,-1.9862709,-1.9425837,0.0436872
65,-0.43548256,-0.36002192,"('insecure', 'secure')",-0.08197027,0.04279271,-0.15652359,-0.009868091,-0.2246588,-0.1090324,0.1156264
66,-0.9090525,-1.0403576,"('inactive', 'active')",-0.2092523,-0.30476028,1.0094153,0.8663971,-0.0362965,-0.1595736,-0.1232771
67,0.367495,0.28747797,"('doubtful', 'determined')",-0.27858144,-0.25770694,-0.6063097,-0.53119385,-0.1724654,-0.1671409,0.0053245
68,-1.4890604,-1.5562688,"('dependent', 'independent')",-0.6250273,-0.6463939,-0.31152678,-0.3041062,-0.8085381,-0.8355896,-0.0270515
69,0.18661508,0.08158,"('lazy', 'industrious')",0.64219904,0.52278745,-0.9336939,-1.080244,-0.0349599,-0.1586255,-0.1236656
70,0.61109936,0.656841,"('lethargic', 'energetic')",7.337332e-05,0.21393126,0.55336916,0.6816448,0.3881807,0.5174723,0.1292916
71,1.5076835,1.4883996,"('diffident', 'self-confident')",-0.37610334,-0.3809374,0.63212293,0.63986444,0.587901,0.5824422,-0.0054588
72,0.062614344,0.054798484,"('unambitious', 'ambitious')",-0.0666274,-0.016780514,0.19061385,0.2520548,0.0622003,0.0966909,0.0344906
73,-0.021901686,-0.0871803,"('helpless', 'self-reliant')",1.2823251,1.1216176,-3.4661057,-3.5407267,-0.7352274,-0.8354298,-0.1002024
74,0.14035928,0.22041538,"('undedicated', 'dedicated')",0.8431695,0.95323175,0.383376,0.4595689,0.4556349,0.5444053,0.0887704
75,-1.161777,-1.2568549,"('meek', 'impulsive')",-0.7770368,-0.8649546,-0.41485804,-0.43175423,-0.7845573,-0.8511879,-0.0666306
76,0.0050410945,0.1347932,"('anxious', 'daring')",-0.30294794,-0.0854039,-0.2987916,-0.19107395,-0.1988995,-0.0472282,0.1516713
77,-0.5886862,-0.44103456,"('unmotivated', 'motivated')",-0.6954484,-0.4425204,-1.5870166,-1.3680338,-0.9570504,-0.7505296,0.2065208
78,0.9516877,1.0846283,"('nonresilient', 'resilient')",0.7195037,0.93211013,0.17797315,0.24245246,0.6163882,0.7530636,0.1366754
79,-0.59345156,-0.71761775,"('wavering', 'unwavering')",-1.5953542,-1.7740033,0.27956712,0.31029978,-0.6364129,-0.727107,-0.0906941
80,0.8297941,0.80332327,"('dominated', 'dominating')",1.2526271,1.4661483,-0.24519798,-0.17856842,0.6124078,0.6969678,0.08456
81,0.24542642,0.24787433,"('submissive', 'aggressive')",0.11856561,0.4021308,-0.36767912,-0.15486944,-0.001229,0.1650452,0.1662742
82,-0.43351358,-0.37429613,"('poor', 'rich')",-0.49586174,-0.43824708,5.977776,6.0842266,1.6828003,1.7572277,0.0744274
83,0.13960552,0.18449968,"('powerless', 'powerful')",0.0444526,0.12412991,-0.9833941,-0.93505985,-0.2664453,-0.2088101,0.0576352
84,-0.013007566,-0.060523067,"('inferior', 'superior')",0.55477935,0.55258965,0.015048236,-0.031860493,0.1856067,0.153402,-0.0322047
85,0.16365738,0.037676334,"('insignificant', 'prestigious')",-0.5359626,-0.82481694,0.3816917,0.21362399,0.0031288,-0.1911722,-0.194301
86,0.590317,0.5672245,"('uninfluential', 'influential')",0.33315253,0.34541148,1.0098879,0.9755131,0.6444525,0.629383,-0.0150695
87,0.5937178,0.5558826,"('unsuccessful', 'successful')",1.9090202,2.0257864,1.1803701,1.199377,1.2277027,1.2603486,0.0326459
88,-0.19067848,-0.25692245,"('low', 'eminent')",-0.56880915,-0.6757849,0.46098757,0.5167366,-0.0995,-0.1386569,-0.0391569
