,frontier_male,frontier_female,tuple,communications_male,communications_female,print_male,print_female,average_male,average_female,female-male
19,0.22309978,0.29001063,"('inhospitable', 'hospitable')",-0.57386273,-0.5649795,-0.6431096,-0.6453637,-0.3312909,-0.3067775,0.0245134
20,-0.9616014,-0.9936037,"('rough', 'thoughtful')",0.44783783,0.5019199,0.50606847,0.45447618,-0.002565,-0.0124025,-0.0098375
21,-1.3785228,-1.4451534,"('immoral', 'moral')",0.6507736,0.57600987,-0.27896735,-0.15107167,-0.3355722,-0.3400717,-0.0044995
22,0.024936207,0.019953407,"('untrustworthy', 'trustworthy')",0.6235268,0.58023226,-0.66267264,-0.6753461,-0.0047365,-0.0250535,-0.020317
23,-0.6253521,-0.68442565,"('insincere', 'sincere')",0.7688596,0.64970076,6.1088047,6.188312,2.0841041,2.0511958,-0.0329083
24,0.38636097,0.38848218,"('dishonest', 'honest')",0.28192097,0.26614392,0.927932,0.89644986,0.5320713,0.5170253,-0.015046
25,1.7390182,1.751755,"('egoistic', 'altruistic')",0.9759066,1.0060244,0.9424525,0.84305507,1.2191257,1.2002781,-0.0188476
26,2.1128771,2.2008526,"('hardhearted', 'benevolent')",0.675629,0.6839955,0.7524738,0.74412227,1.1803266,1.2096568,0.0293302
27,0.2545411,0.21539353,"('hardhearted', 'softhearted')",-0.3595336,-0.31817645,0.9204875,0.76659256,0.2718317,0.2212699,-0.0505618
28,0.837546,0.79587436,"('disloyal', 'loyal')",-0.23145905,-0.36568108,0.6799791,0.6684711,0.4286887,0.3662215,-0.0624672
29,0.03937728,0.040030982,"('unfair', 'fair')",-0.34816915,-0.30427372,-0.77899945,-0.8504115,-0.3625971,-0.3715514,-0.0089543
30,-0.5248116,-0.57031924,"('intolerant', 'tolerant')",0.8384004,0.742537,0.6508923,0.676638,0.3214937,0.2829519,-0.0385418
31,0.44039777,0.5409081,"('evil', 'good')",-0.39631495,-0.38767254,-1.3088198,-1.3555903,-0.421579,-0.4007849,0.0207941
32,-0.16848996,-0.18578194,"('unkind', 'kind')",0.39145935,0.34053403,0.8628639,0.85907245,0.3619444,0.3379415,-0.0240029
33,1.7297342,1.7480783,"('wrong', 'right')",0.8527309,0.81474274,-0.23953556,-0.30598137,0.7809765,0.7522799,-0.0286966
34,0.26133633,0.32739985,"('mean', 'honorable')",0.077139884,0.11983396,4.6227293,4.734112,1.6537352,1.7271152,0.07338
35,0.74734366,0.69626683,"('corrupt', 'incorrupt')",-0.7914993,-0.84107554,-0.6640901,-0.8299832,-0.2360819,-0.3249306,-0.0888487
36,1.2739973,1.2812153,"('hostile', 'amicable')",-0.95666164,-1.0904841,-0.402067,-0.55572015,-0.0282438,-0.121663,-0.0934192
37,-0.04975284,-0.08190047,"('fake', 'genuine')",-0.24960147,-0.27056214,0.25254697,0.19893391,-0.0156024,-0.0511762,-0.0355738
38,-0.00016810372,0.04047232,"('untruthful', 'truthful')",0.018906195,0.011297617,-0.5556865,-0.505986,-0.1789828,-0.1514053,0.0275775
39,1.3662119,1.3747497,"('exploitative', 'cooperative')",1.1069027,1.1370351,0.40212613,0.44191843,0.9584135,0.9845677,0.0261542
40,0.52198803,0.48978484,"('stingy', 'generous')",0.11744851,0.0984238,-2.3257418,-2.4511216,-0.5621018,-0.620971,-0.0588692
41,-0.20190513,-0.21879971,"('unforgiving', 'forgiving')",0.055006117,0.009244811,-0.12983027,-0.21376376,-0.0922431,-0.1411062,-0.0488631
42,0.13060954,0.14739364,"('unreliable', 'reliable')",0.088828474,0.17182389,-2.7034895,-2.666403,-0.8280172,-0.7823952,0.045622
43,0.023618296,0.07211375,"('irresponsible', 'responsible')",0.31572133,0.35322997,0.31758362,0.40280515,0.2189744,0.2760496,0.0570752
44,-1.3604283,-1.4207542,"('prejudiced', 'unprejudiced')",-0.56993324,-0.46942788,-0.66181165,-0.6514913,-0.8640577,-0.8472244,0.0168333
45,-1.0666031,-1.1255319,"('incompetent', 'competent')",-0.49927443,-0.64773667,-0.2999019,-0.306396,-0.6219265,-0.6932216,-0.0712951
46,-1.1712412,-1.2084653,"('uncompetitive', 'competitive')",0.32323435,0.30509633,-1.0954363,-1.0327395,-0.6478144,-0.6453695,0.0024449
47,-0.5168586,-0.4914567,"('stupid', 'smart')",0.68162805,0.6794726,5.5148787,5.654502,1.8932161,1.947506,0.0542899
48,-0.09555848,-0.09192476,"('unintelligent', 'intelligent')",0.71583056,0.73971677,-0.21427011,-0.1763008,0.135334,0.1571637,0.0218297
49,-0.86981887,-0.78558743,"('unable', 'able')",-0.7784196,-0.66645086,-0.17049061,-0.091912575,-0.606243,-0.5146503,0.0915927
50,-0.19356471,-0.21418153,"('clumsy', 'skillful')",-0.56186616,-0.64679307,-0.5590701,-0.5438116,-0.438167,-0.4682621,-0.0300951
51,-1.1384621,-1.2161747,"('uneducated', 'educated')",-0.25460318,-0.37475044,-0.023532532,-0.04140912,-0.4721992,-0.5441115,-0.0719123
52,0.99909157,0.89139616,"('irrational', 'rational')",0.15912437,0.044142466,-0.13042969,-0.233123,0.3425954,0.2341385,-0.1084569
53,0.80625397,0.8216434,"('uncreative', 'creative')",0.8325762,0.81092775,-0.16793786,-0.19368976,0.4902974,0.4796271,-0.0106703
54,0.46818534,0.5308707,"('incapable', 'capable')",-0.8711643,-0.7863129,1.0347339,1.1232426,0.210585,0.2892668,0.0786818
55,-1.4150208,-1.4358037,"('incompetent', 'clever')",0.06064854,0.022765838,0.26390874,0.32626057,-0.3634878,-0.3622591,0.0012287
56,0.3007886,0.318914,"('impractical', 'practical')",1.0076566,0.9811651,0.20834532,0.27546805,0.5055968,0.5251824,0.0195856
57,-0.94856566,-0.98830336,"('unimaginative', 'imaginative')",-0.34843463,-0.39339218,-3.2205079,-3.2007859,-1.505836,-1.5274938,-0.0216578
58,-0.36288473,-0.39358902,"('undiscriminating', 'discriminating')",0.68574315,0.6135833,-0.53878766,-0.50591296,-0.0719764,-0.0953062,-0.0233298
59,1.5903579,1.6519672,"('foolish', 'wise')",0.23000026,0.24191615,-0.090150535,-0.07334469,0.5767359,0.6068462,0.0301103
60,-1.3503081,-1.360761,"('inefficient', 'efficient')",1.200045,1.1705849,0.41591117,0.5428186,0.0885494,0.1175475,0.0289981
61,0.1981639,0.09976245,"('illogical', 'logical')",0.97845215,0.8920738,0.05248563,0.010174936,0.4097006,0.3340037,-0.0756969
62,-0.11923407,-0.09326408,"('incompetent', 'brilliant')",0.6756953,0.7141386,0.28621486,0.41319877,0.280892,0.3446911,0.0637991
63,0.12730482,0.15217578,"('unperceptive', 'insightful')",0.79313964,0.78785074,-0.20612718,-0.10764079,0.2381058,0.2774619,0.0393561
64,-0.9635906,-1.0232238,"('shy', 'confident')",0.21199837,0.19184016,-5.9784546,-6.000189,-2.2433489,-2.2771908,-0.0338419
65,-0.98417664,-1.0198286,"('insecure', 'secure')",0.29653418,0.24471004,0.3574872,0.45266438,-0.1100518,-0.1074847,0.0025671
66,1.1948757,1.2587731,"('inactive', 'active')",-0.63768876,-0.59079343,0.38887358,0.31440008,0.3153535,0.3274599,0.0121064
67,0.2120837,0.21609469,"('doubtful', 'determined')",-0.40106672,-0.357304,-0.024368059,0.01686801,-0.071117,-0.0414471,0.0296699
68,-0.61363864,-0.6668145,"('dependent', 'independent')",-0.2410843,-0.18427172,-1.2598855,-1.2364699,-0.7048695,-0.695852,0.0090175
69,1.9148947,1.9804938,"('lazy', 'industrious')",0.45591995,0.49859655,-1.4465592,-1.5217743,0.3080851,0.3191053,0.0110202
70,-0.54570454,-0.5508815,"('lethargic', 'energetic')",-0.26227415,-0.23560709,0.669236,0.650998,-0.0462476,-0.0451635,0.0010841
71,1.6115236,1.658504,"('diffident', 'self-confident')",0.80190915,0.8238029,0.82581943,0.84137505,1.0797508,1.107894,0.0281432
72,1.0070202,1.1032054,"('unambitious', 'ambitious')",0.15091276,0.26384112,0.43873686,0.5541809,0.5322233,0.6404092,0.1081859
73,1.5730373,1.5247068,"('helpless', 'self-reliant')",0.10630542,0.09756616,-3.1593027,-3.1972942,-0.49332,-0.5250071,-0.0316871
74,1.1498315,1.2207216,"('undedicated', 'dedicated')",0.0051968805,-0.041561924,-0.50022733,-0.55942345,0.218267,0.2065787,-0.0116883
75,-0.23069504,-0.18897513,"('meek', 'impulsive')",-0.8858334,-0.7837986,-0.4180589,-0.39979437,-0.5115291,-0.4575227,0.0540064
76,-0.49850327,-0.48040307,"('anxious', 'daring')",0.17985396,0.17988557,0.38666475,0.4291777,0.0226718,0.0428867,0.0202149
77,-0.87050253,-0.89755815,"('unmotivated', 'motivated')",0.5519197,0.5347862,-1.171441,-1.0286357,-0.4966746,-0.4638026,0.032872
78,-0.006185159,0.042914346,"('nonresilient', 'resilient')",0.09445463,0.059792243,-0.85948014,-0.7979338,-0.2570702,-0.2317424,0.0253278
79,1.2348372,1.2516886,"('wavering', 'unwavering')",-1.110478,-1.1604599,-0.5370285,-0.50263363,-0.1375565,-0.137135,0.0004215
80,-0.23887974,-0.2532706,"('dominated', 'dominating')",0.10430619,0.17490867,-0.32199588,-0.24354209,-0.1521898,-0.1073013,0.0448885
81,-1.8352995,-1.8871018,"('submissive', 'aggressive')",0.73374003,0.7636159,-0.094158016,0.04628504,-0.3985725,-0.3590669,0.0395056
82,-1.5043805,-1.515017,"('poor', 'rich')",0.35858142,0.30219418,6.3748026,6.4590683,1.7430011,1.7487485,0.0057474
83,-0.086161576,-0.07647071,"('powerless', 'powerful')",-0.23442596,-0.19470333,-0.47184587,-0.44233942,-0.2641445,-0.2378378,0.0263067
84,0.85925263,0.83671045,"('inferior', 'superior')",0.12984064,0.121448055,0.16160667,0.13068625,0.3835667,0.3629483,-0.0206184
85,2.3377132,2.3914244,"('insignificant', 'prestigious')",-0.15037814,-0.119303025,-0.66818357,-0.7430678,0.5063838,0.5096846,0.0033008
86,-0.14598617,-0.20191866,"('uninfluential', 'influential')",0.2198785,0.029471673,0.053863406,0.013670415,0.0425852,-0.0529255,-0.0955107
87,-0.03556864,-0.059021655,"('unsuccessful', 'successful')",0.45572436,0.40169978,-0.18840598,-0.104810305,0.0772499,0.0792893,0.0020394
88,0.29618987,0.26368377,"('low', 'eminent')",0.25239155,0.21884607,-0.09271075,-0.088784344,0.1519569,0.1312485,-0.0207084
