,sprint_male,sprint_female,tuple,corp_male,corp_female,average_male,average_female,female-male
43,0.49695748,0.677047,"('irresponsible', 'responsible')",0.24252485,0.26090932,0.3697412,0.4689782,0.099237
44,-1.433673,-1.3599023,"('prejudiced', 'unprejudiced')",-1.5864983,-1.5768993,-1.5100856,-1.4684007,0.0416849
45,-0.17556563,0.01974954,"('incompetent', 'competent')",-0.104733914,-0.11145096,-0.1401498,-0.0458507,0.0942991
46,0.23103058,0.46125466,"('uncompetitive', 'competitive')",-0.78715116,-0.86447823,-0.2780603,-0.2016118,0.0764485
47,-0.010500262,-0.028847147,"('stupid', 'smart')",5.4954286,5.711548,2.7424641,2.8413503,0.0988862
48,1.0717632,1.0766337,"('unintelligent', 'intelligent')",0.9432952,0.89554256,1.0075291,0.9860882,-0.0214409
49,0.05356293,0.12237792,"('unable', 'able')",-0.17062533,-0.03389668,-0.0585312,0.0442406,0.1027718
50,-1.2288203,-1.2833786,"('clumsy', 'skillful')",0.21045092,0.17922308,-0.5091847,-0.5520778,-0.0428931
51,-0.36795795,-0.4206424,"('uneducated', 'educated')",0.48877877,0.3688639,0.0604104,-0.0258892,-0.0862996
52,-0.4526468,-0.7927911,"('irrational', 'rational')",-0.05702808,-0.10336451,-0.2548374,-0.4480778,-0.1932404
53,0.47738782,0.17916198,"('uncreative', 'creative')",0.39621812,0.26223156,0.436803,0.2206968,-0.2161062
54,0.57202584,0.46462446,"('incapable', 'capable')",0.6645192,0.81697285,0.6182725,0.6407987,0.0225262
55,0.4762152,0.6374838,"('incompetent', 'clever')",0.32997692,0.26772127,0.4030961,0.4526025,0.0495064
56,0.8211683,0.9489955,"('impractical', 'practical')",-0.4899093,-0.45549303,0.1656295,0.2467512,0.0811217
57,-1.2517012,-1.2797644,"('unimaginative', 'imaginative')",-3.5003135,-3.5624485,-2.3760073,-2.4211063,-0.045099
58,0.01955422,0.045416646,"('undiscriminating', 'discriminating')",0.012756247,-0.0066470057,0.0161552,0.0193848,0.0032296
59,0.0017234087,-0.19783473,"('foolish', 'wise')",0.36622715,0.4477312,0.1839753,0.1249482,-0.0590271
60,1.0544621,1.3449552,"('inefficient', 'efficient')",0.06280955,0.18589927,0.5586358,0.7654272,0.2067914
61,1.6097363,1.355896,"('illogical', 'logical')",0.712102,0.46928445,1.1609192,0.9125902,-0.248329
62,1.3615388,1.6906328,"('incompetent', 'brilliant')",0.6601969,0.84680426,1.0108678,1.2687185,0.2578507
63,0.51012087,0.62113804,"('unperceptive', 'insightful')",0.5320973,0.58380765,0.5211091,0.6024728,0.0813637
64,-1.0630851,-1.087908,"('shy', 'confident')",-6.403852,-6.5105505,-3.7334685,-3.7992291,-0.0657606
65,-0.072748676,-0.008287214,"('insecure', 'secure')",-0.3415615,-0.3211032,-0.2071551,-0.1646952,0.0424599
66,-0.89597905,-1.0580909,"('inactive', 'active')",0.49249724,0.47920936,-0.2017409,-0.2894408,-0.0876999
67,0.030281171,0.030797534,"('doubtful', 'determined')",-0.41199118,-0.43134415,-0.190855,-0.2002733,-0.0094183
68,0.24892324,0.16910034,"('dependent', 'independent')",-0.48494673,-0.48783427,-0.1180117,-0.159367,-0.0413553
69,0.035904925,-0.124672964,"('lazy', 'industrious')",-0.36092895,-0.33468375,-0.162512,-0.2296784,-0.0671664
70,-0.37961066,-0.10006993,"('lethargic', 'energetic')",-0.17105687,-0.12699267,-0.2753338,-0.1135313,0.1618025
71,1.7809985,1.6247938,"('diffident', 'self-confident')",0.492574,0.44405082,1.1367862,1.0344223,-0.1023639
72,0.99492675,1.0810333,"('unambitious', 'ambitious')",-0.5926165,-0.43590868,0.2011551,0.3225623,0.1214072
73,0.39945745,0.35568643,"('helpless', 'self-reliant')",-3.3339942,-3.2844582,-1.4672683,-1.4643859,0.0028824
74,0.11145045,0.10573438,"('undedicated', 'dedicated')",-0.5972763,-0.6756608,-0.2429129,-0.2849632,-0.0420503
75,-1.4329813,-1.287626,"('meek', 'impulsive')",-0.6250769,-0.5032825,-1.0290291,-0.8954543,0.1335748
76,-0.28783798,-0.014284367,"('anxious', 'daring')",-0.49363056,-0.4651692,-0.3907343,-0.2397268,0.1510075
77,0.56399345,0.66694665,"('unmotivated', 'motivated')",-0.88442475,-0.8169219,-0.1602156,-0.0749876,0.085228
78,-0.35983634,-0.27121195,"('nonresilient', 'resilient')",0.06856957,0.08633981,-0.1456334,-0.0924361,0.0531973
79,-0.8222165,-1.0790749,"('wavering', 'unwavering')",-0.61867875,-0.53706336,-0.7204477,-0.8080691,-0.0876214
80,-0.225232,-0.069215655,"('dominated', 'dominating')",-0.66050845,-0.6380746,-0.4428702,-0.3536451,0.0892251
81,-0.29686362,-0.039362967,"('submissive', 'aggressive')",-0.6078875,-0.4889385,-0.4523756,-0.2641507,0.1882249
82,-0.40593213,-0.39290124,"('poor', 'rich')",6.3176265,6.4127603,2.9558473,3.0099294,0.0540821
83,1.3176029,1.166382,"('powerless', 'powerful')",-0.6044652,-0.70326775,0.3565688,0.2315571,-0.1250117
84,0.7105009,0.5824541,"('inferior', 'superior')",0.91557914,0.8830345,0.81304,0.7327443,-0.0802957
85,0.7676212,0.37909207,"('insignificant', 'prestigious')",-0.18492302,-0.25450584,0.2913491,0.0622931,-0.229056
86,1.1435874,0.89294976,"('uninfluential', 'influential')",-0.28107703,-0.43941227,0.4312552,0.2267687,-0.2044865
87,-0.112894185,-0.18748735,"('unsuccessful', 'successful')",0.99480116,0.97998077,0.4409535,0.3962467,-0.0447068
88,0.22830862,0.08741023,"('low', 'eminent')",-0.3403772,-0.36363962,-0.0560343,-0.1381147,-0.0820804
