,kimco_male,kimco_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
34,0.056016207,0.14534421,"('mean', 'honorable')",0.23290947,0.32089922,5.646584,5.8469486,1.9785032,2.1043973,0.1258941
35,-0.36023974,-0.3903424,"('corrupt', 'incorrupt')",0.8509473,0.8062238,-0.12798141,-0.11674445,0.1209087,0.0997123,-0.0211964
36,-1.1833706,-1.1248447,"('hostile', 'amicable')",1.269428,1.2184616,0.1987057,0.05267584,0.094921,0.0487643,-0.0461567
37,0.07493752,0.053489715,"('fake', 'genuine')",-1.1945344,-1.1641202,0.073270515,0.09816834,-0.3487755,-0.3374874,0.0112881
38,-0.042264026,0.0706117,"('untruthful', 'truthful')",-0.09288276,-0.0796657,0.034543376,0.14901483,-0.0335345,0.0466536,0.0801881
39,1.2287916,1.2473152,"('exploitative', 'cooperative')",0.13555212,0.15104495,0.049571708,0.114144914,0.4713052,0.5041684,0.0328632
40,-0.4997133,-0.4678415,"('stingy', 'generous')",-0.24911933,-0.22279534,-2.046154,-2.2090263,-0.9316622,-0.9665544,-0.0348922
41,-0.547116,-0.43815872,"('unforgiving', 'forgiving')",-0.49402204,-0.56742406,-0.14591429,-0.2603148,-0.3956841,-0.4219659,-0.0262818
42,0.36622477,0.5279249,"('unreliable', 'reliable')",0.20464359,0.34701195,-3.0895572,-3.101109,-0.8395629,-0.7420574,0.0975055
43,0.20699896,0.29741287,"('irresponsible', 'responsible')",-1.3672811,-1.2873565,0.26437023,0.29016814,-0.2986373,-0.2332585,0.0653788
44,0.06411315,0.09247612,"('prejudiced', 'unprejudiced')",0.05050014,0.15912724,-1.5113317,-1.520472,-0.4655728,-0.4229562,0.0426166
45,-0.7431842,-0.6011268,"('incompetent', 'competent')",-2.0047882,-1.9904324,-0.0241625,-0.15506978,-0.924045,-0.915543,0.008502
46,0.1752387,0.25128353,"('uncompetitive', 'competitive')",-1.800982,-1.7381072,-1.1936971,-1.2376983,-0.9398135,-0.908174,0.0316395
47,-0.18036108,-0.077252485,"('stupid', 'smart')",0.35060063,0.38779315,5.715762,5.7923517,1.9620005,2.0342975,0.072297
48,-0.2639815,-0.27626544,"('unintelligent', 'intelligent')",-0.81210464,-0.85280323,0.3713468,0.37610582,-0.2349131,-0.2509876,-0.0160745
49,-0.60110706,-0.46328825,"('unable', 'able')",-1.2469424,-1.1466936,-0.43095,-0.34981132,-0.7596664,-0.6532644,0.106402
50,-0.0961222,0.0010825526,"('clumsy', 'skillful')",0.97392184,1.0305467,0.16894773,0.08523098,0.3489158,0.3722867,0.0233709
51,-0.59468216,-0.6674277,"('uneducated', 'educated')",-1.3251857,-1.364864,-0.02850192,-0.047332793,-0.6494565,-0.6932081,-0.0437516
52,-0.45001528,-0.5909212,"('irrational', 'rational')",1.0199087,0.87553066,0.348624,0.24860941,0.3061725,0.1777396,-0.1284329
53,-0.9482087,-0.8328889,"('uncreative', 'creative')",0.14175478,0.11060984,0.61167353,0.4565952,-0.0649268,-0.0885613,-0.0236345
54,-0.107015096,-0.097024605,"('incapable', 'capable')",0.8568377,0.8396217,0.9005673,0.95527303,0.55013,0.5659567,0.0158267
55,0.08479134,0.16274866,"('incompetent', 'clever')",-1.8953522,-1.8334323,-0.059613213,-0.10124247,-0.6233914,-0.590642,0.0327494
56,0.1559093,0.19703652,"('impractical', 'practical')",-0.60027266,-0.63551116,-0.84810966,-0.82614213,-0.4308244,-0.4215389,0.0092855
57,-0.6329094,-0.57513887,"('unimaginative', 'imaginative')",-0.68444455,-0.69082737,-3.3652306,-3.429903,-1.5608616,-1.5652898,-0.0044282
58,-0.5453982,-0.45113754,"('undiscriminating', 'discriminating')",-0.5071705,-0.5524784,-0.035794865,-0.08404457,-0.3627878,-0.3625535,0.0002343
59,0.00988828,0.017271293,"('foolish', 'wise')",1.348073,1.3404312,0.49997866,0.53083813,0.6193133,0.6295135,0.0102002
60,0.64953685,0.71075135,"('inefficient', 'efficient')",-1.2573876,-1.1883597,-0.4985585,-0.40043554,-0.3688031,-0.2926813,0.0761218
61,-0.04312154,-0.12823105,"('illogical', 'logical')",-0.3414189,-0.42432755,0.6017716,0.47035596,0.0724104,-0.0274009,-0.0998113
62,0.5639294,0.67462635,"('incompetent', 'brilliant')",-0.9848395,-0.8516685,0.30875728,0.39682102,-0.0373843,0.0732596,0.1106439
63,0.18130472,0.29969662,"('unperceptive', 'insightful')",-0.4661368,-0.47069624,0.63876075,0.6114493,0.1179762,0.1468166,0.0288404
64,-0.2374875,-0.2868489,"('shy', 'confident')",-0.2952327,-0.32677987,-6.559144,-6.626783,-2.3639547,-2.4134706,-0.0495159
65,-0.53997,-0.67952806,"('insecure', 'secure')",-1.3908978,-1.4670794,-0.5740738,-0.554981,-0.8349805,-0.9005295,-0.065549
66,-0.69332254,-0.67292917,"('inactive', 'active')",0.95221317,0.9511066,1.0829014,1.0758355,0.447264,0.4513377,0.0040737
67,0.6760248,0.61129147,"('doubtful', 'determined')",0.8953283,0.83395207,-0.41336298,-0.40438306,0.3859967,0.3469535,-0.0390432
68,-0.82870895,-0.8025879,"('dependent', 'independent')",-1.7953663,-1.8246319,-1.0301031,-1.0195222,-1.2180594,-1.2155807,0.0024787
69,-0.3559866,-0.28509203,"('lazy', 'industrious')",2.3373337,2.3514726,-0.41653627,-0.38021898,0.5216036,0.5620538,0.0404502
70,0.7182141,0.77803266,"('lethargic', 'energetic')",-1.5996001,-1.513297,0.0516596,0.039129104,-0.2765755,-0.2320451,0.0445304
71,-0.55939454,-0.4854751,"('diffident', 'self-confident')",1.3324245,1.3816571,0.49471328,0.483594,0.4225811,0.4599253,0.0373442
72,-0.5777691,-0.5948361,"('unambitious', 'ambitious')",0.061250575,0.058097612,-0.6364849,-0.580287,-0.3843345,-0.3723418,0.0119927
73,0.798371,0.7686265,"('helpless', 'self-reliant')",1.1575097,1.1847942,-3.4388509,-3.380169,-0.4943234,-0.4755828,0.0187406
74,-0.018500935,0.13157222,"('undedicated', 'dedicated')",-1.4923452,-1.4185462,-0.67061555,-0.70474714,-0.7271539,-0.6639071,0.0632468
75,0.28570408,0.35439306,"('meek', 'impulsive')",0.1629399,0.2360575,-0.6258446,-0.52162105,-0.0590669,0.0229432,0.0820101
76,0.78252155,0.83862996,"('anxious', 'daring')",0.048926495,0.15457362,-0.6265218,-0.56300527,0.0683087,0.1433994,0.0750907
77,0.041994624,0.025368454,"('unmotivated', 'motivated')",-0.21860848,-0.21971822,-1.1554867,-1.065218,-0.4440335,-0.4198559,0.0241776
78,-0.35254267,-0.23061438,"('nonresilient', 'resilient')",0.83998257,0.9105792,0.09488515,0.06878055,0.1941083,0.2495818,0.0554735
79,-0.72374105,-0.66823936,"('wavering', 'unwavering')",0.6502222,0.6138924,-0.25503188,-0.18571238,-0.1095169,-0.0800198,0.0294971
80,0.21255513,0.10458106,"('dominated', 'dominating')",-1.4488611,-1.4483215,-1.1202447,-0.9828031,-0.7855169,-0.7755145,0.0100024
81,0.4792351,0.28892538,"('submissive', 'aggressive')",-1.1755507,-1.263936,-1.1651976,-1.0651964,-0.6205044,-0.680069,-0.0595646
82,-0.3292553,-0.31117108,"('poor', 'rich')",-0.8589092,-0.8380284,6.5143647,6.4933076,1.7754002,1.7813694,0.0059692
83,-0.8481498,-0.80889547,"('powerless', 'powerful')",0.28700477,0.33205792,-1.3648932,-1.3391937,-0.6420128,-0.6053437,0.0366691
84,0.09092118,-0.010262403,"('inferior', 'superior')",-0.842949,-0.8881646,0.8147347,0.8242083,0.0209023,-0.0247396,-0.0456419
85,-0.22120498,-0.11981286,"('insignificant', 'prestigious')",2.2007577,2.1969392,0.44361323,0.44092616,0.807722,0.8393508,0.0316288
86,-0.70161855,-0.74447155,"('uninfluential', 'influential')",-2.3134348,-2.3960614,-0.49872375,-0.59664,-1.171259,-1.2457244,-0.0744654
87,0.14277314,0.022593524,"('unsuccessful', 'successful')",1.0652406,0.9798902,0.93687624,0.9810112,0.7149634,0.661165,-0.0537984
88,-0.5017475,-0.5170772,"('low', 'eminent')",-0.87029195,-0.89657366,-0.590204,-0.6204895,-0.6540811,-0.6780468,-0.0239657
