,boatyard_male,boatyard_female,tuple,average_male,average_female,female-male
37,0.0813905,0.1519143,"('fake', 'genuine')",0.0813905,0.1519143,0.0705238
38,-0.21629351,-0.2644352,"('untruthful', 'truthful')",-0.2162935,-0.2644352,-0.0481417
39,0.25477463,0.3572131,"('exploitative', 'cooperative')",0.2547746,0.3572131,0.1024385
40,-0.93103015,-1.0308791,"('stingy', 'generous')",-0.9310302,-1.0308791,-0.0998489
41,0.11248336,0.06324428,"('unforgiving', 'forgiving')",0.1124834,0.0632443,-0.0492391
42,-1.6238122,-1.5056767,"('unreliable', 'reliable')",-1.6238122,-1.5056767,0.1181355
43,0.61837274,0.56104374,"('irresponsible', 'responsible')",0.6183727,0.5610437,-0.057329
44,-1.0275246,-1.1519575,"('prejudiced', 'unprejudiced')",-1.0275246,-1.1519575,-0.1244329
45,1.0777336,1.0760586,"('incompetent', 'competent')",1.0777336,1.0760586,-0.001675
46,0.18603708,0.3464555,"('uncompetitive', 'competitive')",0.1860371,0.3464555,0.1604184
47,2.7475898,2.7404976,"('stupid', 'smart')",2.7475898,2.7404976,-0.0070922
48,-0.066473365,-0.05730802,"('unintelligent', 'intelligent')",-0.0664734,-0.057308,0.0091654
49,-0.481403,-0.36812973,"('unable', 'able')",-0.481403,-0.3681297,0.1132733
50,-0.69666934,-0.66235924,"('clumsy', 'skillful')",-0.6966693,-0.6623592,0.0343101
51,-0.67160076,-0.5298294,"('uneducated', 'educated')",-0.6716008,-0.5298294,0.1417714
52,0.16704404,-0.17014737,"('irrational', 'rational')",0.167044,-0.1701474,-0.3371914
53,0.315861,0.4924554,"('uncreative', 'creative')",0.315861,0.4924554,0.1765944
54,0.5408718,0.62631655,"('incapable', 'capable')",0.5408718,0.6263165,0.0854447
55,0.8101676,0.9690126,"('incompetent', 'clever')",0.8101676,0.9690126,0.158845
56,0.16212884,0.20493937,"('impractical', 'practical')",0.1621288,0.2049394,0.0428106
57,-0.86709017,-0.84806806,"('unimaginative', 'imaginative')",-0.8670902,-0.8480681,0.0190221
58,0.48803097,0.48760778,"('undiscriminating', 'discriminating')",0.488031,0.4876078,-0.0004232
59,-0.41698635,-0.5187675,"('foolish', 'wise')",-0.4169863,-0.5187675,-0.1017812
60,-0.24751115,-0.022419535,"('inefficient', 'efficient')",-0.2475111,-0.0224195,0.2250916
61,0.36028063,0.29704016,"('illogical', 'logical')",0.3602806,0.2970402,-0.0632404
62,0.3532877,0.6174071,"('incompetent', 'brilliant')",0.3532877,0.6174071,0.2641194
63,0.003368685,0.19635345,"('unperceptive', 'insightful')",0.0033687,0.1963535,0.1929848
64,-3.441753,-3.3718195,"('shy', 'confident')",-3.4417529,-3.3718195,0.0699334
65,-0.096844964,-0.034935236,"('insecure', 'secure')",-0.096845,-0.0349352,0.0619098
66,-0.007626042,-0.18086764,"('inactive', 'active')",-0.007626,-0.1808676,-0.1732416
67,0.30801034,0.46583816,"('doubtful', 'determined')",0.3080103,0.4658382,0.1578279
68,-1.0807372,-1.0967349,"('dependent', 'independent')",-1.0807372,-1.0967349,-0.0159977
69,-1.2112931,-1.3429075,"('lazy', 'industrious')",-1.2112931,-1.3429075,-0.1316144
70,0.42021486,0.43160594,"('lethargic', 'energetic')",0.4202149,0.4316059,0.011391
71,0.25723955,0.15919358,"('diffident', 'self-confident')",0.2572396,0.1591936,-0.098046
72,-0.12927148,-0.121081196,"('unambitious', 'ambitious')",-0.1292715,-0.1210812,0.0081903
73,-1.9686098,-1.9991132,"('helpless', 'self-reliant')",-1.9686098,-1.9991132,-0.0305034
74,0.38667986,0.21442187,"('undedicated', 'dedicated')",0.3866799,0.2144219,-0.172258
75,-0.37923807,-0.4138466,"('meek', 'impulsive')",-0.3792381,-0.4138466,-0.0346085
76,0.13815005,0.46967193,"('anxious', 'daring')",0.1381501,0.4696719,0.3315218
77,-0.7094471,-0.35413677,"('unmotivated', 'motivated')",-0.7094471,-0.3541368,0.3553103
78,-0.5130724,-0.44350842,"('nonresilient', 'resilient')",-0.5130724,-0.4435084,0.069564
79,-0.43016466,-0.44650814,"('wavering', 'unwavering')",-0.4301647,-0.4465081,-0.0163434
80,0.17129885,0.18223974,"('dominated', 'dominating')",0.1712988,0.1822397,0.0109409
81,-0.25324708,0.07031867,"('submissive', 'aggressive')",-0.2532471,0.0703187,0.3235658
82,3.3321064,3.4368842,"('poor', 'rich')",3.3321064,3.4368842,0.1047778
83,-0.78358954,-0.81165576,"('powerless', 'powerful')",-0.7835895,-0.8116558,-0.0280663
84,0.1211348,0.026149143,"('inferior', 'superior')",0.1211348,0.0261491,-0.0949857
85,-0.3856288,-0.54849863,"('insignificant', 'prestigious')",-0.3856288,-0.5484986,-0.1628698
86,0.038672112,-0.06949836,"('uninfluential', 'influential')",0.0386721,-0.0694984,-0.1081705
87,-0.09550747,-0.069097646,"('unsuccessful', 'successful')",-0.0955075,-0.0690976,0.0264099
88,-0.9018774,-0.89584076,"('low', 'eminent')",-0.9018774,-0.8958408,0.0060366
