,ameriprise_male,ameriprise_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
33,-0.22639135,-0.25571552,"('wrong', 'right')",0.8506702,0.8359722,-0.42959598,-0.5223286,0.0648943,0.0193094,-0.0455849
34,-0.21633098,-0.11991912,"('mean', 'honorable')",0.4526557,0.48514923,5.9829473,6.0881114,2.0730907,2.1511138,0.0780231
35,0.34307992,0.2683953,"('corrupt', 'incorrupt')",-1.030334,-1.0940431,0.5661213,0.33453715,-0.0403776,-0.1637036,-0.123326
36,-0.7953918,-0.7993124,"('hostile', 'amicable')",-0.19105141,-0.32766175,0.75082046,0.5274302,-0.0785409,-0.199848,-0.1213071
37,0.55629236,0.5790752,"('fake', 'genuine')",-0.8245685,-0.79465973,0.51830965,0.5257747,0.0833445,0.1033967,0.0200522
38,-0.9919937,-0.9603602,"('untruthful', 'truthful')",0.55803525,0.55622303,-0.028947525,0.035137076,-0.154302,-0.123,0.031302
39,-0.08969413,-0.07852529,"('exploitative', 'cooperative')",0.8831977,0.9915356,0.11252451,0.11267129,0.3020094,0.3418939,0.0398845
40,-0.2520385,-0.2591241,"('stingy', 'generous')",1.023676,0.98421836,-1.3442307,-1.4977107,-0.1908644,-0.2575388,-0.0666744
41,-0.30988714,-0.24383874,"('unforgiving', 'forgiving')",1.091066,1.0571731,-0.013291514,-0.046401292,0.2559624,0.2556444,-0.000318
42,1.3899455,1.498552,"('unreliable', 'reliable')",0.4656909,0.56278765,-2.9568377,-2.8929238,-0.3670671,-0.2771947,0.0898724
43,-0.6685405,-0.6011153,"('irresponsible', 'responsible')",1.1243796,1.1781216,0.45004055,0.4876278,0.3019599,0.354878,0.0529181
44,1.7209781,1.7105887,"('prejudiced', 'unprejudiced')",-0.29653195,-0.20595801,-1.261526,-1.2554792,0.0543067,0.0830505,0.0287438
45,-0.62158585,-0.543904,"('incompetent', 'competent')",-0.2105323,-0.24586596,-0.42826936,-0.38835695,-0.4201292,-0.392709,0.0274202
46,-1.0897311,-1.082878,"('uncompetitive', 'competitive')",0.80624026,0.83680886,-1.0817925,-1.0328918,-0.4550944,-0.4263203,0.0287741
47,0.17994766,0.2667755,"('stupid', 'smart')",1.1742996,1.2259222,5.6575937,5.7935576,2.3372803,2.4287518,0.0914715
48,-1.3543181,-1.3829987,"('unintelligent', 'intelligent')",-0.82334465,-0.8466157,0.0037320815,0.063039705,-0.7246436,-0.7221915,0.0024521
49,-0.06476397,-0.00085582584,"('unable', 'able')",-0.9035198,-0.85071677,-0.25885049,-0.16351694,-0.4090447,-0.3383632,0.0706815
50,0.41008136,0.50764525,"('clumsy', 'skillful')",0.15431502,0.17824748,-0.0878288,-0.10492967,0.1588559,0.1936543,0.0347984
51,-0.32072338,-0.39179263,"('uneducated', 'educated')",-0.29655123,-0.35809135,0.114559814,0.08707567,-0.1675716,-0.2209361,-0.0533645
52,-0.8092434,-0.9083597,"('irrational', 'rational')",-0.09608185,-0.2937799,0.45989293,0.25930682,-0.1484774,-0.3142776,-0.1658002
53,-1.795878,-1.7998443,"('uncreative', 'creative')",1.3162568,1.1691129,1.0466788,0.92048293,0.1890192,0.0965839,-0.0924353
54,-0.9045131,-0.9124469,"('incapable', 'capable')",0.6739096,0.6501497,1.2588211,1.2683176,0.3427392,0.3353401,-0.0073991
55,-0.9310832,-0.88100874,"('incompetent', 'clever')",-0.2735413,-0.23525266,-0.5022775,-0.42655095,-0.5689673,-0.5142708,0.0546965
56,0.6664449,0.687866,"('impractical', 'practical')",0.8353945,0.89435816,-0.30986106,-0.22508423,0.3973261,0.45238,0.0550539
57,-1.1530306,-1.1364969,"('unimaginative', 'imaginative')",-0.0003713593,-0.019071415,-2.4970493,-2.4802666,-1.2168171,-1.211945,0.0048721
58,-0.82232046,-0.8056114,"('undiscriminating', 'discriminating')",1.208899,1.1321325,0.27003294,0.19023947,0.2188705,0.1722535,-0.046617
59,-0.3134292,-0.30704874,"('foolish', 'wise')",0.6234708,0.58782566,0.83921766,0.7729389,0.3830864,0.3512386,-0.0318478
60,0.18192337,0.21870346,"('inefficient', 'efficient')",0.45808685,0.50844413,-0.7242405,-0.5413231,-0.0280767,0.0619415,0.0900182
61,-0.6580402,-0.70289713,"('illogical', 'logical')",1.4616351,1.3839942,0.18560888,0.0882083,0.3297346,0.2564351,-0.0732995
62,-0.23076694,-0.16611345,"('incompetent', 'brilliant')",0.78692985,0.91637146,-0.23706782,-0.031956375,0.106365,0.2394339,0.1330689
63,-1.0589539,-0.95724356,"('unperceptive', 'insightful')",1.2899053,1.319817,0.6213713,0.7422022,0.2841076,0.3682586,0.084151
64,0.57006586,0.51867247,"('shy', 'confident')",0.5764161,0.57032675,-7.1447577,-7.139333,-1.9994253,-2.0167778,-0.0173525
65,0.052290574,0.011788968,"('insecure', 'secure')",-0.023938254,-0.00027136505,-0.86790526,-0.8271689,-0.279851,-0.2718838,0.0079672
66,0.4828639,0.44493213,"('inactive', 'active')",0.7398101,0.68874305,1.3326912,1.2249976,0.8517884,0.7862243,-0.0655641
67,0.6182061,0.5827003,"('doubtful', 'determined')",0.14073992,0.2009567,-0.57318556,-0.4937456,0.0619201,0.0966371,0.034717
68,-0.23359354,-0.28038657,"('dependent', 'independent')",-1.898916,-1.9882195,-0.7878358,-0.8461105,-0.9734484,-1.0382389,-0.0647905
69,0.9842106,0.9939018,"('lazy', 'industrious')",0.7058324,0.6551067,-0.19869992,-0.2787005,0.4971143,0.4567693,-0.040345
70,0.10124006,0.18714263,"('lethargic', 'energetic')",0.26062867,0.35782185,0.37399366,0.4987486,0.2452875,0.3479044,0.1026169
71,-1.1027207,-1.0965518,"('diffident', 'self-confident')",1.7416226,1.7296939,0.7484598,0.70266145,0.4624539,0.4452678,-0.0171861
72,-0.83285725,-0.858849,"('unambitious', 'ambitious')",-0.07120537,-0.06631427,-1.0841391,-1.0267426,-0.6627339,-0.6506353,0.0120986
73,1.2734119,1.267839,"('helpless', 'self-reliant')",0.60578835,0.53446907,-2.8074377,-2.8623648,-0.3094125,-0.3533522,-0.0439397
74,-0.4118955,-0.35576767,"('undedicated', 'dedicated')",0.79013515,0.7853122,0.2669986,0.2506953,0.2150794,0.2267466,0.0116672
75,-0.017358944,-0.021392558,"('meek', 'impulsive')",-0.7038536,-0.6780946,-0.14304948,-0.11226675,-0.2880873,-0.2705847,0.0175026
76,0.869005,0.8914986,"('anxious', 'daring')",0.19615811,0.28715515,-0.1284836,-0.03701552,0.3122265,0.3805461,0.0683196
77,-1.4200451,-1.449816,"('unmotivated', 'motivated')",0.65534806,0.57382137,-1.6860615,-1.5527129,-0.8169195,-0.8095692,0.0073503
78,-1.5095999,-1.4001334,"('nonresilient', 'resilient')",0.7411151,0.72969747,-0.13677253,-0.062027648,-0.3017524,-0.2441545,0.0575979
79,-0.1407918,-0.13308536,"('wavering', 'unwavering')",-0.6062108,-0.6522809,0.5617429,0.55045784,-0.0617532,-0.0783028,-0.0165496
80,0.8949664,0.818786,"('dominated', 'dominating')",0.008915175,0.08725686,-1.398336,-1.2738638,-0.1648181,-0.122607,0.0422111
81,0.5192742,0.4241735,"('submissive', 'aggressive')",0.72033787,0.8083316,-0.9740945,-0.8121068,0.0885059,0.1401328,0.0516269
82,-0.16061434,-0.09091033,"('poor', 'rich')",-0.27354267,-0.28916216,6.049071,6.1223497,1.871638,1.9140924,0.0424544
83,-0.37477815,-0.41015667,"('powerless', 'powerful')",0.4000761,0.4263784,-1.2190149,-1.241846,-0.3979057,-0.4085414,-0.0106357
84,0.2160708,0.12859304,"('inferior', 'superior')",0.39042786,0.372925,1.1064215,0.9767302,0.5709734,0.4927495,-0.0782239
85,-0.8003674,-0.77997196,"('insignificant', 'prestigious')",0.9095177,0.82857734,1.3666017,1.2662792,0.4919173,0.4382949,-0.0536224
86,-2.162677,-2.1744158,"('uninfluential', 'influential')",-0.2529249,-0.3496393,-0.29539448,-0.40355358,-0.9036655,-0.9758695,-0.072204
87,0.31866962,0.28739905,"('unsuccessful', 'successful')",1.3522695,1.3357323,0.6484958,0.691231,0.773145,0.7714542,-0.0016908
88,-0.034125812,-0.069827065,"('low', 'eminent')",-0.6839501,-0.72633433,0.35919768,0.39963967,-0.1196261,-0.1321739,-0.0125478
