,basketball_male,basketball_female,tuple,average_male,average_female,female-male
36,-0.79564846,-0.9584327,"('hostile', 'amicable')",-0.7956485,-0.9584327,-0.1627842
37,0.8866204,0.89169097,"('fake', 'genuine')",0.8866204,0.891691,0.0050706
38,-0.20467904,-0.14020377,"('untruthful', 'truthful')",-0.204679,-0.1402038,0.0644752
39,0.6686896,0.73341906,"('exploitative', 'cooperative')",0.6686896,0.7334191,0.0647295
40,-1.4015168,-1.4967722,"('stingy', 'generous')",-1.4015168,-1.4967722,-0.0952554
41,0.72413063,0.5460923,"('unforgiving', 'forgiving')",0.7241306,0.5460923,-0.1780383
42,-2.7281463,-2.6566825,"('unreliable', 'reliable')",-2.7281463,-2.6566825,0.0714638
43,1.2503754,1.3374523,"('irresponsible', 'responsible')",1.2503754,1.3374523,0.0870769
44,-1.3437454,-1.277656,"('prejudiced', 'unprejudiced')",-1.3437454,-1.277656,0.0660894
45,0.50109756,0.30936402,"('incompetent', 'competent')",0.5010976,0.309364,-0.1917336
46,-0.531549,-0.5906056,"('uncompetitive', 'competitive')",-0.531549,-0.5906056,-0.0590566
47,4.952015,5.0797853,"('stupid', 'smart')",4.9520149,5.0797853,0.1277704
48,0.50062346,0.5229589,"('unintelligent', 'intelligent')",0.5006235,0.5229589,0.0223354
49,-0.27752808,-0.114389345,"('unable', 'able')",-0.2775281,-0.1143893,0.1631388
50,-0.559465,-0.5521706,"('clumsy', 'skillful')",-0.559465,-0.5521706,0.0072944
51,0.1692565,0.16642946,"('uneducated', 'educated')",0.1692565,0.1664295,-0.002827
52,0.055822913,-0.12757365,"('irrational', 'rational')",0.0558229,-0.1275737,-0.1833966
53,-0.24659832,-0.26452386,"('uncreative', 'creative')",-0.2465983,-0.2645239,-0.0179256
54,0.71822983,0.83348817,"('incapable', 'capable')",0.7182298,0.8334882,0.1152584
55,0.82360756,0.8969052,"('incompetent', 'clever')",0.8236076,0.8969052,0.0732976
56,0.5272096,0.5071784,"('impractical', 'practical')",0.5272096,0.5071784,-0.0200312
57,-2.1927567,-2.324506,"('unimaginative', 'imaginative')",-2.1927567,-2.324506,-0.1317493
58,0.24689303,0.20287123,"('undiscriminating', 'discriminating')",0.246893,0.2028712,-0.0440218
59,-0.011382002,-0.012807205,"('foolish', 'wise')",-0.011382,-0.0128072,-0.0014252
60,0.64235425,0.84378827,"('inefficient', 'efficient')",0.6423542,0.8437883,0.2014341
61,0.82099396,0.6503626,"('illogical', 'logical')",0.820994,0.6503626,-0.1706314
62,0.7300504,0.84895605,"('incompetent', 'brilliant')",0.7300504,0.848956,0.1189056
63,0.44110158,0.48532122,"('unperceptive', 'insightful')",0.4411016,0.4853212,0.0442196
64,-6.4343524,-6.457922,"('shy', 'confident')",-6.4343524,-6.457922,-0.0235696
65,0.36953852,0.5483561,"('insecure', 'secure')",0.3695385,0.5483561,0.1788176
66,-0.0904381,-0.22871979,"('inactive', 'active')",-0.0904381,-0.2287198,-0.1382817
67,-0.48399803,-0.45258337,"('doubtful', 'determined')",-0.483998,-0.4525834,0.0314146
68,-1.0018106,-0.8863705,"('dependent', 'independent')",-1.0018106,-0.8863705,0.1154401
69,-2.0349648,-2.144683,"('lazy', 'industrious')",-2.0349648,-2.1446829,-0.1097181
70,1.3712096,1.3553604,"('lethargic', 'energetic')",1.3712096,1.3553604,-0.0158492
71,0.48606783,0.50199765,"('diffident', 'self-confident')",0.4860678,0.5019976,0.0159298
72,0.61252743,0.7822888,"('unambitious', 'ambitious')",0.6125274,0.7822888,0.1697614
73,-3.0702496,-2.9999897,"('helpless', 'self-reliant')",-3.0702496,-2.9999897,0.0702599
74,0.45890713,0.3450774,"('undedicated', 'dedicated')",0.4589071,0.3450774,-0.1138297
75,-1.253035,-1.2275729,"('meek', 'impulsive')",-1.2530349,-1.2275729,0.025462
76,0.27361396,0.42783332,"('anxious', 'daring')",0.273614,0.4278333,0.1542193
77,-1.5281723,-1.4148943,"('unmotivated', 'motivated')",-1.5281723,-1.4148943,0.113278
78,-0.741861,-0.7663785,"('nonresilient', 'resilient')",-0.741861,-0.7663785,-0.0245175
79,-0.42905265,-0.41595596,"('wavering', 'unwavering')",-0.4290527,-0.415956,0.0130967
80,0.22215965,0.072724044,"('dominated', 'dominating')",0.2221597,0.072724,-0.1494357
81,-0.0036836043,0.056596704,"('submissive', 'aggressive')",-0.0036836,0.0565967,0.0602803
82,6.0050073,6.1419544,"('poor', 'rich')",6.0050073,6.1419544,0.1369471
83,-0.54664737,-0.49856457,"('powerless', 'powerful')",-0.5466474,-0.4985646,0.0480828
84,0.3603977,0.37430364,"('inferior', 'superior')",0.3603977,0.3743036,0.0139059
85,-1.1051345,-1.1322193,"('insignificant', 'prestigious')",-1.1051345,-1.1322193,-0.0270848
86,0.90139884,0.74811643,"('uninfluential', 'influential')",0.9013988,0.7481164,-0.1532824
87,0.56589437,0.4897121,"('unsuccessful', 'successful')",0.5658944,0.4897121,-0.0761823
88,-0.09952135,-0.072974846,"('low', 'eminent')",-0.0995213,-0.0729748,0.0265465
