,plum_male,plum_female,tuple,creek_male,creek_female,timber_male,timber_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
57,-0.7264793,-0.70924103,"('unimaginative', 'imaginative')",-0.69708,-0.70002,0.018397272,0.01468759,-0.44592363,-0.45066467,-3.0289364,-2.987228,-0.9760044,-0.9664932,0.0095112
58,-0.6070304,-0.5910524,"('undiscriminating', 'discriminating')",-0.96374583,-0.9080347,0.36808586,0.32753715,0.5487209,0.55749196,-0.116542704,-0.1476008,-0.1541024,-0.1523318,0.0017706
59,0.5389246,0.56524044,"('foolish', 'wise')",1.0875161,1.0713319,1.708524,1.6632086,0.9770782,0.9394306,1.1729738,1.1469107,1.0970034,1.0772244,-0.019779
60,-0.57770056,-0.5326281,"('inefficient', 'efficient')",-0.31265834,-0.25969076,0.31817678,0.4823675,0.14743942,0.3369463,-0.3740404,-0.2619288,-0.1597566,-0.0469868,0.1127698
61,0.72528124,0.6347953,"('illogical', 'logical')",-0.4455639,-0.5014778,0.41287303,0.39892685,-0.17778748,-0.22968091,0.36064002,0.22285973,0.1750886,0.1050846,-0.070004
62,-0.20602706,-0.16193545,"('incompetent', 'brilliant')",0.14439493,0.23411755,0.018267622,0.23639858,-0.34216818,-0.113227785,-0.11154494,0.04854412,-0.0994155,0.0487794,0.1481949
63,-0.95907414,-0.9406944,"('unperceptive', 'insightful')",0.62015843,0.6450846,0.77422714,0.812276,-0.20224644,-0.14320853,0.6934914,0.74419,0.1853113,0.2235295,0.0382182
64,-0.21580881,-0.22465351,"('shy', 'confident')",-0.33859253,-0.31725493,-0.20458198,-0.13419059,0.90863526,0.9314716,-7.007837,-6.866966,-1.371637,-1.3223186,0.0493184
65,-1.4825476,-1.5167232,"('insecure', 'secure')",-1.7627318,-1.8041091,0.08869396,0.090429634,0.4210007,0.4328969,-0.6422667,-0.5954606,-0.6755703,-0.6785933,-0.003023
66,-0.42603695,-0.4446627,"('inactive', 'active')",-0.30934018,-0.31151238,0.25680366,0.170746,0.29540938,0.2652099,1.527138,1.4426359,0.2687948,0.2244833,-0.0443115
67,-0.25233346,-0.2977994,"('doubtful', 'determined')",-0.036744364,-0.11031142,0.4751315,0.5422711,0.6972132,0.74174297,-0.19409263,-0.17438453,0.1378348,0.1403037,0.0024689
68,-1.1804552,-1.1605625,"('dependent', 'independent')",-1.4421552,-1.3991517,-1.8345029,-1.7966795,-1.987315,-1.9331989,-0.93999755,-0.9582236,-1.4768852,-1.4495632,0.027322
69,0.3744003,0.3411454,"('lazy', 'industrious')",0.42096782,0.48815617,0.5965267,0.596656,1.4787312,1.4422156,0.0976494,0.070526466,0.5936551,0.5877399,-0.0059152
70,-1.4410496,-1.4377095,"('lethargic', 'energetic')",-0.27013108,-0.2875086,-0.32369766,-0.20305967,-0.55990845,-0.40848768,0.2742311,0.3951043,-0.4641111,-0.3883322,0.0757789
71,0.018725153,0.072958216,"('diffident', 'self-confident')",1.1895597,1.1966552,1.852167,1.892266,-0.35571188,-0.27497327,0.7523162,0.6872236,0.6914113,0.714826,0.0234147
72,-0.8622881,-0.90631604,"('unambitious', 'ambitious')",-1.0167357,-1.0100731,-0.11571828,-0.07029391,-1.1441154,-1.1024956,-1.1649938,-1.1224301,-0.8607702,-0.8423218,0.0184484
73,1.1180074,1.1308867,"('helpless', 'self-reliant')",0.97746605,0.9819387,0.22209086,0.18064077,0.62370443,0.61299425,-3.7632008,-3.6562786,-0.1643864,-0.1499637,0.0144227
74,0.07134248,0.14526738,"('undedicated', 'dedicated')",-0.046765357,0.028483883,-0.6483499,-0.54662764,-0.791717,-0.674638,-0.5010604,-0.47876018,-0.38331,-0.3052549,0.0780551
75,0.32696676,0.37020984,"('meek', 'impulsive')",0.90650845,0.91498363,-0.4635347,-0.5138076,-0.36978796,-0.3575974,-0.18814826,-0.06329865,0.0424009,0.070098,0.0276971
76,-0.6002267,-0.57695746,"('anxious', 'daring')",-0.29484588,-0.21909764,-0.1612741,-0.088789515,0.49654555,0.59110105,-0.4767651,-0.34232813,-0.2073133,-0.1272143,0.080099
77,-0.4051577,-0.41458035,"('unmotivated', 'motivated')",0.36917526,0.3340147,0.22870208,0.27109152,0.037930377,0.055295482,-0.781891,-0.70242506,-0.1102482,-0.0913207,0.0189275
78,-0.56060106,-0.52294534,"('nonresilient', 'resilient')",0.32181257,0.3700617,0.28947657,0.3239788,0.0039661415,-0.011418693,0.36327493,0.35070163,0.0835858,0.1020756,0.0184898
79,0.22056808,0.26475194,"('wavering', 'unwavering')",-0.06126514,-0.035635322,0.016320365,0.01080727,-0.86719716,-0.96126294,0.45407498,0.46356705,-0.0474998,-0.0515544,-0.0040546
80,0.03747371,-0.032910243,"('dominated', 'dominating')",0.13065046,0.043857574,0.067905396,0.07020161,0.7720741,0.8342882,-1.7740757,-1.6801848,-0.1531944,-0.1529495,0.0002449
81,-1.4834095,-1.5683488,"('submissive', 'aggressive')",-0.80783993,-0.94636375,-0.82954603,-0.7906825,-0.516205,-0.41035357,-1.5102583,-1.3814042,-1.0294518,-1.0194305,0.0100213
82,-1.0440406,-0.99133545,"('poor', 'rich')",-0.39075634,-0.35166162,0.3189686,0.26736656,0.39621037,0.34957945,6.5312185,6.4971066,1.1623201,1.154211,-0.0081091
83,-1.0160569,-1.0221457,"('powerless', 'powerful')",-0.70246017,-0.7911908,0.48845994,0.48471263,-1.1761526,-1.1350005,-1.5505613,-1.5949471,-0.7913542,-0.8117144,-0.0203602
84,0.5622026,0.48968825,"('inferior', 'superior')",0.09824058,-0.01895943,0.73155767,0.68508524,0.9133298,0.84918284,0.60134375,0.6284806,0.5813349,0.5266955,-0.0546394
85,1.6503344,1.6694242,"('insignificant', 'prestigious')",-0.15834484,-0.09093459,1.4830976,1.4209015,-0.36028802,-0.49125367,1.1546141,1.1019349,0.7538826,0.7220145,-0.0318681
86,-1.3384931,-1.3365656,"('uninfluential', 'influential')",-0.7652608,-0.81813157,0.13227853,0.07391229,-0.7369124,-0.67756647,-0.3045892,-0.37077987,-0.6025954,-0.6258263,-0.0232309
87,-0.19856496,-0.27007926,"('unsuccessful', 'successful')",-0.106441796,-0.17525049,1.0310519,0.9402,1.2168965,1.1880012,0.8692771,0.8872277,0.5624437,0.5140198,-0.0484239
88,-1.0496713,-1.0692225,"('low', 'eminent')",-1.4328525,-1.451483,-0.6317622,-0.6529262,-0.91398585,-1.0386238,0.06312795,0.069055885,-0.7930288,-0.8286399,-0.0356111
