,tellabs_male,tellabs_female,tuple,inc_male,inc_female,average_male,average_female,female-male
59,-0.16182792,-0.13788985,"('foolish', 'wise')",0.19621255,0.19462651,0.0171923,0.0283683,0.011176
60,1.9862586,2.0245545,"('inefficient', 'efficient')",0.4679399,0.5928642,1.2270993,1.3087094,0.0816101
61,0.15491068,0.008174882,"('illogical', 'logical')",0.08779013,-0.104672864,0.1213504,-0.048249,-0.1695994
62,0.9253978,1.0376415,"('incompetent', 'brilliant')",0.65249634,0.81192845,0.7889471,0.924785,0.1358379
63,0.2165386,0.28576022,"('unperceptive', 'insightful')",0.9920178,1.0765613,0.6042782,0.6811608,0.0768826
64,0.807764,0.7613581,"('shy', 'confident')",-5.7124033,-5.5832586,-2.4523196,-2.4109502,0.0413694
65,0.98960394,0.96857995,"('insecure', 'secure')",-0.16493286,-0.10444292,0.4123355,0.4320685,0.019733
66,-1.3504924,-1.4099355,"('inactive', 'active')",0.4669409,0.40661624,-0.4417757,-0.5016596,-0.0598839
67,0.8325537,0.7777821,"('doubtful', 'determined')",-0.010841195,-0.014822271,0.4108562,0.3814799,-0.0293763
68,-0.5334952,-0.53471893,"('dependent', 'independent')",-0.60381174,-0.57131773,-0.5686535,-0.5530183,0.0156352
69,-0.23479404,-0.2785669,"('lazy', 'industrious')",-0.14785784,-0.098477855,-0.1913259,-0.1885224,0.0028035
70,0.29728165,0.37836355,"('lethargic', 'energetic')",0.7094328,0.76922524,0.5033572,0.5737944,0.0704372
71,-0.35652363,-0.33881655,"('diffident', 'self-confident')",0.29793096,0.2651285,-0.0292963,-0.036844,-0.0075477
72,-0.057262823,-0.059689634,"('unambitious', 'ambitious')",-0.6657282,-0.6383365,-0.3614955,-0.3490131,0.0124824
73,0.18065616,0.1537746,"('helpless', 'self-reliant')",-2.7962427,-2.708382,-1.3077933,-1.2773037,0.0304896
74,0.26313934,0.2598401,"('undedicated', 'dedicated')",0.25846982,0.18057914,0.2608046,0.2202096,-0.040595
75,-0.738866,-0.76087254,"('meek', 'impulsive')",-0.34978184,-0.28625342,-0.5443239,-0.523563,0.0207609
76,0.7491811,0.8445723,"('anxious', 'daring')",0.45545447,0.63824457,0.6023178,0.7414085,0.1390907
77,-0.1872006,-0.23594552,"('unmotivated', 'motivated')",-0.72749084,-0.66307,-0.4573457,-0.4495078,0.0078379
78,-0.51954275,-0.3746749,"('nonresilient', 'resilient')",0.23163407,0.35511315,-0.1439543,-0.0097809,0.1341734
79,-1.8297075,-1.8492529,"('wavering', 'unwavering')",-0.11610872,-0.1268744,-0.9729081,-0.9880637,-0.0151556
80,1.0979283,1.1361619,"('dominated', 'dominating')",-1.0998857,-0.9329473,-0.0009787,0.1016073,0.102586
81,1.5181811,1.4300339,"('submissive', 'aggressive')",-0.0007933229,0.11277375,0.7586939,0.7714038,0.0127099
82,-0.39972728,-0.36611593,"('poor', 'rich')",5.548776,5.55506,2.5745244,2.5944719,0.0199475
83,0.024779938,-0.022994801,"('powerless', 'powerful')",-0.7971284,-0.89476967,-0.3861742,-0.4588822,-0.072708
84,-0.0036224816,-0.04915983,"('inferior', 'superior')",1.0550566,1.0561657,0.525717,0.5035029,-0.0222141
85,-1.405602,-1.4128264,"('insignificant', 'prestigious')",0.4331871,0.31440148,-0.4862074,-0.5492125,-0.0630051
86,-0.6748028,-0.81229395,"('uninfluential', 'influential')",-0.0007276833,-0.13196112,-0.3377652,-0.4721275,-0.1343623
87,0.5453956,0.44971034,"('unsuccessful', 'successful')",1.0776098,1.1127347,0.8115027,0.7812225,-0.0302802
88,-0.22912543,-0.33330846,"('low', 'eminent')",0.147288,0.088346176,-0.0409187,-0.1224811,-0.0815624
