,exxon_male,exxon_female,tuple,mobil_male,mobil_female,corp_male,corp_female,average_male,average_female,female-male
63,-1.5048672,-1.5612837,"('unperceptive', 'insightful')",-1.6873982,-1.8211396,0.51953965,0.58722335,-0.8909086,-0.9317334,-0.0408248
64,0.24708226,0.104453534,"('shy', 'confident')",0.2261295,0.16434036,-6.2734427,-6.1797023,-1.9334103,-1.9703027,-0.0368924
65,-1.4556106,-1.5859962,"('insecure', 'secure')",-1.5860333,-1.6627284,0.002275562,-0.0128977,-1.0131229,-1.0872074,-0.0740845
66,0.48433694,0.42037228,"('inactive', 'active')",1.2198007,1.2426096,0.6247699,0.6486517,0.7763025,0.7705445,-0.005758
67,0.30949402,0.24103345,"('doubtful', 'determined')",1.0708723,1.055053,-0.3386461,-0.3884514,0.3472401,0.302545,-0.0446951
68,-0.23341578,-0.31776652,"('dependent', 'independent')",-0.34970358,-0.42939728,-0.5402367,-0.48317248,-0.374452,-0.4101121,-0.0356601
69,0.9943795,0.9710235,"('lazy', 'industrious')",3.202869,3.2424338,-1.1997555,-0.9973741,0.9991643,1.0720277,0.0728634
70,-1.6194571,-1.6710504,"('lethargic', 'energetic')",-2.03494,-2.114006,0.20374332,0.21146633,-1.1502179,-1.1911968,-0.0409789
71,-0.020253781,-0.029809313,"('diffident', 'self-confident')",0.87164485,0.8475425,0.37281805,0.33677408,0.4080697,0.3848358,-0.0232339
72,0.54250544,0.5610393,"('unambitious', 'ambitious')",-1.5104367,-1.4839306,-0.571398,-0.63268465,-0.5131098,-0.5185253,-0.0054155
73,1.3187839,1.296213,"('helpless', 'self-reliant')",0.87210804,0.9125301,-3.6959457,-3.5116339,-0.5016846,-0.4342969,0.0673877
74,-0.17057616,-0.20056367,"('undedicated', 'dedicated')",-0.7821071,-0.88444334,-0.32460636,-0.4583324,-0.4257632,-0.5144465,-0.0886833
75,0.23333648,0.34523827,"('meek', 'impulsive')",0.2386452,0.3242109,-0.5940734,-0.4675187,-0.0406972,0.0673102,0.1080074
76,-0.8991465,-0.8401546,"('anxious', 'daring')",-0.62414056,-0.64303356,-0.032987144,0.017089967,-0.5187581,-0.4886994,0.0300587
77,-0.9836285,-0.93426204,"('unmotivated', 'motivated')",-0.12137342,-0.28100863,-0.9215821,-0.77431345,-0.675528,-0.6631947,0.0123333
78,-1.0642546,-0.94212705,"('nonresilient', 'resilient')",-0.1926785,-0.34172,0.31628096,0.44860294,-0.3135507,-0.2784147,0.035136
79,0.028896883,-0.07071652,"('wavering', 'unwavering')",1.028317,0.9404856,-0.65594673,-0.57182336,0.1337557,0.0993152,-0.0344405
80,0.25769675,0.26037112,"('dominated', 'dominating')",-0.5835874,-0.5086123,-0.3833245,-0.24124435,-0.2364051,-0.1631618,0.0732433
81,-1.0073113,-1.0202357,"('submissive', 'aggressive')",-0.9819497,-0.9382676,-0.606374,-0.54779583,-0.8652116,-0.835433,0.0297786
82,-0.71471786,-0.7053884,"('poor', 'rich')",-1.5106155,-1.5925629,6.637437,6.4156613,1.4707012,1.37257,-0.0981312
83,0.04754415,0.044015996,"('powerless', 'powerful')",0.50936675,0.5163888,-0.5844074,-0.5688472,-0.0091655,-0.0028141,0.0063514
84,0.59720653,0.51799244,"('inferior', 'superior')",1.3755813,1.3368933,0.9463922,0.99625254,0.97306,0.9503795,-0.0226805
85,0.31431228,0.19086987,"('insignificant', 'prestigious')",1.6509516,1.6048762,-0.3700806,-0.38759005,0.5317278,0.4693853,-0.0623425
86,-1.1448983,-1.2947477,"('uninfluential', 'influential')",-2.3200922,-2.4957497,-0.26854602,-0.44960412,-1.2445122,-1.4133671,-0.1688549
87,-0.041858118,-0.15134455,"('unsuccessful', 'successful')",1.0926647,1.0922828,0.90455896,0.9256869,0.6517886,0.6222084,-0.0295802
88,-0.20268331,-0.3542339,"('low', 'eminent')",-0.22205113,-0.27658483,-0.29507187,-0.42778173,-0.2399354,-0.3528668,-0.1129314
