,hologic_male,hologic_female,tuple,inc_male,inc_female,average_male,average_female,female-male
58,-0.07055459,-0.08165507,"('undiscriminating', 'discriminating')",0.17291138,0.10573959,0.0511784,0.0120423,-0.0391361
59,0.41219532,0.41477072,"('foolish', 'wise')",0.26612586,0.28358588,0.3391606,0.3491783,0.0100177
60,0.7958295,0.78565776,"('inefficient', 'efficient')",0.16156021,0.28087157,0.4786949,0.5332646,0.0545697
61,0.20396659,0.054949455,"('illogical', 'logical')",0.094130084,-0.10737114,0.1490483,-0.0262108,-0.1752591
62,0.040667213,0.10234645,"('incompetent', 'brilliant')",0.40442428,0.59005696,0.2225457,0.3462017,0.123656
63,-0.48242798,-0.45061216,"('unperceptive', 'insightful')",0.81837535,0.9347911,0.1679737,0.2420895,0.0741158
64,0.34688422,0.25548974,"('shy', 'confident')",-6.173882,-6.1287684,-2.9134989,-2.9366393,-0.0231404
65,0.14402656,0.18474735,"('insecure', 'secure')",-0.5823305,-0.48819938,-0.219152,-0.151726,0.067426
66,-1.4855539,-1.4892875,"('inactive', 'active')",0.65361166,0.6104411,-0.4159711,-0.4394232,-0.0234521
67,0.3078792,0.22315845,"('doubtful', 'determined')",-0.138175,-0.16938576,0.0848521,0.0268863,-0.0579658
68,-0.3028523,-0.28772452,"('dependent', 'independent')",-0.4214512,-0.3843863,-0.3621517,-0.3360554,0.0260963
69,0.9522223,0.92691493,"('lazy', 'industrious')",0.08852067,0.045887828,0.5203715,0.4864014,-0.0339701
70,-0.5923512,-0.5313086,"('lethargic', 'energetic')",0.22710377,0.29036304,-0.1826237,-0.1204728,0.0621509
71,0.22550555,0.26710686,"('diffident', 'self-confident')",0.38858056,0.37134084,0.307043,0.3192239,0.0121809
72,-0.07480088,-0.047126174,"('unambitious', 'ambitious')",-0.76809937,-0.69401354,-0.4214501,-0.3705699,0.0508802
73,0.52967733,0.50727504,"('helpless', 'self-reliant')",-2.7317345,-2.6884882,-1.1010286,-1.0906066,0.010422
74,-0.44779333,-0.4644278,"('undedicated', 'dedicated')",-0.01541996,-0.12698646,-0.2316066,-0.2957071,-0.0641005
75,-0.41005337,-0.4365638,"('meek', 'impulsive')",-0.2218803,-0.13634783,-0.3159668,-0.2864558,0.029511
76,-0.4375054,-0.34534404,"('anxious', 'daring')",0.010824349,0.18972981,-0.2133405,-0.0778071,0.1355334
77,0.0356875,-0.02985628,"('unmotivated', 'motivated')",-0.8451489,-0.76735806,-0.4047307,-0.3986072,0.0061235
78,0.20846035,0.31945884,"('nonresilient', 'resilient')",0.34603825,0.4306593,0.2772493,0.3750591,0.0978098
79,-1.0999122,-1.0692909,"('wavering', 'unwavering')",-0.24384125,-0.20360124,-0.6718767,-0.6364461,0.0354306
80,0.04152347,0.14463052,"('dominated', 'dominating')",-1.0000651,-0.8458258,-0.4792708,-0.3505976,0.1286732
81,0.17282557,0.10760017,"('submissive', 'aggressive')",-0.27288043,-0.12867644,-0.0500274,-0.0105381,0.0394893
82,-0.82053214,-0.7970714,"('poor', 'rich')",5.585568,5.7218003,2.3825178,2.4623644,0.0798466
83,-0.028983206,-0.09959091,"('powerless', 'powerful')",-0.927417,-1.0341599,-0.4782001,-0.5668754,-0.0886753
84,0.5681795,0.53254426,"('inferior', 'superior')",1.0886605,1.0785586,0.82842,0.8055514,-0.0228686
85,0.10978733,0.007993534,"('insignificant', 'prestigious')",0.37584752,0.19646607,0.2428174,0.1022298,-0.1405876
86,-0.57468843,-0.8187721,"('uninfluential', 'influential')",0.21838233,0.047872234,-0.1781531,-0.3854499,-0.2072968
87,0.12817805,0.053427737,"('unsuccessful', 'successful')",0.88327885,1.01321,0.5057284,0.5333189,0.0275905
88,-0.46543193,-0.57834953,"('low', 'eminent')",0.1437096,0.09399756,-0.1608612,-0.242176,-0.0813148
