,ansys_male,ansys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
44,0.42707986,0.413844,"('prejudiced', 'unprejudiced')",-1.568135,-1.5488662,-0.5705276,-0.5675111,0.0030165
45,-0.59579206,-0.56651413,"('incompetent', 'competent')",0.098909125,0.019505087,-0.2484415,-0.2735045,-0.025063
46,-0.77501863,-0.73882663,"('uncompetitive', 'competitive')",-0.7117439,-0.7553356,-0.7433813,-0.7470812,-0.0036999
47,0.19017537,0.26886997,"('stupid', 'smart')",5.410178,5.4402037,2.8001769,2.8545368,0.0543599
48,0.16382656,0.14514236,"('unintelligent', 'intelligent')",0.9770821,0.9449558,0.5704543,0.5450491,-0.0254052
49,0.030047826,0.22666156,"('unable', 'able')",0.089466564,0.2654301,0.0597572,0.2460458,0.1862886
50,0.30644807,0.40091655,"('clumsy', 'skillful')",-0.09838242,-0.08153905,0.1040328,0.1596887,0.0556559
51,-0.8183303,-0.90875524,"('uneducated', 'educated')",0.6418523,0.5526289,-0.088239,-0.1780632,-0.0898242
52,0.046132557,-0.19324565,"('irrational', 'rational')",-0.049653757,-0.18883574,-0.0017606,-0.1910407,-0.1892801
53,-1.4366858,-1.4938749,"('uncreative', 'creative')",0.75581026,0.66934496,-0.3404378,-0.412265,-0.0718272
54,-0.4911984,-0.592057,"('incapable', 'capable')",0.9992873,0.97082543,0.2540445,0.1893842,-0.0646603
55,-0.26320472,-0.20725913,"('incompetent', 'clever')",0.25724715,0.21679254,-0.0029788,0.0047667,0.0077455
56,-0.028655916,-0.07438973,"('impractical', 'practical')",0.40152702,0.36010313,0.1864356,0.1428567,-0.0435789
57,-1.0695461,-1.219843,"('unimaginative', 'imaginative')",-2.1337333,-2.3702688,-1.6016397,-1.7950559,-0.1934162
58,-0.7384777,-0.84079325,"('undiscriminating', 'discriminating')",0.11947181,-0.029377222,-0.309503,-0.4350852,-0.1255822
59,-0.13144962,-0.13809907,"('foolish', 'wise')",0.32805592,0.39127472,0.0983031,0.1265878,0.0282847
60,0.2360669,0.36652368,"('inefficient', 'efficient')",0.18036765,0.2577842,0.2082173,0.3121539,0.1039366
61,-0.07719509,-0.28171307,"('illogical', 'logical')",0.08463924,-0.12028319,0.0037221,-0.2009981,-0.2047202
62,-0.006279167,0.07698669,"('incompetent', 'brilliant')",0.6543667,0.82839507,0.3240438,0.4526909,0.1286471
63,-0.6425293,-0.5890696,"('unperceptive', 'insightful')",1.00848,1.0570906,0.1829753,0.2340105,0.0510352
64,-0.09953508,-0.14219242,"('shy', 'confident')",-6.3860445,-6.258321,-3.2427897,-3.2002566,0.0425331
65,0.14965329,0.08021199,"('insecure', 'secure')",-0.43799984,-0.43289313,-0.1441733,-0.1763406,-0.0321673
66,-1.0142505,-1.1045038,"('inactive', 'active')",0.6760869,0.5977193,-0.1690818,-0.2533922,-0.0843104
67,0.25526172,0.18179616,"('doubtful', 'determined')",-0.0104918685,-0.025153097,0.1223849,0.0783215,-0.0440634
68,-0.3469543,-0.31707063,"('dependent', 'independent')",-0.4093096,-0.34098303,-0.3781319,-0.3290268,0.0491051
69,0.9033617,0.8703909,"('lazy', 'industrious')",-0.27477396,-0.19649312,0.3142939,0.3369489,0.022655
70,-0.4122391,-0.32329398,"('lethargic', 'energetic')",0.65605235,0.6672934,0.1219066,0.1719997,0.0500931
71,-0.7048825,-0.7322819,"('diffident', 'self-confident')",0.5944845,0.5809038,-0.055199,-0.075689,-0.02049
72,-0.9946067,-0.9135771,"('unambitious', 'ambitious')",-0.6170962,-0.61964643,-0.8058515,-0.7666118,0.0392397
73,0.7883895,0.79289234,"('helpless', 'self-reliant')",-2.7636578,-2.6770983,-0.9876342,-0.942103,0.0455312
74,-0.28278524,-0.27397183,"('undedicated', 'dedicated')",0.18688066,-0.0010759095,-0.0479523,-0.1375239,-0.0895716
75,0.03851116,-0.0019829087,"('meek', 'impulsive')",-0.13882567,-0.10984471,-0.0501573,-0.0559138,-0.0057565
76,0.13264427,0.230366,"('anxious', 'daring')",0.30283546,0.41794297,0.2177399,0.3241545,0.1064146
77,-0.9670521,-0.9035411,"('unmotivated', 'motivated')",-0.9580113,-0.83844143,-0.9625317,-0.8709912,0.0915405
78,-0.7541933,-0.5765425,"('nonresilient', 'resilient')",0.10677274,0.24460272,-0.3237103,-0.1659699,0.1577404
79,-0.9212228,-1.0594838,"('wavering', 'unwavering')",0.07528607,0.050116226,-0.4229684,-0.5046838,-0.0817154
80,0.36292624,0.34567556,"('dominated', 'dominating')",-1.2676814,-1.1505855,-0.4523776,-0.402455,0.0499226
81,0.47994247,0.31819502,"('submissive', 'aggressive')",-0.29049593,-0.19118254,0.0947233,0.0635062,-0.0312171
82,-0.26723832,-0.2890206,"('poor', 'rich')",5.8580737,5.8882413,2.7954178,2.7996104,0.0041926
83,-0.37305266,-0.42327267,"('powerless', 'powerful')",-0.7959934,-0.89843184,-0.584523,-0.6608523,-0.0763293
84,0.1100046,0.033560228,"('inferior', 'superior')",1.1347362,1.1574476,0.6223704,0.5955039,-0.0268665
85,-0.20329142,-0.27174902,"('insignificant', 'prestigious')",0.6113577,0.51720893,0.2040331,0.12273,-0.0813031
86,-1.146177,-1.3302419,"('uninfluential', 'influential')",0.12912327,-0.034814492,-0.5085269,-0.6825282,-0.1740013
87,0.12231389,-0.10299208,"('unsuccessful', 'successful')",0.868237,0.90987676,0.4952754,0.4034424,-0.091833
88,-0.16697334,-0.37882894,"('low', 'eminent')",0.29183403,0.15077767,0.0624303,-0.1140256,-0.1764559
