,micron_male,micron_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
24,-1.3600403,-1.3666093,"('dishonest', 'honest')",-1.5165664,-1.546282,0.67907363,0.609231,-0.732511,-0.7678868,-0.0353758
25,-0.39136332,-0.48910993,"('egoistic', 'altruistic')",-0.14370264,-0.23649609,1.6111785,1.6172473,0.3587042,0.2972138,-0.0614904
26,0.31601623,0.22116114,"('hardhearted', 'benevolent')",0.9604446,0.91761786,1.957638,1.893415,1.078033,1.0107314,-0.0673016
27,-0.61983055,-0.5117352,"('hardhearted', 'softhearted')",-0.22367659,-0.14572987,1.2998279,1.278127,0.1521069,0.2068873,0.0547804
28,-0.48527133,-0.67886853,"('disloyal', 'loyal')",0.25965205,0.09877731,0.8632612,0.73020947,0.2125473,0.0500394,-0.1625079
29,-0.10941538,-0.19599538,"('unfair', 'fair')",-1.0062406,-1.1092826,-0.8405775,-0.9989564,-0.6520778,-0.7680781,-0.1160003
30,-0.1787674,-0.2558839,"('intolerant', 'tolerant')",1.3816371,1.3352046,1.3142905,1.2414424,0.8390534,0.7735877,-0.0654657
31,-0.49778235,-0.47165275,"('evil', 'good')",-1.3702754,-1.4837878,-0.8599428,-0.93526524,-0.9093335,-0.9635686,-0.0542351
32,-0.6688524,-0.6739694,"('unkind', 'kind')",0.25958905,0.3118175,0.8336479,0.7451802,0.1414615,0.1276761,-0.0137854
33,0.04839351,-0.1256164,"('wrong', 'right')",0.26929393,0.13651034,-0.29552677,-0.34384903,0.0073869,-0.110985,-0.1183719
34,-1.0047188,-0.9201058,"('mean', 'honorable')",-0.66825265,-0.5845866,5.77029,5.8384495,1.3657729,1.4445856,0.0788127
35,0.18532597,0.049628675,"('corrupt', 'incorrupt')",-0.963679,-1.1645849,0.026560243,-0.103163145,-0.2505976,-0.4060398,-0.1554422
36,-0.44183618,-0.6382824,"('hostile', 'amicable')",-1.0030082,-1.2771271,0.40699884,0.2365393,-0.3459485,-0.5596234,-0.2136749
37,0.08439349,0.16378003,"('fake', 'genuine')",-0.385537,-0.27887255,0.19512421,0.24690683,-0.0353398,0.0439381,0.0792779
38,-1.0901172,-1.1387556,"('untruthful', 'truthful')",-0.862703,-0.8952377,-0.19055414,-0.17997766,-0.7144581,-0.7379903,-0.0235322
39,0.90181714,0.9373661,"('exploitative', 'cooperative')",0.46726203,0.5241637,0.20040247,0.15310676,0.5231605,0.5382122,0.0150517
40,0.055137366,0.07453081,"('stingy', 'generous')",-0.05888173,0.034189917,-1.4696434,-1.4949548,-0.4911292,-0.462078,0.0290512
41,-0.40055373,-0.47896492,"('unforgiving', 'forgiving')",-0.9581365,-0.953846,0.18016534,0.059065253,-0.3928417,-0.4579152,-0.0650735
42,0.03801645,0.23576221,"('unreliable', 'reliable')",-0.9392924,-0.7244716,-2.7885647,-2.663749,-1.2299469,-1.0508195,0.1791274
43,-1.1107725,-0.9864528,"('irresponsible', 'responsible')",-0.48992962,-0.34951922,0.17319623,0.15526512,-0.4758353,-0.393569,0.0822663
44,0.36081126,0.4866031,"('prejudiced', 'unprejudiced')",-0.09949763,0.036075514,-1.3356583,-1.324042,-0.3581149,-0.2671211,0.0909938
45,-1.1705217,-1.0678312,"('incompetent', 'competent')",-0.5161923,-0.4133724,-0.49533015,-0.56906027,-0.7273481,-0.6834213,0.0439268
46,-0.9878745,-0.92695856,"('uncompetitive', 'competitive')",0.045644224,0.2484749,-0.86600775,-0.8832757,-0.602746,-0.5205865,0.0821595
47,-0.29514566,-0.11640905,"('stupid', 'smart')",0.7474977,0.8662317,5.240587,5.257723,1.8976464,2.0025152,0.1048688
48,0.55266356,0.40585092,"('unintelligent', 'intelligent')",1.8030483,1.7700698,0.6814447,0.6457411,1.0123855,0.940554,-0.0718315
49,-0.1397603,-0.046723418,"('unable', 'able')",0.40173638,0.5352806,-0.009352129,0.13015315,0.084208,0.2062368,0.1220288
50,0.6145212,0.75267255,"('clumsy', 'skillful')",0.53266764,0.645996,0.14631812,0.14026102,0.431169,0.5129765,0.0818075
51,-0.3456592,-0.504253,"('uneducated', 'educated')",0.90864754,0.790626,0.5478209,0.44189978,0.3702698,0.2427576,-0.1275122
52,0.40024787,0.15163583,"('irrational', 'rational')",-0.62386674,-0.9084389,0.08974512,-0.04736025,-0.0446246,-0.2680544,-0.2234298
53,-1.4255015,-1.5122658,"('uncreative', 'creative')",0.38418102,0.33174774,0.8365078,0.85397696,-0.0682709,-0.108847,-0.0405761
54,-0.68813217,-0.86333376,"('incapable', 'capable')",0.022327136,-0.09553871,1.1521304,1.1448019,0.1621084,0.0619765,-0.1001319
55,-0.21946569,-0.20263718,"('incompetent', 'clever')",1.0585561,1.1539811,-0.14268194,-0.17448854,0.2321362,0.2589518,0.0268156
56,-0.20221514,-0.24420881,"('impractical', 'practical')",0.7180133,0.68763137,-0.33310103,-0.35513884,0.060899,0.0294279,-0.0314711
57,-0.9094593,-1.0112164,"('unimaginative', 'imaginative')",0.4955421,0.509054,-2.2417018,-2.2831979,-0.8852064,-0.9284534,-0.043247
58,-0.6452182,-0.705224,"('undiscriminating', 'discriminating')",0.37763628,0.35797092,-0.11569017,-0.16101484,-0.1277574,-0.1694226,-0.0416652
59,0.368479,0.35039252,"('foolish', 'wise')",-0.07046443,-0.1676146,0.37495238,0.34305528,0.2243223,0.1752777,-0.0490446
60,-0.055597413,0.07496529,"('inefficient', 'efficient')",1.4397403,1.6890429,-0.41128477,-0.26538956,0.324286,0.4995395,0.1752535
61,-0.65607727,-0.8272828,"('illogical', 'logical')",0.567589,0.42302808,-0.08652353,-0.20276636,-0.0583373,-0.2023404,-0.1440031
62,-0.04874228,0.06646416,"('incompetent', 'brilliant')",1.3610831,1.5783195,0.044717353,0.14314573,0.4523527,0.5959765,0.1436238
63,-1.224021,-1.1688491,"('unperceptive', 'insightful')",-0.13068213,0.017704884,0.6407617,0.71837413,-0.2379805,-0.1442567,0.0937238
64,-0.302872,-0.3572194,"('shy', 'confident')",-0.11259828,-0.055114374,-6.4335747,-6.3853903,-2.2830149,-2.2659081,0.0171068
65,-0.09209259,-0.058244407,"('insecure', 'secure')",0.0695393,0.12943156,-0.8464446,-0.8348494,-0.289666,-0.2545541,0.0351119
66,-1.3724343,-1.4051776,"('inactive', 'active')",-1.0223758,-1.1147137,1.2117125,1.1644846,-0.3943659,-0.4518022,-0.0574363
67,0.50490236,0.43091682,"('doubtful', 'determined')",0.10688591,0.117705196,-0.39239854,-0.36685678,0.0731299,0.0605884,-0.0125415
68,-0.8607237,-0.9104445,"('dependent', 'independent')",-0.62332934,-0.68893623,-0.7713877,-0.7961221,-0.7518136,-0.7985009,-0.0466873
69,0.7217941,0.7607715,"('lazy', 'industrious')",0.38516834,0.41647515,-0.15670483,-0.106595635,0.3167525,0.3568837,0.0401312
70,-0.7377525,-0.62420696,"('lethargic', 'energetic')",-0.29224128,-0.09691875,0.5996524,0.65412796,-0.1434471,-0.0223326,0.1211145
71,-0.052577633,-0.09368457,"('diffident', 'self-confident')",0.56574976,0.6256081,0.5873501,0.60103905,0.3668408,0.3776542,0.0108134
72,-0.33892855,-0.3546944,"('unambitious', 'ambitious')",-0.02798732,-0.014897972,-1.0791837,-1.0474334,-0.4820332,-0.4723419,0.0096913
73,1.4668429,1.4472249,"('helpless', 'self-reliant')",0.90614015,0.8857186,-2.7050815,-2.6337583,-0.1106995,-0.1002716,0.0104279
74,-0.23527887,-0.20672138,"('undedicated', 'dedicated')",0.14328963,0.26321524,-0.031408213,-0.032734405,-0.0411325,0.0079198,0.0490523
75,0.11154734,0.06515376,"('meek', 'impulsive')",-0.17292508,-0.2350861,-0.11887284,-0.060932487,-0.0600835,-0.0769549,-0.0168714
76,-0.01219292,0.22531785,"('anxious', 'daring')",0.5568967,0.8254436,0.16520801,0.2446735,0.2366373,0.4318117,0.1951744
77,-0.7200896,-0.8287752,"('unmotivated', 'motivated')",0.7789479,0.819317,-1.168265,-1.089778,-0.3698022,-0.3664121,0.0033901
78,-0.54708856,-0.4758051,"('nonresilient', 'resilient')",0.95591086,1.0930758,0.0019441387,0.10542854,0.1369221,0.2408997,0.1039776
79,-0.90967387,-1.0124364,"('wavering', 'unwavering')",-1.5718286,-1.7617369,-0.0638133,-0.097871184,-0.8484386,-0.9573482,-0.1089096
80,0.18329449,0.333683,"('dominated', 'dominating')",0.81305414,1.007808,-0.9637662,-0.8810584,0.0108608,0.1534775,0.1426167
81,-0.32660273,-0.41968355,"('submissive', 'aggressive')",1.3484905,1.3825314,-0.52773476,-0.48393682,0.1647177,0.159637,-0.0050807
82,-1.0177149,-1.0164511,"('poor', 'rich')",0.23877296,0.14900404,5.8966374,5.850132,1.7058986,1.660895,-0.0450036
83,-0.2179197,-0.3833962,"('powerless', 'powerful')",0.38080424,0.387238,-1.0706792,-1.166153,-0.3025982,-0.3874371,-0.0848389
84,0.5057799,0.34689385,"('inferior', 'superior')",0.30664635,0.21232754,0.85139763,0.82089996,0.5546079,0.4600405,-0.0945674
85,-0.06281033,-0.22221497,"('insignificant', 'prestigious')",0.03515344,-0.065106556,0.88191384,0.79770833,0.2847523,0.1701289,-0.1146234
86,-1.4076154,-1.6928787,"('uninfluential', 'influential')",0.03552936,-0.14815217,-0.19294913,-0.3174793,-0.5216784,-0.7195034,-0.197825
87,0.19270664,0.08412917,"('unsuccessful', 'successful')",0.9577886,0.94188315,0.8394945,0.8464861,0.6633299,0.6241661,-0.0391638
88,-0.46102405,-0.63000375,"('low', 'eminent')",0.51731616,0.41906938,0.5199357,0.43883744,0.1920759,0.0759677,-0.1161082
