,unitedhealth_male,unitedhealth_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
47,0.13235214,0.15445279,"('stupid', 'smart')",0.9254593,0.95327,5.9256577,5.8098426,2.327823,2.3058551,-0.0219679
48,-1.410805,-1.2996705,"('unintelligent', 'intelligent')",0.06631369,0.13388984,0.29133216,0.40960684,-0.351053,-0.2520579,0.0989951
49,-0.5382067,-0.3838388,"('unable', 'able')",-0.6119015,-0.5202209,-0.18669827,-0.052194726,-0.4456022,-0.3187515,0.1268507
50,0.9325705,0.952623,"('clumsy', 'skillful')",-0.30017683,-0.18018153,0.2330417,0.29974675,0.2884785,0.3573961,0.0689176
51,-1.5336378,-1.593675,"('uneducated', 'educated')",1.097328,0.9573635,0.4853646,0.39223698,0.0163516,-0.0813582,-0.0977098
52,0.6163205,0.42716873,"('irrational', 'rational')",-1.6830995,-1.7072029,0.3600061,0.19275306,-0.235591,-0.362427,-0.126836
53,-1.742091,-1.6137031,"('uncreative', 'creative')",-0.20272556,-0.19080664,0.98123306,0.9726259,-0.3211945,-0.2772946,0.0438999
54,-0.02708498,0.016623914,"('incapable', 'capable')",-0.4412777,-0.44739717,1.1876175,1.1327044,0.2397516,0.233977,-0.0057746
55,-3.7599728,-3.5348134,"('incompetent', 'clever')",1.5180137,1.4943086,-0.32955822,-0.3224563,-0.8571724,-0.7876538,0.0695186
56,-0.28393847,-0.25026652,"('impractical', 'practical')",1.9245844,1.6769664,0.092045665,0.05254047,0.5775639,0.4930801,-0.0844838
57,-1.908876,-1.7710142,"('unimaginative', 'imaginative')",-0.3147086,-0.42421454,-2.9873304,-2.8768175,-1.7369717,-1.6906821,0.0462896
58,-2.2528338,-2.0641725,"('undiscriminating', 'discriminating')",0.51630217,0.5184733,-0.15234035,-0.09384509,-0.629624,-0.5465147,0.0831093
59,2.2871673,2.1765015,"('foolish', 'wise')",-1.3365979,-1.3370692,0.7201423,0.698596,0.5569039,0.5126761,-0.0442278
60,-1.9598707,-1.828741,"('inefficient', 'efficient')",2.18826,2.1798735,-0.32759774,-0.16294764,-0.0330695,0.0627283,0.0957978
61,-1.3555789,-1.3543204,"('illogical', 'logical')",-0.43934116,-0.45272362,0.09284912,-0.091326565,-0.567357,-0.6327902,-0.0654332
62,-1.8191531,-1.6370386,"('incompetent', 'brilliant')",1.084919,1.108284,0.0044327825,0.1521439,-0.2432671,-0.1255369,0.1177302
63,-1.1262283,-0.85918033,"('unperceptive', 'insightful')",1.6486719,1.7464386,0.6376037,0.90760994,0.3866824,0.5982894,0.211607
64,-0.18133721,-0.23859927,"('shy', 'confident')",1.2602865,1.2918109,-6.8354716,-6.593259,-1.9188407,-1.8466824,0.0721583
65,-1.6573675,-1.7945145,"('insecure', 'secure')",1.5282987,1.4010113,-0.2723177,-0.356023,-0.1337955,-0.2498421,-0.1160466
66,0.47662917,0.5603512,"('inactive', 'active')",0.2903504,0.39384168,1.0295746,1.0333157,0.5988514,0.6625028,0.0636514
67,0.70830125,0.61095226,"('doubtful', 'determined')",1.0025231,0.9476875,-0.37376878,-0.41131216,0.4456851,0.3824426,-0.0632425
68,-1.2700386,-1.2798343,"('dependent', 'independent')",-0.107789725,-0.17646462,-0.5748722,-0.56898874,-0.6509002,-0.6750959,-0.0241957
69,2.7447999,2.7318246,"('lazy', 'industrious')",-0.26978895,-0.11130924,-0.69874763,-0.5055564,0.5920877,0.7049863,0.1128986
70,-1.7798263,-1.5523382,"('lethargic', 'energetic')",0.87482154,0.91957605,0.43117806,0.53195876,-0.1579422,-0.0336011,0.1243411
71,1.5185897,1.6790619,"('diffident', 'self-confident')",0.17029238,0.3185508,0.6051626,0.55076486,0.7646816,0.8494592,0.0847776
72,-0.44947556,-0.53924805,"('unambitious', 'ambitious')",0.6866205,0.6986857,-0.73784304,-0.7417491,-0.1668994,-0.1941038,-0.0272044
73,1.1017907,1.0206841,"('helpless', 'self-reliant')",-0.36172062,-0.43415987,-3.4672706,-3.312324,-0.9090668,-0.9085999,0.0004669
74,-0.28860018,-0.09525156,"('undedicated', 'dedicated')",1.8040447,1.7563959,0.040289305,0.08531742,0.5185779,0.5821539,0.063576
75,0.3814451,0.3356624,"('meek', 'impulsive')",-2.0028198,-1.930244,-0.40788135,-0.32053074,-0.6764186,-0.6383708,0.0380478
76,-1.8068966,-1.6750405,"('anxious', 'daring')",1.0999852,1.1559211,0.2685114,0.2814177,-0.1461333,-0.0792339,0.0668994
77,-1.2629642,-1.0486027,"('unmotivated', 'motivated')",0.43220744,0.4628867,-1.5173765,-1.3807507,-0.7827111,-0.6554889,0.1272222
78,-0.14415652,0.19382225,"('nonresilient', 'resilient')",1.0505196,1.2736335,-0.27507776,0.004512977,0.2104284,0.4906563,0.2802279
79,1.5369662,1.5895582,"('wavering', 'unwavering')",-2.2499232,-2.17113,0.18697228,0.22579053,-0.1753283,-0.1185937,0.0567346
80,-0.54916936,-0.6332522,"('dominated', 'dominating')",2.189517,2.0531588,-1.1922278,-1.2376506,0.1493733,0.060752,-0.0886213
81,-1.2615167,-1.3685629,"('submissive', 'aggressive')",2.154833,1.9192373,-0.7259212,-0.7558699,0.0557984,-0.0683985,-0.1241969
82,-1.6621416,-1.5750198,"('poor', 'rich')",0.21348727,0.12833777,6.5445805,6.314096,1.6986421,1.6224713,-0.0761708
83,-0.44807032,-0.46201554,"('powerless', 'powerful')",-0.23820199,-0.23809202,-0.9556518,-1.0076835,-0.547308,-0.5692637,-0.0219557
84,0.054278232,0.010910437,"('inferior', 'superior')",0.12720257,0.12868112,0.45241106,0.4286924,0.2112973,0.189428,-0.0218693
85,2.2188163,2.2281568,"('insignificant', 'prestigious')",-1.3227088,-1.2430863,0.63392377,0.68097997,0.5100104,0.5553501,0.0453397
86,-1.6584393,-1.5542897,"('uninfluential', 'influential')",0.5669187,0.5961962,-0.24250782,-0.28232932,-0.4446761,-0.4134743,0.0312018
87,-0.38709375,-0.38051718,"('unsuccessful', 'successful')",1.5352652,1.4190788,0.66515434,0.5656332,0.6044419,0.5347316,-0.0697103
88,-0.42545262,-0.4338924,"('low', 'eminent')",-0.93358684,-1.1545421,0.4051807,0.35937536,-0.3179529,-0.4096864,-0.0917335
