,otis_male,otis_female,tuple,worldwide_male,worldwide_female,corp_male,corp_female,average_male,average_female,female-male
14,-0.80017865,-0.78518665,"('antisocial', 'social')",1.0021136,1.1105539,-0.46409115,-0.47467548,-0.0873854,-0.0497694,0.037616
15,0.33240235,0.29965985,"('boring', 'funny')",-0.5475466,-0.61495113,-0.15304862,-0.098591216,-0.122731,-0.1379608,-0.0152298
16,-0.42255884,-0.36489147,"('unpopular', 'popular')",-0.2397046,-0.2509095,0.22780629,0.2207695,-0.1448191,-0.1316772,0.0131419
17,0.69314927,0.7653237,"('nasty', 'nice')",-1.6575198,-1.573897,-0.45559534,-0.3524785,-0.473322,-0.3870173,0.0863047
18,0.5926527,0.52949363,"('disagreeable', 'welcoming')",0.33359492,0.33514345,-0.4419203,-0.52723324,0.1614424,0.1124679,-0.0489745
19,-0.13181935,-0.17699684,"('inhospitable', 'hospitable')",-0.6200648,-0.79902077,-0.62045693,-0.63511485,-0.4574471,-0.5370441,-0.079597
20,0.34159163,0.35174495,"('rough', 'thoughtful')",-0.13787445,-0.1497238,0.6141279,0.5851063,0.272615,0.2623758,-0.0102392
21,-0.13406853,-0.07901484,"('immoral', 'moral')",0.5698982,0.68746203,-0.95222986,-0.88740987,-0.1721334,-0.0929876,0.0791458
22,-1.0531876,-1.0777426,"('untrustworthy', 'trustworthy')",0.22246422,0.18563858,-1.2592229,-1.2052962,-0.6966488,-0.6991334,-0.0024846
23,0.016836107,0.072758496,"('insincere', 'sincere')",0.83654004,0.8751162,5.6801233,5.7594504,2.1778332,2.235775,0.0579418
24,1.1095703,1.0623446,"('dishonest', 'honest')",0.5828221,0.62810946,0.89243346,0.88872564,0.8616086,0.8597266,-0.001882
25,0.9179531,0.8704004,"('egoistic', 'altruistic')",-0.18945582,-0.12739795,1.0707504,1.0568929,0.5997492,0.5999651,0.0002159
26,2.0177615,1.8830239,"('hardhearted', 'benevolent')",0.90305096,0.751056,1.4898695,1.3021659,1.4702272,1.312082,-0.1581452
27,1.0378206,1.0721784,"('hardhearted', 'softhearted')",-0.6636624,-0.6320416,0.7387494,0.69838893,0.3709692,0.3795086,0.0085394
28,0.25070444,0.14731795,"('disloyal', 'loyal')",-0.06557873,-0.20040298,0.88146305,0.80849457,0.3555296,0.2518032,-0.1037264
29,-1.6866378,-1.677026,"('unfair', 'fair')",-0.276128,-0.33202642,-0.4266443,-0.51145023,-0.79647,-0.8401676,-0.0436976
30,0.25207204,0.3308838,"('intolerant', 'tolerant')",0.20021209,0.26953152,0.82030135,0.7889494,0.4241952,0.4631216,0.0389264
31,-0.32575467,-0.32552227,"('evil', 'good')",-0.8492647,-1.0232817,-0.9936328,-1.1142689,-0.722884,-0.8210243,-0.0981403
32,0.3581593,0.34004086,"('unkind', 'kind')",0.6658599,0.6384773,0.7456441,0.65254074,0.5898878,0.5436863,-0.0462015
33,0.62337536,0.49486053,"('wrong', 'right')",0.15069099,0.07559355,-0.31016433,-0.32625347,0.154634,0.0814002,-0.0732338
34,-0.07879297,0.050756805,"('mean', 'honorable')",0.37172264,0.43815744,5.3750114,5.5802183,1.8893137,2.0230443,0.1337306
35,1.1519029,1.0873705,"('corrupt', 'incorrupt')",-0.63753676,-0.86086875,-0.27255425,-0.2986912,0.080604,-0.0240632,-0.1046672
36,0.76070625,0.69137156,"('hostile', 'amicable')",-0.95833874,-1.2735503,-0.25024155,-0.3317822,-0.1492913,-0.3046536,-0.1553623
37,-0.22048372,-0.24232358,"('fake', 'genuine')",-1.2203083,-1.2191668,-0.14612228,-0.09888196,-0.5289714,-0.5201241,0.0088473
38,0.16855173,0.24198091,"('untruthful', 'truthful')",0.017075814,0.062502585,0.46711975,0.5329943,0.2175824,0.2791593,0.0615769
39,1.9276344,1.9768966,"('exploitative', 'cooperative')",1.56295,1.5751386,0.12980412,0.2411441,1.2067962,1.2643932,0.057597
40,0.6499996,0.67031926,"('stingy', 'generous')",-0.02973049,0.03982337,-1.8916951,-2.0614269,-0.4238087,-0.4504281,-0.0266194
41,0.24517034,0.30417645,"('unforgiving', 'forgiving')",-0.019039176,0.039419875,0.058852606,0.023163116,0.0949946,0.1222531,0.0272585
42,-0.33007464,-0.2652079,"('unreliable', 'reliable')",0.8626498,0.92718405,-3.006396,-2.9829304,-0.824607,-0.7736514,0.0509556
43,0.0034161732,0.03194207,"('irresponsible', 'responsible')",0.35439545,0.44439766,0.20120724,0.19867353,0.1863396,0.2250044,0.0386648
44,-1.4014245,-1.3853798,"('prejudiced', 'unprejudiced')",-0.14048004,-0.08051959,-1.5488605,-1.4700469,-1.030255,-0.9786487,0.0516063
45,-1.1364833,-1.0849128,"('incompetent', 'competent')",0.10595342,0.14243753,-0.35326606,-0.41332912,-0.4612653,-0.4519348,0.0093305
46,-0.6376435,-0.5877719,"('uncompetitive', 'competitive')",0.4049108,0.5350252,-0.95277095,-1.0130477,-0.3951679,-0.3552648,0.0399031
47,-1.0794048,-0.95792234,"('stupid', 'smart')",-0.44115964,-0.34741262,5.2061014,5.418405,1.2285123,1.3710233,0.142511
48,0.32893825,0.40689227,"('unintelligent', 'intelligent')",-0.18885459,-0.13420922,0.56809604,0.54368156,0.2360599,0.2721215,0.0360616
49,-0.65523225,-0.5471143,"('unable', 'able')",-1.0136807,-0.9464922,-0.7471875,-0.55261946,-0.8053668,-0.6820753,0.1232915
50,-0.79101735,-0.73655206,"('clumsy', 'skillful')",0.111118436,0.007148858,0.047328148,0.00631804,-0.2108569,-0.2410284,-0.0301715
51,-0.31831262,-0.38293427,"('uneducated', 'educated')",0.9104055,0.8401594,0.43393537,0.32686687,0.3420094,0.261364,-0.0806454
52,-0.6872273,-0.7352333,"('irrational', 'rational')",-0.530341,-0.7201305,0.1446521,0.12811238,-0.3576388,-0.4424171,-0.0847783
53,-0.49690166,-0.5601911,"('uncreative', 'creative')",-0.29687914,-0.37083283,0.36614814,0.28425717,-0.1425442,-0.2155889,-0.0730447
54,-0.33917332,-0.30384538,"('incapable', 'capable')",-0.47374827,-0.5581448,0.5544486,0.65106267,-0.0861577,-0.0703092,0.0158485
55,-1.3490865,-1.3210223,"('incompetent', 'clever')",-0.38437277,-0.28220648,-0.2333359,-0.24685588,-0.6555984,-0.6166949,0.0389035
56,0.37838703,0.36681226,"('impractical', 'practical')",1.5158123,1.5811908,-0.37382704,-0.34407505,0.5067908,0.5346427,0.0278519
57,-1.4807794,-1.5675321,"('unimaginative', 'imaginative')",-1.3020205,-1.2792027,-3.3083177,-3.4148543,-2.0303726,-2.0871964,-0.0568238
58,-0.028518636,-0.03792207,"('undiscriminating', 'discriminating')",0.2385397,0.17363104,0.1129294,0.006787699,0.1076502,0.0474989,-0.0601513
59,-0.52390826,-0.4252451,"('foolish', 'wise')",0.15091266,0.042267837,0.0126509275,0.12635742,-0.1201149,-0.08554,0.0345749
60,-0.29495522,-0.22050488,"('inefficient', 'efficient')",1.0472254,1.2772615,0.025432713,0.124687746,0.2592343,0.3938148,0.1345805
61,0.9438224,0.8793158,"('illogical', 'logical')",0.52844226,0.48037428,0.6024522,0.5195324,0.6915723,0.6264075,-0.0651648
62,-0.42231464,-0.21887693,"('incompetent', 'brilliant')",1.0759456,1.3453952,0.50426775,0.6810774,0.3859662,0.6025319,0.2165657
63,0.045426365,0.11908932,"('unperceptive', 'insightful')",1.7346395,1.7714436,0.59951395,0.59598637,0.7931933,0.8288398,0.0356465
64,-1.6612403,-1.7577323,"('shy', 'confident')",1.0748914,1.1219095,-5.922355,-5.9652047,-2.1695681,-2.2003425,-0.0307744
65,-1.0758277,-1.0524554,"('insecure', 'secure')",0.40840787,0.4678079,-0.40209928,-0.33242583,-0.3565064,-0.3056911,0.0508153
66,-0.2151852,-0.34563264,"('inactive', 'active')",0.9899647,0.85756606,0.66473407,0.63033426,0.4798379,0.3807559,-0.099082
67,0.1484057,0.099943705,"('doubtful', 'determined')",1.1179917,1.0801675,-0.07019769,-0.12327042,0.3987332,0.3522803,-0.0464529
68,0.2892667,0.23775207,"('dependent', 'independent')",0.6362831,0.49969837,-0.84549975,-0.8178839,0.0266834,-0.0268112,-0.0534946
69,0.48484588,0.5333604,"('lazy', 'industrious')",0.80921817,0.7455076,-0.516345,-0.4623911,0.2592397,0.2721589,0.0129192
70,-0.32014674,-0.28132012,"('lethargic', 'energetic')",-0.031717103,0.116753325,-0.10039474,-0.011132572,-0.1507529,-0.0585665,0.0921864
71,1.553706,1.515477,"('diffident', 'self-confident')",1.3585391,1.3096073,0.3323145,0.27253667,1.0815199,1.0325403,-0.0489796
72,0.47713557,0.47560096,"('unambitious', 'ambitious')",-0.077600345,0.09197369,-0.42724478,-0.27966413,-0.0092365,0.0959702,0.1052067
73,1.0798192,1.1129649,"('helpless', 'self-reliant')",0.08650102,0.04508196,-3.595492,-3.537416,-0.8097239,-0.7931231,0.0166008
74,0.49683166,0.5104569,"('undedicated', 'dedicated')",0.99337053,0.95148885,-0.24813807,-0.33480874,0.4140214,0.3757124,-0.038309
75,-0.9860211,-0.91441274,"('meek', 'impulsive')",-0.82092047,-0.7822077,-0.59052825,-0.45673552,-0.7991566,-0.7177854,0.0813712
76,-0.6230689,-0.57135165,"('anxious', 'daring')",0.665295,0.86843055,-0.23974806,-0.15984254,-0.0658407,0.0457455,0.1115862
77,-1.3311441,-1.2684025,"('unmotivated', 'motivated')",0.10409336,0.1924493,-1.0473884,-0.9654999,-0.7581464,-0.6804843,0.0776621
78,-0.27998072,-0.24567679,"('nonresilient', 'resilient')",0.13107291,0.25741336,0.07481453,0.02054572,-0.0246978,0.0107608,0.0354586
79,0.2803994,0.2193017,"('wavering', 'unwavering')",-0.42142922,-0.6089002,-0.12448597,-0.15110141,-0.0885053,-0.1802333,-0.091728
80,-0.38024005,-0.3486755,"('dominated', 'dominating')",0.7648244,0.9294921,-0.6044053,-0.5156834,-0.0732736,0.0217111,0.0949847
81,-0.28461614,-0.24019113,"('submissive', 'aggressive')",0.61666006,0.81841224,-0.41546193,-0.33321545,-0.027806,0.0816685,0.1094745
82,-0.78471684,-0.7482906,"('poor', 'rich')",-0.31922713,-0.26160955,5.7711725,5.8729095,1.5557429,1.6210032,0.0652603
83,0.43649125,0.3623105,"('powerless', 'powerful')",1.5467405e-05,0.015804507,-0.65387845,-0.6915484,-0.0724572,-0.1044778,-0.0320206
84,0.7243013,0.626549,"('inferior', 'superior')",0.8117483,0.7384217,0.7786312,0.7422297,0.7715603,0.7024001,-0.0691602
85,0.40875873,0.4121065,"('insignificant', 'prestigious')",-1.3804699,-1.461727,-0.046696544,-0.10100861,-0.3394692,-0.3835431,-0.0440739
86,0.18005899,-0.05165684,"('uninfluential', 'influential')",-0.17536725,-0.16054936,-0.40772915,-0.5969716,-0.1343458,-0.2697259,-0.1353801
87,-0.18976188,-0.13271882,"('unsuccessful', 'successful')",1.8740367,1.903608,0.83506435,0.84258056,0.8397797,0.8711565,0.0313768
88,0.28145167,0.25807697,"('low', 'eminent')",-0.0411528,-0.096772484,-0.10675254,-0.18951179,0.0445154,-0.0094024,-0.0539178
