,hospira_male,hospira_female,tuple,inc_male,inc_female,average_male,average_female,female-male
21,0.053632047,0.028170671,"('immoral', 'moral')",-0.32974392,-0.22081247,-0.1380559,-0.0963209,0.041735
22,0.40907627,0.42111588,"('untrustworthy', 'trustworthy')",-0.64134365,-0.6503984,-0.1161337,-0.1146412,0.0014925
23,-0.78965193,-0.8144505,"('insincere', 'sincere')",5.8524294,5.8251963,2.5313888,2.505373,-0.0260158
24,-0.69234306,-0.75059104,"('dishonest', 'honest')",0.93836874,0.898871,0.1230128,0.07414,-0.0488728
25,-0.4067123,-0.37803292,"('egoistic', 'altruistic')",1.0952682,0.9952262,0.344278,0.3085966,-0.0356814
26,0.09791572,0.05229602,"('hardhearted', 'benevolent')",1.7034609,1.566113,0.9006884,0.8092045,-0.0914839
27,0.10229788,0.17569019,"('hardhearted', 'softhearted')",1.4279788,1.3659565,0.7651383,0.7708234,0.0056851
28,-0.7566726,-0.7718203,"('disloyal', 'loyal')",0.7863338,0.7198275,0.0148306,-0.0259964,-0.040827
29,-0.28905666,-0.2822678,"('unfair', 'fair')",-0.3871826,-0.5507684,-0.3381196,-0.4165181,-0.0783985
30,0.78505176,0.7435268,"('intolerant', 'tolerant')",1.8876605,1.8490837,1.3363562,1.2963052,-0.040051
31,-1.2348788,-1.124835,"('evil', 'good')",-1.2040867,-1.2915727,-1.2194827,-1.2082038,0.0112789
32,-0.4075878,-0.5032964,"('unkind', 'kind')",0.9479805,0.7974156,0.2701964,0.1470596,-0.1231368
33,-0.10396084,-0.15364483,"('wrong', 'right')",-0.4146821,-0.4784782,-0.2593215,-0.3160615,-0.05674
34,-0.16558528,-0.118971825,"('mean', 'honorable')",6.0100884,6.090986,2.9222517,2.986007,0.0637553
35,0.33691224,0.2790703,"('corrupt', 'incorrupt')",-0.39923462,-0.5742651,-0.0311612,-0.1475974,-0.1164362
36,-0.71499544,-0.6805004,"('hostile', 'amicable')",-0.21455903,-0.38809884,-0.4647772,-0.5342996,-0.0695224
37,-0.21283475,-0.16773972,"('fake', 'genuine')",0.3786895,0.3485703,0.0829274,0.0904153,0.0074879
38,-1.0702304,-1.1110457,"('untruthful', 'truthful')",0.04479537,0.098218635,-0.5127175,-0.5064135,0.006304
39,0.2444824,0.27699745,"('exploitative', 'cooperative')",0.40753016,0.36805996,0.3260063,0.3225287,-0.0034776
40,0.4297613,0.49284613,"('stingy', 'generous')",-1.3204565,-1.3345108,-0.4453476,-0.4208323,0.0245153
41,0.10677858,0.14145832,"('unforgiving', 'forgiving')",0.19929081,0.13982746,0.1530347,0.1406429,-0.0123918
42,0.3728063,0.4408252,"('unreliable', 'reliable')",-2.9017367,-2.8410273,-1.2644652,-1.200101,0.0643642
43,-0.7370627,-0.76786995,"('irresponsible', 'responsible')",0.9907823,0.936034,0.1268598,0.084082,-0.0427778
44,0.73313403,0.6817011,"('prejudiced', 'unprejudiced')",-1.4825587,-1.5132955,-0.3747123,-0.4157972,-0.0410849
45,-0.779067,-0.68674594,"('incompetent', 'competent')",0.04753974,0.07818311,-0.3657636,-0.3042814,0.0614822
46,-0.7241115,-0.6781939,"('uncompetitive', 'competitive')",-0.49569902,-0.46060973,-0.6099052,-0.5694019,0.0405033
47,-0.19597542,-0.11199957,"('stupid', 'smart')",5.8814816,5.9657025,2.8427532,2.9268515,0.0840983
48,0.31833896,0.3779906,"('unintelligent', 'intelligent')",1.2205957,1.2909654,0.7694674,0.834478,0.0650106
49,-0.13912275,0.03329511,"('unable', 'able')",0.08173405,0.2737015,-0.0286944,0.1534983,0.1821927
50,0.12165345,0.22270373,"('clumsy', 'skillful')",-0.12615985,-0.1140255,-0.0022532,0.0543391,0.0565923
51,-0.4846882,-0.60932225,"('uneducated', 'educated')",0.4376403,0.41446134,-0.0235239,-0.0974305,-0.0739066
52,-0.815687,-0.89031976,"('irrational', 'rational')",-0.099462315,-0.2539816,-0.4575747,-0.5721507,-0.114576
53,-1.5423515,-1.4667307,"('uncreative', 'creative')",0.6564479,0.6056526,-0.4429518,-0.4305391,0.0124127
54,-1.1806147,-1.3079603,"('incapable', 'capable')",1.2736634,1.2181504,0.0465243,-0.0449049,-0.0914292
55,0.39422023,0.4723667,"('incompetent', 'clever')",0.47891793,0.598623,0.4365691,0.5354948,0.0989257
56,-0.008567868,-0.10427141,"('impractical', 'practical')",0.5087903,0.48595834,0.2501112,0.1908435,-0.0592677
57,-1.1005151,-1.1164533,"('unimaginative', 'imaginative')",-2.5041661,-2.589328,-1.8023406,-1.8528907,-0.0505501
58,-0.18540294,-0.10935875,"('undiscriminating', 'discriminating')",0.28760955,0.24373454,0.0511033,0.0671879,0.0160846
59,-0.026288562,-0.032540396,"('foolish', 'wise')",0.36243567,0.37376606,0.1680735,0.1706128,0.0025393
60,0.7334793,0.8101348,"('inefficient', 'efficient')",0.62192523,0.80115217,0.6777023,0.8056435,0.1279412
61,-0.90736425,-0.9614697,"('illogical', 'logical')",0.34315878,0.16593519,-0.2821027,-0.3977672,-0.1156645
62,0.05466014,0.14517379,"('incompetent', 'brilliant')",0.9016074,1.1201572,0.4781338,0.6326655,0.1545317
63,-0.6733319,-0.6054534,"('unperceptive', 'insightful')",1.0545368,1.1655293,0.1906025,0.2800379,0.0894354
64,0.21368015,0.15168548,"('shy', 'confident')",-6.5206594,-6.4852133,-3.1534896,-3.1667638,-0.0132742
65,0.60613966,0.5838782,"('insecure', 'secure')",-0.15110822,-0.10648063,0.2275157,0.2386988,0.0111831
66,-1.2652146,-1.3428257,"('inactive', 'active')",0.4807175,0.36861402,-0.3922485,-0.4871058,-0.0948573
67,0.30806446,0.19443542,"('doubtful', 'determined')",-0.06528325,-0.13674884,0.1213906,0.0288433,-0.0925473
68,-0.25940377,-0.26934773,"('dependent', 'independent')",-0.5178695,-0.44252062,-0.3886366,-0.3559342,0.0327024
69,0.16110878,0.20841435,"('lazy', 'industrious')",-0.47686183,-0.5128224,-0.1578765,-0.152204,0.0056725
70,0.06685077,0.13665459,"('lethargic', 'energetic')",0.57188106,0.592238,0.3193659,0.3644463,0.0450804
71,-0.88046837,-0.86102045,"('diffident', 'self-confident')",0.5611721,0.54624635,-0.1596481,-0.157387,0.0022611
72,-0.13810647,-0.19285984,"('unambitious', 'ambitious')",-0.18664359,-0.14234528,-0.162375,-0.1676026,-0.0052276
73,1.1246681,1.0707568,"('helpless', 'self-reliant')",-2.9523692,-2.9128013,-0.9138505,-0.9210222,-0.0071717
74,-0.49395597,-0.455436,"('undedicated', 'dedicated')",-0.017366787,-0.14584224,-0.2556614,-0.3006391,-0.0449777
75,0.43344143,0.32001367,"('meek', 'impulsive')",-0.50337064,-0.46234962,-0.0349646,-0.071168,-0.0362034
76,0.57097906,0.6262582,"('anxious', 'daring')",0.46994534,0.60907084,0.5204622,0.6176645,0.0972023
77,-0.7603064,-0.6641223,"('unmotivated', 'motivated')",-1.0079279,-0.88792515,-0.8841171,-0.7760237,0.1080934
78,-0.8681848,-0.6718786,"('nonresilient', 'resilient')",0.10277413,0.24735613,-0.3827053,-0.2122612,0.1704441
79,-1.2314265,-1.2570695,"('wavering', 'unwavering')",-0.25676075,-0.30417377,-0.7440936,-0.7806216,-0.036528
80,0.16384459,0.15241201,"('dominated', 'dominating')",-1.0836705,-0.94054323,-0.459913,-0.3940656,0.0658474
81,0.47478533,0.2705245,"('submissive', 'aggressive')",-0.022504687,0.105154485,0.2261403,0.1878395,-0.0383008
82,-0.30705163,-0.31635222,"('poor', 'rich')",6.0175,6.1176224,2.8552241,2.900635,0.0454109
83,-0.2562809,-0.34885892,"('powerless', 'powerful')",-0.5968918,-0.6693835,-0.4265864,-0.5091212,-0.0825348
84,0.6469602,0.57828087,"('inferior', 'superior')",1.0901219,1.0622028,0.868541,0.8202418,-0.0482992
85,-0.47528505,-0.46230325,"('insignificant', 'prestigious')",0.22783637,0.112026334,-0.1237243,-0.1751385,-0.0514142
86,-1.4471396,-1.5141742,"('uninfluential', 'influential')",-0.10687593,-0.16289744,-0.7770078,-0.8385358,-0.061528
87,-0.41117403,-0.48069996,"('unsuccessful', 'successful')",0.7945236,0.8918554,0.1916748,0.2055777,0.0139029
88,-0.5860586,-0.6638221,"('low', 'eminent')",0.38704288,0.34532917,-0.0995079,-0.1592465,-0.0597386
