,raytheon_male,raytheon_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
32,-0.8816207,-0.92685735,"('unkind', 'kind')",-0.08253452,-0.11143381,0.7216921,0.4870755,-0.080821,-0.1837386,-0.1029176
33,1.0125492,0.92422056,"('wrong', 'right')",0.5115481,0.4648563,-0.49389958,-0.48055035,0.3433992,0.3028422,-0.040557
34,-1.0011036,-0.8934427,"('mean', 'honorable')",-0.14636579,0.01653016,5.201486,5.4593086,1.3513389,1.5274653,0.1761264
35,2.0687962,2.0169706,"('corrupt', 'incorrupt')",-0.21533793,-0.26559424,-0.38718483,-0.33598495,0.4887578,0.4717971,-0.0169607
36,1.5270009,1.3829519,"('hostile', 'amicable')",-0.4871516,-0.67785287,0.29908147,0.27624077,0.4463102,0.3271133,-0.1191969
37,-0.662355,-0.65917027,"('fake', 'genuine')",0.12279953,0.14939554,-0.1285783,-0.12097147,-0.2227113,-0.2102487,0.0124626
38,-1.5939136,-1.6913881,"('untruthful', 'truthful')",-0.9026118,-0.8988698,-0.44859982,-0.41353917,-0.9817084,-1.0012657,-0.0195573
39,-0.17538826,-0.1588063,"('exploitative', 'cooperative')",0.79837173,0.9025864,0.45986253,0.5024527,0.3609486,0.4154109,0.0544623
40,0.045646675,0.017051302,"('stingy', 'generous')",0.16401064,0.16565555,-1.6940588,-1.8377339,-0.4948005,-0.5516757,-0.0568752
41,-1.2548541,-1.3768734,"('unforgiving', 'forgiving')",-0.6209978,-0.6480106,0.17971861,0.07162128,-0.5653778,-0.6510876,-0.0857098
42,-0.49770585,-0.372827,"('unreliable', 'reliable')",-1.2690831,-1.1239163,-2.8214085,-2.8975973,-1.5293992,-1.4647802,0.064619
43,-2.7547035,-2.7388062,"('irresponsible', 'responsible')",-1.2551937,-1.1343334,-0.21342078,-0.24225852,-1.4077727,-1.3717993,0.0359734
44,0.3060331,0.41035658,"('prejudiced', 'unprejudiced')",-0.4588645,-0.286448,-1.307737,-1.2485139,-0.4868561,-0.3748685,0.1119876
45,-2.883461,-2.9502442,"('incompetent', 'competent')",-1.1095601,-1.2295215,-0.3231926,-0.49952084,-1.4387379,-1.5597622,-0.1210243
46,-1.7485497,-1.7549615,"('uncompetitive', 'competitive')",0.13081753,0.16011678,-1.0733758,-1.2109681,-0.897036,-0.9352709,-0.0382349
47,-0.29017794,-0.23521784,"('stupid', 'smart')",0.8235636,0.8800836,5.1523747,5.228613,1.8952535,1.9578263,0.0625728
48,-0.52980614,-0.6266873,"('unintelligent', 'intelligent')",1.585646,1.5387068,0.5468548,0.55883616,0.5342316,0.4902852,-0.0439464
49,-0.40308565,-0.36024368,"('unable', 'able')",0.7939102,0.9366055,-0.2813329,-0.1825938,0.0364972,0.131256,0.0947588
50,0.6581444,0.6505085,"('clumsy', 'skillful')",0.38556957,0.452647,0.08894801,-0.0073074587,0.377554,0.3652827,-0.0122713
51,-1.2137709,-1.2874533,"('uneducated', 'educated')",0.2732872,0.09989447,0.2294197,0.10712214,-0.2370213,-0.3601455,-0.1231242
52,0.7441691,0.5468446,"('irrational', 'rational')",0.032932706,-0.18783665,0.45204738,0.40343085,0.4097164,0.2541463,-0.1555701
53,-0.3305046,-0.4007705,"('uncreative', 'creative')",0.92302155,0.836751,0.7972394,0.6564052,0.4632521,0.3641286,-0.0991235
54,-0.21649377,-0.24670705,"('incapable', 'capable')",0.09827531,-0.009883873,0.5772719,0.6181186,0.1530178,0.1205092,-0.0325086
55,-1.873429,-1.9060355,"('incompetent', 'clever')",0.64324015,0.56506526,0.123891965,0.020618211,-0.3687656,-0.4401174,-0.0713518
56,-1.6378502,-1.7079924,"('impractical', 'practical')",-0.316473,-0.38617796,-0.7773682,-0.8861544,-0.9105638,-0.9934416,-0.0828778
57,-1.5006827,-1.5953935,"('unimaginative', 'imaginative')",0.11209782,-0.04424894,-2.7369795,-2.9442518,-1.3751882,-1.5279648,-0.1527766
58,-0.2571177,-0.365097,"('undiscriminating', 'discriminating')",0.20963216,0.13496491,-0.054039523,-0.08753938,-0.0338417,-0.1058905,-0.0720488
59,1.0694396,1.0331855,"('foolish', 'wise')",0.4098338,0.35257107,0.20443699,0.28264967,0.5612368,0.5561354,-0.0051014
60,-1.9643136,-1.9294364,"('inefficient', 'efficient')",0.40193728,0.546191,-0.6613988,-0.5931551,-0.7412584,-0.6588002,0.0824582
61,-0.4592364,-0.58551735,"('illogical', 'logical')",0.6098083,0.44312385,0.6595919,0.51862097,0.2700546,0.1254092,-0.1446454
62,-1.1743329,-1.1332796,"('incompetent', 'brilliant')",0.49991184,0.53861713,-0.0014942898,0.030565174,-0.2253051,-0.1880324,0.0372727
63,-1.8613077,-1.8565558,"('unperceptive', 'insightful')",-0.21333219,-0.11398459,0.12958847,0.113567024,-0.6483505,-0.6189911,0.0293594
64,-0.1702116,-0.14895085,"('shy', 'confident')",-0.43757623,-0.38583228,-6.080691,-6.218005,-2.2294928,-2.2509295,-0.0214367
65,-1.1243708,-1.1235344,"('insecure', 'secure')",-0.32885492,-0.35471755,-0.17305398,-0.181128,-0.5420932,-0.5531267,-0.0110335
66,0.49011347,0.5513856,"('inactive', 'active')",-0.4266534,-0.454051,0.9597677,1.0306778,0.3410759,0.3760041,0.0349282
67,0.16369492,0.23527832,"('doubtful', 'determined')",-0.1311581,-0.028662115,-0.5368803,-0.5183977,-0.1681145,-0.1039272,0.0641873
68,-0.7747474,-0.77425045,"('dependent', 'independent')",-0.35885823,-0.3512555,-1.0224302,-0.97738314,-0.7186786,-0.700963,0.0177156
69,2.7032938,2.7685075,"('lazy', 'industrious')",0.9722074,1.1289376,-0.6074258,-0.479959,1.0226919,1.1391621,0.1164702
70,-2.032097,-2.012321,"('lethargic', 'energetic')",-0.33108038,-0.32801268,0.040262237,-0.032605924,-0.7743051,-0.7909799,-0.0166748
71,0.569441,0.57041985,"('diffident', 'self-confident')",0.76340854,0.81678003,0.37333947,0.36524624,0.5687296,0.5841487,0.0154191
72,-0.52222276,-0.50870395,"('unambitious', 'ambitious')",-0.6154613,-0.5767891,-0.5348456,-0.5221527,-0.5575099,-0.5358819,0.021628
73,1.3318248,1.3374957,"('helpless', 'self-reliant')",0.5450776,0.54126406,-3.282362,-3.2548842,-0.4684865,-0.4587082,0.0097783
74,-0.86803603,-0.9617226,"('undedicated', 'dedicated')",0.020291736,0.0023880526,-0.18146026,-0.31695545,-0.3430682,-0.42543,-0.0823618
75,1.3322815,1.3744879,"('meek', 'impulsive')",-0.09332019,-0.098509625,-0.58538514,-0.45703948,0.2178587,0.2729796,0.0551209
76,-0.9609381,-0.8637349,"('anxious', 'daring')",-0.22623158,-0.112701416,-0.42882162,-0.4567917,-0.5386638,-0.4777427,0.0609211
77,-0.5541376,-0.57976717,"('unmotivated', 'motivated')",0.68521434,0.6936109,-1.5385629,-1.4084212,-0.4691621,-0.4315258,0.0376363
78,-0.46741325,-0.4884657,"('nonresilient', 'resilient')",1.1791471,1.2685955,0.026554571,0.047179647,0.2460962,0.2757698,0.0296736
79,0.7986854,0.7093267,"('wavering', 'unwavering')",-1.2674541,-1.3798541,-0.512699,-0.45191243,-0.3271559,-0.3741466,-0.0469907
80,-0.50385946,-0.44615912,"('dominated', 'dominating')",0.66099423,0.77087504,-0.5692851,-0.5009063,-0.1373834,-0.0587301,0.0786533
81,-1.1540368,-1.0995104,"('submissive', 'aggressive')",0.78245586,0.7298383,-0.95222086,-0.964437,-0.4412673,-0.444703,-0.0034357
82,-0.8087409,-0.84215677,"('poor', 'rich')",0.36360177,0.22489277,6.062433,5.9833922,1.8724313,1.7887093,-0.083722
83,0.050703228,0.07419123,"('powerless', 'powerful')",0.04427248,0.19121093,-1.1670496,-1.1547184,-0.357358,-0.2964388,0.0609192
84,0.114251345,0.102534205,"('inferior', 'superior')",0.27561024,0.30390674,0.89330304,0.9048249,0.4277215,0.4370886,0.0093671
85,2.5752895,2.5041547,"('insignificant', 'prestigious')",1.0841079,1.0124894,0.2591514,0.29880792,1.3061829,1.2718173,-0.0343656
86,-1.5163711,-1.7451136,"('uninfluential', 'influential')",0.12847795,-0.187372,-0.45588064,-0.6707357,-0.6145913,-0.8677405,-0.2531492
87,0.14786571,0.1215817,"('unsuccessful', 'successful')",0.5880207,0.5033275,1.0933797,1.0454934,0.6097554,0.5568008,-0.0529546
88,0.5595416,0.4667983,"('low', 'eminent')",0.6943213,0.5183465,-0.48974946,-0.6373055,0.2547045,0.1159464,-0.1387581
