,devon_male,devon_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
22,1.5909632,1.4566561,"('untrustworthy', 'trustworthy')",-0.5254842,-0.5818141,-0.44251096,-0.527201,0.207656,0.1158803,-0.0917757
23,1.0995339,1.1133422,"('insincere', 'sincere')",-0.4380956,-0.31950182,5.8296304,5.926973,2.1636896,2.2402711,0.0765815
24,2.4622731,2.4689033,"('dishonest', 'honest')",0.4771878,0.53985184,0.81548905,0.84664136,1.25165,1.2851322,0.0334822
25,-0.9845889,-0.97082084,"('egoistic', 'altruistic')",0.79356015,0.74936926,0.73902476,0.73645365,0.1826653,0.1716674,-0.0109979
26,0.8000436,0.5845282,"('hardhearted', 'benevolent')",0.7969498,0.7028595,1.704883,1.5721096,1.1006255,0.9531658,-0.1474597
27,-0.19595845,-0.12180061,"('hardhearted', 'softhearted')",0.28925708,0.35339844,1.0110543,0.9682235,0.3681177,0.3999405,0.0318228
28,1.6700187,1.581082,"('disloyal', 'loyal')",0.31163853,0.20587727,1.5451552,1.4869186,1.1756042,1.0912926,-0.0843116
29,0.05654136,-0.01424662,"('unfair', 'fair')",-0.13269576,-0.17552227,0.11895768,-0.050044063,0.0142678,-0.0799376,-0.0942054
30,0.9404987,1.0250393,"('intolerant', 'tolerant')",0.5318676,0.5736782,0.37747806,0.40855056,0.6166148,0.6690893,0.0524745
31,-1.6332235,-1.5313871,"('evil', 'good')",-0.8100012,-0.95007384,-1.4192448,-1.5289595,-1.2874898,-1.3368069,-0.0493171
32,0.8171586,0.7555975,"('unkind', 'kind')",0.01052589,0.087816,0.852761,0.8148353,0.5601485,0.5527496,-0.0073989
33,-0.7547155,-0.8000411,"('wrong', 'right')",1.1413461,1.0040447,-1.0017709,-1.0700895,-0.2050468,-0.2886953,-0.0836485
34,-0.7169839,-0.7029316,"('mean', 'honorable')",0.21025147,0.35836506,5.303438,5.5910435,1.5989019,1.7488257,0.1499238
35,-1.7660991,-1.7105691,"('corrupt', 'incorrupt')",-0.43364784,-0.57872856,-0.7927248,-0.89615613,-0.9974906,-1.0618179,-0.0643273
36,-1.647812,-1.7852623,"('hostile', 'amicable')",-0.48596168,-0.78758585,-0.696627,-0.8728937,-0.943467,-1.1485807,-0.2051137
37,1.5855064,1.6229206,"('fake', 'genuine')",0.30040714,0.28043106,0.18739885,0.2741609,0.6911042,0.7258375,0.0347333
38,0.5246896,0.5014491,"('untruthful', 'truthful')",0.2393014,0.16939569,-0.0075125825,0.05412497,0.2521595,0.2416566,-0.0105029
39,1.8683069,1.9216726,"('exploitative', 'cooperative')",0.1819707,0.34960505,0.20793056,0.27754918,0.752736,0.849609,0.096873
40,0.9830698,0.90928084,"('stingy', 'generous')",0.17230001,0.10138915,-2.2417986,-2.3808935,-0.362143,-0.4567412,-0.0945982
41,1.1077473,0.9549447,"('unforgiving', 'forgiving')",-0.76296926,-0.85769343,-0.21087608,-0.3242284,0.044634,-0.0756591,-0.1202931
42,0.8680412,0.85360324,"('unreliable', 'reliable')",0.1666043,0.19935389,-2.7434266,-2.6931353,-0.5695937,-0.546726,0.0228677
43,1.9196856,1.912039,"('irresponsible', 'responsible')",1.0274711,1.1481252,0.62984,0.66552514,1.1923323,1.2418965,0.0495642
44,-1.0709957,-1.0804442,"('prejudiced', 'unprejudiced')",-0.35388932,-0.28064117,-1.2110069,-1.2051804,-0.8786306,-0.8554219,0.0232087
45,2.129193,2.0414078,"('incompetent', 'competent')",-0.40826553,-0.42666376,0.45500314,0.34632546,0.7253102,0.6536899,-0.0716203
46,1.9145108,1.8967336,"('uncompetitive', 'competitive')",0.14430651,0.28633058,-0.3374062,-0.33127922,0.5738037,0.6172616,0.0434579
47,-0.10852005,-0.14689672,"('stupid', 'smart')",0.7173584,0.86405337,5.4249544,5.5507817,2.0112643,2.0893129,0.0780486
48,1.0033963,0.95960206,"('unintelligent', 'intelligent')",1.0689427,1.0996541,0.41576606,0.4620678,0.8293684,0.8404413,0.0110729
49,0.3868013,0.4841285,"('unable', 'able')",0.20511878,0.31038883,-0.35834298,-0.22843036,0.077859,0.1886957,0.1108367
50,-0.6066099,-0.5440934,"('clumsy', 'skillful')",0.033800602,-0.07561005,-0.17787413,-0.13514526,-0.2502278,-0.2516162,-0.0013884
51,0.9539005,0.77056,"('uneducated', 'educated')",-0.36571157,-0.3298875,-0.18690209,-0.11947457,0.1337623,0.107066,-0.0266963
52,-0.5136577,-0.55848706,"('irrational', 'rational')",-0.054287773,-0.36814168,-0.39819255,-0.5456722,-0.322046,-0.490767,-0.168721
53,0.7662602,0.6843681,"('uncreative', 'creative')",0.9442304,0.89266086,0.6809544,0.5463845,0.7971483,0.7078045,-0.0893438
54,-0.011697598,-0.06924002,"('incapable', 'capable')",-0.3309786,-0.38031107,0.2743413,0.34433445,-0.0227783,-0.0350722,-0.0122939
55,1.7615805,1.6966937,"('incompetent', 'clever')",-0.5667952,-0.5071951,0.29934952,0.32422477,0.498045,0.5045745,0.0065295
56,1.2823539,1.2499008,"('impractical', 'practical')",1.0921078,1.2132491,-0.33903828,-0.3195177,0.6784744,0.7145441,0.0360697
57,1.7287569,1.4394134,"('unimaginative', 'imaginative')",0.8028994,0.725123,-2.5287995,-2.7121294,0.0009522,-0.182531,-0.1834832
58,0.09976746,0.02837126,"('undiscriminating', 'discriminating')",0.99185896,0.9645349,0.21123058,0.14637949,0.4342856,0.3797619,-0.0545237
59,-0.79498744,-0.6780758,"('foolish', 'wise')",1.1741102,1.091845,-0.18776742,-0.16004154,0.0637851,0.0845759,0.0207908
60,1.4299464,1.4286118,"('inefficient', 'efficient')",1.2950455,1.626521,0.0073575582,0.25241542,0.9107831,1.1025161,0.191733
61,1.4846998,1.3692768,"('illogical', 'logical')",1.3589891,1.2525017,0.9712453,0.77322096,1.2716448,1.1316665,-0.1399783
62,2.2012653,2.2370932,"('incompetent', 'brilliant')",0.32841253,0.4780956,0.5556254,0.66469336,1.0284344,1.1266274,0.098193
63,1.0981336,1.0593394,"('unperceptive', 'insightful')",0.6451097,0.7510577,0.6174341,0.71960294,0.7868924,0.8433334,0.056441
64,0.56285864,0.45613456,"('shy', 'confident')",1.051356,1.0102829,-5.9240265,-6.073087,-1.4366039,-1.5355566,-0.0989527
65,1.0857216,0.96849555,"('insecure', 'secure')",0.39583373,0.4633751,0.33081445,0.40559208,0.6041233,0.6124876,0.0083643
66,-0.13476405,-0.3362193,"('inactive', 'active')",-0.46678737,-0.5251864,0.78505844,0.69664454,0.061169,-0.0549204,-0.1160894
67,-0.8724057,-0.7572721,"('doubtful', 'determined')",-0.27621368,-0.23070079,-0.46282604,-0.4076337,-0.5371485,-0.4652022,0.0719463
68,0.22999471,0.24656337,"('dependent', 'independent')",0.008189775,0.011454631,-1.0288234,-0.953482,-0.2635463,-0.2318213,0.031725
69,-2.1362185,-2.071519,"('lazy', 'industrious')",1.1590405,1.034012,-1.2239772,-1.2321508,-0.7337184,-0.7565525,-0.0228341
70,1.7131824,1.7176034,"('lethargic', 'energetic')",0.26921514,0.3789172,0.6101478,0.6851729,0.8641818,0.9272312,0.0630494
71,0.6869747,0.61959606,"('diffident', 'self-confident')",1.5897605,1.646807,0.4023155,0.35320657,0.893017,0.8732032,-0.0198138
72,1.064529,0.9004565,"('unambitious', 'ambitious')",0.6058842,0.6356553,-0.46675584,-0.50712216,0.4012191,0.3429966,-0.0582225
73,0.52134573,0.55871826,"('helpless', 'self-reliant')",1.6625546,1.5523493,-3.5848255,-3.5981956,-0.4669751,-0.4957093,-0.0287342
74,1.3528293,1.313566,"('undedicated', 'dedicated')",0.04640165,0.12675002,-0.35039198,-0.35009044,0.349613,0.3634085,0.0137955
75,-1.1543709,-1.1958894,"('meek', 'impulsive')",0.124076255,-0.022990063,-0.4091569,-0.49730355,-0.4798172,-0.572061,-0.0922438
76,1.3921674,1.440303,"('anxious', 'daring')",-0.38859856,-0.15756547,0.16382095,0.24147794,0.38913,0.5080718,0.1189418
77,-1.2968569,-1.2977417,"('unmotivated', 'motivated')",0.5714777,0.5917902,-1.346296,-1.1900216,-0.6905584,-0.631991,0.0585674
78,-0.19044867,-0.22905004,"('nonresilient', 'resilient')",0.29593787,0.3910564,-0.021224957,0.013649944,0.0280881,0.0585521,0.030464
79,-1.1816206,-1.2335093,"('wavering', 'unwavering')",-0.3248585,-0.5132504,-0.45693827,-0.478206,-0.6544724,-0.7416552,-0.0871828
80,1.8775364,1.7161678,"('dominated', 'dominating')",0.15358874,0.29981345,0.037333164,0.12867534,0.6894861,0.7148856,0.0253995
81,1.1835485,1.1446323,"('submissive', 'aggressive')",0.96791625,1.0655149,-0.57178664,-0.41116214,0.5265594,0.5996617,0.0731023
82,1.0891248,1.0614746,"('poor', 'rich')",-0.28875726,-0.24823156,6.4041567,6.453913,2.401508,2.4223854,0.0208774
83,0.14713627,0.094461985,"('powerless', 'powerful')",0.97797054,1.0646939,-1.088716,-1.0996407,0.0121303,0.0198384,0.0077081
84,-0.20939903,-0.12084466,"('inferior', 'superior')",0.4991364,0.46583027,0.65072376,0.70565677,0.313487,0.3502141,0.0367271
85,-1.8520713,-1.8921776,"('insignificant', 'prestigious')",0.61922836,0.37398097,-0.4982412,-0.5803609,-0.577028,-0.6995192,-0.1224912
86,1.3250494,1.1744034,"('uninfluential', 'influential')",0.77023727,0.6506681,-0.4117708,-0.50571966,0.5611719,0.439784,-0.1213879
87,0.38066268,0.21913293,"('unsuccessful', 'successful')",0.09669667,0.03786955,0.7320332,0.7251144,0.4031308,0.3273723,-0.0757585
88,-0.3345195,-0.38983783,"('low', 'eminent')",-0.30744016,-0.3521514,-0.6483516,-0.5921836,-0.4301038,-0.4447243,-0.0146205
