,zimmer_male,zimmer_female,tuple,biomet_male,biomet_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
42,0.6075176,0.6453291,"('unreliable', 'reliable')",0.46394145,0.5433209,1.2713546,1.3819962,-2.6671977,-2.5028098,-0.0810961,0.0169591,0.0980552
43,-0.610196,-0.5951993,"('irresponsible', 'responsible')",0.027306719,0.10140366,-0.19028541,-0.2417328,0.501324,0.4683259,-0.0679627,-0.0668006,0.0011621
44,0.50896144,0.5093707,"('prejudiced', 'unprejudiced')",0.047345422,0.060380496,-0.5691429,-0.5206966,-1.6591103,-1.7020277,-0.4179866,-0.4132433,0.0047433
45,-1.1973008,-1.2372849,"('incompetent', 'competent')",-0.66765153,-0.5207929,0.13271931,0.018888533,-0.16353542,-0.17288414,-0.4739421,-0.4780184,-0.0040763
46,-1.1617053,-1.1969028,"('uncompetitive', 'competitive')",-0.9522352,-0.83963096,0.8757987,0.8199354,-0.38828447,-0.31235412,-0.4066066,-0.3822381,0.0243685
47,0.16778821,0.29037273,"('stupid', 'smart')",1.1299545,1.2196218,0.79817384,0.80011714,5.674491,5.691085,1.9426019,2.000299,0.0576971
48,-1.646628,-1.7326008,"('unintelligent', 'intelligent')",0.14704338,0.08808595,-0.4786784,-0.60977966,0.3892325,0.3036674,-0.3972577,-0.4876567,-0.090399
49,-0.5998462,-0.45868486,"('unable', 'able')",-0.08377185,-0.011445817,-0.68025154,-0.6405125,-0.4858332,-0.2963624,-0.4624257,-0.3517514,0.1106743
50,1.3075603,1.3232485,"('clumsy', 'skillful')",0.5894211,0.58176595,0.1524928,0.2935828,0.21486862,0.28543752,0.5660857,0.6210088,0.0549231
51,-0.5310757,-0.67046905,"('uneducated', 'educated')",-0.21978965,-0.2675077,0.8211944,0.7023449,0.42353544,0.40168345,0.1234661,0.0415129,-0.0819532
52,0.33353218,0.25972727,"('irrational', 'rational')",-0.11116718,-0.2621789,-0.9180619,-0.9631243,0.07768686,-0.061089456,-0.1545025,-0.2566664,-0.1021639
53,-1.0608323,-1.0392884,"('uncreative', 'creative')",-1.7849989,-1.7828734,0.5151183,0.4676665,1.0898012,1.0366322,-0.3102279,-0.3294657,-0.0192378
54,0.07890777,0.029258702,"('incapable', 'capable')",0.23923106,0.1855033,0.32523885,0.30105707,0.75364566,0.7660678,0.3492558,0.3204717,-0.0287841
55,-1.2203963,-1.2842273,"('incompetent', 'clever')",-0.40995148,-0.34745684,0.21665627,0.060975622,-0.12464801,-0.12484827,-0.3845849,-0.4238892,-0.0393043
56,-0.08166282,-0.08115799,"('impractical', 'practical')",1.0255022,1.0413857,0.06916547,-0.01852791,-0.22271435,-0.19844638,0.1975726,0.1858133,-0.0117593
57,-1.9209114,-2.0216393,"('unimaginative', 'imaginative')",-1.360663,-1.3690288,-0.5397105,-0.64090085,-2.2299933,-2.2855809,-1.5128195,-1.5792875,-0.066468
58,-0.017659886,-0.048782248,"('undiscriminating', 'discriminating')",-1.1766782,-1.1722995,0.4567278,0.4825753,0.006504248,0.03130928,-0.1827765,-0.1767993,0.0059772
59,1.2576455,1.2608278,"('foolish', 'wise')",0.42224714,0.38649985,-0.21824668,-0.17466041,0.48013255,0.48236844,0.4854446,0.4887589,0.0033143
60,-0.35633206,-0.33895895,"('inefficient', 'efficient')",0.57969797,0.69012004,0.5462871,0.46525788,-0.21475998,-0.1338564,0.1387233,0.1706406,0.0319173
61,-0.62430316,-0.6530966,"('illogical', 'logical')",-0.52664953,-0.57702076,-0.1407329,-0.28803012,0.21912684,0.10558124,-0.2681397,-0.3531415,-0.0850018
62,-0.6057011,-0.5831083,"('incompetent', 'brilliant')",-0.33887047,-0.22127932,0.46406007,0.45571044,-0.033529982,0.10923401,-0.1285104,-0.0598608,0.0686496
63,-1.3318021,-1.3839242,"('unperceptive', 'insightful')",-0.6888698,-0.6019463,1.3519042,1.3744557,0.9511869,1.1468538,0.0706048,0.1338597,0.0632549
64,0.0748486,0.027779302,"('shy', 'confident')",-0.1909433,-0.2141501,0.8982294,0.81512594,-6.6423163,-6.599092,-1.4650455,-1.4925842,-0.0275387
65,-0.41278675,-0.4743641,"('insecure', 'secure')",-0.60819125,-0.63292956,0.07554607,-0.057686064,-0.6576178,-0.6349199,-0.4007624,-0.4499749,-0.0492125
66,0.22731008,0.15583703,"('inactive', 'active')",-0.69180745,-0.7218456,1.0831339,1.0922043,1.4427927,1.4167526,0.5153573,0.4857371,-0.0296202
67,0.38271514,0.3584778,"('doubtful', 'determined')",0.7258285,0.71740574,0.8301289,0.8074634,-0.3536591,-0.27141577,0.3962533,0.4029828,0.0067295
68,0.07124457,0.036556628,"('dependent', 'independent')",-1.2499998,-1.272051,-0.56496304,-0.63389087,-0.5404092,-0.49425566,-0.5710318,-0.5909102,-0.0198784
69,1.394738,1.4898074,"('lazy', 'industrious')",1.7630584,1.7916205,0.7203714,0.84760743,-0.11496268,-0.03729719,0.9408013,1.0229346,0.0821333
70,-0.09469876,-0.118604496,"('lethargic', 'energetic')",-0.21093926,-0.17180006,1.0598391,1.089545,0.83080196,0.9625179,0.3962508,0.4404146,0.0441638
71,0.4955585,0.50248355,"('diffident', 'self-confident')",1.2170013,1.2762685,0.89923036,0.8771769,0.583632,0.5535839,0.7988555,0.8023782,0.0035227
72,-1.2006351,-1.2500899,"('unambitious', 'ambitious')",-0.32538918,-0.34647498,-0.36355653,-0.4274214,-1.3222743,-1.2864228,-0.8029637,-0.8276023,-0.0246386
73,1.8398762,1.8908235,"('helpless', 'self-reliant')",0.7583069,0.7130208,-0.37004897,-0.27268752,-3.4624166,-3.343269,-0.3085706,-0.2530281,0.0555425
74,-0.24525923,-0.21036655,"('undedicated', 'dedicated')",-0.04964175,0.05707237,-0.042560548,-0.021325234,0.021885574,0.060728103,-0.078894,-0.0284728,0.0504212
75,0.10862443,0.07154102,"('meek', 'impulsive')",-0.5396456,-0.5544349,-0.44910106,-0.29648113,-0.18471377,-0.078795254,-0.266209,-0.2145426,0.0516664
76,-0.7603607,-0.7348056,"('anxious', 'daring')",-0.52837515,-0.4649683,0.8782161,0.9081906,0.25421464,0.3633524,-0.0390763,0.0179423,0.0570186
77,-0.96614295,-1.0352355,"('unmotivated', 'motivated')",-0.312705,-0.31992137,1.0691923,0.95194566,-0.89424026,-0.8133272,-0.275974,-0.3041346,-0.0281606
78,-0.37931645,-0.31519705,"('nonresilient', 'resilient')",-0.014786337,0.14343473,0.53987294,0.65793246,0.35407925,0.5790822,0.1249624,0.2663131,0.1413507
79,-0.21855381,-0.2553751,"('wavering', 'unwavering')",-0.025044445,-0.06701948,-1.6668246,-1.5569061,0.021226976,0.024687225,-0.4722989,-0.4636534,0.0086455
80,0.07622146,0.09248009,"('dominated', 'dominating')",-0.41262752,-0.36046973,0.58530784,0.6022803,-1.2639927,-1.1421598,-0.2537727,-0.2019673,0.0518054
81,-1.0912743,-1.2709647,"('submissive', 'aggressive')",-0.14650667,-0.23133391,0.7070284,0.515237,-0.8576688,-0.82894903,-0.3471053,-0.4540027,-0.1068974
82,-0.6770692,-0.66311765,"('poor', 'rich')",-0.73404324,-0.6951275,0.66352624,0.7027098,5.852744,5.892899,1.2762895,1.309341,0.0330515
83,0.015943373,-0.07191646,"('powerless', 'powerful')",-0.17831913,-0.22081017,0.2800221,0.3118681,-0.7737205,-0.79197574,-0.1640185,-0.1932086,-0.0291901
84,0.44472802,0.4212713,"('inferior', 'superior')",0.34311575,0.31661654,0.12582493,0.20980516,0.93574655,1.0059028,0.4623538,0.4883989,0.0260451
85,1.1539633,1.1168822,"('insignificant', 'prestigious')",0.20227304,0.086668335,0.15675679,0.2836919,0.9685135,0.9595722,0.6203766,0.6117036,-0.008673
86,-1.3458622,-1.4809684,"('uninfluential', 'influential')",-0.6420311,-0.72310996,-0.24872044,-0.35807082,-0.21711548,-0.27013695,-0.6134323,-0.7080715,-0.0946392
87,0.38126448,0.33151186,"('unsuccessful', 'successful')",0.27970585,0.26674715,0.8605056,0.86056614,0.52166617,0.61744666,0.5107855,0.5190679,0.0082824
88,-0.7334062,-0.7844507,"('low', 'eminent')",-0.0001483839,-0.085205995,0.04659591,-0.05089149,0.35322315,0.27193052,-0.0834339,-0.1621544,-0.0787205
