,everest_male,everest_female,tuple,re_male,re_female,group_male,group_female,ltd_male,ltd_female,average_male,average_female,female-male
12,0.51690173,0.56340766,"('unsupportive', 'supportive')",0.91121495,0.9607024,0.29554686,0.34336418,-1.0596796,-1.0035231,0.165996,0.2159878,0.0499918
13,-0.1356928,-0.15795013,"('impolite', 'polite')",2.8620005,2.810018,-0.17989832,-0.17900738,0.2711795,0.29196367,0.7043972,0.691256,-0.0131412
14,-0.5323312,-0.5247245,"('antisocial', 'social')",3.3782086,3.4133418,1.3888055,1.4058475,0.3930857,0.53163755,1.1569421,1.2065257,0.0495836
15,-0.4542103,-0.4988526,"('boring', 'funny')",0.65195704,0.6467629,-0.13376859,-0.15881726,0.46297395,0.463231,0.131738,0.113081,-0.018657
16,-0.5848869,-0.5606907,"('unpopular', 'popular')",-1.1747817,-1.1681719,0.42640638,0.46560124,0.39279276,0.41617584,-0.2351174,-0.2117714,0.023346
17,-0.5382283,-0.50905704,"('nasty', 'nice')",0.359985,0.357158,-0.3662113,-0.30498713,-0.06453046,-0.014090255,-0.1522463,-0.1177441,0.0345022
18,0.51483077,0.5103115,"('disagreeable', 'welcoming')",-0.72521675,-0.599103,-0.55491024,-0.5558318,-1.1305182,-1.1356561,-0.4739536,-0.4450698,0.0288838
19,-1.6530582,-1.6001292,"('inhospitable', 'hospitable')",-1.5007353,-1.4492776,-1.3706602,-1.3652868,-0.7383205,-0.72174114,-1.3156935,-1.2841088,0.0315847
20,-0.047598813,0.0030568168,"('rough', 'thoughtful')",0.74453664,0.77516836,0.7666132,0.79007757,0.96896845,1.0052439,0.6081299,0.6433867,0.0352568
21,-0.28797597,-0.33142373,"('immoral', 'moral')",3.020503,2.9304388,-0.3872118,-0.42944053,-0.5800136,-0.5207139,0.4413254,0.4122151,-0.0291103
22,-0.09806132,-0.08719828,"('untrustworthy', 'trustworthy')",2.1847293,2.1498811,1.2020454,1.0695972,-0.21472907,-0.1893221,0.7684961,0.7357395,-0.0327566
23,0.60748625,0.62395895,"('insincere', 'sincere')",2.9799633,2.9062157,0.11508389,0.10443945,5.113331,4.9576964,2.2039661,2.1480777,-0.0558884
24,1.0158755,0.99019426,"('dishonest', 'honest')",1.5194398,1.4875511,-0.45077956,-0.49209303,0.7026417,0.68872166,0.6967943,0.6685935,-0.0282008
25,-0.14753118,-0.17618296,"('egoistic', 'altruistic')",-1.6996008,-1.6354705,-0.33808103,-0.3489378,0.57097757,0.48558635,-0.4035589,-0.4187512,-0.0151923
26,0.9653171,0.91656613,"('hardhearted', 'benevolent')",0.09762767,0.120568335,0.890045,0.91822875,2.176228,2.1533885,1.0323045,1.0271879,-0.0051166
27,-0.91521066,-0.8209843,"('hardhearted', 'softhearted')",-0.3910519,-0.3382398,-0.4509009,-0.45652354,0.36520368,0.29647624,-0.3479899,-0.3298178,0.0181721
28,-0.47731227,-0.5295464,"('disloyal', 'loyal')",0.47703695,0.39784905,-0.3511993,-0.4522879,0.7648914,0.64336115,0.1033542,0.014844,-0.0885102
29,-0.6868103,-0.65419936,"('unfair', 'fair')",-0.034242928,-0.03074928,-0.36159158,-0.3748951,-0.8133889,-0.85609686,-0.4740084,-0.4789852,-0.0049768
30,0.9339067,0.8797687,"('intolerant', 'tolerant')",2.8396137,2.8523765,0.37197846,0.33110866,1.6713172,1.7212105,1.454204,1.4461161,-0.0080879
31,-0.8809309,-0.8329394,"('evil', 'good')",-3.298627,-3.2728436,-0.8962478,-0.86319673,-0.73360777,-0.76270306,-1.4523534,-1.4329207,0.0194327
32,0.19579062,0.1914877,"('unkind', 'kind')",1.6289829,1.5714073,0.8845913,0.8343361,1.0210764,0.9398801,0.9326103,0.8842778,-0.0483325
33,1.0170813,0.96721953,"('wrong', 'right')",-0.6644029,-0.62697965,-0.20599501,-0.20609166,-0.3049197,-0.3502832,-0.0395591,-0.0540337,-0.0144746
34,0.029666195,0.03293235,"('mean', 'honorable')",-0.36199805,-0.38244635,-0.5094425,-0.46528918,4.9288063,4.9186053,1.021758,1.0259506,0.0041926
35,0.07272214,0.071087584,"('corrupt', 'incorrupt')",-3.1574192,-3.1355844,-1.0245504,-1.038657,-0.543944,-0.6959334,-1.1632978,-1.1997718,-0.036474
36,-0.77915066,-0.78151727,"('hostile', 'amicable')",-3.7952845,-3.839043,-0.9796736,-1.013993,0.35230917,0.19241224,-1.3004498,-1.3605351,-0.0600853
37,-0.55983865,-0.53980017,"('fake', 'genuine')",0.35870036,0.39823833,-0.5864525,-0.5155645,-0.14351109,-0.113764696,-0.2327754,-0.1927228,0.0400526
38,0.5992245,0.59392583,"('untruthful', 'truthful')",0.19119972,0.16792859,-1.0636898,-1.0630425,0.7580186,0.7650762,0.1211883,0.115972,-0.0052163
39,0.8609958,0.91726124,"('exploitative', 'cooperative')",1.8947811,1.9067761,1.6351068,1.6408334,0.22710426,0.2548452,1.1544969,1.1799289,0.025432
40,0.08715564,0.07195157,"('stingy', 'generous')",-0.22095047,-0.21317743,-0.15312235,-0.12511942,-1.8254673,-1.8025023,-0.5280961,-0.5172119,0.0108842
41,-0.27067566,-0.27142352,"('unforgiving', 'forgiving')",0.35143742,0.30026853,0.5203144,0.46137017,0.5733532,0.5587526,0.2936073,0.262242,-0.0313653
42,0.06744584,0.11743831,"('unreliable', 'reliable')",1.7967921,1.8896403,1.966634,1.9989772,-1.8455554,-1.6315583,0.4963292,0.5936244,0.0972952
43,0.7677501,0.80752647,"('irresponsible', 'responsible')",3.1309822,3.1468332,0.60467774,0.6212067,1.215443,1.2646649,1.4297132,1.4600577,0.0303445
44,-1.1812581,-1.1065962,"('prejudiced', 'unprejudiced')",-0.3123135,-0.15304591,0.72311926,0.78097624,-1.5133963,-1.4507804,-0.5709621,-0.4823616,0.0886005
45,-0.69262785,-0.6439895,"('incompetent', 'competent')",2.9289103,2.8806934,0.3536503,0.31309226,0.798807,0.8550212,0.8471849,0.8512043,0.0040194
46,-0.16205962,-0.16262896,"('uncompetitive', 'competitive')",1.9049234,1.8797171,0.8793594,0.8452652,0.23614873,0.27383223,0.714593,0.7090464,-0.0055466
47,-0.13955292,-0.14755249,"('stupid', 'smart')",1.91726,1.9096495,0.36001998,0.41875595,5.0807056,5.06111,1.8046081,1.8104907,0.0058826
48,-0.07917674,-0.09714669,"('unintelligent', 'intelligent')",0.6568974,0.6167052,-1.1572042,-1.1956246,0.42842954,0.462697,-0.0377635,-0.0533423,-0.0155788
49,-1.1050658,-0.9931367,"('unable', 'able')",-0.6814303,-0.5429984,-1.21659,-1.1482481,-0.47191632,-0.34703982,-0.8687506,-0.7578558,0.1108948
50,-0.12160551,-0.024863191,"('clumsy', 'skillful')",-0.16377598,-0.09076973,0.45168632,0.4866264,-0.5019643,-0.47613925,-0.0839149,-0.0262864,0.0576285
51,0.33580768,0.26275718,"('uneducated', 'educated')",2.1475923,2.0217679,-0.29947507,-0.37720916,0.067537054,0.052257713,0.5628654,0.4898933,-0.0729721
52,-0.97299767,-0.9867906,"('irrational', 'rational')",-1.8560245,-1.8613753,-1.08036,-1.1103814,-0.74280703,-0.886995,-1.1630473,-1.2113856,-0.0483383
53,0.102632254,0.033055615,"('uncreative', 'creative')",-0.6791076,-0.66200566,-0.13749501,-0.23071608,0.71199566,0.61664045,-0.0004937,-0.0607564,-0.0602627
54,0.32102755,0.33375964,"('incapable', 'capable')",-0.62084526,-0.5894877,0.556389,0.49810216,0.9601024,0.9273046,0.3041684,0.2924197,-0.0117487
55,-1.0171238,-1.0495868,"('incompetent', 'clever')",3.274897,3.2522397,-0.2585814,-0.28925842,0.44849712,0.555504,0.6119223,0.6172246,0.0053023
56,1.3614266,1.3004398,"('impractical', 'practical')",4.16817,4.1120467,0.9625367,0.90417486,0.8735209,0.9521494,1.8414135,1.8172027,-0.0242108
57,-0.69793624,-0.7821773,"('unimaginative', 'imaginative')",1.7895011,1.7318455,-0.22104535,-0.33090717,-0.7389532,-0.7061201,0.0328916,-0.0218398,-0.0547314
58,0.028772961,0.06750378,"('undiscriminating', 'discriminating')",0.8242526,0.7897094,0.43112606,0.42865133,0.52737176,0.5548722,0.4528808,0.4601842,0.0073034
59,1.087949,1.1408463,"('foolish', 'wise')",-0.42564672,-0.42358297,-0.486168,-0.48682332,0.39320472,0.41511956,0.1423348,0.1613899,0.0190551
60,0.39734283,0.44274947,"('inefficient', 'efficient')",4.822708,4.8171377,0.9930078,0.9955889,0.47316003,0.64624345,1.6715546,1.7254299,0.0538753
61,-0.3334723,-0.37100133,"('illogical', 'logical')",1.4795295,1.3904185,-0.5304567,-0.6526407,0.35530785,0.23043521,0.2427271,0.1493029,-0.0934242
62,0.68491495,0.7901835,"('incompetent', 'brilliant')",3.6243298,3.6798272,0.5247344,0.5756731,0.7900019,0.9136456,1.4059952,1.4898324,0.0838372
63,0.54875875,0.5728382,"('unperceptive', 'insightful')",1.3122197,1.2664306,1.3529298,1.2889433,1.1615229,1.2226207,1.0938578,1.0877082,-0.0061496
64,-0.21434107,-0.20073186,"('shy', 'confident')",1.6158398,1.6553952,1.146587,1.1225554,-5.1316543,-4.987002,-0.6458921,-0.6024458,0.0434463
65,-0.6386025,-0.6025848,"('insecure', 'secure')",1.9866347,1.9191031,0.76799285,0.6912418,0.33705926,0.43627208,0.6132711,0.611008,-0.0022631
66,-0.1250107,-0.13786395,"('inactive', 'active')",-1.1420299,-1.112712,1.1353388,1.119645,1.0726992,1.0329088,0.2352493,0.2254944,-0.0097549
67,0.3699635,0.341407,"('doubtful', 'determined')",1.2621024,1.2611247,1.0140395,1.0668995,-0.3567276,-0.27674302,0.5723444,0.5981721,0.0258277
68,-0.33060604,-0.34525868,"('dependent', 'independent')",0.040577438,0.009218339,-0.7734078,-0.8501782,-0.9184748,-0.86161757,-0.4954778,-0.511959,-0.0164812
69,-0.6519615,-0.5779249,"('lazy', 'industrious')",-1.9681368,-1.8723421,1.3206229,1.3529165,-0.12538972,-0.08955557,-0.3562163,-0.2967266,0.0594897
70,-0.016304836,0.023637557,"('lethargic', 'energetic')",2.9854505,2.9554877,1.3697593,1.3778044,1.2977563,1.398868,1.4091654,1.4389495,0.0297841
71,1.573314,1.5863224,"('diffident', 'self-confident')",-0.552092,-0.52047074,0.89176047,0.87272626,0.4951908,0.48353153,0.6020433,0.6055273,0.003484
72,1.80166,1.8135644,"('unambitious', 'ambitious')",0.5966888,0.5196731,0.502304,0.45547962,-0.13716197,-0.12166326,0.6908727,0.6667635,-0.0241092
73,0.9224587,0.9787179,"('helpless', 'self-reliant')",0.9308478,0.9692372,0.07784793,0.07460267,-2.854639,-2.7281983,-0.2308711,-0.1764101,0.054461
74,1.2284778,1.2692691,"('undedicated', 'dedicated')",1.1226724,1.150078,0.7703295,0.8032228,0.2473867,0.33163613,0.8422166,0.8885515,0.0463349
75,-0.477397,-0.4568879,"('meek', 'impulsive')",-1.0263544,-1.0569936,-0.020672292,-0.04733233,-0.37666604,-0.39530426,-0.4752724,-0.4891295,-0.0138571
76,0.7925014,0.81664515,"('anxious', 'daring')",2.4752748,2.5128658,1.1213776,1.154411,0.6370106,0.75933605,1.2565411,1.3108145,0.0542734
77,0.11311695,0.15515137,"('unmotivated', 'motivated')",1.8898842,1.8151096,0.8681781,0.7729503,-0.44881654,-0.42500225,0.6055907,0.5795522,-0.0260385
78,-0.90245914,-0.8738397,"('nonresilient', 'resilient')",-0.67462814,-0.63357437,0.21906628,0.26990336,0.07197695,0.12988657,-0.321511,-0.276906,0.044605
79,0.8761872,0.87696207,"('wavering', 'unwavering')",-1.8187495,-1.864709,-0.7007388,-0.7339029,0.05861027,-0.020436183,-0.3961727,-0.4355215,-0.0393488
80,0.03242007,0.04094308,"('dominated', 'dominating')",2.1097016,2.1344378,0.69158965,0.72861606,-0.5332879,-0.45579726,0.5751059,0.6120499,0.036944
81,-0.8523453,-0.9376764,"('submissive', 'aggressive')",3.5036325,3.3767598,1.8317226,1.7144297,-0.06741798,0.06829621,1.1038979,1.0554523,-0.0484456
82,-0.14656846,-0.15841815,"('poor', 'rich')",0.68482137,0.6362868,0.08656062,0.06254295,5.222373,5.182011,1.4617966,1.4306056,-0.031191
83,0.18764502,0.20839919,"('powerless', 'powerful')",-0.19317158,-0.14010137,-0.7133097,-0.636491,-1.3348314,-1.309531,-0.5134169,-0.469431,0.0439859
84,1.0221232,1.028121,"('inferior', 'superior')",-0.31338978,-0.30669487,0.13075918,0.10727686,0.31329855,0.32851022,0.2881978,0.2893033,0.0011055
85,1.2315433,1.2895828,"('insignificant', 'prestigious')",-3.7263796,-3.683723,-0.12666133,-0.11271092,0.11115356,0.05994462,-0.627586,-0.6117266,0.0158594
86,-0.1410897,-0.21349111,"('uninfluential', 'influential')",0.97953,0.94231313,-0.8954919,-0.9681588,-0.11325098,-0.11143576,-0.0425756,-0.0876931,-0.0451175
87,-0.46761012,-0.4260904,"('unsuccessful', 'successful')",1.2927766,1.2195263,1.6466336,1.7060355,1.0707872,1.1684847,0.8856468,0.916989,0.0313422
88,1.3949488,1.382196,"('low', 'eminent')",0.7251294,0.6944345,-0.28208128,-0.3327323,0.7760005,0.748257,0.6534994,0.6230388,-0.0304606
