,under_male,under_female,tuple,armour_male,armour_female,inc_male,inc_female,average_male,average_female,female-male
32,-0.51013553,-0.4685036,"('unkind', 'kind')",1.3472724,1.2237031,1.0868964,0.97982293,0.6413444,0.5783408,-0.0630036
33,-0.876647,-0.94561887,"('wrong', 'right')",0.98751336,0.934631,-0.304867,-0.35531092,-0.0646669,-0.1220996,-0.0574327
34,-0.40765637,-0.14243948,"('mean', 'honorable')",0.2379206,0.41604817,5.5893946,5.8660626,1.8065529,2.0465571,0.2400042
35,-0.7413154,-0.950564,"('corrupt', 'incorrupt')",0.29470816,0.22560398,-0.17430404,-0.34639388,-0.2069704,-0.357118,-0.1501476
36,-1.7647504,-1.8465507,"('hostile', 'amicable')",0.052195564,0.02892577,-0.18292277,-0.36792812,-0.6318258,-0.7285177,-0.0966919
37,-0.14821188,0.063854635,"('fake', 'genuine')",0.07594584,0.058536436,0.30580613,0.37658033,0.0778467,0.1663238,0.0884771
38,-1.1078943,-0.97118944,"('untruthful', 'truthful')",0.085022934,0.09540526,-0.11139885,-0.0062661096,-0.3780901,-0.2940168,0.0840733
39,0.18800598,0.29348287,"('exploitative', 'cooperative')",0.3452704,0.3584795,0.120824076,0.11233051,0.2180335,0.2547643,0.0367308
40,-0.33924538,-0.33116,"('stingy', 'generous')",-0.55818784,-0.525234,-1.7476901,-1.8368382,-0.8817077,-0.8977441,-0.0160364
41,-0.4083404,-0.4345303,"('unforgiving', 'forgiving')",-0.43743032,-0.44804835,-0.26885825,-0.3486857,-0.371543,-0.4104215,-0.0388785
42,0.7282512,0.9681125,"('unreliable', 'reliable')",0.065261185,0.07472555,-2.644675,-2.4410965,-0.6170542,-0.4660861,0.1509681
43,0.4081426,0.6170295,"('irresponsible', 'responsible')",0.4926946,0.49212807,0.81018865,0.84586215,0.5703419,0.6516732,0.0813313
44,0.13535404,0.13644837,"('prejudiced', 'unprejudiced')",-2.025876,-2.0024793,-1.7353096,-1.657392,-1.2086105,-1.1744743,0.0341362
45,0.073851466,0.04641383,"('incompetent', 'competent')",0.39945242,0.332903,0.12692103,0.039528735,0.200075,0.1396152,-0.0604598
46,0.66217726,0.8136749,"('uncompetitive', 'competitive')",-0.3111941,-0.31587,-0.5577519,-0.66442096,-0.0689229,-0.0555387,0.0133842
47,0.6808417,0.7536652,"('stupid', 'smart')",1.9874862,1.9543647,5.58406,5.7728024,2.750796,2.826944,0.076148
48,-0.5716709,-0.5382114,"('unintelligent', 'intelligent')",1.0884033,1.0964593,0.83484864,0.8491428,0.450527,0.4691302,0.0186032
49,0.7824345,0.9948953,"('unable', 'able')",1.5320007,1.5637689,0.543491,0.63041824,0.9526421,1.0630275,0.1103854
50,0.70035124,0.7570979,"('clumsy', 'skillful')",0.4453497,0.37932914,0.43527278,0.42919222,0.5269912,0.5218731,-0.0051181
51,-0.3821616,-0.42755774,"('uneducated', 'educated')",0.06968699,0.026736824,0.25637203,0.2725156,-0.0187009,-0.0427684,-0.0240675
52,-1.031502,-1.2231717,"('irrational', 'rational')",-1.1034611,-1.2379924,-0.10954878,-0.297293,-0.7481706,-0.9194856,-0.171315
53,-1.6080295,-1.6119683,"('uncreative', 'creative')",0.044582896,-0.05646982,0.95412946,0.9091813,-0.2031057,-0.2530856,-0.0499799
54,0.36743712,0.41007563,"('incapable', 'capable')",1.0026431,0.9792733,1.2533677,1.3817652,0.8744826,0.9237048,0.0492222
55,0.37463835,0.47638643,"('incompetent', 'clever')",0.6131723,0.6682024,0.050646164,0.012997838,0.3461523,0.3858622,0.0397099
56,0.85555154,0.85735327,"('impractical', 'practical')",1.5618137,1.4493475,0.17947885,0.20811522,0.8656147,0.8382719,-0.0273428
57,-0.07192594,-0.12381859,"('unimaginative', 'imaginative')",0.40776682,0.29258245,-2.2574847,-2.3853085,-0.6405479,-0.7388482,-0.0983003
58,-0.4402223,-0.3404813,"('undiscriminating', 'discriminating')",0.30882064,0.27534357,0.08383994,0.09972866,-0.0158539,0.0115303,0.0273842
59,0.24134442,0.17495383,"('foolish', 'wise')",1.2861254,1.2588321,0.7135441,0.72959673,0.7470047,0.7211275,-0.0258772
60,0.22276056,0.46768942,"('inefficient', 'efficient')",0.8363081,0.9353991,-0.043692846,0.16733688,0.3384586,0.5234752,0.1850166
61,-0.43932196,-0.5093831,"('illogical', 'logical')",0.50549686,0.31209123,0.29684952,0.09584281,0.1210081,-0.0338163,-0.1548244
62,-0.47046992,-0.30116054,"('incompetent', 'brilliant')",0.28325516,0.3674155,0.46343946,0.6796979,0.0920749,0.2486509,0.156576
63,-1.5587373,-1.3510252,"('unperceptive', 'insightful')",-0.3514087,-0.3435001,0.8019839,0.9626274,-0.3693874,-0.243966,0.1254214
64,0.71060157,0.52038324,"('shy', 'confident')",0.011198254,-0.031128028,-6.551473,-6.6261134,-1.9432244,-2.0456193,-0.1023949
65,1.2893127,1.1674722,"('insecure', 'secure')",0.6774111,0.6250998,-0.19466989,-0.2319138,0.5906847,0.5202194,-0.0704653
66,-0.30042985,-0.3722011,"('inactive', 'active')",0.060315426,-0.030969318,0.7160148,0.6710522,0.1586335,0.0892939,-0.0693396
67,1.1347817,1.0841575,"('doubtful', 'determined')",1.5095515,1.3957942,-0.25144652,-0.24856067,0.797629,0.743797,-0.053832
68,0.12308001,0.21235086,"('dependent', 'independent')",-0.23366496,-0.20149295,-0.4010106,-0.39576226,-0.1705318,-0.1283015,0.0422303
69,-0.24902578,-0.34260443,"('lazy', 'industrious')",1.7075846,1.6833063,-0.2683485,-0.26288489,0.3967368,0.3592724,-0.0374644
70,0.32708588,0.5211845,"('lethargic', 'energetic')",-0.31435537,-0.2943003,0.42773932,0.5247352,0.1468233,0.2505398,0.1037165
71,0.12571135,0.17428823,"('diffident', 'self-confident')",2.6579173,2.6237652,1.200894,1.1858029,1.3281743,1.3279521,-0.0002222
72,-0.054321136,0.02686568,"('unambitious', 'ambitious')",0.22666852,0.311487,-0.6976657,-0.62158763,-0.1751061,-0.0944117,0.0806944
73,0.65631336,0.7857147,"('helpless', 'self-reliant')",0.13883264,0.21858735,-2.5895967,-2.5316317,-0.5981503,-0.5091099,0.0890404
74,0.10042379,0.13829267,"('undedicated', 'dedicated')",1.0968486,1.039818,0.036029432,0.0058834916,0.4111006,0.3946647,-0.0164359
75,-0.5601018,-0.6726662,"('meek', 'impulsive')",-0.9774147,-0.89971083,-0.24387227,-0.1410536,-0.5937963,-0.5711435,0.0226528
76,1.2361095,1.3820986,"('anxious', 'daring')",0.034057558,0.051395006,0.35690045,0.4200344,0.5423559,0.6178427,0.0754868
77,-1.2878336,-1.3350066,"('unmotivated', 'motivated')",-0.6975669,-0.5723071,-1.0863986,-1.0192325,-1.023933,-0.9755154,0.0484176
78,-0.67266965,-0.49569842,"('nonresilient', 'resilient')",-0.36014056,-0.30845723,0.16878389,0.2266735,-0.2880088,-0.1924941,0.0955147
79,-0.31515953,-0.41922235,"('wavering', 'unwavering')",0.0584952,-0.015622324,0.17443052,0.19932616,-0.0274113,-0.0785062,-0.0510949
80,0.7368289,0.6954342,"('dominated', 'dominating')",-0.28463355,-0.3197198,-1.2637912,-1.269477,-0.2705319,-0.2979209,-0.027389
81,0.56075627,0.516708,"('submissive', 'aggressive')",0.54697037,0.54655045,-0.70258737,-0.5382681,0.1350464,0.1749968,0.0399504
82,-0.502209,-0.5506541,"('poor', 'rich')",0.667376,0.64504254,6.1907067,6.324538,2.1186245,2.1396422,0.0210177
83,-0.19970223,-0.19818264,"('powerless', 'powerful')",0.0482973,0.06462859,-0.9047619,-0.96340704,-0.3520556,-0.3656537,-0.0135981
84,1.3675771,1.1923639,"('inferior', 'superior')",0.73790306,0.68862325,0.6625614,0.5971638,0.9226805,0.8260503,-0.0966302
85,-1.8066007,-1.8324839,"('insignificant', 'prestigious')",1.1101668,1.09411,0.52981716,0.50707024,-0.0555389,-0.0771012,-0.0215623
86,-0.37598413,-0.47708452,"('uninfluential', 'influential')",0.60777706,0.55183476,-0.13697028,-0.24197084,0.0316075,-0.0557402,-0.0873477
87,0.750403,0.61703277,"('unsuccessful', 'successful')",1.2824042,1.1797293,1.3330401,1.3078139,1.121949,1.0348587,-0.0870903
88,-0.25153303,-0.33521336,"('low', 'eminent')",1.0332146,0.9187539,0.58617634,0.597699,0.4559526,0.3937465,-0.0622061
