,iqvia_male,iqvia_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
66,-1.570087,-1.5064781,"('inactive', 'active')",0.25759286,0.3342166,0.8172341,0.77927125,-0.1650866,-0.1309967,0.0340899
67,0.15196364,0.0017030016,"('doubtful', 'determined')",0.41137764,0.39578402,-0.60709983,-0.5881533,-0.0145862,-0.0635554,-0.0489692
68,-0.26040033,-0.28587806,"('dependent', 'independent')",-0.50824624,-0.560139,-0.4105822,-0.41569868,-0.3930763,-0.4205719,-0.0274956
69,-0.9201926,-0.8769762,"('lazy', 'industrious')",-0.13076226,0.03828527,-0.8620844,-0.76205057,-0.6376797,-0.5335805,0.1040992
70,0.8130382,0.93172294,"('lethargic', 'energetic')",1.3394563,1.3199507,0.809995,0.8775554,0.9874965,1.0430764,0.0555799
71,0.45505446,0.54787254,"('diffident', 'self-confident')",0.40563926,0.5004188,0.58184886,0.575028,0.4808475,0.5411065,0.060259
72,-0.42112756,-0.4277579,"('unambitious', 'ambitious')",-0.28546432,-0.26324078,-1.2107809,-1.2001898,-0.6391242,-0.6303962,0.008728
73,0.68631136,0.65352476,"('helpless', 'self-reliant')",-0.018098209,0.100714095,-3.112308,-3.0277777,-0.8146983,-0.7578463,0.056852
74,0.01928616,0.17824984,"('undedicated', 'dedicated')",0.17307693,0.20770676,0.058169957,0.0950239,0.083511,0.1603268,0.0768158
75,-0.13892908,-0.13639903,"('meek', 'impulsive')",-0.17225072,-0.05644262,-0.46980888,-0.3801482,-0.2603296,-0.1909966,0.069333
76,0.45457852,0.50760204,"('anxious', 'daring')",1.3056418,1.30677,0.21855457,0.28905636,0.6595916,0.7011428,0.0415512
77,-0.14762934,-0.09911412,"('unmotivated', 'motivated')",0.8841241,0.8170608,-1.1059098,-1.0435597,-0.1231383,-0.1085377,0.0146006
78,-0.7583178,-0.5504882,"('nonresilient', 'resilient')",0.30490175,0.41330713,0.24037069,0.40467766,-0.0710151,0.0891655,0.1601806
79,-1.5940541,-1.5300128,"('wavering', 'unwavering')",-1.8748811,-1.7775532,-0.20970996,-0.16691792,-1.226215,-1.1581613,0.0680537
80,0.74163884,0.6454782,"('dominated', 'dominating')",0.8436954,0.7765669,-1.2652103,-1.2541056,0.106708,0.0559798,-0.0507282
81,0.86925817,0.629899,"('submissive', 'aggressive')",1.5757811,1.322619,-0.61971045,-0.70429415,0.6084429,0.4160746,-0.1923683
82,-0.1987608,-0.19402727,"('poor', 'rich')",0.9083157,0.8884197,5.744535,5.7584877,2.1513634,2.15096,-0.0004034
83,0.32834354,0.28329247,"('powerless', 'powerful')",0.54669285,0.58980536,-0.94668496,-0.9810776,-0.0238829,-0.0359933,-0.0121104
84,0.6784066,0.53359884,"('inferior', 'superior')",0.10113925,0.09469572,0.7260262,0.72863215,0.5018574,0.4523089,-0.0495485
85,-0.94145423,-0.91720426,"('insignificant', 'prestigious')",-0.2837212,-0.11663087,0.6277452,0.6947928,-0.1991434,-0.1130141,0.0861293
86,-0.6442019,-0.62522763,"('uninfluential', 'influential')",-0.29564413,-0.47048438,-0.19284058,-0.33441347,-0.3775622,-0.4767085,-0.0991463
87,0.2498239,0.1213979,"('unsuccessful', 'successful')",0.73215157,0.6699,0.623974,0.6445969,0.5353165,0.4786316,-0.0566849
88,0.36283544,0.29688802,"('low', 'eminent')",0.33772263,0.22448038,0.24378255,0.20898452,0.3147802,0.243451,-0.0713292
