,applied_male,applied_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
76,-0.036580477,0.09781791,"('anxious', 'daring')",0.6030066,0.71692395,0.14799018,0.29509783,0.2381388,0.3699466,0.1318078
77,0.34087247,0.3301133,"('unmotivated', 'motivated')",0.62213916,0.5934128,-1.1552042,-1.0703547,-0.0640642,-0.0489429,0.0151213
78,-0.91172,-0.8148091,"('nonresilient', 'resilient')",-0.052101113,0.023122355,-0.21296927,-0.0985697,-0.3922635,-0.2967521,0.0955114
79,-0.5824792,-0.668174,"('wavering', 'unwavering')",-1.1731789,-1.23346,0.26662704,0.18469153,-0.4963437,-0.5723141,-0.0759704
80,0.45866293,0.5712873,"('dominated', 'dominating')",-0.08585715,-0.003901735,-1.0357383,-0.90201026,-0.2209775,-0.1115416,0.1094359
81,0.5406884,0.48918328,"('submissive', 'aggressive')",0.925845,0.8356225,-0.6568591,-0.5118355,0.2698914,0.2709901,0.0010987
82,-2.0703835,-2.0825315,"('poor', 'rich')",-0.45086417,-0.4272846,6.161461,6.1731133,1.2134044,1.2210991,0.0076947
83,0.2772226,0.22853982,"('powerless', 'powerful')",-0.21444932,-0.3115871,-0.9969046,-1.0612657,-0.3113771,-0.3814377,-0.0700606
84,0.8099803,0.7996827,"('inferior', 'superior')",0.2952027,0.19472337,0.8667447,0.7895497,0.6573092,0.5946519,-0.0626573
85,0.30496287,0.1870566,"('insignificant', 'prestigious')",-0.2888064,-0.3987866,0.6107104,0.49894866,0.2089556,0.0957396,-0.113216
86,-0.13049275,-0.20675527,"('uninfluential', 'influential')",-0.17639875,-0.2951564,0.12758815,0.10531763,-0.0597678,-0.132198,-0.0724302
87,0.5087048,0.49601066,"('unsuccessful', 'successful')",0.6835633,0.5962908,0.892161,0.9438372,0.6948098,0.6787129,-0.0160969
88,-0.16960776,-0.3016868,"('low', 'eminent')",-0.20655158,-0.34413308,0.17425084,0.15683259,-0.0673028,-0.1629958,-0.095693
