,first_male,first_female,tuple,solar_male,solar_female,inc_male,inc_female,average_male,average_female,female-male
55,0.47914892,0.54210186,"('incompetent', 'clever')",-0.33294448,-0.29782417,-0.10399843,-0.016784497,0.0140687,0.0758311,0.0617624
56,1.3553749,1.3576994,"('impractical', 'practical')",0.71169406,0.64263237,-0.09281669,-0.010239385,0.6580841,0.6633642,0.0052801
57,-0.8861909,-0.95687056,"('unimaginative', 'imaginative')",0.20146397,0.12150696,-2.6922824,-2.7103403,-1.1256698,-1.1819013,-0.0562315
58,-0.905151,-0.89494234,"('undiscriminating', 'discriminating')",-0.38337952,-0.39583448,-0.15210965,-0.15992959,-0.4802134,-0.4835688,-0.0033554
59,0.2772891,0.14357664,"('foolish', 'wise')",0.45893762,0.38891196,0.693552,0.6901338,0.4765929,0.4075408,-0.0690521
60,1.2047094,1.3109877,"('inefficient', 'efficient')",1.0616472,1.1371111,0.0052815527,0.16317798,0.7572126,0.8704255,0.1132129
61,-0.08593288,-0.17932607,"('illogical', 'logical')",0.63168955,0.50255966,0.12191815,0.0095344335,0.2225583,0.1109227,-0.1116356
62,0.9988768,1.1057012,"('incompetent', 'brilliant')",0.62176955,0.73139584,0.24630713,0.47753388,0.6223178,0.7715437,0.1492259
63,0.20208901,0.24832731,"('unperceptive', 'insightful')",-0.3595818,-0.3238662,0.55245423,0.7397727,0.1316538,0.2214113,0.0897575
64,0.17344098,0.13400972,"('shy', 'confident')",-0.5363059,-0.58455753,-6.813865,-6.7513075,-2.3922434,-2.4006184,-0.008375
65,0.25420266,0.2862371,"('insecure', 'secure')",-0.023085427,-0.053088453,-0.74028105,-0.63680834,-0.1697213,-0.1345532,0.0351681
66,-0.46373698,-0.5417014,"('inactive', 'active')",-0.6652293,-0.7350396,0.94860184,0.9307866,-0.0601215,-0.1153181,-0.0551966
67,0.9893977,0.9827219,"('doubtful', 'determined')",0.293601,0.21533765,-0.2341396,-0.19841497,0.3496197,0.3332149,-0.0164048
68,0.16209711,0.09030053,"('dependent', 'independent')",-0.89087063,-0.93891925,-0.6886095,-0.6671054,-0.472461,-0.5052414,-0.0327804
69,-0.87507856,-0.9139958,"('lazy', 'industrious')",0.7404079,0.7237276,0.038044453,0.04656945,-0.0322087,-0.0478996,-0.0156909
70,1.0010562,1.0659044,"('lethargic', 'energetic')",-0.29542425,-0.2610652,0.5833446,0.6896247,0.4296589,0.4981546,0.0684957
71,-0.17321,-0.18199861,"('diffident', 'self-confident')",1.352018,1.3502585,0.7059924,0.67638505,0.6282668,0.6148816,-0.0133852
72,0.056120515,0.06469211,"('unambitious', 'ambitious')",0.62574524,0.5910631,-0.8944377,-0.83417904,-0.0708573,-0.0594746,0.0113827
73,0.8677774,0.8617125,"('helpless', 'self-reliant')",0.77935874,0.743946,-3.0825388,-3.0123932,-0.4784675,-0.4689116,0.0095559
74,0.7632371,0.7569236,"('undedicated', 'dedicated')",0.058141135,0.1019941,-0.32560107,-0.30236065,0.1652591,0.185519,0.0202599
75,-1.0263796,-1.0461164,"('meek', 'impulsive')",-1.023233,-1.0467695,-0.37049425,-0.35235023,-0.8067023,-0.8150787,-0.0083764
76,1.0255744,1.1803952,"('anxious', 'daring')",-0.13749528,-0.02991603,0.17806038,0.33711958,0.3553799,0.4958663,0.1404864
77,-0.14215483,-0.13558272,"('unmotivated', 'motivated')",-0.12782522,-0.09959625,-1.0123712,-0.90683025,-0.4274504,-0.3806698,0.0467806
78,-1.2390492,-1.1885693,"('nonresilient', 'resilient')",-0.03306113,0.018981732,0.058975324,0.17818384,-0.4043783,-0.3304679,0.0739104
79,-0.44252688,-0.5288305,"('wavering', 'unwavering')",-0.5481276,-0.6267573,0.16973153,0.14261925,-0.273641,-0.3376562,-0.0640152
80,1.2527083,1.4058497,"('dominated', 'dominating')",0.41458684,0.5541054,-1.1904544,-1.012437,0.158947,0.3158394,0.1568924
81,1.1110177,1.0668411,"('submissive', 'aggressive')",-0.141419,-0.14492474,-0.7093066,-0.51887757,0.086764,0.1343463,0.0475823
82,-1.3089612,-1.3154227,"('poor', 'rich')",-1.3549426,-1.3325366,5.7879777,5.840333,1.041358,1.0641246,0.0227666
83,-0.067668505,-0.08159584,"('powerless', 'powerful')",0.8470386,0.7961354,-1.2188511,-1.2727238,-0.1464937,-0.1860614,-0.0395677
84,0.31797588,0.31380945,"('inferior', 'superior')",0.93438923,0.90696543,0.80175644,0.7909761,0.6847072,0.6705836,-0.0141236
85,-1.2730331,-1.338447,"('insignificant', 'prestigious')",0.5301175,0.44533587,0.5703368,0.43310714,-0.0575263,-0.1533347,-0.0958084
86,0.1463476,0.06789394,"('uninfluential', 'influential')",0.91198695,0.7638135,-0.12290394,-0.16216889,0.3118102,0.2231795,-0.0886307
87,-0.0056151524,-0.030132681,"('unsuccessful', 'successful')",-0.17176299,-0.18484853,0.45263228,0.6070529,0.0917514,0.1306906,0.0389392
88,-0.019441366,-0.10134588,"('low', 'eminent')",-0.31733957,-0.34893125,0.08054815,0.052296847,-0.0854109,-0.1326601,-0.0472492
