,m&t_male,m&t_female,tuple,bank_male,bank_female,corp_male,corp_female,average_male,average_female,female-male
32,-0.5988429,-0.7146017,"('unkind', 'kind')",-0.13835269,-0.15777826,0.6990907,0.5243749,-0.0127016,-0.1160017,-0.1033001
33,0.23936532,0.2617194,"('wrong', 'right')",0.5761243,0.5937642,0.5011192,0.5848827,0.4388696,0.4801221,0.0412525
34,-1.0283642,-0.94624543,"('mean', 'honorable')",-1.1375716,-1.0945022,0.16059718,0.31645742,-0.6684462,-0.5747634,0.0936828
35,0.09789128,0.0058489544,"('corrupt', 'incorrupt')",0.9815687,0.9231151,-0.042862847,-0.21647489,0.3455324,0.2374964,-0.108036
36,0.119845465,0.18896763,"('hostile', 'amicable')",-0.4497687,-0.39695483,0.20926759,0.11586419,-0.0402185,-0.0307077,0.0095108
37,-0.7824228,-0.73548263,"('fake', 'genuine')",-0.69707733,-0.6313664,0.03443688,-0.11890927,-0.4816877,-0.4952527,-0.013565
38,-0.106037915,-0.15151107,"('untruthful', 'truthful')",-1.1512063,-1.232753,0.68429667,0.6085552,-0.1909825,-0.2585696,-0.0675871
39,-0.61452544,-0.46345678,"('exploitative', 'cooperative')",-1.0536281,-0.9341114,0.30733004,0.5390096,-0.4536078,-0.2861862,0.1674216
40,-0.41575104,-0.2589983,"('stingy', 'generous')",-0.7153773,-0.5306282,-0.18576622,-0.07834985,-0.4389648,-0.2893254,0.1496394
41,-0.5460855,-0.52675086,"('unforgiving', 'forgiving')",-1.1531246,-1.1510675,0.30600137,0.19112337,-0.4644029,-0.495565,-0.0311621
42,1.1170413,1.1799824,"('unreliable', 'reliable')",1.3231316,1.3464792,0.6246369,0.65295285,1.0216033,1.0598048,0.0382015
43,-0.57420516,-0.53838104,"('irresponsible', 'responsible')",-1.8710454,-1.8731557,0.24309295,0.39436522,-0.7340525,-0.6723905,0.061662
44,-0.407836,-0.31127518,"('prejudiced', 'unprejudiced')",-0.044976,0.09752964,-0.07196621,0.013851307,-0.1749261,-0.0666314,0.1082947
45,0.11753455,0.07441699,"('incompetent', 'competent')",-1.4157135,-1.520934,-0.3175928,-0.44753623,-0.5385906,-0.6313511,-0.0927605
46,-0.5411131,-0.56767154,"('uncompetitive', 'competitive')",-1.5302439,-1.6358266,-0.8121169,-0.9180795,-0.961158,-1.0405259,-0.0793679
47,-1.0658855,-1.0844507,"('stupid', 'smart')",-0.6818342,-0.68334585,0.04425348,0.18248162,-0.5678221,-0.5284383,0.0393838
48,-1.0045009,-1.0302583,"('unintelligent', 'intelligent')",-1.2783558,-1.3486035,-1.4221615,-1.6061844,-1.235006,-1.3283488,-0.0933428
49,-0.4345917,-0.43123472,"('unable', 'able')",-0.8186126,-0.73803794,-0.71522737,-0.6752144,-0.6561439,-0.614829,0.0413149
50,1.0808254,1.0704497,"('clumsy', 'skillful')",0.86039335,0.93267614,0.18233764,0.08994022,0.7078522,0.6976887,-0.0101635
51,1.5417566,1.3018199,"('uneducated', 'educated')",0.1733328,-0.09900607,0.012115661,-0.33581597,0.5757351,0.2889993,-0.2867358
52,-0.066243485,-0.114369236,"('irrational', 'rational')",0.9971462,0.88914716,0.69964164,0.52862525,0.5435148,0.4344677,-0.1090471
53,-0.9187904,-0.9681898,"('uncreative', 'creative')",-0.41494787,-0.3559101,-1.4457991,-1.4886768,-0.9265125,-0.9375922,-0.0110797
54,-0.12969911,-0.23110825,"('incapable', 'capable')",0.18935049,0.16597763,1.1572345,1.0293164,0.4056286,0.3213953,-0.0842333
55,-0.40653893,-0.40282196,"('incompetent', 'clever')",-1.1320302,-1.0857341,-1.2054853,-1.2172914,-0.9146849,-0.9019492,0.0127357
56,-0.016829051,-0.16637665,"('impractical', 'practical')",-1.5274359,-1.7277505,0.35508,0.28848562,-0.396395,-0.5352138,-0.1388188
57,-0.29039162,-0.5182339,"('unimaginative', 'imaginative')",-1.2737262,-1.4781705,-0.7313362,-1.0141715,-0.7651513,-1.0035253,-0.238374
58,0.0014197938,-0.054481454,"('undiscriminating', 'discriminating')",-0.1443314,-0.15173139,-1.0991554,-1.1743631,-0.4140223,-0.460192,-0.0461697
59,1.2540653,1.2430634,"('foolish', 'wise')",1.5047661,1.4879663,0.7477138,0.8054674,1.1688484,1.1788324,0.009984
60,-0.34450844,-0.3101264,"('inefficient', 'efficient')",-1.9466314,-1.926327,-0.5325793,-0.4607246,-0.9412397,-0.8990593,0.0421804
61,0.3517559,0.2787218,"('illogical', 'logical')",-0.61985606,-0.7026379,0.005638603,0.02023744,-0.0874872,-0.1345596,-0.0470724
62,0.7297742,0.7211014,"('incompetent', 'brilliant')",-1.1107595,-1.1520945,0.5948218,0.63644177,0.0712788,0.0684829,-0.0027959
63,0.66126,0.62017137,"('unperceptive', 'insightful')",-0.41317567,-0.52263784,0.11658796,0.056087103,0.1215574,0.0512069,-0.0703505
64,1.0403266,1.0762457,"('shy', 'confident')",-0.2201965,-0.20373526,0.2109406,0.24701208,0.3436902,0.3731742,0.029484
65,-0.79735935,-0.9019218,"('insecure', 'secure')",-1.0889313,-1.2703499,-0.7718839,-0.8563897,-0.8860582,-1.0095538,-0.1234956
66,0.027432978,-0.019251794,"('inactive', 'active')",0.82555246,0.94174737,0.038394332,-0.018143967,0.2971266,0.3014506,0.004324
67,0.7240481,0.6349696,"('doubtful', 'determined')",0.38111603,0.25837743,1.165053,1.0032539,0.756739,0.6322003,-0.1245387
68,-0.45811778,-0.4256275,"('dependent', 'independent')",-1.5951444,-1.6026568,-1.8969932,-1.9035653,-1.3167518,-1.3106165,0.0061353
69,0.16512719,0.20924178,"('lazy', 'industrious')",0.8282718,0.84553415,-0.44376013,-0.28458402,0.183213,0.2567306,0.0735176
70,-0.2020117,-0.2421367,"('lethargic', 'energetic')",-0.60400987,-0.6321063,-0.006067149,-0.0985104,-0.2706962,-0.3242511,-0.0535549
71,-0.49502328,-0.49998066,"('diffident', 'self-confident')",-0.47051764,-0.412888,0.6163181,0.7871462,-0.1164076,-0.0419075,0.0745001
72,-0.60400707,-0.57598907,"('unambitious', 'ambitious')",-1.4063016,-1.4503162,-0.43796802,-0.40074468,-0.8160923,-0.8090166,0.0070757
73,1.7309077,1.8320489,"('helpless', 'self-reliant')",0.78368604,0.8125371,1.2382798,1.3314031,1.2509578,1.3253298,0.074372
74,0.59053314,0.66324127,"('undedicated', 'dedicated')",0.17630742,0.35500538,0.39946973,0.3514814,0.3887701,0.456576,0.0678059
75,0.13235281,0.1245244,"('meek', 'impulsive')",0.3222681,0.3247987,0.4062456,0.3909057,0.2869555,0.2800763,-0.0068792
76,0.38333386,0.40135595,"('anxious', 'daring')",0.076308966,0.19181678,-0.119076505,-0.21798018,0.1135221,0.1250642,0.0115421
77,-0.15418664,-0.083263226,"('unmotivated', 'motivated')",-0.95489854,-0.99940103,-0.6802308,-0.6906001,-0.5964386,-0.5910881,0.0053505
78,-0.22563164,-0.13565852,"('nonresilient', 'resilient')",-1.2803844,-1.1349667,-0.4998965,-0.3731325,-0.6686375,-0.5479192,0.1207183
79,0.61034966,0.5094184,"('wavering', 'unwavering')",0.99194485,0.93952966,1.3339987,1.1638196,0.9787644,0.8709226,-0.1078418
80,1.0858551,0.85008675,"('dominated', 'dominating')",-0.43696868,-0.6356197,0.07394898,-0.07447235,0.2409451,0.0466649,-0.1942802
81,0.6290959,0.3575395,"('submissive', 'aggressive')",-0.76462185,-1.2192731,0.58628565,0.19273527,0.1502532,-0.2229994,-0.3732526
82,-0.5843697,-0.69632393,"('poor', 'rich')",0.15729147,0.05783418,-0.79457414,-0.9829135,-0.4072175,-0.5404677,-0.1332502
83,0.020572886,0.027592238,"('powerless', 'powerful')",-0.9153376,-0.9354868,0.038207036,0.043842606,-0.2855192,-0.2880173,-0.0024981
84,-0.120227605,-0.13771123,"('inferior', 'superior')",-0.10745792,-0.21277955,-0.4954561,-0.50532615,-0.2410472,-0.2852723,-0.0442251
85,0.81052005,1.1226597,"('insignificant', 'prestigious')",2.3589835,2.6201434,0.97714835,1.2240765,1.3822174,1.6556266,0.2734092
86,-0.6354737,-0.73327285,"('uninfluential', 'influential')",-1.238871,-1.4695239,-0.40690768,-0.6481613,-0.7604175,-0.9503193,-0.1899018
87,1.2767272,1.080614,"('unsuccessful', 'successful')",1.2015606,0.9732868,0.82844454,0.6231554,1.1022441,0.892352,-0.2098921
88,0.6199621,0.40418795,"('low', 'eminent')",0.5314234,0.22907704,0.15971261,-0.30951095,0.4370327,0.107918,-0.3291147
