,ppl_male,ppl_female,tuple,corp_male,corp_female,average_male,average_female,female-male
79,-1.4677604,-1.509243,"('wavering', 'unwavering')",-0.8371042,-0.83765996,-1.1524323,-1.1734514,-0.0210191
80,1.2614334,1.2371014,"('dominated', 'dominating')",-0.551807,-0.4233195,0.3548132,0.406891,0.0520778
81,1.0902851,1.0763376,"('submissive', 'aggressive')",-0.7249197,-0.50510216,0.1826827,0.2856177,0.102935
82,0.267533,0.2571687,"('poor', 'rich')",6.4959,6.50294,3.3817165,3.3800545,-0.001662
83,-0.3602959,-0.3577582,"('powerless', 'powerful')",-0.9509293,-0.9389756,-0.6556126,-0.6483669,0.0072457
84,0.408987,0.3473359,"('inferior', 'superior')",0.60637033,0.6315493,0.5076786,0.4894426,-0.018236
85,-0.66165507,-0.66572094,"('insignificant', 'prestigious')",-0.120031536,-0.15672499,-0.3908433,-0.411223,-0.0203797
86,-0.49856645,-0.5877626,"('uninfluential', 'influential')",-0.091384664,-0.1438614,-0.2949755,-0.365812,-0.0708365
87,1.2459598,1.1326278,"('unsuccessful', 'successful')",1.0641307,1.1098292,1.1550453,1.1212285,-0.0338168
88,-0.35033885,-0.5321576,"('low', 'eminent')",-0.34721696,-0.3819215,-0.3487779,-0.4570395,-0.1082616
