,schering_male,schering_female,tuple,plough_male,plough_female,corp_male,corp_female,average_male,average_female,female-male
18,-0.7720158,-0.7171021,"('disagreeable', 'welcoming')",-1.1853582,-1.0098529,-0.6913448,-0.75877506,-0.8829063,-0.8285766,0.0543297
19,-0.37084723,-0.32087007,"('inhospitable', 'hospitable')",-0.2944736,-0.23578623,-0.24135767,-0.22412233,-0.3022262,-0.2602595,0.0419667
20,-0.09004071,-0.055446472,"('rough', 'thoughtful')",-0.32327136,-0.2272799,0.8879023,0.9097155,0.1581967,0.2089964,0.0507997
21,-0.9764513,-0.9521956,"('immoral', 'moral')",-1.3569938,-1.3299503,-0.8864023,-0.8302395,-1.0732825,-1.0374618,0.0358207
22,-0.84499645,-0.83971745,"('untrustworthy', 'trustworthy')",-0.9387053,-0.91116065,-0.9431993,-1.0050758,-0.908967,-0.9186513,-0.0096843
23,-1.3719186,-1.4577726,"('insincere', 'sincere')",-1.5216259,-1.5179931,5.7018976,5.6563253,0.9361177,0.8935199,-0.0425978
24,-0.68303275,-0.7292965,"('dishonest', 'honest')",-0.9229264,-0.93000734,0.4154386,0.3911799,-0.3968402,-0.422708,-0.0258678
25,-0.05414221,-0.095975816,"('egoistic', 'altruistic')",0.7333147,0.6537075,1.5386041,1.5541799,0.7392588,0.7039705,-0.0352883
26,0.0052352436,-0.057130963,"('hardhearted', 'benevolent')",0.15468137,0.102173164,1.7966514,1.7923383,0.6521893,0.6124601,-0.0397292
27,-0.16357411,-0.13388173,"('hardhearted', 'softhearted')",-0.3604514,-0.25513172,1.3414614,1.2330915,0.2724786,0.2813593,0.0088807
28,-1.10436,-1.3013948,"('disloyal', 'loyal')",-0.9683557,-1.1902229,0.9598459,0.87119365,-0.3709566,-0.5401413,-0.1691847
29,-0.62312776,-0.6507508,"('unfair', 'fair')",-0.018637206,-0.03249758,-0.35316393,-0.46037906,-0.3316429,-0.3812091,-0.0495662
30,-0.4359995,-0.44699657,"('intolerant', 'tolerant')",-0.8733036,-0.885589,0.4111842,0.3523773,-0.299373,-0.3267361,-0.0273631
31,-0.0060054697,0.07524925,"('evil', 'good')",0.5148236,0.61579907,-0.5177784,-0.565773,-0.0029867,0.0417584,0.0447451
32,-1.0702983,-1.1182104,"('unkind', 'kind')",-1.2896242,-1.33777,0.7353653,0.62960315,-0.541519,-0.6087924,-0.0672734
33,0.9369647,0.8946381,"('wrong', 'right')",1.0929474,1.0427886,-0.5339635,-0.5908458,0.4986495,0.4488603,-0.0497892
34,-1.1380856,-0.99599725,"('mean', 'honorable')",-0.8657764,-0.66755825,5.678514,5.7839274,1.224884,1.3734573,0.1485733
35,1.2332692,1.1875943,"('corrupt', 'incorrupt')",1.6963888,1.569303,0.12821372,0.036397547,1.0192905,0.9310983,-0.0881922
36,-0.10755067,-0.17913336,"('hostile', 'amicable')",0.4081755,0.38219693,0.33748335,0.18254177,0.2127027,0.1285351,-0.0841676
37,-0.2749729,-0.26848614,"('fake', 'genuine')",-0.34223872,-0.28554544,-0.0912746,-0.054991826,-0.2361621,-0.2030078,0.0331543
38,-0.48713213,-0.51695186,"('untruthful', 'truthful')",-0.40874603,-0.4216814,-0.34333375,-0.3180543,-0.4130706,-0.4188958,-0.0058252
39,0.5450061,0.57775795,"('exploitative', 'cooperative')",0.6028782,0.6922301,0.065966815,0.1508891,0.4046171,0.4736257,0.0690086
40,-0.41220278,-0.5041909,"('stingy', 'generous')",-0.316947,-0.270463,-1.9793156,-2.0987706,-0.9028219,-0.9578082,-0.0549863
41,-1.0693793,-1.1006602,"('unforgiving', 'forgiving')",-0.9311482,-0.86709267,-0.16021311,-0.25738847,-0.7202468,-0.7417138,-0.021467
42,0.7164088,0.7713222,"('unreliable', 'reliable')",0.061060622,0.11911169,-3.5769467,-3.6190078,-0.9331591,-0.9095246,0.0236345
43,-0.8425621,-0.7892709,"('irresponsible', 'responsible')",-1.2191721,-1.1119537,0.15747488,0.20402387,-0.6347531,-0.5657336,0.0690195
44,0.0007504113,0.07639909,"('prejudiced', 'unprejudiced')",0.5047093,0.5376768,-1.4634379,-1.4513837,-0.3193261,-0.2791026,0.0402235
45,-0.97601926,-0.97944164,"('incompetent', 'competent')",-0.9097599,-0.855608,-0.29467708,-0.3417485,-0.7268187,-0.7255994,0.0012193
46,-1.6017472,-1.6019167,"('uncompetitive', 'competitive')",-1.9536135,-1.847368,-1.5899715,-1.5913812,-1.7151108,-1.6802219,0.0348889
47,-0.18879509,-0.10929743,"('stupid', 'smart')",0.033736266,0.07769056,5.680564,5.760671,1.841835,1.9096882,0.0678532
48,-1.3112546,-1.2831651,"('unintelligent', 'intelligent')",-1.713336,-1.6741225,0.34020025,0.36194065,-0.8947968,-0.8651156,0.0296812
49,-1.1706308,-1.0956225,"('unable', 'able')",-0.6952596,-0.6293179,-0.1882321,-0.12835479,-0.6847075,-0.6177651,0.0669424
50,-0.10807982,-0.07403417,"('clumsy', 'skillful')",0.1420413,0.10558578,0.20020631,0.056647465,0.0780559,0.0293997,-0.0486562
51,-0.15567106,-0.21458274,"('uneducated', 'educated')",-1.2964965,-1.355853,0.21506818,0.15529919,-0.4123664,-0.4717122,-0.0593458
52,0.4077045,0.32850128,"('irrational', 'rational')",0.15540399,0.018405188,0.7100761,0.6366196,0.4243948,0.327842,-0.0965528
53,-0.9525871,-1.035487,"('uncreative', 'creative')",-1.0534005,-1.0934703,0.28280607,0.18683198,-0.5743939,-0.6473751,-0.0729812
54,-0.6453428,-0.67379314,"('incapable', 'capable')",-0.7576946,-0.825116,0.808674,0.8453994,-0.1981212,-0.2178366,-0.0197154
55,-0.28469798,-0.241763,"('incompetent', 'clever')",-1.4108887,-1.3097532,-0.2295395,-0.19328398,-0.6417087,-0.5816,0.0601087
56,0.03249602,0.02514612,"('impractical', 'practical')",-0.11415669,-0.117481,-0.8977459,-0.850554,-0.3264689,-0.3142963,0.0121726
57,-0.9423413,-1.0198401,"('unimaginative', 'imaginative')",-1.4407096,-1.4798361,-3.5180237,-3.5142848,-1.9670248,-2.0046536,-0.0376288
58,-0.43244952,-0.46876654,"('undiscriminating', 'discriminating')",-0.8564422,-0.86712855,-0.31700566,-0.34298065,-0.5352991,-0.5596252,-0.0243261
59,0.72443664,0.7446861,"('foolish', 'wise')",0.8930555,0.8157305,0.5292357,0.54812735,0.715576,0.702848,-0.012728
60,-0.7599441,-0.65083975,"('inefficient', 'efficient')",-1.1585094,-1.027993,-0.76211816,-0.5980432,-0.8935239,-0.7589587,0.1345652
61,-0.6841245,-0.72535604,"('illogical', 'logical')",-0.8979791,-0.97440267,0.50489885,0.36621046,-0.3590682,-0.4445161,-0.0854479
62,-1.076973,-0.92775345,"('incompetent', 'brilliant')",-1.5656228,-1.391545,-0.2596705,-0.1433979,-0.9674221,-0.8208988,0.1465233
63,-1.3353606,-1.2597544,"('unperceptive', 'insightful')",-1.3167951,-1.2343415,0.22647606,0.23912843,-0.80856,-0.7516558,0.0569042
64,-0.06642829,-0.06524874,"('shy', 'confident')",0.027109915,-0.030583162,-6.683179,-6.6904693,-2.2408325,-2.2621004,-0.0212679
65,-1.1223435,-1.1247972,"('insecure', 'secure')",-1.1484777,-1.2415133,-0.52244467,-0.4709182,-0.9310886,-0.9457429,-0.0146543
66,-0.41718274,-0.44956997,"('inactive', 'active')",0.16009043,0.15903254,0.62785375,0.61211044,0.1235872,0.107191,-0.0163962
67,0.72726566,0.7638329,"('doubtful', 'determined')",1.0053971,0.92579633,-0.2842631,-0.268217,0.4827998,0.4738041,-0.0089957
68,-0.61867875,-0.57846093,"('dependent', 'independent')",-0.7688238,-0.73657876,-0.87916034,-0.91505176,-0.7555543,-0.7433638,0.0121905
69,0.4065383,0.50338566,"('lazy', 'industrious')",2.015813,2.007834,-0.45585874,-0.4436126,0.6554976,0.6892023,0.0337047
70,-0.5605886,-0.49744868,"('lethargic', 'energetic')",-1.171511,-1.0990196,-0.22401361,-0.1999333,-0.6520377,-0.5988005,0.0532372
71,-0.06568721,-0.08744357,"('diffident', 'self-confident')",0.87344325,0.80674136,0.7615947,0.7600374,0.5231169,0.4931117,-0.0300052
72,-1.2922218,-1.2687743,"('unambitious', 'ambitious')",-1.2609755,-1.2702906,-0.63503873,-0.6266522,-1.0627454,-1.055239,0.0075064
73,1.4242733,1.3859146,"('helpless', 'self-reliant')",1.3539307,1.2888709,-3.166711,-3.1789632,-0.1295024,-0.1680592,-0.0385568
74,0.41920066,0.41084123,"('undedicated', 'dedicated')",0.07923508,0.13682236,-0.30257937,-0.36109677,0.0652855,0.0621889,-0.0030966
75,0.43214953,0.4412609,"('meek', 'impulsive')",0.6126738,0.636817,-0.57015914,-0.54128677,0.1582214,0.1789304,0.020709
76,-0.51247984,-0.44592842,"('anxious', 'daring')",-0.91967016,-0.8846839,-0.65927494,-0.5876713,-0.6971416,-0.6394279,0.0577137
77,-1.1355822,-1.1268855,"('unmotivated', 'motivated')",-1.4492023,-1.3821111,-1.65485,-1.4978422,-1.4132115,-1.3356129,0.0775986
78,-0.62619454,-0.5284547,"('nonresilient', 'resilient')",-0.45121002,-0.32324016,0.31061527,0.32735348,-0.2555964,-0.1747805,0.0808159
79,-0.38489267,-0.41261938,"('wavering', 'unwavering')",0.00019110367,-0.018957268,-0.1498402,-0.116735704,-0.1781806,-0.1827708,-0.0045902
80,0.11623655,0.13861118,"('dominated', 'dominating')",-0.10155029,-0.14385448,-1.1171033,-0.94416094,-0.3674724,-0.3164681,0.0510043
81,-0.8416722,-0.89363104,"('submissive', 'aggressive')",-1.5619838,-1.7544864,-1.2684085,-1.1691022,-1.2240215,-1.2724066,-0.0483851
82,-0.831199,-0.8567668,"('poor', 'rich')",-1.345532,-1.3393359,6.286706,6.2187295,1.3699916,1.3408756,-0.029116
83,0.06504707,0.0723978,"('powerless', 'powerful')",-0.3811267,-0.36459836,-1.3592023,-1.3083857,-0.5584273,-0.5335288,0.0248985
84,-0.023463013,-0.099880084,"('inferior', 'superior')",0.34168422,0.18881652,0.9060646,0.85086054,0.4080953,0.3132657,-0.0948296
85,0.98740864,0.95146686,"('insignificant', 'prestigious')",0.72146577,0.7278347,0.6471732,0.5746655,0.7853492,0.7513223,-0.0340269
86,-1.2556467,-1.3224758,"('uninfluential', 'influential')",-1.854648,-1.8807743,-0.5847794,-0.66045773,-1.2316914,-1.2879025,-0.0562111
87,0.058014408,0.02441597,"('unsuccessful', 'successful')",0.3243423,0.17669393,1.0056823,1.1061914,0.4626797,0.4357671,-0.0269126
88,-0.9748016,-0.9628439,"('low', 'eminent')",-1.6874846,-1.7214249,-0.4535729,-0.42567033,-1.0386198,-1.0366464,0.0019734
