,pactiv_male,pactiv_female,tuple,corp_male,corp_female,average_male,average_female,female-male
70,0.26893997,0.31654632,"('lethargic', 'energetic')",-0.369954,-0.34142497,-0.050507,-0.0124393,0.0380677
71,0.311379,0.34273675,"('diffident', 'self-confident')",0.55700916,0.52605283,0.4341941,0.4343948,0.0002007
72,-0.4267739,-0.45498046,"('unambitious', 'ambitious')",-0.25520507,-0.23664202,-0.3409895,-0.3458112,-0.0048217
73,0.6561979,0.69484437,"('helpless', 'self-reliant')",-3.144838,-3.0276341,-1.2443202,-1.1663949,0.0779253
74,0.2681987,0.32497764,"('undedicated', 'dedicated')",-0.60339934,-0.6789724,-0.1676003,-0.1769974,-0.0093971
75,-0.8657383,-0.7983466,"('meek', 'impulsive')",-0.61294824,-0.44539833,-0.7393433,-0.6218724,0.1174709
76,0.65650594,0.6427711,"('anxious', 'daring')",-0.4594723,-0.43018922,0.0985168,0.106291,0.0077742
77,0.33970404,0.30608127,"('unmotivated', 'motivated')",-0.7998228,-0.73261356,-0.2300594,-0.2132661,0.0167933
78,0.33105114,0.36067134,"('nonresilient', 'resilient')",0.22753575,0.23401882,0.2792934,0.2973451,0.0180517
79,-0.9559254,-0.890277,"('wavering', 'unwavering')",-0.5642089,-0.47112727,-0.7600672,-0.6807021,0.0793651
80,0.25116047,0.21800533,"('dominated', 'dominating')",-1.2183459,-1.1194223,-0.4835927,-0.4507085,0.0328842
81,1.0478753,0.83772665,"('submissive', 'aggressive')",-0.48650834,-0.4478677,0.2806835,0.1949295,-0.085754
82,-0.48845112,-0.45886317,"('poor', 'rich')",6.6027064,6.5811615,3.0571277,3.0611491,0.0040214
83,0.42014074,0.3178944,"('powerless', 'powerful')",-0.7024058,-0.70893323,-0.1411325,-0.1955194,-0.0543869
84,1.2720823,1.1872767,"('inferior', 'superior')",1.0883787,1.1436927,1.1802305,1.1654847,-0.0147458
85,-1.1376821,-1.0418696,"('insignificant', 'prestigious')",-0.1016077,-0.1223711,-0.6196449,-0.5821204,0.0375245
86,-0.97452104,-1.0948468,"('uninfluential', 'influential')",-0.38853863,-0.49039748,-0.6815298,-0.7926221,-0.1110923
87,0.026467398,0.054109428,"('unsuccessful', 'successful')",0.65021944,0.74719805,0.3383434,0.4006537,0.0623103
88,-0.2362049,-0.31328434,"('low', 'eminent')",-0.24730352,-0.2699482,-0.2417542,-0.2916163,-0.0498621
