,macys_male,macys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
32,0.66406,0.76500934,"('unkind', 'kind')",1.0513371,0.97234565,0.8576986,0.8686775,0.0109789
33,0.8518623,0.7624235,"('wrong', 'right')",-0.5997447,-0.65878963,0.1260588,0.0518169,-0.0742419
34,0.6436411,0.85694444,"('mean', 'honorable')",6.2225647,6.326371,3.4331028,3.5916579,0.1585551
35,0.104778506,0.011784159,"('corrupt', 'incorrupt')",-0.24517474,-0.3824228,-0.0701981,-0.1853193,-0.1151212
36,-0.5152963,-0.46559462,"('hostile', 'amicable')",0.08279358,-0.064843684,-0.2162513,-0.2652192,-0.0489679
37,0.8328454,0.8563488,"('fake', 'genuine')",0.37405467,0.39289492,0.6034501,0.6246219,0.0211718
38,0.17071322,0.33872882,"('untruthful', 'truthful')",0.64989406,0.76544803,0.4103037,0.5520884,0.1417847
39,1.063446,0.99126333,"('exploitative', 'cooperative')",0.038966373,0.021455713,0.5512062,0.5063595,-0.0448467
40,-0.2403344,-0.17737783,"('stingy', 'generous')",-1.5366498,-1.6134571,-0.8884921,-0.8954175,-0.0069254
41,0.54588926,0.6901894,"('unforgiving', 'forgiving')",0.13023424,0.111251816,0.3380617,0.4007206,0.0626589
42,0.4490901,0.5347415,"('unreliable', 'reliable')",-3.071631,-2.9608603,-1.3112705,-1.2130594,0.0982111
43,0.37175876,0.4309609,"('irresponsible', 'responsible')",0.73989475,0.6842358,0.5558268,0.5575984,0.0017716
44,-1.5137254,-1.5807651,"('prejudiced', 'unprejudiced')",-1.7390014,-1.7444774,-1.6263634,-1.6626213,-0.0362579
45,-0.36922285,-0.28616118,"('incompetent', 'competent')",-0.15801078,-0.19145536,-0.2636168,-0.2388083,0.0248085
46,-0.11173335,-0.15648013,"('uncompetitive', 'competitive')",-0.4977562,-0.4945389,-0.3047448,-0.3255095,-0.0207647
47,0.67515755,0.8258197,"('stupid', 'smart')",5.1945767,5.2647805,2.9348671,3.0453,0.1104329
48,0.24230576,0.405725,"('unintelligent', 'intelligent')",0.84414434,0.8086859,0.543225,0.6072055,0.0639805
49,-0.30836722,-0.28676364,"('unable', 'able')",-0.17363454,-0.10271159,-0.2410009,-0.1947376,0.0462633
50,0.117716506,0.068195514,"('clumsy', 'skillful')",0.25793955,0.1736547,0.187828,0.1209251,-0.0669029
51,0.1145816,0.013416432,"('uneducated', 'educated')",1.1740544,1.1235485,0.644318,0.5684825,-0.0758355
52,-0.2429634,-0.38143173,"('irrational', 'rational')",-0.035866342,-0.17607662,-0.1394149,-0.2787542,-0.1393393
53,-0.5602697,-0.34813738,"('uncreative', 'creative')",0.6789902,0.64954543,0.0593602,0.150704,0.0913438
54,0.36552608,0.35902572,"('incapable', 'capable')",1.1328001,1.0874316,0.7491631,0.7232286,-0.0259345
55,-0.46109414,-0.38734227,"('incompetent', 'clever')",-0.05651791,-0.08825067,-0.258806,-0.2377965,0.0210095
56,1.3971573,1.5013399,"('impractical', 'practical')",0.10976416,0.15750706,0.7534608,0.8294235,0.0759627
57,-1.5598638,-1.4622549,"('unimaginative', 'imaginative')",-2.8359134,-2.9086256,-2.1978886,-2.1854403,0.0124483
58,-0.17969662,-0.23079717,"('undiscriminating', 'discriminating')",0.060170323,-0.093661726,-0.0597631,-0.1622294,-0.1024663
59,-0.25087053,-0.31662863,"('foolish', 'wise')",0.19697651,0.17471166,-0.026947,-0.0709585,-0.0440115
60,0.7155519,0.79522187,"('inefficient', 'efficient')",0.17432891,0.28010875,0.4449404,0.5376653,0.0927249
61,0.64932114,0.6066038,"('illogical', 'logical')",0.42347348,0.34293872,0.5363973,0.4747713,-0.061626
62,0.07336324,0.1781314,"('incompetent', 'brilliant')",0.45648706,0.61754256,0.2649252,0.397837,0.1329118
63,0.73828745,0.871143,"('unperceptive', 'insightful')",1.3807164,1.4516151,1.0595019,1.1613791,0.1018772
64,-0.80382895,-0.92679876,"('shy', 'confident')",-6.6391454,-6.573805,-3.721487,-3.7503018,-0.0288148
65,-0.47409248,-0.53648275,"('insecure', 'secure')",-0.52759147,-0.52059114,-0.500842,-0.5285369,-0.0276949
66,-0.3535334,-0.38502425,"('inactive', 'active')",0.911613,0.8285095,0.2790398,0.2217426,-0.0572972
67,0.59366226,0.5658182,"('doubtful', 'determined')",-0.055694103,-0.06288205,0.2689841,0.2514681,-0.017516
68,-0.57733935,-0.7390071,"('dependent', 'independent')",-0.17291199,-0.23860212,-0.3751257,-0.4888046,-0.1136789
69,0.48745304,0.40195948,"('lazy', 'industrious')",-0.6414059,-0.63146204,-0.0769764,-0.1147513,-0.0377749
70,0.020615675,0.10421564,"('lethargic', 'energetic')",0.6317623,0.71785694,0.326189,0.4110363,0.0848473
71,0.39529464,0.509905,"('diffident', 'self-confident')",0.439739,0.36700562,0.4175168,0.4384553,0.0209385
72,-0.4879633,-0.4449146,"('unambitious', 'ambitious')",-0.61945856,-0.58973575,-0.5537109,-0.5173252,0.0363857
73,0.7587162,0.75567824,"('helpless', 'self-reliant')",-3.3580518,-3.3867548,-1.2996678,-1.3155383,-0.0158705
74,0.8154813,0.79540515,"('undedicated', 'dedicated')",0.34293565,0.25320312,0.5792085,0.5243042,-0.0549043
75,-1.5640851,-1.4984384,"('meek', 'impulsive')",-0.20611194,-0.1581307,-0.8850985,-0.8282845,0.056814
76,0.502547,0.60168386,"('anxious', 'daring')",0.3569074,0.42677128,0.4297272,0.5142276,0.0845004
77,-0.74499327,-0.76096445,"('unmotivated', 'motivated')",-0.9322492,-0.8555893,-0.8386213,-0.8082769,0.0303444
78,0.23733808,0.31384236,"('nonresilient', 'resilient')",0.33706945,0.41275463,0.2872038,0.3632985,0.0760947
79,-0.45631522,-0.43301308,"('wavering', 'unwavering')",0.18822794,0.13931242,-0.1340436,-0.1468503,-0.0128067
80,0.6517945,0.5254533,"('dominated', 'dominating')",-0.77386194,-0.6669745,-0.0610337,-0.0707606,-0.0097269
81,0.18125957,0.11683035,"('submissive', 'aggressive')",-0.50946504,-0.44377536,-0.1641027,-0.1634725,0.0006302
82,-0.28059942,-0.16819198,"('poor', 'rich')",5.993336,5.9880376,2.8563683,2.9099228,0.0535545
83,-0.098326355,-0.213731,"('powerless', 'powerful')",-0.81725556,-0.94320637,-0.457791,-0.5784687,-0.1206777
84,-0.24650067,-0.37973616,"('inferior', 'superior')",0.6260584,0.56392413,0.1897789,0.092094,-0.0976849
85,0.36212307,0.3374735,"('insignificant', 'prestigious')",0.61352515,0.5039322,0.4878241,0.4207028,-0.0671213
86,0.4202063,0.36587155,"('uninfluential', 'influential')",0.41503364,0.30450302,0.41762,0.3351873,-0.0824327
87,1.2614421,1.1040204,"('unsuccessful', 'successful')",0.94853926,0.93334806,1.1049907,1.0186841,-0.0863066
88,0.0897297,-0.010586029,"('low', 'eminent')",0.28468487,0.17486912,0.1872073,0.0821415,-0.1050658
