,ralph_male,ralph_female,tuple,lauren_male,lauren_female,corp_male,corp_female,average_male,average_female,female-male
13,-0.60398716,-0.6790698,"('impolite', 'polite')",-0.5075499,-0.4974746,-0.65043944,-0.44803464,-0.5873255,-0.5415264,0.0457991
14,-1.168012,-1.2191237,"('antisocial', 'social')",-0.117800854,-0.055680435,-0.37387112,-0.20498247,-0.553228,-0.4932622,0.0599658
15,0.5585345,0.38960123,"('boring', 'funny')",0.734172,0.5759144,-0.27995044,-0.26870978,0.3375854,0.2322686,-0.1053168
16,1.0425463,1.0942675,"('unpopular', 'popular')",-0.035783093,0.13085315,0.6898918,0.55560154,0.5655517,0.593574,0.0280223
17,-0.11320353,-0.061661705,"('nasty', 'nice')",0.7017248,0.7825647,-0.46912226,-0.37280336,0.0397997,0.1160332,0.0762335
18,-0.5839074,-0.5926607,"('disagreeable', 'welcoming')",-0.004980877,0.03284672,-0.6365831,-0.7169297,-0.4084905,-0.4255812,-0.0170907
19,-0.08611197,-0.041281328,"('inhospitable', 'hospitable')",-0.09126355,-0.1385059,-0.4368122,-0.47674298,-0.2047292,-0.2188434,-0.0141142
20,0.17912614,0.13031733,"('rough', 'thoughtful')",0.89662987,0.92640954,0.80630004,0.7729837,0.627352,0.6099035,-0.0174485
21,-0.82730925,-0.86429125,"('immoral', 'moral')",-0.5765941,-0.45362025,-0.6889813,-0.4545036,-0.6976282,-0.5908051,0.1068231
22,-0.8082681,-0.841236,"('untrustworthy', 'trustworthy')",-0.84138095,-0.83431005,-1.1058365,-0.9555665,-0.9184952,-0.8770375,0.0414577
23,-0.57176334,-0.65641165,"('insincere', 'sincere')",-0.0042833947,0.06764665,6.1019506,6.251805,1.8419679,1.8876799,0.045712
24,-0.7138,-0.7586736,"('dishonest', 'honest')",-0.69038093,-0.7530725,0.6655482,0.7855445,-0.2462109,-0.2420672,0.0041437
25,-0.025447117,-0.028512256,"('egoistic', 'altruistic')",0.42083386,0.48622304,1.0497898,0.87111676,0.4817255,0.4429425,-0.038783
26,-0.7243964,-0.8304453,"('hardhearted', 'benevolent')",0.748151,0.66605395,1.580953,1.3617587,0.5349025,0.3991225,-0.13578
27,-0.40873015,-0.39988706,"('hardhearted', 'softhearted')",0.1351328,0.056625865,0.96896607,0.8484323,0.2317896,0.1683904,-0.0633992
28,-1.3227457,-1.4018816,"('disloyal', 'loyal')",-0.5812607,-0.55001795,1.1339991,1.1517092,-0.2566691,-0.2667301,-0.010061
29,-0.54972476,-0.4902193,"('unfair', 'fair')",-0.76194745,-0.8257431,-0.44492203,-0.57165104,-0.5855314,-0.6292044,-0.043673
30,-0.80021715,-0.6946427,"('intolerant', 'tolerant')",-0.6745758,-0.5092,0.47003663,0.55032605,-0.3349188,-0.2178389,0.1170799
31,-0.55760837,-0.49227998,"('evil', 'good')",-0.29809114,-0.31994915,-0.9519302,-1.2086738,-0.6025433,-0.6736344,-0.0710911
32,-0.32169804,-0.40552622,"('unkind', 'kind')",0.21541615,0.25425953,0.68152964,0.6736023,0.1917493,0.1741119,-0.0176374
33,0.5863078,0.4332438,"('wrong', 'right')",0.8590643,0.68427205,-0.39328992,-0.4923512,0.3506941,0.2083882,-0.1423059
34,-0.14182903,-0.034970574,"('mean', 'honorable')",0.035816677,0.22024076,5.9119983,6.0054927,1.9353286,2.0635877,0.1282591
35,0.76141286,0.75458866,"('corrupt', 'incorrupt')",0.61078656,0.39864507,-0.3632874,-0.5625468,0.336304,0.1968957,-0.1394083
36,-0.016921509,0.051863413,"('hostile', 'amicable')",0.49568138,0.60877335,-0.25617892,-0.50190735,0.0741936,0.0529098,-0.0212838
37,0.29337338,0.23855619,"('fake', 'genuine')",-0.06124822,-0.07956302,-0.09959074,-0.024840496,0.0441781,0.0447176,0.0005395
38,-0.15365377,-0.22782114,"('untruthful', 'truthful')",-0.050834287,-0.08021608,0.2917934,0.37158626,0.0291018,0.021183,-0.0079188
39,-0.23380193,-0.23189628,"('exploitative', 'cooperative')",0.76720476,0.7126376,0.14541967,0.21518253,0.2262742,0.2319746,0.0057004
40,-0.48083577,-0.35210612,"('stingy', 'generous')",-0.28169206,-0.032114528,-2.186922,-2.191712,-0.98315,-0.8586442,0.1245058
41,-0.46470255,-0.4709494,"('unforgiving', 'forgiving')",0.14107753,0.21563584,-0.28226456,-0.33443215,-0.2019632,-0.1965819,0.0053813
42,0.22018142,0.32651743,"('unreliable', 'reliable')",-0.32068726,-0.1132422,-3.3645263,-3.2136593,-1.1550107,-1.000128,0.1548827
43,-0.49781257,-0.5028863,"('irresponsible', 'responsible')",0.07076989,0.11299586,0.45727408,0.53499603,0.0100771,0.0483685,0.0382914
44,0.9531571,0.8852003,"('prejudiced', 'unprejudiced')",0.0635691,0.009978887,-1.5786101,-1.6873018,-0.1872946,-0.2640408,-0.0767462
45,-1.231983,-1.1325638,"('incompetent', 'competent')",-1.3752346,-1.1289436,-0.38201475,-0.26568356,-0.9964108,-0.8423971,0.1540137
46,-1.1547,-1.2812563,"('uncompetitive', 'competitive')",-0.9319751,-0.6402779,-0.8927762,-0.725595,-0.9931505,-0.8823764,0.1107741
47,0.5656357,0.6294058,"('stupid', 'smart')",0.6630075,0.7345741,5.421858,5.4680195,2.2168338,2.2773331,0.0604993
48,-1.1631078,-1.2515607,"('unintelligent', 'intelligent')",-0.47699577,-0.41190642,0.68320984,0.75162494,-0.3189646,-0.3039474,0.0150172
49,-0.4319809,-0.36176264,"('unable', 'able')",0.60304457,0.6297507,-0.21403447,-0.08426803,-0.0143236,0.06124,0.0755636
50,0.8927635,0.8814027,"('clumsy', 'skillful')",0.25730634,0.4297178,0.13293329,0.055825822,0.4276677,0.4556488,0.0279811
51,0.15793186,0.07281173,"('uneducated', 'educated')",-0.5114458,-0.4793757,0.8161573,0.9008542,0.1542144,0.1647634,0.010549
52,-0.2914242,-0.28211316,"('irrational', 'rational')",0.02436623,-0.17291383,-0.38552877,-0.51479834,-0.2175289,-0.3232751,-0.1057462
53,-1.0517416,-1.035758,"('uncreative', 'creative')",-0.059712075,0.04985254,0.19961877,0.12798214,-0.303945,-0.2859744,0.0179706
54,0.3620994,0.20387293,"('incapable', 'capable')",0.9732705,0.86917573,0.8873331,0.8862798,0.740901,0.6531095,-0.0877915
55,-0.8330661,-0.91665035,"('incompetent', 'clever')",-1.0587881,-0.8984847,0.16555214,0.39811692,-0.575434,-0.4723394,0.1030946
56,0.042011954,-0.08827573,"('impractical', 'practical')",0.7082163,0.7818531,-0.50488925,-0.33774382,0.0817797,0.1186112,0.0368315
57,-1.1258003,-1.2807282,"('unimaginative', 'imaginative')",-1.0211082,-0.9383485,-3.6749516,-3.6616194,-1.9406199,-1.9602321,-0.0196122
58,-0.12800658,-0.13271953,"('undiscriminating', 'discriminating')",0.07212515,0.19909163,0.031998567,0.01531103,-0.007961,0.0272277,0.0351887
59,0.7653349,0.8874636,"('foolish', 'wise')",-0.01761055,-0.2049688,0.038383905,-0.0064967535,0.2620361,0.2253327,-0.0367034
60,-0.8104242,-0.8306968,"('inefficient', 'efficient')",-0.16387525,-0.06441788,-0.099624775,0.17881657,-0.3579747,-0.2387661,0.1192086
61,-1.1535902,-1.1227958,"('illogical', 'logical')",-0.8024084,-0.9506312,0.6061648,0.5769988,-0.4499446,-0.4988094,-0.0488648
62,-0.11327492,-0.09520278,"('incompetent', 'brilliant')",-0.18477046,-0.07289891,0.37957516,0.6881268,0.0271766,0.1733417,0.1461651
63,-0.116735585,-0.09079045,"('unperceptive', 'insightful')",-0.030436408,0.12123122,0.6778945,0.8165775,0.1769075,0.2823394,0.1054319
64,-0.65990996,-0.70658016,"('shy', 'confident')",-0.88281035,-0.99414325,-7.0205536,-6.8755016,-2.8544248,-2.8587418,-0.004317
65,-1.9225273,-1.9209324,"('insecure', 'secure')",-1.5724368,-1.4939886,-0.3298176,-0.02638225,-1.2749272,-1.1471011,0.1278261
66,0.4073434,0.3281559,"('inactive', 'active')",-0.17286651,-0.24382657,0.7305314,0.64917946,0.3216694,0.2445029,-0.0771665
67,1.5737045,1.4448136,"('doubtful', 'determined')",0.347054,0.21219252,-0.20593657,-0.26461387,0.5716073,0.4641308,-0.1074765
68,-0.73708034,-0.63782406,"('dependent', 'independent')",-1.611442,-1.5859034,-0.47713494,-0.43327823,-0.9418857,-0.8856686,0.0562171
69,1.280587,1.3677204,"('lazy', 'industrious')",1.3737874,1.3013282,-0.6846638,-0.8316226,0.6565702,0.6124753,-0.0440949
70,-0.4373082,-0.45754084,"('lethargic', 'energetic')",-1.0327302,-0.81861013,0.23470034,0.36428565,-0.4117794,-0.3039551,0.1078243
71,0.27179307,0.4246565,"('diffident', 'self-confident')",1.2559868,1.3785752,0.45291623,0.40215075,0.660232,0.7351274,0.0748954
72,-0.27197316,-0.41964966,"('unambitious', 'ambitious')",-0.43120152,-0.6244265,-0.32454956,-0.23297332,-0.3425748,-0.4256832,-0.0831084
73,1.4310968,1.5730783,"('helpless', 'self-reliant')",0.53617,0.51079917,-3.5423548,-3.4467864,-0.5250293,-0.4543029,0.0707264
74,-0.096468545,-0.037822746,"('undedicated', 'dedicated')",-0.23660877,-0.112526156,-0.24929957,-0.21988857,-0.1941256,-0.1234125,0.0707131
75,1.0003206,0.9506179,"('meek', 'impulsive')",-0.86338854,-0.88877285,-0.6708892,-0.7468792,-0.1779857,-0.2283447,-0.050359
76,0.63963264,0.59822094,"('anxious', 'daring')",0.69799834,0.9021647,-0.19550142,0.03662172,0.3807098,0.5123358,0.131626
77,-1.1350511,-1.1604344,"('unmotivated', 'motivated')",-0.8428448,-0.700894,-1.0988829,-0.9204095,-1.025593,-0.9272459,0.0983471
78,-0.74947876,-0.7099474,"('nonresilient', 'resilient')",0.6476748,0.90764135,0.39372858,0.45903563,0.0973082,0.2189099,0.1216017
79,0.66613626,0.6914813,"('wavering', 'unwavering')",0.80708945,0.85048187,-0.10064877,-0.18197758,0.4575257,0.4533285,-0.0041972
80,0.28960305,0.27435926,"('dominated', 'dominating')",-0.73923606,-0.75886524,-0.57378167,-0.27456576,-0.3411382,-0.2530239,0.0881143
81,-1.3820539,-1.5485351,"('submissive', 'aggressive')",-1.208794,-1.138554,-0.9206952,-0.6254421,-1.1705144,-1.104177,0.0663374
82,-0.86262983,-0.8724891,"('poor', 'rich')",-1.057572,-0.85286325,6.551216,6.6206007,1.5436714,1.6317495,0.0880781
83,0.63836366,0.4898367,"('powerless', 'powerful')",0.326185,0.33196726,-0.6936688,-0.7405823,0.0902933,0.0270739,-0.0632194
84,0.1645589,0.15088198,"('inferior', 'superior')",-0.06447618,-0.16554558,1.0454886,1.0276858,0.3818571,0.3376741,-0.044183
85,1.2227789,1.221248,"('insignificant', 'prestigious')",1.3089571,1.2661078,-0.051358562,-0.36346596,0.8267925,0.7079632,-0.1188293
86,-1.4860157,-1.5834527,"('uninfluential', 'influential')",-1.3846588,-1.3922422,-0.23245561,-0.19427079,-1.0343768,-1.0566552,-0.0222784
87,1.0143901,1.0293657,"('unsuccessful', 'successful')",0.5003071,0.52741086,0.993484,1.2250352,0.8360604,0.9272706,0.0912102
88,0.46602556,0.36746147,"('low', 'eminent')",-0.049025524,0.0054687634,-0.47290057,-0.48392296,-0.0186335,-0.0369976,-0.0183641
