,deposition_male,deposition_female,tuple,average_male,average_female,female-male
26,1.3049742,0.7414681,"('hardhearted', 'benevolent')",1.3049742,0.7414681,-0.5635061
27,1.8749964,1.86279,"('hardhearted', 'softhearted')",1.8749964,1.86279,-0.0122064
28,1.3578602,1.221448,"('disloyal', 'loyal')",1.3578602,1.2214479,-0.1364123
29,-0.5843849,-0.7549857,"('unfair', 'fair')",-0.5843849,-0.7549857,-0.1706008
30,1.1900822,1.2987678,"('intolerant', 'tolerant')",1.1900822,1.2987678,0.1086856
31,-1.1514082,-1.3851285,"('evil', 'good')",-1.1514082,-1.3851285,-0.2337203
32,1.5103016,1.4330899,"('unkind', 'kind')",1.5103016,1.4330899,-0.0772117
33,0.13711369,0.08144126,"('wrong', 'right')",0.1371137,0.0814413,-0.0556724
34,4.7447214,4.970141,"('mean', 'honorable')",4.7447214,4.9701409,0.2254195
35,-1.1495005,-1.3754754,"('corrupt', 'incorrupt')",-1.1495005,-1.3754754,-0.2259749
36,-0.69360095,-1.0017658,"('hostile', 'amicable')",-0.693601,-1.0017658,-0.3081648
37,0.6491523,0.72223866,"('fake', 'genuine')",0.6491523,0.7222387,0.0730864
38,0.6230725,0.631173,"('untruthful', 'truthful')",0.6230725,0.631173,0.0081005
39,-0.05843761,0.03880874,"('exploitative', 'cooperative')",-0.0584376,0.0388087,0.0972463
40,-1.4883668,-1.3704867,"('stingy', 'generous')",-1.4883668,-1.3704867,0.1178801
41,0.7008586,0.3860292,"('unforgiving', 'forgiving')",0.7008586,0.3860292,-0.3148294
42,-3.1631663,-2.8469014,"('unreliable', 'reliable')",-3.1631663,-2.8469014,0.3162649
43,1.2601674,1.358146,"('irresponsible', 'responsible')",1.2601674,1.358146,0.0979786
44,-2.0586808,-2.140422,"('prejudiced', 'unprejudiced')",-2.0586808,-2.1404221,-0.0817413
45,0.159753,0.3407552,"('incompetent', 'competent')",0.159753,0.3407552,0.1810022
46,-1.0897552,-0.8150454,"('uncompetitive', 'competitive')",-1.0897552,-0.8150454,0.2747098
47,5.0055823,5.066898,"('stupid', 'smart')",5.0055823,5.0668979,0.0613156
48,0.7826055,0.7550119,"('unintelligent', 'intelligent')",0.7826055,0.7550119,-0.0275936
49,-0.18977341,-0.0074013453,"('unable', 'able')",-0.1897734,-0.0074013,0.1823721
50,-0.4849273,-0.43396097,"('clumsy', 'skillful')",-0.4849273,-0.433961,0.0509663
51,0.48690408,0.75377184,"('uneducated', 'educated')",0.4869041,0.7537718,0.2668677
52,-0.11080786,-0.24680094,"('irrational', 'rational')",-0.1108079,-0.2468009,-0.135993
53,0.38205352,0.3040766,"('uncreative', 'creative')",0.3820535,0.3040766,-0.0779769
54,0.9918582,1.1707639,"('incapable', 'capable')",0.9918582,1.1707639,0.1789057
55,0.7589522,1.1254203,"('incompetent', 'clever')",0.7589522,1.1254203,0.3664681
56,0.5164465,0.8748642,"('impractical', 'practical')",0.5164465,0.8748642,0.3584177
57,-2.6060872,-2.3772776,"('unimaginative', 'imaginative')",-2.6060872,-2.3772776,0.2288096
58,0.4614737,0.45253116,"('undiscriminating', 'discriminating')",0.4614737,0.4525312,-0.0089425
59,-0.0063641593,-0.06735034,"('foolish', 'wise')",-0.0063642,-0.0673503,-0.0609861
60,0.6785289,0.99001247,"('inefficient', 'efficient')",0.6785289,0.9900125,0.3114836
61,0.95321554,0.780214,"('illogical', 'logical')",0.9532155,0.780214,-0.1730015
62,0.79462975,1.3132848,"('incompetent', 'brilliant')",0.7946298,1.3132848,0.518655
63,0.49860588,0.7375133,"('unperceptive', 'insightful')",0.4986059,0.7375133,0.2389074
64,-6.3973837,-6.110119,"('shy', 'confident')",-6.3973837,-6.1101189,0.2872648
65,-0.17341784,0.20930918,"('insecure', 'secure')",-0.1734178,0.2093092,0.382727
66,-0.8522818,-0.99687576,"('inactive', 'active')",-0.8522818,-0.9968758,-0.144594
67,-0.3573222,-0.5598631,"('doubtful', 'determined')",-0.3573222,-0.5598631,-0.2025409
68,-0.93300194,-0.67272604,"('dependent', 'independent')",-0.9330019,-0.672726,0.2602759
69,-1.5828223,-1.833524,"('lazy', 'industrious')",-1.5828223,-1.833524,-0.2507017
70,0.59723395,0.9723916,"('lethargic', 'energetic')",0.597234,0.9723916,0.3751576
71,0.4708094,0.3586115,"('diffident', 'self-confident')",0.4708094,0.3586115,-0.1121979
72,0.7494235,1.0829101,"('unambitious', 'ambitious')",0.7494235,1.0829101,0.3334866
73,-3.2125509,-2.828373,"('helpless', 'self-reliant')",-3.2125509,-2.828373,0.3841779
74,0.23567371,0.21627274,"('undedicated', 'dedicated')",0.2356737,0.2162727,-0.019401
75,-1.3451905,-1.3240389,"('meek', 'impulsive')",-1.3451905,-1.3240389,0.0211516
76,-0.13927813,-0.17048663,"('anxious', 'daring')",-0.1392781,-0.1704866,-0.0312085
77,-1.130643,-0.9059063,"('unmotivated', 'motivated')",-1.130643,-0.9059063,0.2247367
78,-0.77215147,-0.8715649,"('nonresilient', 'resilient')",-0.7721515,-0.8715649,-0.0994134
79,-0.5563222,-0.69458103,"('wavering', 'unwavering')",-0.5563222,-0.694581,-0.1382588
80,-0.477864,-0.37985998,"('dominated', 'dominating')",-0.477864,-0.37986,0.098004
81,-0.7377737,-0.38235378,"('submissive', 'aggressive')",-0.7377737,-0.3823538,0.3554199
82,5.8165603,6.241882,"('poor', 'rich')",5.8165603,6.2418818,0.4253215
83,-0.5224587,-0.5204806,"('powerless', 'powerful')",-0.5224587,-0.5204806,0.0019781
84,0.6496102,0.53916824,"('inferior', 'superior')",0.6496102,0.5391682,-0.110442
85,-0.23090127,-0.8545094,"('insignificant', 'prestigious')",-0.2309013,-0.8545094,-0.6236081
86,0.9495343,0.9749712,"('uninfluential', 'influential')",0.9495343,0.9749712,0.0254369
87,-0.16507849,0.20556158,"('unsuccessful', 'successful')",-0.1650785,0.2055616,0.3706401
88,0.43634742,0.4593798,"('low', 'eminent')",0.4363474,0.4593798,0.0230324
