,kohls_male,kohls_female,tuple,corp_male,corp_female,average_male,average_female,female-male
77,-0.056349937,-0.11687412,"('unmotivated', 'motivated')",-0.98651886,-0.9144538,-0.5214344,-0.515664,0.0057704
78,-0.51791894,-0.49247628,"('nonresilient', 'resilient')",0.14286567,0.13511185,-0.1875266,-0.1786822,0.0088444
79,-0.8320969,-0.8979254,"('wavering', 'unwavering')",-0.50894696,-0.49234274,-0.6705219,-0.695134,-0.0246121
80,0.46043158,0.516315,"('dominated', 'dominating')",-0.70562685,-0.5631846,-0.1225976,-0.0234348,0.0991628
81,-0.01753927,-0.05537855,"('submissive', 'aggressive')",-1.061319,-0.9188139,-0.5394291,-0.4870962,0.0523329
82,-0.51569206,-0.5136348,"('poor', 'rich')",5.9412723,5.966897,2.71279,2.7266312,0.0138412
83,0.011676369,-0.035719536,"('powerless', 'powerful')",-0.8833144,-0.8920115,-0.435819,-0.4638655,-0.0280465
84,0.2198359,0.15407605,"('inferior', 'superior')",1.1355515,1.089866,0.6776937,0.6219711,-0.0557226
85,0.31002766,0.23887852,"('insignificant', 'prestigious')",0.24369894,0.17442255,0.2768633,0.2066505,-0.0702128
86,-1.2485988,-1.398646,"('uninfluential', 'influential')",-0.4497718,-0.5267861,-0.8491853,-0.962716,-0.1135307
87,0.25811207,0.18708798,"('unsuccessful', 'successful')",1.1973367,1.210924,0.7277244,0.699006,-0.0287184
88,-1.1978416,-1.247564,"('low', 'eminent')",-0.5516555,-0.61168265,-0.8747486,-0.9296233,-0.0548747
