,henry_male,henry_female,tuple,jack_male,jack_female,&_male,&_female,assoc_male,assoc_female,inc_male,inc_female,average_male,average_female,female-male
34,-0.11423635,0.09418446,"('mean', 'honorable')",-0.97235537,-0.91757023,-0.54601383,-0.45040423,0.25179312,0.2850255,5.9949985,6.012716,0.9228373,1.0047903,0.081953
35,-0.4753824,-0.441558,"('corrupt', 'incorrupt')",-1.5341216,-1.4821494,-0.62104493,-0.6172747,1.4399943,1.2979721,0.125128,-0.058650978,-0.2130853,-0.2603322,-0.0472469
36,-1.7406763,-1.7738107,"('hostile', 'amicable')",-1.7818947,-1.8565731,-0.7316268,-0.82955825,0.00798131,-0.12605484,0.4371603,0.19017595,-0.7618113,-0.8791642,-0.1173529
37,1.013854,0.9957028,"('fake', 'genuine')",0.27612233,0.31245095,0.056961633,0.13835785,0.8451475,0.89165443,0.569097,0.5442053,0.5522365,0.5764743,0.0242378
38,-0.50646174,-0.5362359,"('untruthful', 'truthful')",-0.50176287,-0.51462996,-0.46525162,-0.48621076,0.143286,0.14638048,0.30663106,0.25947794,-0.2047118,-0.2262437,-0.0215319
39,1.0758961,1.2303497,"('exploitative', 'cooperative')",2.4277284,2.4615796,0.8721621,0.9698406,0.5645638,0.66454166,0.091926284,0.1520068,1.0064553,1.0956636,0.0892083
40,0.43225908,0.2841987,"('stingy', 'generous')",-0.038337193,-0.12070918,-0.5405768,-0.4997973,-0.7156908,-0.70054626,-1.2579229,-1.3744768,-0.4240537,-0.4822661,-0.0582124
41,-0.13159835,-0.2690534,"('unforgiving', 'forgiving')",0.031482972,-0.1445671,-0.24382599,-0.34052178,-0.050850358,-0.049451724,0.2635383,0.12715152,-0.0262507,-0.1352885,-0.1090378
42,0.40273577,0.32636154,"('unreliable', 'reliable')",0.8935586,0.8071635,0.4518883,0.5801835,0.35472322,0.3863016,-3.0922916,-3.051324,-0.1978771,-0.1902627,0.0076144
43,1.1993694,1.3233595,"('irresponsible', 'responsible')",1.6104128,1.5257968,0.36114338,0.4144805,-1.0608085,-1.017727,0.5392297,0.54126716,0.5298693,0.5574354,0.0275661
44,0.053293955,0.12513405,"('prejudiced', 'unprejudiced')",-1.2829105,-1.2383428,-1.3117993,-1.2237478,0.7424824,0.71673435,-1.6942875,-1.6410266,-0.6986442,-0.6522497,0.0463945
45,0.34759945,0.22734725,"('incompetent', 'competent')",1.7915521,1.6478108,0.6732553,0.44630152,0.28881526,0.18625298,-0.09499189,-0.19587691,0.6012461,0.4623672,-0.1388789
46,0.8839168,0.7849033,"('uncompetitive', 'competitive')",1.3630048,1.1864578,0.87568367,0.7202822,-1.6007555,-1.5481843,-0.26151657,-0.2853089,0.2520667,0.17163,-0.0804367
47,0.12879771,0.19486639,"('stupid', 'smart')",-0.19568926,-0.11811943,0.6447234,0.7228916,0.12803973,0.17441383,5.1394544,5.1341066,1.1690652,1.2216318,0.0525666
48,0.2298606,0.1371986,"('unintelligent', 'intelligent')",-0.28249386,-0.4268483,-0.7705219,-0.81794417,-1.4382913,-1.4393989,0.45122656,0.46189147,-0.362044,-0.4170203,-0.0549763
49,-0.3075501,-0.29189992,"('unable', 'able')",0.15012263,0.13310659,-0.44317275,-0.44592878,-0.582626,-0.57779616,-0.6674637,-0.6034124,-0.370138,-0.3571861,0.0129519
50,-0.6218995,-0.7069687,"('clumsy', 'skillful')",-0.27025872,-0.32454443,1.3501366,1.4011996,0.90758693,0.79368633,0.53482366,0.442401,0.3800778,0.3211547,-0.0589231
51,0.92729896,0.7461623,"('uneducated', 'educated')",0.18431196,0.06044641,0.07218521,-0.013293946,-0.77276564,-0.7663621,0.5301551,0.49112803,0.1882371,0.1036161,-0.084621
52,-1.1026947,-1.1988932,"('irrational', 'rational')",-0.5990001,-0.5681982,-0.48025018,-0.50118643,-0.21895234,-0.28992608,0.374435,0.22637777,-0.4052925,-0.4663652,-0.0610727
53,-1.1009089,-1.1035889,"('uncreative', 'creative')",-0.46904892,-0.51753837,0.07860014,-0.02016303,-0.9014674,-1.0225759,1.1841402,1.0295936,-0.2417369,-0.3268545,-0.0851176
54,-0.8038934,-0.733354,"('incapable', 'capable')",0.07797122,0.10868546,-0.45545733,-0.44288784,-0.18278386,-0.1974159,0.8412204,0.8708846,-0.1045886,-0.0788175,0.0257711
55,1.6012437,1.4435729,"('incompetent', 'clever')",2.6343706,2.475635,0.5639327,0.48291612,-1.4681188,-1.4102563,-0.1353437,-0.14361915,0.6392169,0.5696498,-0.0695671
56,1.5719236,1.5046644,"('impractical', 'practical')",1.8994912,1.7964559,0.24269497,0.17271072,0.79362744,0.7419038,-0.3382543,-0.33449554,0.8338965,0.7762478,-0.0576487
57,0.5338855,0.3074369,"('unimaginative', 'imaginative')",0.29306728,0.13911808,-0.43118793,-0.573478,-0.24737486,-0.3282106,-2.2963948,-2.298096,-0.429601,-0.5506459,-0.1210449
58,0.18296877,0.077419095,"('undiscriminating', 'discriminating')",0.16634586,-0.009458348,-0.2063581,-0.39066583,-0.3536521,-0.4876428,0.41053084,0.3248443,0.0399671,-0.0971007,-0.1370678
59,-0.16775978,-0.19152607,"('foolish', 'wise')",-0.25657663,-0.18926652,0.12389885,0.16528091,0.17485887,0.19189084,0.27428722,0.24277557,0.0297417,0.0438309,0.0140892
60,1.536049,1.6225859,"('inefficient', 'efficient')",1.5111831,1.3936214,0.9190955,0.89282364,0.043819137,0.0794493,0.0030877134,0.11760026,0.8026468,0.8212161,0.0185693
61,0.6760633,0.65984964,"('illogical', 'logical')",0.83926225,0.744967,0.51676154,0.40964293,-0.45153072,-0.5216687,0.2794773,0.16070758,0.3720068,0.2906997,-0.0813071
62,0.6214775,0.68303645,"('incompetent', 'brilliant')",1.7043656,1.6814266,-0.37582445,-0.37772548,-0.14281182,-0.07617444,-0.014060304,0.14734557,0.3586293,0.4115818,0.0529525
63,-0.13274775,-0.13557884,"('unperceptive', 'insightful')",0.19915473,0.12371358,0.7194137,0.69085914,-0.71204984,-0.7005725,1.2280315,1.2460542,0.2603605,0.2448951,-0.0154654
64,1.1227629,0.995687,"('shy', 'confident')",-0.32037413,-0.3751772,0.48997775,0.5137736,0.13311438,0.1541998,-6.5051446,-6.4219446,-1.0159328,-1.0266923,-0.0107595
65,1.8415364,1.667465,"('insecure', 'secure')",1.7583466,1.5873905,0.7133469,0.53759336,-1.1710929,-1.1998833,-0.70087785,-0.70022565,0.4882518,0.378468,-0.1097838
66,-0.52798194,-0.5129261,"('inactive', 'active')",-1.0133696,-0.92692953,0.85779935,0.92947024,0.6696109,0.60139084,1.1922551,1.1992276,0.2356628,0.2580466,0.0223838
67,0.8129927,0.9354968,"('doubtful', 'determined')",1.0154814,1.0787088,0.63544005,0.71995693,1.1812693,1.2643067,-0.30469516,-0.21884227,0.6680977,0.7559253,0.0878276
68,1.0175176,0.92620206,"('dependent', 'independent')",1.2483449,1.1642165,-0.2956072,-0.39690357,0.0016279891,-0.062171623,-0.612712,-0.6527309,0.2718343,0.1957225,-0.0761118
69,-1.35268,-1.1972412,"('lazy', 'industrious')",-1.0120058,-0.871222,0.68500954,0.78303134,2.438559,2.4000876,-0.2894778,-0.28898147,0.093881,0.1651348,0.0712538
70,1.1863613,1.1015373,"('lethargic', 'energetic')",0.70512724,0.5915597,0.35626835,0.3511068,-0.84461194,-0.8023607,0.5603007,0.59777814,0.3926892,0.3679243,-0.0247649
71,0.28019595,0.40268406,"('diffident', 'self-confident')",0.7686361,0.7704072,-0.09246202,-0.048006415,-0.34993225,-0.34872934,0.37529182,0.36167562,0.1963459,0.2276062,0.0312603
72,0.87685883,0.89888686,"('unambitious', 'ambitious')",0.0076832455,-0.03341862,-0.671621,-0.7486587,-0.0101638045,-0.056098834,-0.910114,-0.8510036,-0.1414714,-0.1580586,-0.0165872
73,1.13085,1.2280395,"('helpless', 'self-reliant')",-0.07013428,0.0033877492,0.3341353,0.4273997,1.1974986,1.1870788,-3.1199784,-3.0249863,-0.1055258,-0.0358161,0.0697097
74,0.79362345,0.7648663,"('undedicated', 'dedicated')",1.1669314,1.1030626,0.83556837,0.71200955,0.22006428,0.16028896,0.2558434,0.196213,0.6544062,0.5872881,-0.0671181
75,-0.79890895,-0.6928218,"('meek', 'impulsive')",-1.9586129,-1.8790892,-0.38961893,-0.37263733,0.5718067,0.60664415,-0.28157032,-0.16919334,-0.5713809,-0.5014195,0.0699614
76,0.63123167,0.6502048,"('anxious', 'daring')",1.0715916,0.9967208,1.6179432,1.6559693,-0.37769002,-0.36894205,0.089048,0.172297,0.6064249,0.62125,0.0148251
77,-0.96519995,-0.9335351,"('unmotivated', 'motivated')",-0.23307931,-0.2816102,-0.22245099,-0.29315802,-1.1748778,-1.0701793,-0.751219,-0.6457547,-0.6693654,-0.6448475,0.0245179
78,-1.4117812,-1.2568985,"('nonresilient', 'resilient')",-0.4015729,-0.46080917,0.17485446,0.22414342,-1.2909182,-1.2816179,0.6508507,0.66137815,-0.4557135,-0.4227608,0.0329527
79,-0.5320924,-0.53918505,"('wavering', 'unwavering')",-1.1811327,-1.1878979,-0.17749795,-0.21297567,0.048092842,-0.027874138,0.15494518,0.15479153,-0.337537,-0.3626282,-0.0250912
80,1.7763225,1.7532048,"('dominated', 'dominating')",1.8184088,1.8408891,0.3529349,0.39584118,-0.57756454,-0.5109997,-1.4203433,-1.2720009,0.3899517,0.4413869,0.0514352
81,1.430409,1.2931523,"('submissive', 'aggressive')",0.44984427,0.44097346,0.2115927,0.18391657,-0.48567477,-0.40011728,-1.014573,-0.8441433,0.1183197,0.1347564,0.0164367
82,-0.7040115,-0.76838744,"('poor', 'rich')",-0.5960486,-0.6680595,-0.2727347,-0.34489492,-0.6193305,-0.6390516,5.580418,5.529125,0.6776586,0.6217463,-0.0559123
83,0.62419564,0.53555226,"('powerless', 'powerful')",-0.43910503,-0.4858654,0.0429573,0.06757628,-0.9128839,-0.8782201,-0.8849598,-0.90213823,-0.3139592,-0.332619,-0.0186598
84,0.0050185528,-0.05723784,"('inferior', 'superior')",-0.0057417415,-0.07451331,0.76351833,0.69527954,-0.041261986,-0.08864263,1.0144331,1.0026438,0.3471933,0.2955059,-0.0516874
85,-2.6000273,-2.4816353,"('insignificant', 'prestigious')",-2.758602,-2.698197,-0.7339257,-0.68933904,-0.657186,-0.68153477,1.0777979,1.0521556,-1.1343886,-1.0997102,0.0346784
86,0.8550249,0.56659824,"('uninfluential', 'influential')",0.56232125,0.38445336,-0.25711018,-0.33717367,-1.5496688,-1.5473136,-0.09756496,-0.21548605,-0.0973996,-0.2297843,-0.1323847
87,0.3036009,0.2830081,"('unsuccessful', 'successful')",1.0120028,1.0066339,2.1392262,2.0730577,0.37376052,0.35863245,0.9649068,1.0521927,0.9586994,0.954705,-0.0039944
88,-0.82205313,-0.9270796,"('low', 'eminent')",-1.2280802,-1.25552,-0.28978068,-0.44051418,-0.63812035,-0.7769997,0.3506603,0.32575348,-0.5254748,-0.614872,-0.0893972
