,shop_male,shop_female,tuple,average_male,average_female,female-male
21,-0.4528637,-0.32063863,"('immoral', 'moral')",-0.4528637,-0.3206386,0.1322251
22,-0.47473958,-0.4271382,"('untrustworthy', 'trustworthy')",-0.4747396,-0.4271382,0.0476014
23,6.4797883,6.563871,"('insincere', 'sincere')",6.4797883,6.5638709,0.0840826
24,1.4104929,1.2773726,"('dishonest', 'honest')",1.4104929,1.2773726,-0.1331203
25,0.75852036,0.6822068,"('egoistic', 'altruistic')",0.7585204,0.6822068,-0.0763136
26,1.0195831,0.96899194,"('hardhearted', 'benevolent')",1.0195831,0.9689919,-0.0505912
27,1.5169307,1.3087517,"('hardhearted', 'softhearted')",1.5169307,1.3087517,-0.208179
28,1.0397625,0.9996164,"('disloyal', 'loyal')",1.0397625,0.9996164,-0.0401461
29,-0.4449507,-0.62583673,"('unfair', 'fair')",-0.4449507,-0.6258367,-0.180886
30,1.1029181,1.154103,"('intolerant', 'tolerant')",1.1029181,1.154103,0.0511849
31,-1.1481341,-1.2459042,"('evil', 'good')",-1.1481341,-1.2459042,-0.0977701
32,1.0588492,1.0170273,"('unkind', 'kind')",1.0588492,1.0170273,-0.0418219
33,-0.5460681,-0.58268565,"('wrong', 'right')",-0.5460681,-0.5826856,-0.0366175
34,4.94337,5.0887346,"('mean', 'honorable')",4.9433699,5.0887346,0.1453647
35,-0.9345845,-1.211558,"('corrupt', 'incorrupt')",-0.9345845,-1.211558,-0.2769735
36,-0.44853467,-0.6170591,"('hostile', 'amicable')",-0.4485347,-0.6170591,-0.1685244
37,0.5825896,0.584021,"('fake', 'genuine')",0.5825896,0.584021,0.0014314
38,-0.29656723,-0.27913243,"('untruthful', 'truthful')",-0.2965672,-0.2791324,0.0174348
39,0.35110408,0.35340062,"('exploitative', 'cooperative')",0.3511041,0.3534006,0.0022965
40,-1.7852309,-1.9452759,"('stingy', 'generous')",-1.7852309,-1.9452759,-0.160045
41,-0.03296547,-0.049745668,"('unforgiving', 'forgiving')",-0.0329655,-0.0497457,-0.0167802
42,-2.5214877,-2.4567533,"('unreliable', 'reliable')",-2.5214877,-2.4567533,0.0647344
43,1.197212,1.2870616,"('irresponsible', 'responsible')",1.197212,1.2870616,0.0898496
44,-0.9852784,-0.9505493,"('prejudiced', 'unprejudiced')",-0.9852784,-0.9505493,0.0347291
45,0.25853878,0.25060275,"('incompetent', 'competent')",0.2585388,0.2506028,-0.007936
46,-0.6061041,-0.52725434,"('uncompetitive', 'competitive')",-0.6061041,-0.5272543,0.0788498
47,5.3016324,5.5071306,"('stupid', 'smart')",5.3016324,5.5071306,0.2054982
48,0.26944688,0.31671298,"('unintelligent', 'intelligent')",0.2694469,0.316713,0.0472661
49,-0.0004447773,0.12602925,"('unable', 'able')",-0.0004448,0.1260293,0.1264741
50,-0.59984684,-0.56144094,"('clumsy', 'skillful')",-0.5998468,-0.5614409,0.0384059
51,0.39396474,0.35944116,"('uneducated', 'educated')",0.3939647,0.3594412,-0.0345235
52,-0.15059745,-0.37844598,"('irrational', 'rational')",-0.1505975,-0.378446,-0.2278485
53,0.087528005,0.077133045,"('uncreative', 'creative')",0.087528,0.077133,-0.010395
54,1.2001274,1.2641977,"('incapable', 'capable')",1.2001274,1.2641977,0.0640703
55,0.8447984,0.9339437,"('incompetent', 'clever')",0.8447984,0.9339437,0.0891453
56,0.65220594,0.6933284,"('impractical', 'practical')",0.6522059,0.6933284,0.0411225
57,-2.642204,-2.58991,"('unimaginative', 'imaginative')",-2.642204,-2.58991,0.052294
58,0.43725526,0.4509016,"('undiscriminating', 'discriminating')",0.4372553,0.4509016,0.0136463
59,-0.18093014,-0.21549618,"('foolish', 'wise')",-0.1809301,-0.2154962,-0.0345661
60,0.5306764,0.74670553,"('inefficient', 'efficient')",0.5306764,0.7467055,0.2160291
61,0.5069603,0.3763666,"('illogical', 'logical')",0.5069603,0.3763666,-0.1305937
62,0.4524344,0.606839,"('incompetent', 'brilliant')",0.4524344,0.606839,0.1544046
63,-0.23138472,-0.10939354,"('unperceptive', 'insightful')",-0.2313847,-0.1093935,0.1219912
64,-6.499883,-6.4808087,"('shy', 'confident')",-6.4998832,-6.4808087,0.0190745
65,0.19742812,0.27922827,"('insecure', 'secure')",0.1974281,0.2792283,0.0818002
66,-0.19057265,-0.31882825,"('inactive', 'active')",-0.1905726,-0.3188283,-0.1282557
67,-0.43172297,-0.35991842,"('doubtful', 'determined')",-0.431723,-0.3599184,0.0718046
68,-0.970785,-1.0068069,"('dependent', 'independent')",-0.970785,-1.0068069,-0.0360219
69,-2.2512245,-2.3416371,"('lazy', 'industrious')",-2.2512245,-2.3416371,-0.0904126
70,1.0365673,1.0642906,"('lethargic', 'energetic')",1.0365673,1.0642906,0.0277233
71,0.820342,0.81846195,"('diffident', 'self-confident')",0.820342,0.818462,-0.00188
72,0.49256825,0.62475854,"('unambitious', 'ambitious')",0.4925683,0.6247585,0.1321902
73,-2.7312276,-2.6862001,"('helpless', 'self-reliant')",-2.7312276,-2.6862001,0.0450275
74,0.087104686,-0.0060331225,"('undedicated', 'dedicated')",0.0871047,-0.0060331,-0.0931378
75,-0.9527713,-0.9157173,"('meek', 'impulsive')",-0.9527713,-0.9157173,0.037054
76,0.34672803,0.41547218,"('anxious', 'daring')",0.346728,0.4154722,0.0687442
77,-1.387877,-1.179407,"('unmotivated', 'motivated')",-1.387877,-1.179407,0.20847
78,-0.95810986,-0.8415202,"('nonresilient', 'resilient')",-0.9581099,-0.8415202,0.1165897
79,-0.4632486,-0.47814792,"('wavering', 'unwavering')",-0.4632486,-0.4781479,-0.0148993
80,-0.51645243,-0.5112736,"('dominated', 'dominating')",-0.5164524,-0.5112736,0.0051788
81,-0.19815448,-0.09257139,"('submissive', 'aggressive')",-0.1981545,-0.0925714,0.1055831
82,6.4861994,6.557795,"('poor', 'rich')",6.4861994,6.557795,0.0715956
83,-0.08067115,-0.013299972,"('powerless', 'powerful')",-0.0806711,-0.0133,0.0673711
84,0.38704124,0.3650577,"('inferior', 'superior')",0.3870412,0.3650577,-0.0219835
85,-0.6071999,-0.7211453,"('insignificant', 'prestigious')",-0.6071999,-0.7211453,-0.1139454
86,0.31895798,0.2809951,"('uninfluential', 'influential')",0.318958,0.2809951,-0.0379629
87,-0.3067543,-0.21431595,"('unsuccessful', 'successful')",-0.3067543,-0.214316,0.0924383
88,0.10542056,0.14478625,"('low', 'eminent')",0.1054206,0.1447863,0.0393657
