,southwest_male,southwest_female,tuple,airlines_male,airlines_female,co_male,co_female,average_male,average_female,female-male
46,-0.20441297,-0.12957747,"('uncompetitive', 'competitive')",-0.19560373,-0.027931854,-1.3250827,-1.3685255,-0.5750331,-0.5086783,0.0663548
47,-0.6886033,-0.7002862,"('stupid', 'smart')",0.67597604,0.7192949,5.207367,5.263751,1.7315799,1.7609199,0.02934
48,0.023015063,-0.018577244,"('unintelligent', 'intelligent')",-0.3045855,-0.2933854,-0.38570273,-0.39463353,-0.2224244,-0.235532,-0.0131076
49,-0.62526095,-0.5765361,"('unable', 'able')",-0.6584123,-0.4886552,-0.5801321,-0.4316582,-0.6212685,-0.4989498,0.1223187
50,0.040204268,-0.026782416,"('clumsy', 'skillful')",-0.62626314,-0.6569112,-0.26235384,-0.2693153,-0.2828042,-0.3176696,-0.0348654
51,0.036282457,-0.08082096,"('uneducated', 'educated')",-0.091137804,-0.08972067,0.28963143,0.11182257,0.0782587,-0.019573,-0.0978317
52,-0.09792312,-0.2764545,"('irrational', 'rational')",0.9049898,0.64773196,0.20051843,0.12061716,0.3358617,0.1639649,-0.1718968
53,-0.3146103,-0.30905128,"('uncreative', 'creative')",0.74975365,0.7361976,0.5582169,0.55696607,0.3311201,0.3280375,-0.0030826
54,0.1742934,0.09127411,"('incapable', 'capable')",-0.2918088,-0.23310795,0.75578135,0.75658417,0.2127553,0.2049168,-0.0078385
55,-0.24649532,-0.16794969,"('incompetent', 'clever')",-1.2809594,-1.1508998,-0.034962937,-0.0774806,-0.5208059,-0.4654433,0.0553626
56,0.7873974,0.7389302,"('impractical', 'practical')",0.5893052,0.7999622,0.03867932,-0.004578287,0.471794,0.5114381,0.0396441
57,-0.68363947,-0.6315945,"('unimaginative', 'imaginative')",-0.54880303,-0.45947647,-3.36842,-3.3977735,-1.5336208,-1.4962815,0.0373393
58,0.28587055,0.3798211,"('undiscriminating', 'discriminating')",-0.15538879,-0.001469627,-0.3088012,-0.2604364,-0.0594398,0.039305,0.0987448
59,0.011804834,-0.052516118,"('foolish', 'wise')",0.4028277,0.30812457,0.41275907,0.43964428,0.2757972,0.2317509,-0.0440463
60,0.104157336,0.14666298,"('inefficient', 'efficient')",-0.17747559,0.051370613,-0.21886438,-0.09675157,-0.0973942,0.0337607,0.1311549
61,-0.074364066,-0.19845924,"('illogical', 'logical')",-0.1410141,-0.16619414,0.039241545,-0.09916633,-0.0587122,-0.1546066,-0.0958944
62,0.4349605,0.5026202,"('incompetent', 'brilliant')",-0.15148342,0.08400479,-0.13216336,0.011034379,0.0504379,0.1992198,0.1487819
63,1.0996294,1.1121064,"('unperceptive', 'insightful')",0.25202647,0.4531166,-0.19637981,-0.093257666,0.385092,0.4906551,0.1055631
64,-0.7780868,-0.7775494,"('shy', 'confident')",-0.5415581,-0.52819884,-5.576464,-5.588932,-2.298703,-2.2982267,0.0004763
65,-0.42924875,-0.5141187,"('insecure', 'secure')",-0.06700581,-0.14894673,0.39530674,0.2957719,-0.0336493,-0.1224312,-0.0887819
66,0.13872296,0.16432576,"('inactive', 'active')",-0.32285225,-0.34931886,0.39055246,0.38473633,0.0688077,0.0665811,-0.0022266
67,0.81493646,0.76856905,"('doubtful', 'determined')",-0.43300617,-0.35686284,-0.074884646,-0.07879618,0.1023485,0.11097,0.0086215
68,-0.1108473,-0.20859818,"('dependent', 'independent')",-1.000221,-0.98974156,-1.4334584,-1.4057511,-0.8481756,-0.8680302,-0.0198546
69,0.7106881,0.65391666,"('lazy', 'industrious')",0.52598345,0.4847441,-0.86174625,-0.7337487,0.1249751,0.1349707,0.0099956
70,-0.5489232,-0.42759913,"('lethargic', 'energetic')",-0.7421546,-0.60164714,0.17485318,0.16288912,-0.3720749,-0.2887857,0.0832892
71,0.613051,0.5831169,"('diffident', 'self-confident')",1.5093764,1.6425942,0.5431272,0.5384658,0.8885182,0.9213923,0.0328741
72,0.64118713,0.7074546,"('unambitious', 'ambitious')",0.42467406,0.44930026,-0.48671094,-0.39183393,0.1930501,0.2549736,0.0619235
73,1.2248809,1.2376021,"('helpless', 'self-reliant')",0.8587683,0.8003659,-3.0329182,-2.976688,-0.316423,-0.3129066,0.0035164
74,0.7970498,0.8587169,"('undedicated', 'dedicated')",0.6652303,0.829678,-0.07737983,-0.03538243,0.4616334,0.5510042,0.0893708
75,-0.56777984,-0.49795806,"('meek', 'impulsive')",0.0299407,0.11387247,-0.3367433,-0.23427501,-0.2915275,-0.2061202,0.0854073
76,0.050492726,0.13755573,"('anxious', 'daring')",-1.0787851,-0.9343601,-0.21709129,-0.25159606,-0.4151279,-0.3494668,0.0656611
77,-0.01652293,-0.016589727,"('unmotivated', 'motivated')",-0.11237065,0.0151884705,-1.1804173,-1.1564293,-0.436437,-0.3859435,0.0504935
78,-0.6483221,-0.59301066,"('nonresilient', 'resilient')",-0.4681971,-0.3593021,-0.79674554,-0.67567176,-0.6377549,-0.5426615,0.0950934
79,0.2692976,0.25689584,"('wavering', 'unwavering')",-1.0317534,-0.9573053,-0.6071385,-0.5333799,-0.4565314,-0.4112631,0.0452683
80,-0.61135995,-0.6480121,"('dominated', 'dominating')",-0.23456721,-0.24127026,-0.71481675,-0.7987488,-0.520248,-0.5626771,-0.0424291
81,-0.8871788,-0.96172553,"('submissive', 'aggressive')",-1.1863182,-1.1208291,-0.94395864,-1.0692711,-1.0058185,-1.0506086,-0.0447901
82,-0.5250627,-0.58874893,"('poor', 'rich')",-0.044501014,0.01913595,5.899212,5.8537903,1.7765493,1.7613924,-0.0151569
83,0.043715917,0.080646075,"('powerless', 'powerful')",0.21440828,0.31151083,-1.1371949,-1.1527205,-0.2930235,-0.2535212,0.0395023
84,0.14503568,0.0405081,"('inferior', 'superior')",-0.27246943,-0.32270026,0.36233726,0.27851906,0.0783012,-0.0012244,-0.0795256
85,0.9587514,1.0144337,"('insignificant', 'prestigious')",0.49540633,0.45366395,-0.4513477,-0.3832395,0.33427,0.3616194,0.0273494
86,-0.13790597,-0.18426314,"('uninfluential', 'influential')",0.2816917,0.2497823,-0.46567047,-0.6071302,-0.1072949,-0.180537,-0.0732421
87,-0.56900567,-0.64995354,"('unsuccessful', 'successful')",0.17844266,0.14877997,0.04490249,-0.010933001,-0.1152202,-0.1707022,-0.055482
88,0.050155446,-0.030870758,"('low', 'eminent')",-0.22483727,-0.1990839,-0.245022,-0.3063508,-0.1399013,-0.1787685,-0.0388672
