,cooper_male,cooper_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
64,-0.30407378,-0.41418988,"('shy', 'confident')",1.5783176,1.3640097,-6.2295046,-6.239892,-1.6517536,-1.7633573,-0.1116037
65,0.7633362,0.3945169,"('insecure', 'secure')",1.3152401,0.7562986,0.25982645,0.05244154,0.7794676,0.4010857,-0.3783819
66,-0.91376144,-0.7963727,"('inactive', 'active')",-0.9296268,-0.845676,1.0179099,0.9478141,-0.2751595,-0.2314115,0.043748
67,0.9678888,0.79815215,"('doubtful', 'determined')",0.3868031,0.30710775,-0.2949536,-0.36226338,0.3532461,0.2476655,-0.1055806
68,-0.43234813,-0.48837188,"('dependent', 'independent')",-0.20865089,-0.4068209,-0.33027428,-0.39110446,-0.3237578,-0.4287657,-0.1050079
69,-0.7388333,-0.5663823,"('lazy', 'industrious')",-0.87654126,-0.50226516,-1.0499283,-0.9430176,-0.8884343,-0.670555,0.2178793
70,1.0788056,1.0409331,"('lethargic', 'energetic')",1.9108268,1.6377178,1.0105596,1.0146161,1.3333972,1.231089,-0.1023082
71,0.24053833,0.27336857,"('diffident', 'self-confident')",-0.04536345,0.022170149,0.5772892,0.5510176,0.257488,0.2821854,0.0246974
72,-0.030815955,-0.068986595,"('unambitious', 'ambitious')",0.030416436,-0.0016532112,-0.51857704,-0.46910712,-0.1729922,-0.1799156,-0.0069234
73,0.68412,0.7435346,"('helpless', 'self-reliant')",0.4679917,0.47239214,-3.2924633,-3.1467125,-0.7134505,-0.6435953,0.0698552
74,1.7947402,1.7960333,"('undedicated', 'dedicated')",1.7495679,1.6584133,0.8236067,0.74988806,1.4559717,1.4014449,-0.0545268
75,-0.8321382,-0.7439158,"('meek', 'impulsive')",-1.4250042,-1.170518,-0.59356505,-0.421835,-0.9502358,-0.7787563,0.1714795
76,0.9755045,0.92118263,"('anxious', 'daring')",1.7061652,1.6317712,0.6237924,0.62528515,1.1018207,1.059413,-0.0424077
77,0.3767201,0.4467422,"('unmotivated', 'motivated')",0.8293107,0.7741622,-1.0528992,-1.0173,0.0510439,0.0678681,0.0168242
78,-0.92675775,-0.6479903,"('nonresilient', 'resilient')",0.33001316,0.47096422,-0.24261934,-0.1120299,-0.279788,-0.096352,0.183436
79,-0.6050945,-0.43508303,"('wavering', 'unwavering')",-2.208832,-2.1757016,-0.094513774,-0.0070352145,-0.96948,-0.8726066,0.0968734
80,-0.5696923,-0.8277459,"('dominated', 'dominating')",1.517311,1.2546966,-0.72841245,-0.83753073,0.0730687,-0.13686,-0.2099287
81,1.1137937,0.71310043,"('submissive', 'aggressive')",2.4803734,1.8465164,0.13987684,-0.06166041,1.2446814,0.8326521,-0.4120293
82,-0.032072693,-0.0686959,"('poor', 'rich')",0.6544782,0.5294628,6.6402593,6.6311336,2.4208883,2.3639668,-0.0569215
83,-0.65617543,-0.7120252,"('powerless', 'powerful')",0.092338175,0.0065243216,-0.56699324,-0.65889287,-0.3769435,-0.4547979,-0.0778544
84,0.8631145,0.74706,"('inferior', 'superior')",-0.17546804,-0.19361168,0.4707508,0.44013178,0.3861324,0.3311934,-0.054939
85,-0.57735556,-0.29252574,"('insignificant', 'prestigious')",-1.6464529,-1.2753093,0.0092310645,0.13568732,-0.7381925,-0.4773826,0.2608099
86,-0.03567288,-0.15164903,"('uninfluential', 'influential')",0.90140325,0.5267485,0.5594354,0.2984305,0.4750553,0.22451,-0.2505453
87,-0.14806849,-0.32633162,"('unsuccessful', 'successful')",1.8962063,1.6919105,0.9965792,0.92587143,0.9149056,0.7638168,-0.1510888
88,-0.3322028,-0.410149,"('low', 'eminent')",0.59571385,0.1878343,0.26157779,0.26421604,0.1750296,0.0139671,-0.1610625
