,pinnacle_male,pinnacle_female,tuple,west_male,west_female,capital_male,capital_female,corp_male,corp_female,average_male,average_female,female-male
52,-1.5812244,-1.6870072,"('irrational', 'rational')",-0.6117374,-0.7555116,1.0853446,0.9644226,0.67627114,0.55637914,-0.1078365,-0.2304292,-0.1225927
53,0.7633178,0.81054413,"('uncreative', 'creative')",0.5784604,0.6222768,1.6360832,1.5028363,0.8755212,0.7599708,0.9633456,0.923907,-0.0394386
54,-0.42023063,-0.57785165,"('incapable', 'capable')",0.04927569,-0.007442934,1.7708318,1.7338262,0.8065155,0.8555916,0.5515981,0.5010308,-0.0505673
55,1.4467189,1.5383486,"('incompetent', 'clever')",0.59691507,0.66168743,-1.0851359,-1.0228288,-0.4397453,-0.36309052,0.1296882,0.2035292,0.073841
56,1.9715322,2.0482645,"('impractical', 'practical')",1.0268843,1.0963005,0.14819433,0.13996935,-1.3282743,-1.1958979,0.4545841,0.5221591,0.067575
57,0.6769556,0.72011715,"('unimaginative', 'imaginative')",0.24407256,0.1978882,0.2872371,0.27187276,-3.4576788,-3.4795885,-0.5623534,-0.5724276,-0.0100742
58,0.46497917,0.46946892,"('undiscriminating', 'discriminating')",0.64964074,0.68018264,0.83933294,0.8149917,0.115428545,0.07506312,0.5173454,0.5099266,-0.0074188
59,-1.0587176,-1.1541717,"('foolish', 'wise')",0.4854507,0.38441828,1.4031024,1.4232961,0.40525305,0.41783535,0.3087721,0.2678445,-0.0409276
60,1.9573656,2.0319014,"('inefficient', 'efficient')",0.9189902,1.074693,-0.60483617,-0.5589831,-0.7435478,-0.56989145,0.381993,0.4944299,0.1124369
61,0.80657256,0.70596266,"('illogical', 'logical')",0.5586262,0.49604097,0.7397572,0.65442795,0.5014362,0.37136775,0.651598,0.5569498,-0.0946482
62,2.0883062,2.1747408,"('incompetent', 'brilliant')",0.76370555,0.8987678,-0.14527479,0.010530066,-0.39734185,-0.22244853,0.5773487,0.7153975,0.1380488
63,2.2479448,2.184832,"('unperceptive', 'insightful')",1.3651034,1.3043308,0.81647265,0.82454205,0.5064018,0.517149,1.2339807,1.2077135,-0.0262672
64,0.58727205,0.5556877,"('shy', 'confident')",0.47363958,0.34416968,0.5833771,0.6362321,-6.9336333,-6.999013,-1.3223362,-1.3657309,-0.0433947
65,1.1890727,1.1476618,"('insecure', 'secure')",0.5046183,0.48337492,-0.7234996,-0.7172092,-0.50557685,-0.36039406,0.1161536,0.1383584,0.0222048
66,-0.5521537,-0.62493664,"('inactive', 'active')",0.49161664,0.44130287,2.0989077,2.038167,1.0795294,0.9851992,0.779475,0.7099331,-0.0695419
67,-0.10893849,-0.18957171,"('doubtful', 'determined')",0.4397077,0.40502542,0.5804656,0.5765984,-0.73725194,-0.7347347,0.0434957,0.0143294,-0.0291663
68,0.331723,0.28940985,"('dependent', 'independent')",-0.024266098,0.0075977966,-1.3111134,-1.4016255,-1.371818,-1.3822687,-0.5938686,-0.6217216,-0.027853
69,-1.9811504,-1.9642024,"('lazy', 'industrious')",-0.34456223,-0.32806152,2.2678678,2.236277,-0.65609264,-0.7061569,-0.1784844,-0.1905359,-0.0120515
70,1.3449856,1.2990828,"('lethargic', 'energetic')",0.5179579,0.48254403,0.03797182,0.10620223,-0.03976228,0.02697546,0.4652883,0.4787011,0.0134128
71,0.02235914,-0.057211537,"('diffident', 'self-confident')",1.0756556,1.0417471,1.4119992,1.4371388,0.7248404,0.6801228,0.8087136,0.7754493,-0.0332643
72,1.2461989,1.2947835,"('unambitious', 'ambitious')",0.10957155,0.16766733,0.47465283,0.56666297,-0.59081274,-0.50400984,0.3099027,0.381276,0.0713733
73,0.5639287,0.6293727,"('helpless', 'self-reliant')",0.92822057,0.9459028,0.8653309,0.86078966,-3.517201,-3.5037897,-0.2899302,-0.2669311,0.0229991
74,1.3590709,1.4093283,"('undedicated', 'dedicated')",0.1846976,0.23877987,0.16327539,0.17589343,-0.6229489,-0.64695084,0.2710238,0.2942627,0.0232389
75,-1.992197,-1.9531682,"('meek', 'impulsive')",-0.6165517,-0.62432003,0.19188191,0.24965456,-0.7386376,-0.6421034,-0.7888761,-0.7424843,0.0463918
76,1.7502557,1.8329979,"('anxious', 'daring')",0.8357821,0.95748824,0.16552442,0.31242847,-0.6262762,-0.48888668,0.5313215,0.653507,0.1221855
77,1.0602748,1.1134418,"('unmotivated', 'motivated')",-0.03676892,-0.1635088,1.1390641,1.1469352,-1.363433,-1.2519377,0.1997842,0.2112326,0.0114484
78,0.6259181,0.6781898,"('nonresilient', 'resilient')",-0.46542746,-0.48287547,1.0683647,1.1092026,0.24000444,0.24818471,0.3672149,0.3881754,0.0209605
79,-1.1402789,-1.1890149,"('wavering', 'unwavering')",-0.5887164,-0.6624879,0.8032337,0.76909804,-0.18866819,-0.13920642,-0.2786075,-0.3054028,-0.0267953
80,1.5460421,1.5784951,"('dominated', 'dominating')",0.27222642,0.28792062,-0.8653327,-0.78340155,-0.935983,-0.8517749,0.0042382,0.0578098,0.0535716
81,1.1819317,1.0687317,"('submissive', 'aggressive')",0.18890844,0.0402503,0.010337211,0.03201005,-1.5235955,-1.3591589,-0.0356045,-0.0545417,-0.0189372
82,-0.32177812,-0.31330103,"('poor', 'rich')",-0.14618784,-0.15730542,-0.15419842,-0.13472947,6.311338,6.4107804,1.4222934,1.4513612,0.0290678
83,0.2970995,0.31433004,"('powerless', 'powerful')",-0.119044885,-0.12000802,1.4043071,1.4667249,-1.0408756,-1.0236878,0.1353715,0.1593398,0.0239683
84,0.49983335,0.38520634,"('inferior', 'superior')",-0.17487063,-0.26252168,0.42291775,0.39210504,0.4831217,0.42841792,0.3077505,0.2358019,-0.0719486
85,-1.6573328,-1.7085104,"('insignificant', 'prestigious')",-0.8084896,-0.86374295,2.367034,2.3377998,0.5038556,0.44406927,0.1012668,0.052404,-0.0488628
86,0.8355406,0.7995874,"('uninfluential', 'influential')",0.083257884,-0.11152399,-0.7671135,-0.8656345,-0.6364543,-0.7233246,-0.1211923,-0.2252239,-0.1040316
87,0.09309853,0.023086349,"('unsuccessful', 'successful')",0.7471734,0.6006031,1.2374175,1.2431492,0.69689023,0.7453731,0.6936449,0.6530529,-0.040592
88,0.0960049,0.02180854,"('low', 'eminent')",-0.68798953,-0.8086358,-0.2667759,-0.31732017,-0.47039196,-0.47602645,-0.3322881,-0.3950435,-0.0627554
