,teledyne_male,teledyne_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
49,-0.37111616,-0.12145622,"('unable', 'able')",0.11462647,0.21805245,-0.1282448,0.0482981,0.1765429
50,0.67442554,0.71860236,"('clumsy', 'skillful')",0.28793925,0.30776742,0.4811824,0.5131849,0.0320025
51,-1.025978,-1.0348393,"('uneducated', 'educated')",0.09537019,0.020115338,-0.4653039,-0.5073619,-0.042058
52,1.0349839,0.73453486,"('irrational', 'rational')",0.07985639,-0.16893259,0.5574201,0.2828012,-0.2746189
53,-1.1947246,-1.2288865,"('uncreative', 'creative')",0.46175894,0.37596905,-0.3664828,-0.4264587,-0.0599759
54,-1.3102823,-1.4402882,"('incapable', 'capable')",0.8063744,0.74939793,-0.251954,-0.3454451,-0.0934911
55,-0.9657537,-0.83909065,"('incompetent', 'clever')",0.48388138,0.4879139,-0.2409361,-0.1755884,0.0653477
56,-0.2785492,-0.24606106,"('impractical', 'practical')",0.15517165,0.14435948,-0.0616888,-0.0508508,0.010838
57,-1.0959141,-1.0978191,"('unimaginative', 'imaginative')",-2.070999,-2.1136367,-1.5834565,-1.6057279,-0.0222714
58,-0.78586763,-0.7265446,"('undiscriminating', 'discriminating')",-0.21646477,-0.21217561,-0.5011662,-0.4693601,0.0318061
59,0.95836866,0.9323582,"('foolish', 'wise')",0.014765275,-0.009333758,0.486567,0.4615122,-0.0250548
60,-1.2495071,-0.9888032,"('inefficient', 'efficient')",0.53776515,0.68920493,-0.355871,-0.1497991,0.2060719
61,-0.8202017,-0.8881075,"('illogical', 'logical')",-0.029980872,-0.2531228,-0.4250913,-0.5706152,-0.1455239
62,-0.9443655,-0.7757369,"('incompetent', 'brilliant')",0.27401787,0.42815727,-0.3351738,-0.1737898,0.161384
63,-1.7705141,-1.5607029,"('unperceptive', 'insightful')",0.20055865,0.26894218,-0.7849777,-0.6458803,0.1390974
64,-0.009551963,0.071207136,"('shy', 'confident')",-4.8697653,-4.85839,-2.4396586,-2.3935914,0.0460672
65,-0.7344936,-0.7979817,"('insecure', 'secure')",-0.2031916,-0.17691648,-0.4688426,-0.4874491,-0.0186065
66,-0.28404295,-0.3915667,"('inactive', 'active')",-0.11844765,-0.18074334,-0.2012453,-0.286155,-0.0849097
67,0.5561035,0.4885662,"('doubtful', 'determined')",-0.12420069,-0.13424692,0.2159514,0.1771596,-0.0387918
68,-0.6770983,-0.6691842,"('dependent', 'independent')",-0.7826654,-0.72455525,-0.7298818,-0.6968697,0.0330121
69,1.3720922,1.370799,"('lazy', 'industrious')",-0.6146543,-0.40500292,0.378719,0.482898,0.104179
70,-1.8238084,-1.6666756,"('lethargic', 'energetic')",-0.47662672,-0.44537786,-1.1502175,-1.0560267,0.0941908
71,0.040194295,0.062034383,"('diffident', 'self-confident')",0.5059973,0.4749683,0.2730958,0.2685013,-0.0045945
72,-0.7202059,-0.72760737,"('unambitious', 'ambitious')",-0.54628646,-0.5541128,-0.6332462,-0.6408601,-0.0076139
73,0.91510904,0.7852524,"('helpless', 'self-reliant')",-2.9308338,-2.9638395,-1.0078623,-1.0892936,-0.0814313
74,-1.063451,-1.009939,"('undedicated', 'dedicated')",-0.24385747,-0.32976276,-0.6536543,-0.6698508,-0.0161965
75,0.73015624,0.6496829,"('meek', 'impulsive')",-0.43190753,-0.38499302,0.1491244,0.1323449,-0.0167795
76,-0.80966395,-0.71753883,"('anxious', 'daring')",-0.29162747,-0.22009571,-0.5506457,-0.4688173,0.0818284
77,-1.2927254,-1.1523852,"('unmotivated', 'motivated')",-0.4478917,-0.3217025,-0.8703086,-0.7370439,0.1332647
78,-1.2234788,-0.97952884,"('nonresilient', 'resilient')",0.53881025,0.6628087,-0.3423343,-0.1583601,0.1839742
79,-0.20038784,-0.24912673,"('wavering', 'unwavering')",-0.4958496,-0.50780356,-0.3481187,-0.3784651,-0.0303464
80,-0.6481713,-0.6666139,"('dominated', 'dominating')",-0.42909938,-0.33974558,-0.5386354,-0.5031797,0.0354557
81,-0.6666045,-0.6606798,"('submissive', 'aggressive')",-0.16527566,-0.056362092,-0.4159401,-0.358521,0.0574191
82,-0.48201185,-0.49188745,"('poor', 'rich')",4.814244,4.7799206,2.166116,2.1440165,-0.0220995
83,-0.041358538,-0.016432166,"('powerless', 'powerful')",-0.07815032,-0.059462216,-0.0597544,-0.0379472,0.0218072
84,0.10901754,0.061578043,"('inferior', 'superior')",-0.11316901,-0.035250053,-0.0020757,0.013164,0.0152397
85,0.88409066,0.7264763,"('insignificant', 'prestigious')",-0.1530098,-0.24810185,0.3655404,0.2391872,-0.1263532
86,-1.734834,-1.7703056,"('uninfluential', 'influential')",-0.24901061,-0.4645398,-0.9919223,-1.1174227,-0.1255004
87,-0.27263606,-0.4266429,"('unsuccessful', 'successful')",-0.28227955,-0.29327255,-0.2774578,-0.3599577,-0.0824999
88,-0.3866734,-0.52020395,"('low', 'eminent')",0.2802142,0.23464873,-0.0532296,-0.1427776,-0.089548
