,federated_male,federated_female,tuple,hermes_male,hermes_female,inc_male,inc_female,average_male,average_female,female-male
35,0.241855,0.18550518,"('corrupt', 'incorrupt')",-0.8729026,-0.9427122,0.18671688,0.028066102,-0.1481102,-0.243047,-0.0949368
36,0.032957494,-0.029665759,"('hostile', 'amicable')",-0.352044,-0.3401696,0.9913325,0.78069407,0.224082,0.1369529,-0.0871291
37,-0.01007655,0.05489511,"('fake', 'genuine')",0.10776535,0.13440019,0.27822503,0.31523597,0.1253046,0.1681771,0.0428725
38,-0.49889922,-0.47025338,"('untruthful', 'truthful')",0.28782913,0.35832295,-0.14736556,-0.080608234,-0.1194785,-0.0641796,0.0552989
39,1.6377352,1.5735681,"('exploitative', 'cooperative')",2.280931,2.2227092,0.38548785,0.3628528,1.4347181,1.3863767,-0.0483414
40,-0.18579595,-0.23672913,"('stingy', 'generous')",-0.010996094,0.0160026,-1.5836055,-1.7513223,-0.5934658,-0.6573496,-0.0638838
41,-0.4915022,-0.5131826,"('unforgiving', 'forgiving')",0.70383394,0.79486537,0.2369444,0.12640417,0.1497587,0.136029,-0.0137297
42,0.58773875,0.647307,"('unreliable', 'reliable')",-0.08207692,0.021886736,-3.2076006,-3.14522,-0.9006462,-0.8253421,0.0753041
43,-0.4740308,-0.4558401,"('irresponsible', 'responsible')",1.5113069,1.5894896,0.28693855,0.32912895,0.4414049,0.4875928,0.0461879
44,0.5408217,0.52489024,"('prejudiced', 'unprejudiced')",-1.0730461,-1.0923501,-1.2569395,-1.2621461,-0.596388,-0.6098687,-0.0134807
45,-1.1397533,-1.0537103,"('incompetent', 'competent')",0.86353344,0.94892645,-0.45857215,-0.4681827,-0.2449307,-0.1909889,0.0539418
46,-0.45536748,-0.43692353,"('uncompetitive', 'competitive')",0.09603564,0.16054982,-0.77845347,-0.7668567,-0.3792618,-0.3477435,0.0315183
47,0.14282732,0.2451995,"('stupid', 'smart')",0.6356778,0.730772,5.4762516,5.5801854,2.084919,2.1853857,0.1004667
48,-1.429208,-1.4251792,"('unintelligent', 'intelligent')",0.573653,0.6428656,0.23833677,0.24811448,-0.2057394,-0.1780664,0.027673
49,-0.49577695,-0.43982348,"('unable', 'able')",-0.09875423,-0.060164485,-0.66994125,-0.55376506,-0.4214908,-0.351251,0.0702398
50,-0.08279467,-0.037150633,"('clumsy', 'skillful')",-0.49291843,-0.44662467,0.005876206,-0.016767874,-0.1899456,-0.1668477,0.0230979
51,-0.53917223,-0.64100313,"('uneducated', 'educated')",-0.025888853,-0.1064951,0.3122084,0.24181308,-0.0842842,-0.1685617,-0.0842775
52,0.04865476,-0.119610526,"('irrational', 'rational')",-0.19937871,-0.34048992,0.36026508,0.20915332,0.069847,-0.083649,-0.153496
53,-2.3910992,-2.4236631,"('uncreative', 'creative')",0.07765913,0.09825827,0.67330146,0.59747183,-0.5467129,-0.5759777,-0.0292648
54,-0.6612357,-0.7035334,"('incapable', 'capable')",-0.3112854,-0.3281924,0.8614978,0.9140521,-0.0370077,-0.0392246,-0.0022169
55,-1.3360763,-1.2704297,"('incompetent', 'clever')",0.6700222,0.782739,-0.25664276,-0.24000107,-0.3075656,-0.2425639,0.0650017
56,1.1397613,1.1110597,"('impractical', 'practical')",2.074416,2.1101148,-0.3278186,-0.28683525,0.9621195,0.9781131,0.0159936
57,-1.037733,-1.0774746,"('unimaginative', 'imaginative')",0.060125947,0.12324911,-2.4392345,-2.4815252,-1.1389472,-1.1452502,-0.006303
58,-0.15353703,-0.2202398,"('undiscriminating', 'discriminating')",0.44824827,0.47704244,0.25168338,0.17834724,0.1821315,0.1450499,-0.0370816
59,0.2857414,0.22307663,"('foolish', 'wise')",-0.51349497,-0.5562786,0.42983955,0.39761913,0.067362,0.0214724,-0.0458896
60,-0.003608724,0.034529604,"('inefficient', 'efficient')",2.2032394,2.2912686,-0.45802194,-0.2856079,0.5805363,0.6800635,0.0995272
61,-1.1642336,-1.2669338,"('illogical', 'logical')",1.0434314,0.896664,0.10081921,-0.0464918,-0.006661,-0.1389205,-0.1322595
62,-0.6723722,-0.6375961,"('incompetent', 'brilliant')",1.2062664,1.272624,-0.40506402,-0.23000623,0.0429434,0.1350072,0.0920638
63,-0.6931968,-0.64909726,"('unperceptive', 'insightful')",0.7506706,0.844245,0.43125063,0.5581212,0.1629082,0.2510897,0.0881815
64,0.50470036,0.3940454,"('shy', 'confident')",-0.24867666,-0.3686395,-6.8880973,-6.912483,-2.2106911,-2.2956924,-0.0850013
65,-0.2690938,-0.4130025,"('insecure', 'secure')",1.2621512,1.0964998,-0.37676573,-0.39656538,0.2054306,0.095644,-0.1097866
66,-0.22386372,-0.2475258,"('inactive', 'active')",-1.0024,-1.0908319,0.6933151,0.66005874,-0.1776496,-0.2260997,-0.0484501
67,1.5285273,1.523264,"('doubtful', 'determined')",-0.22518626,-0.23566967,-0.5339853,-0.41244984,0.2564519,0.2917148,0.0352629
68,-1.388243,-1.4558989,"('dependent', 'independent')",0.17834756,0.06108094,-0.7896355,-0.8010772,-0.6665103,-0.7319651,-0.0654548
69,0.75598323,0.7729769,"('lazy', 'industrious')",-0.30707818,-0.33809072,-0.5933789,-0.57862914,-0.048158,-0.0479143,0.0002437
70,-0.6016183,-0.5416786,"('lethargic', 'energetic')",-0.10848385,0.0031314865,0.12768333,0.21910064,-0.1941396,-0.1064821,0.0876575
71,-0.33027557,-0.3168859,"('diffident', 'self-confident')",1.4644309,1.4652385,0.17126092,0.12995431,0.4351388,0.4261023,-0.0090365
72,-0.38212338,-0.4241527,"('unambitious', 'ambitious')",1.1759999,1.104793,-0.8626205,-0.8574999,-0.0229146,-0.0589532,-0.0360386
73,1.6215696,1.550909,"('helpless', 'self-reliant')",1.2453712,1.2921876,-2.9710205,-2.9800975,-0.0346932,-0.0456669,-0.0109737
74,0.4165038,0.47275627,"('undedicated', 'dedicated')",1.746544,1.8393494,0.2937721,0.29356158,0.81894,0.8685557,0.0496157
75,-0.33602387,-0.28531343,"('meek', 'impulsive')",-1.7160605,-1.6802515,-0.39098257,-0.33394656,-0.8143557,-0.7665038,0.0478519
76,-0.34639004,-0.30937544,"('anxious', 'daring')",0.6483555,0.65991557,0.050573744,0.1579819,0.1175131,0.1695073,0.0519942
77,-0.24901348,-0.27577922,"('unmotivated', 'motivated')",-0.7398238,-0.72180474,-1.5698937,-1.4055848,-0.8529104,-0.8010562,0.0518542
78,-1.3929828,-1.2974228,"('nonresilient', 'resilient')",-0.32181093,-0.2144388,-0.105771914,-0.018935902,-0.6068552,-0.5102658,0.0965894
79,0.016919492,0.0022974638,"('wavering', 'unwavering')",-0.7373922,-0.7362945,0.2765358,0.33857876,-0.147979,-0.1318061,0.0161729
80,0.1730227,0.1369808,"('dominated', 'dominating')",0.45314875,0.3488211,-1.6981122,-1.6325892,-0.3573136,-0.3822624,-0.0249488
81,-0.4874285,-0.6138183,"('submissive', 'aggressive')",0.5093978,0.44858915,-0.94983745,-0.9269462,-0.3092894,-0.3640585,-0.0547691
82,-1.9540944,-1.870313,"('poor', 'rich')",-0.62775344,-0.53975457,5.709833,5.7633314,1.0426617,1.1177546,0.0750929
83,0.6915934,0.612412,"('powerless', 'powerful')",-0.032963,-0.06377498,-1.0711383,-1.1064427,-0.1375026,-0.1859352,-0.0484326
84,0.60594916,0.47105795,"('inferior', 'superior')",0.53956264,0.41834715,0.86843693,0.78679544,0.6713163,0.5587335,-0.1125828
85,-0.07120009,-0.07234413,"('insignificant', 'prestigious')",-0.7788097,-0.7417614,0.927805,0.90432805,0.0259317,0.0300742,0.0041425
86,-1.9923836,-2.0276167,"('uninfluential', 'influential')",1.2269485,1.2080555,-0.49511138,-0.6219934,-0.4201821,-0.4805182,-0.0603361
87,0.34251857,0.25242224,"('unsuccessful', 'successful')",0.98259413,0.8969195,0.3446258,0.37850165,0.5565795,0.5092811,-0.0472984
88,-0.18411955,-0.28355297,"('low', 'eminent')",-0.20851389,-0.24595176,0.27677605,0.2709341,-0.0386191,-0.0861902,-0.0475711
