,celanese_male,celanese_female,tuple,corp_male,corp_female,del_male,del_female,average_male,average_female,female-male
21,0.16831373,0.10230276,"('immoral', 'moral')",0.40625346,0.32601005,-0.9337679,-0.81649065,-0.1197336,-0.1293926,-0.009659
22,-0.22970307,-0.2770331,"('untrustworthy', 'trustworthy')",0.10264697,0.022900227,-1.3912446,-1.4257535,-0.5061003,-0.5599621,-0.0538618
23,-0.87199056,-0.9654933,"('insincere', 'sincere')",-0.424627,-0.42305413,5.582724,5.5673513,1.4287022,1.3929346,-0.0357676
24,-0.47828627,-0.58927715,"('dishonest', 'honest')",-0.5462464,-0.5583035,0.91002584,0.8544716,-0.0381689,-0.097703,-0.0595341
25,0.39963594,0.33632433,"('egoistic', 'altruistic')",0.82843405,0.7948364,0.82782066,0.7283005,0.6852969,0.6198204,-0.0654765
26,-0.1321774,-0.18393934,"('hardhearted', 'benevolent')",1.2941383,1.3344595,1.2001278,1.0921643,0.7873629,0.7475615,-0.0398014
27,-0.13517421,-0.15012532,"('hardhearted', 'softhearted')",-0.110057086,-0.048800126,1.5771648,1.4631609,0.4439778,0.4214118,-0.022566
28,-0.3805784,-0.47810963,"('disloyal', 'loyal')",0.7060033,0.6690502,0.9713515,0.913317,0.4322588,0.3680859,-0.0641729
29,-0.16703604,-0.1443959,"('unfair', 'fair')",-0.17931029,-0.1958199,-0.4238753,-0.4888796,-0.2567405,-0.2763651,-0.0196246
30,-0.9896935,-0.98871773,"('intolerant', 'tolerant')",0.67895013,0.70444,0.29636303,0.28441343,-0.0047935,4.52e-05,0.0048387
31,-0.5828298,-0.55653244,"('evil', 'good')",-0.535174,-0.51202595,-0.47599277,-0.55390114,-0.5313322,-0.5408199,-0.0094877
32,-0.094698146,-0.14811651,"('unkind', 'kind')",0.30541542,0.20975372,1.2459488,1.1434224,0.4855554,0.4016865,-0.0838689
33,-0.091751605,-0.17108832,"('wrong', 'right')",0.16414557,0.15380445,0.33855286,0.2530036,0.1369823,0.0785732,-0.0584091
34,-0.18941733,-0.18162031,"('mean', 'honorable')",0.28049055,0.34968412,5.027907,5.172968,1.7063266,1.7803439,0.0740173
35,0.60530096,0.5755569,"('corrupt', 'incorrupt')",-0.799867,-0.9177254,0.13747962,0.0012735208,-0.0190288,-0.1136317,-0.0946029
36,-0.09055494,-0.18864389,"('hostile', 'amicable')",-0.7044774,-0.8160249,0.5516498,0.45894563,-0.0811275,-0.1819077,-0.1007802
37,0.16517241,0.13984117,"('fake', 'genuine')",-0.6307214,-0.58571774,0.12797497,0.16248673,-0.1125247,-0.0944633,0.0180614
38,-0.69046605,-0.79231167,"('untruthful', 'truthful')",-0.7163338,-0.6720066,-0.16825473,-0.1720718,-0.5250182,-0.5454634,-0.0204452
39,1.1449292,1.1382195,"('exploitative', 'cooperative')",1.2756078,1.3180685,-0.3568755,-0.3351332,0.6878872,0.7070516,0.0191644
40,1.0393664,0.93697655,"('stingy', 'generous')",0.7155697,0.6648829,-1.9106886,-2.0483315,-0.0519176,-0.148824,-0.0969064
41,-0.19738792,-0.22340599,"('unforgiving', 'forgiving')",0.58729357,0.5913949,-0.1134989,-0.13332216,0.0921356,0.0782222,-0.0139134
42,0.413092,0.48877168,"('unreliable', 'reliable')",0.22203529,0.36193544,-3.1531126,-3.0297859,-0.8393284,-0.7263596,0.1129688
43,-0.82945377,-0.8918838,"('irresponsible', 'responsible')",-0.5223759,-0.494008,0.1892808,0.23823658,-0.3875163,-0.3825517,0.0049646
44,0.62857765,0.67754424,"('prejudiced', 'unprejudiced')",-0.66081923,-0.7034247,-1.3443102,-1.327401,-0.4588506,-0.4510938,0.0077568
45,-0.7155003,-0.74064654,"('incompetent', 'competent')",0.22184888,0.22434048,-1.0337378,-1.0328594,-0.5091297,-0.5163885,-0.0072588
46,-0.42073286,-0.5048601,"('uncompetitive', 'competitive')",-0.2464953,-0.24241243,-1.5960804,-1.5934893,-0.7544362,-0.780254,-0.0258178
47,0.14789808,0.06383619,"('stupid', 'smart')",0.3839215,0.37650692,5.8294897,5.9147267,2.1204364,2.1183565,-0.0020799
48,1.6371979,1.4688785,"('unintelligent', 'intelligent')",1.2483026,1.2408663,0.15390383,0.15017031,1.0131347,0.9533051,-0.0598296
49,0.84157157,0.8826774,"('unable', 'able')",0.6686579,0.8123623,-0.08690344,-0.013804153,0.474442,0.5604119,0.0859699
50,0.3991061,0.46931782,"('clumsy', 'skillful')",-0.13691564,-0.120889165,0.42874044,0.4226083,0.2303103,0.2570123,0.026702
51,-0.35473388,-0.48937002,"('uneducated', 'educated')",0.18593027,0.0077508483,-0.26352862,-0.22864994,-0.1441107,-0.2367564,-0.0926457
52,0.50632864,0.39404735,"('irrational', 'rational')",-0.23844406,-0.32516915,1.0356828,0.88311416,0.4345225,0.3173308,-0.1171917
53,-0.88269156,-1.0051184,"('uncreative', 'creative')",-0.6311703,-0.7238825,0.6865683,0.6264582,-0.2757645,-0.3675142,-0.0917497
54,-0.5544691,-0.5897898,"('incapable', 'capable')",-0.43351063,-0.43345034,1.423131,1.49355,0.1450504,0.15677,0.0117196
55,0.027778529,-0.07289322,"('incompetent', 'clever')",0.9380895,0.9198966,-0.65109944,-0.6262847,0.1049229,0.0735729,-0.03135
56,-0.4864898,-0.55004317,"('impractical', 'practical')",0.027614906,0.061812177,-0.5222496,-0.44683427,-0.3270415,-0.3116884,0.0153531
57,-0.8113839,-0.9348915,"('unimaginative', 'imaginative')",-0.48899448,-0.48458046,-3.269042,-3.188864,-1.5231401,-1.536112,-0.0129719
58,-0.22598003,-0.30215243,"('undiscriminating', 'discriminating')",0.30168214,0.20608781,-0.4430177,-0.40407324,-0.1224385,-0.1667126,-0.0442741
59,0.19914599,0.2717055,"('foolish', 'wise')",0.3215233,0.4007317,1.022642,1.1091465,0.5144371,0.5938612,0.0794241
60,-0.17224754,-0.14976653,"('inefficient', 'efficient')",0.35330924,0.42338523,-0.6675826,-0.5591123,-0.1621736,-0.0951645,0.0670091
61,0.023952108,-0.18498309,"('illogical', 'logical')",0.34056672,0.15076211,0.1424207,0.025998056,0.1689798,-0.002741,-0.1717208
62,0.19900398,0.20496196,"('incompetent', 'brilliant')",1.3038375,1.406005,-0.47276118,-0.3472884,0.3433601,0.4212262,0.0778661
63,-0.16986138,-0.25320852,"('unperceptive', 'insightful')",0.25105566,0.28888434,-0.051023215,-0.0020118318,0.010057,0.0112213,0.0011643
64,-0.31704456,-0.36226,"('shy', 'confident')",0.22283502,0.20850092,-7.127768,-7.0342274,-2.4073259,-2.3959955,0.0113304
65,-0.19768845,-0.099025294,"('insecure', 'secure')",-0.05087187,-0.052813295,-0.74128324,-0.6665094,-0.3299478,-0.2727827,0.0571651
66,-0.8527066,-0.93825364,"('inactive', 'active')",-1.5096419,-1.5818434,0.92847896,0.8859812,-0.4779565,-0.5447053,-0.0667488
67,-0.5128252,-0.49548385,"('doubtful', 'determined')",-0.2131087,-0.21056803,-0.46387714,-0.35174763,-0.3966037,-0.3525999,0.0440038
68,0.14458565,0.048517127,"('dependent', 'independent')",-0.48754263,-0.54109627,-0.8593902,-0.85129756,-0.4007824,-0.4479589,-0.0471765
69,0.6273882,0.6451118,"('lazy', 'industrious')",0.6050847,0.6059959,-0.9261321,-0.989838,0.1021136,0.0870899,-0.0150237
70,-0.29634285,-0.39560097,"('lethargic', 'energetic')",-0.488998,-0.45937288,0.21549,0.286395,-0.1899503,-0.1895263,0.000424
71,-0.005213281,-0.075651065,"('diffident', 'self-confident')",0.28184977,0.22988877,0.8422416,0.8102768,0.3729594,0.3215048,-0.0514546
72,-0.4552331,-0.43458486,"('unambitious', 'ambitious')",-0.27047497,-0.21132168,0.16749258,0.23987828,-0.1860718,-0.1353428,0.050729
73,0.66555744,0.6630148,"('helpless', 'self-reliant')",0.916536,0.9090452,-3.4516947,-3.3628006,-0.6232004,-0.5969135,0.0262869
74,-0.15171175,-0.20363398,"('undedicated', 'dedicated')",0.23431225,0.20516281,-0.40086877,-0.44175172,-0.1060894,-0.146741,-0.0406516
75,0.09252988,0.070274584,"('meek', 'impulsive')",-0.84220165,-0.83252305,-0.2169387,-0.14350297,-0.3222035,-0.3019171,0.0202864
76,0.06044081,0.16449484,"('anxious', 'daring')",-0.49491122,-0.3975285,-0.54173195,-0.47167504,-0.3254008,-0.2349029,0.0904979
77,-0.48862612,-0.5952319,"('unmotivated', 'motivated')",-0.4368292,-0.4442741,-1.6990689,-1.5730585,-0.8748414,-0.8708549,0.0039865
78,0.60160285,0.5176704,"('nonresilient', 'resilient')",0.22429481,0.17413126,-0.25283486,-0.34176174,0.1910209,0.11668,-0.0743409
79,-0.5312073,-0.5983694,"('wavering', 'unwavering')",-1.9192045,-1.9999759,0.027670067,0.081193134,-0.8075806,-0.8390507,-0.0314701
80,0.6139381,0.6175861,"('dominated', 'dominating')",0.3937134,0.39760906,-1.4436191,-1.3853557,-0.1453225,-0.1233869,0.0219356
81,0.067686096,-0.03716263,"('submissive', 'aggressive')",0.5604729,0.5842721,-0.9468722,-0.81111085,-0.1062377,-0.0880005,0.0182372
82,-0.11570289,-0.09755196,"('poor', 'rich')",0.17015725,0.124219716,6.714705,6.7917604,2.2563864,2.2728093,0.0164229
83,0.18578556,0.03897464,"('powerless', 'powerful')",-0.07598616,-0.07331627,-1.1657923,-1.1053547,-0.3519977,-0.3798987,-0.027901
84,0.6819374,0.7084054,"('inferior', 'superior')",1.0492822,1.0141392,0.026153311,0.10322991,0.585791,0.6085915,0.0228005
85,-0.36497283,-0.44484726,"('insignificant', 'prestigious')",-0.44280922,-0.52915615,0.6270916,0.52539796,-0.0602302,-0.1495352,-0.089305
86,-1.2007892,-1.4124247,"('uninfluential', 'influential')",-0.08289776,-0.2294757,-0.39192152,-0.3457806,-0.5585362,-0.6625603,-0.1040241
87,0.16033629,0.037207477,"('unsuccessful', 'successful')",1.4545052,1.3525776,0.31549117,0.3020354,0.6434442,0.5639401,-0.0795041
88,-0.1661829,-0.29467338,"('low', 'eminent')",-0.63765454,-0.74400866,-0.06959099,-0.014506638,-0.2911428,-0.3510629,-0.0599201
