,mid_male,mid_female,tuple,america_male,america_female,apt_male,apt_female,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
67,0.73808974,0.7838757,"('doubtful', 'determined')",-0.008582201,-0.012266383,0.23230779,0.24717551,0.97754556,1.0017186,-0.4375051,-0.40375346,0.3003711,0.32335,0.0229789
68,-0.17499886,-0.29600468,"('dependent', 'independent')",0.68297434,0.6367278,-0.5977085,-0.7121443,0.47913498,0.38744664,-0.305003,-0.3837655,0.0168798,-0.073548,-0.0904278
69,0.8565778,0.9765595,"('lazy', 'industrious')",0.31021914,0.36641917,-0.43068504,-0.31220984,0.5212373,0.609886,0.0048518665,0.051629018,0.2524402,0.3384568,0.0860166
70,-0.5751769,-0.5871811,"('lethargic', 'energetic')",0.60892427,0.6774851,1.3370037,1.2994987,1.8766214,1.9764181,0.9702534,1.1356537,0.8435252,0.900375,0.0568498
71,0.3102354,0.4359466,"('diffident', 'self-confident')",0.5775553,0.63439673,0.77042127,0.8224504,2.3572798,2.44803,0.6987419,0.6610742,0.9428467,1.0003796,0.0575329
72,-0.16306008,-0.11318086,"('unambitious', 'ambitious')",0.25095895,0.28187126,1.4705355,1.4648006,-0.04462318,-0.0318086,-1.0634893,-0.89966273,0.0900644,0.1404039,0.0503395
73,0.8084722,0.8184982,"('helpless', 'self-reliant')",0.08130735,0.063712135,0.50329566,0.53860366,-0.19400991,-0.32107508,-3.3762944,-3.3880181,-0.4354458,-0.4576558,-0.02221
74,-0.16018666,-0.0977267,"('undedicated', 'dedicated')",0.31319162,0.34918207,0.98413765,1.073691,1.3004057,1.4823097,-0.023664776,-0.05311359,0.4827767,0.5508685,0.0680918
75,0.3083728,0.39294302,"('meek', 'impulsive')",0.5464084,0.6527261,-0.35281754,-0.26748118,-0.9089201,-0.8665651,-0.32187226,-0.21047047,-0.1457657,-0.0597695,0.0859962
76,-0.25870314,-0.3105999,"('anxious', 'daring')",0.63414276,0.602531,0.7252578,0.5783343,1.4656736,1.4914623,0.83075845,0.90103036,0.6794259,0.6525516,-0.0268743
77,-1.1225597,-1.1372393,"('unmotivated', 'motivated')",0.055682685,0.035182443,0.55076224,0.537661,1.0604302,1.0432969,-0.7038721,-0.5389957,-0.0319113,-0.0120189,0.0198924
78,-0.93907756,-0.8251104,"('nonresilient', 'resilient')",-0.24753714,-0.18687317,0.43130326,0.5681286,1.1709058,1.3712276,0.5308551,0.59528154,0.1892899,0.3045309,0.115241
79,0.024072047,0.1433885,"('wavering', 'unwavering')",0.44763127,0.4624481,-0.29230157,-0.18768717,-0.52389747,-0.46922052,0.33868602,0.34964404,-0.0011619,0.0597146,0.0608765
80,-0.04431857,-0.077868864,"('dominated', 'dominating')",1.2944666,1.3748486,-0.0471477,-0.17460153,0.038127273,-0.0004317984,-1.0190583,-0.84387475,0.0444139,0.0556143,0.0112004
81,-0.9135335,-1.0604545,"('submissive', 'aggressive')",1.1017779,1.1229483,1.239661,1.0193273,1.2832237,1.1785995,-0.29038584,-0.10857986,0.4841487,0.4303681,-0.0537806
82,-0.7640772,-0.8511409,"('poor', 'rich')",0.57019,0.6198537,-0.19107047,-0.22630636,-0.15383194,-0.19250819,5.575645,5.546884,1.007371,0.9793565,-0.0280145
83,-0.51935273,-0.5284003,"('powerless', 'powerful')",-0.21123013,-0.25070104,-0.1803995,-0.24492592,-0.461429,-0.479558,-1.1086626,-1.1088262,-0.4962148,-0.5224823,-0.0262675
84,-0.47573915,-0.5431714,"('inferior', 'superior')",-0.48245215,-0.55337375,-0.29074368,-0.38929313,-1.8519257,-1.9049016,0.31047568,0.25048065,-0.558077,-0.6280519,-0.0699749
85,0.2960661,0.44534338,"('insignificant', 'prestigious')",-1.3790965,-1.3860734,-1.1997129,-1.0201612,-1.0521274,-1.0549608,0.48558238,0.36394536,-0.5698577,-0.5303813,0.0394764
86,-1.630585,-1.6685677,"('uninfluential', 'influential')",0.62362534,0.59761024,0.9441604,0.89267534,0.26338863,0.19468749,-0.18099132,-0.23014835,0.0039196,-0.0427486,-0.0466682
87,-0.8430958,-0.9371971,"('unsuccessful', 'successful')",0.6215335,0.5860574,0.13469344,0.10133787,1.2402169,1.1881559,0.51826334,0.6113823,0.3343223,0.3099473,-0.024375
88,-0.96126056,-0.9944927,"('low', 'eminent')",0.16590345,0.10869226,0.59055644,0.53180295,-0.45011395,-0.45581695,0.042805806,-0.0034108497,-0.1224218,-0.1626451,-0.0402233
