,moodys_male,moodys_female,tuple,corp_male,corp_female,average_male,average_female,female-male
21,0.6501509,0.722658,"('immoral', 'moral')",-0.34998673,-0.4268555,0.1500821,0.1479012,-0.0021809
22,-0.046839703,0.00855723,"('untrustworthy', 'trustworthy')",-1.1534877,-1.195274,-0.6001637,-0.5933584,0.0068053
23,0.95832986,0.87195563,"('insincere', 'sincere')",6.3669167,6.2611537,3.6626232,3.5665545,-0.0960687
24,-0.06420347,-0.031877287,"('dishonest', 'honest')",0.6486512,0.68670946,0.2922239,0.3274161,0.0351922
25,0.3042718,0.19555172,"('egoistic', 'altruistic')",0.89350456,0.837178,0.5988882,0.5163649,-0.0825233
26,1.7998756,1.5594875,"('hardhearted', 'benevolent')",2.001478,1.8165474,1.9006767,1.6880174,-0.2126593
27,-0.063988864,-0.099895924,"('hardhearted', 'softhearted')",0.97403383,0.91841185,0.4550225,0.4092579,-0.0457646
28,0.033184506,-0.08547479,"('disloyal', 'loyal')",1.3115426,1.1720291,0.6723636,0.5432771,-0.1290865
29,-1.1687256,-1.1424109,"('unfair', 'fair')",-0.64915377,-0.7489486,-0.9089397,-0.9456797,-0.03674
30,1.1669865,1.2425729,"('intolerant', 'tolerant')",1.0743805,1.0681812,1.1206834,1.155377,0.0346936
31,-1.2669022,-1.2195976,"('evil', 'good')",-1.2670788,-1.2767153,-1.2669904,-1.2481564,0.018834
32,0.61452794,0.53599024,"('unkind', 'kind')",1.0510871,0.8698103,0.8328075,0.7029003,-0.1299072
33,0.42341605,0.35220534,"('wrong', 'right')",-0.7797103,-0.79078966,-0.1781471,-0.2192922,-0.0411451
34,0.088971384,0.18766409,"('mean', 'honorable')",5.6014113,5.8244824,2.8451915,3.0060732,0.1608817
35,-0.8745897,-0.96230584,"('corrupt', 'incorrupt')",-0.8463554,-0.8728811,-0.8604726,-0.9175935,-0.0571209
36,-0.8276304,-1.0240728,"('hostile', 'amicable')",-0.5976845,-0.67129487,-0.7126575,-0.8476838,-0.1350263
37,-0.2962766,-0.21899123,"('fake', 'genuine')",-0.35335177,-0.3008603,-0.3248142,-0.2599258,0.0648884
38,0.25753078,0.21780357,"('untruthful', 'truthful')",0.093128435,0.24383451,0.1753296,0.230819,0.0554894
39,1.4813932,1.5492494,"('exploitative', 'cooperative')",0.48145044,0.48728645,0.9814218,1.0182679,0.0368461
40,0.48992988,0.46139652,"('stingy', 'generous')",-2.0264819,-2.1319294,-0.768276,-0.8352665,-0.0669905
41,1.3178846,1.318946,"('unforgiving', 'forgiving')",0.085318275,-0.024628006,0.7016014,0.647159,-0.0544424
42,0.6356153,0.67308015,"('unreliable', 'reliable')",-3.266274,-3.2241533,-1.3153293,-1.2755365,0.0397928
43,0.7072102,0.7310765,"('irresponsible', 'responsible')",0.42438227,0.40996307,0.5657963,0.5705198,0.0047235
44,-1.4360886,-1.3253559,"('prejudiced', 'unprejudiced')",-1.6206485,-1.5665525,-1.5283685,-1.4459542,0.0824143
45,-0.52110976,-0.37111187,"('incompetent', 'competent')",0.2573527,0.20025858,-0.1318785,-0.0854266,0.0464519
46,0.492048,0.6031641,"('uncompetitive', 'competitive')",-0.75246733,-0.8543367,-0.1302097,-0.1255863,0.0046234
47,0.43691108,0.4955911,"('stupid', 'smart')",5.431976,5.5692973,2.9344435,3.0324442,0.0980007
48,-0.37979907,-0.33513445,"('unintelligent', 'intelligent')",0.85941064,0.7892424,0.2398058,0.227054,-0.0127518
49,-0.27642858,-0.20711875,"('unable', 'able')",-0.0509963,-0.011524675,-0.1637124,-0.1093217,0.0543907
50,-0.49058166,-0.4780881,"('clumsy', 'skillful')",-0.23901716,-0.25538713,-0.3647994,-0.3667376,-0.0019382
51,-0.1968132,-0.21935314,"('uneducated', 'educated')",0.3584709,0.27276382,0.0808288,0.0267053,-0.0541235
52,-0.47438833,-0.674194,"('irrational', 'rational')",-0.20108344,-0.21420413,-0.3377359,-0.4441991,-0.1064632
53,-0.55557364,-0.7401954,"('uncreative', 'creative')",0.15158404,0.0680043,-0.2019948,-0.3360955,-0.1341007
54,0.28967083,0.11669024,"('incapable', 'capable')",0.7006736,0.7580659,0.4951722,0.437378,-0.0577942
55,0.35121036,0.4466761,"('incompetent', 'clever')",0.63955486,0.5386529,0.4953826,0.4926645,-0.0027181
56,1.7743973,1.7313162,"('impractical', 'practical')",0.18238428,0.14459631,0.9783908,0.9379563,-0.0404345
57,-0.39217752,-0.5370768,"('unimaginative', 'imaginative')",-3.128421,-3.199458,-1.7602993,-1.8682673,-0.107968
58,0.14999658,0.13983746,"('undiscriminating', 'discriminating')",0.0022762716,-0.010225676,0.0761364,0.0648059,-0.0113305
59,-0.22243325,-0.25181928,"('foolish', 'wise')",0.02491596,0.11490208,-0.0987586,-0.0684586,0.0303
60,0.94986933,1.116417,"('inefficient', 'efficient')",0.31199664,0.36683446,0.630933,0.7416258,0.1106928
61,0.5687754,0.44146648,"('illogical', 'logical')",0.77508724,0.6008451,0.6719313,0.5211558,-0.1507755
62,0.41581362,0.59226465,"('incompetent', 'brilliant')",1.0174811,1.1348857,0.7166474,0.8635752,0.1469278
63,0.74652344,0.8109243,"('unperceptive', 'insightful')",0.55833423,0.5935818,0.6524289,0.702253,0.0498241
64,0.15945548,0.19474523,"('shy', 'confident')",-6.7427907,-6.7740912,-3.2916677,-3.2896731,0.0019946
65,0.49452513,0.46466434,"('insecure', 'secure')",0.044137944,0.006528264,0.2693315,0.2355963,-0.0337352
66,-0.26334912,-0.3652367,"('inactive', 'active')",0.17552967,0.14846165,-0.0439097,-0.1083875,-0.0644778
67,0.31289124,0.31835628,"('doubtful', 'determined')",-0.26948905,-0.30765113,0.0217011,0.0053526,-0.0163485
68,-0.92654335,-0.8872946,"('dependent', 'independent')",-0.91310495,-0.8976219,-0.9198241,-0.8924583,0.0273658
69,-0.114652805,-0.10896084,"('lazy', 'industrious')",-1.0834943,-1.0152797,-0.5990735,-0.5621203,0.0369532
70,0.05294252,0.14550927,"('lethargic', 'energetic')",0.23364653,0.20401816,0.1432945,0.1747637,0.0314692
71,0.21794538,0.24174453,"('diffident', 'self-confident')",0.41554433,0.40406603,0.3167449,0.3229053,0.0061604
72,0.1781766,0.2227555,"('unambitious', 'ambitious')",-0.39021212,-0.3274065,-0.1060178,-0.0523255,0.0536923
73,0.5095168,0.52279043,"('helpless', 'self-reliant')",-3.6441984,-3.485568,-1.5673409,-1.4813888,0.0859521
74,0.85078734,0.8255758,"('undedicated', 'dedicated')",-0.27862993,-0.36935702,0.2860787,0.2281094,-0.0579693
75,-1.089661,-1.0182347,"('meek', 'impulsive')",-0.7211987,-0.5896602,-0.9054298,-0.8039474,0.1014824
76,-0.17295457,-0.04068045,"('anxious', 'daring')",-0.35923034,-0.3132347,-0.2660924,-0.1769576,0.0891348
77,0.81789714,0.7987112,"('unmotivated', 'motivated')",-0.8909913,-0.9114709,-0.0365471,-0.0563799,-0.0198328
78,0.27955636,0.26753938,"('nonresilient', 'resilient')",-0.25830072,-0.29617023,0.0106278,-0.0143154,-0.0249432
79,-0.54228586,-0.6928228,"('wavering', 'unwavering')",-0.69652843,-0.6402702,-0.6194072,-0.6665465,-0.0471393
80,0.6666069,0.65561664,"('dominated', 'dominating')",-0.37588105,-0.4041151,0.1453629,0.1257508,-0.0196121
81,0.97311336,1.0508225,"('submissive', 'aggressive')",-0.23118997,-0.17765874,0.3709617,0.4365819,0.0656202
82,-0.79775244,-0.78924876,"('poor', 'rich')",6.3854113,6.3802204,2.7938294,2.7954857,0.0016563
83,0.8244114,0.8181324,"('powerless', 'powerful')",-0.61991745,-0.67683583,0.102247,0.0706483,-0.0315987
84,-0.1506964,-0.15293261,"('inferior', 'superior')",0.7200946,0.7081715,0.2846991,0.2776194,-0.0070797
85,-0.011327591,-0.14832076,"('insignificant', 'prestigious')",-0.23171327,-0.23771943,-0.1215204,-0.1930201,-0.0714997
86,0.054643914,-0.094085634,"('uninfluential', 'influential')",-0.060384966,-0.21886799,-0.0028705,-0.1564768,-0.1536063
87,0.10557103,0.057604447,"('unsuccessful', 'successful')",1.0232732,1.0183703,0.5644221,0.5379874,-0.0264347
88,-0.8448637,-0.90303445,"('low', 'eminent')",-0.35764027,-0.4079529,-0.601252,-0.6554937,-0.0542417
