,windstream_male,windstream_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
61,0.62987685,0.5688518,"('illogical', 'logical')",0.32098043,0.17295523,0.4837705,0.3355423,0.4782093,0.3591164,-0.1190929
62,0.12475911,0.25670412,"('incompetent', 'brilliant')",0.49961725,0.5222923,-0.40481856,-0.25683814,0.0731859,0.1740528,0.1008669
63,0.43297625,0.45429733,"('unperceptive', 'insightful')",2.0558543,2.0800152,1.0818946,1.1779652,1.1902417,1.2374259,0.0471842
64,0.59947693,0.51878977,"('shy', 'confident')",1.1508946,1.1255574,-6.5779076,-6.690719,-1.6091787,-1.682124,-0.0729453
65,1.2448581,1.2722638,"('insecure', 'secure')",0.9441473,0.89461595,-0.24981831,-0.19102496,0.6463957,0.6586182,0.0122225
66,-0.8334123,-0.8218409,"('inactive', 'active')",0.5495149,0.57370657,1.2315956,1.1960839,0.3158994,0.3159832,8.38e-05
67,0.572017,0.5097374,"('doubtful', 'determined')",0.33582482,0.40109494,-0.87295395,-0.78936476,0.0116293,0.0404892,0.0288599
68,0.22401334,0.240614,"('dependent', 'independent')",-0.16356102,-0.17433004,-0.4884847,-0.45618296,-0.1426775,-0.1299663,0.0127112
69,-0.009527404,-0.0009796582,"('lazy', 'industrious')",0.15118268,0.27328876,-0.56067765,-0.542684,-0.1396741,-0.090125,0.0495491
70,0.59730476,0.6241637,"('lethargic', 'energetic')",1.424995,1.4641562,0.9289648,0.9399855,0.9837549,1.0094351,0.0256802
71,0.57145566,0.57619333,"('diffident', 'self-confident')",0.6801265,0.6973145,0.62410164,0.63273597,0.6252279,0.6354146,0.0101867
72,-0.45936304,-0.45526746,"('unambitious', 'ambitious')",-0.252635,-0.2673173,-1.024043,-1.0299937,-0.5786804,-0.5841928,-0.0055124
73,0.6306599,0.6440586,"('helpless', 'self-reliant')",0.20931879,0.29135078,-3.121886,-3.1393983,-0.7606358,-0.734663,0.0259728
74,0.1715286,0.30861837,"('undedicated', 'dedicated')",0.31433362,0.36747664,0.006962359,0.004255538,0.1642749,0.2267835,0.0625086
75,-0.23138301,-0.27006015,"('meek', 'impulsive')",-0.40735006,-0.34194863,-0.23724088,-0.16310744,-0.2919913,-0.2583721,0.0336192
76,1.4075723,1.5513858,"('anxious', 'daring')",0.8869873,0.9953031,0.029563602,0.16386329,0.7747077,0.9035173,0.1288096
77,0.29716715,0.2946128,"('unmotivated', 'motivated')",1.04668,1.0072573,-1.040587,-0.9566559,0.1010867,0.1150714,0.0139847
78,-0.30322862,-0.17772359,"('nonresilient', 'resilient')",0.92661214,0.99328667,0.2788926,0.39152446,0.3007587,0.4023625,0.1016038
79,-1.1070049,-1.1252793,"('wavering', 'unwavering')",-1.5016857,-1.4714471,-0.09333289,-0.024899378,-0.9006745,-0.8738753,0.0267992
80,1.4146271,1.480129,"('dominated', 'dominating')",1.0155936,1.0387623,-1.09151,-1.0211159,0.4462368,0.4992585,0.0530217
81,0.69003636,0.6398089,"('submissive', 'aggressive')",1.3219266,1.1989589,-0.8273572,-0.79272336,0.3948686,0.3486814,-0.0461872
82,-0.59957254,-0.5190239,"('poor', 'rich')",0.18499546,0.23219033,5.7164574,5.905473,1.7672935,1.8728798,0.1055863
83,0.16039295,0.123332225,"('powerless', 'powerful')",0.35569513,0.4595715,-1.0637352,-1.071229,-0.1825491,-0.1627751,0.019774
84,0.46623087,0.42543972,"('inferior', 'superior')",0.04946734,0.117245406,0.7583502,0.7960914,0.4246828,0.4462589,0.0215761
85,-1.0673859,-1.1687425,"('insignificant', 'prestigious')",-0.17437622,-0.06819886,0.7194301,0.7550371,-0.1741107,-0.1606347,0.013476
86,-0.19766411,-0.31560612,"('uninfluential', 'influential')",0.3028462,0.10802821,0.041405246,-0.11807563,0.0488624,-0.1085512,-0.1574136
87,0.42974478,0.41679043,"('unsuccessful', 'successful')",0.7489029,0.710091,0.69908416,0.8071116,0.6259106,0.6446643,0.0187537
88,-0.7563129,-0.8109223,"('low', 'eminent')",0.0005482086,-0.08001206,0.022812776,0.043978266,-0.2443173,-0.2823187,-0.0380014
