,mondelez_male,mondelez_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
20,0.4893333,0.50828236,"('rough', 'thoughtful')",0.6842849,0.6314927,1.0202324,0.95912564,0.7312835,0.6996336,-0.0316499
21,-1.638233,-1.6626134,"('immoral', 'moral')",-0.3845389,-0.47700465,-1.0478579,-1.0098132,-1.0235432,-1.0498104,-0.0262672
22,-1.1885294,-1.1902828,"('untrustworthy', 'trustworthy')",-0.97895396,-1.0128326,-1.4461846,-1.4920288,-1.204556,-1.2317147,-0.0271587
23,-1.3869935,-1.3805156,"('insincere', 'sincere')",-0.6494005,-0.68305,5.430723,5.3041606,1.131443,1.0801984,-0.0512446
24,-1.0847733,-1.1292562,"('dishonest', 'honest')",-0.8359285,-0.8966634,0.5557404,0.48070395,-0.4549871,-0.5150719,-0.0600848
25,1.1369618,1.1318616,"('egoistic', 'altruistic')",0.5672929,0.5597246,1.617271,1.5316532,1.1071752,1.0744131,-0.0327621
26,0.34553772,0.33210027,"('hardhearted', 'benevolent')",0.6382981,0.66791993,1.4928054,1.350483,0.8255471,0.7835011,-0.042046
27,0.03209803,0.044990808,"('hardhearted', 'softhearted')",-0.45274103,-0.47486007,1.0509119,0.92475265,0.2100896,0.1649611,-0.0451285
28,-0.9026238,-0.96898574,"('disloyal', 'loyal')",-0.32733488,-0.45081145,0.7644516,0.6239825,-0.155169,-0.2652716,-0.1101026
29,0.5350193,0.580058,"('unfair', 'fair')",-0.6672003,-0.74932015,-0.39473176,-0.5381638,-0.1756376,-0.2358087,-0.0601711
30,-0.94726586,-0.94763035,"('intolerant', 'tolerant')",-0.20043063,-0.22437325,0.6053944,0.6422111,-0.1807674,-0.1765975,0.0041699
31,0.41282725,0.5289382,"('evil', 'good')",-0.70472056,-0.65704554,-0.7115736,-0.84803015,-0.3344889,-0.3253792,0.0091097
32,-0.73790616,-0.76289845,"('unkind', 'kind')",-1.0645076,-1.1121699,0.49780434,0.37357765,-0.4348698,-0.5004969,-0.0656271
33,1.5062157,1.4637928,"('wrong', 'right')",0.7722324,0.7627923,-0.20904349,-0.28181493,0.6898015,0.6482567,-0.0415448
34,-0.040605724,0.03547001,"('mean', 'honorable')",0.22564194,0.32591242,6.045115,6.1219683,2.0767171,2.1611169,0.0843998
35,1.765113,1.7006106,"('corrupt', 'incorrupt')",-0.2064114,-0.2888719,0.21778117,0.049261,0.5921609,0.4869999,-0.105161
36,1.4796022,1.4828719,"('hostile', 'amicable')",0.9567869,0.8772386,0.81186485,0.5478156,1.0827513,0.9693087,-0.1134426
37,-0.26059538,-0.2780979,"('fake', 'genuine')",-0.70053005,-0.7468835,0.053425517,0.065267265,-0.3025666,-0.3199047,-0.0173381
38,-0.120072775,-0.09991645,"('untruthful', 'truthful')",-0.18194512,-0.13102046,-0.14467624,-0.08428852,-0.148898,-0.1050751,0.0438229
39,0.6167791,0.6257859,"('exploitative', 'cooperative')",0.5795325,0.6051543,-0.14006136,-0.12282115,0.3520834,0.369373,0.0172896
40,0.1918149,0.15172935,"('stingy', 'generous')",0.0936548,0.10493949,-1.9262521,-2.1154926,-0.5469275,-0.6196079,-0.0726804
41,-0.8654528,-0.82399374,"('unforgiving', 'forgiving')",-0.25038338,-0.21511185,-0.17763427,-0.26200002,-0.4311568,-0.4337019,-0.0025451
42,0.19790736,0.25258794,"('unreliable', 'reliable')",0.36085433,0.45104682,-3.547525,-3.4172847,-0.9962544,-0.90455,0.0917044
43,-0.8133104,-0.79168195,"('irresponsible', 'responsible')",0.16347757,0.19805375,0.101053715,0.15473424,-0.1829264,-0.146298,0.0366284
44,0.23665506,0.26159,"('prejudiced', 'unprejudiced')",0.13326514,0.22330704,-1.0951266,-1.0376449,-0.2417355,-0.1842493,0.0574862
45,-1.7853928,-1.6641262,"('incompetent', 'competent')",-0.19265851,-0.2269806,-0.6560407,-0.71402484,-0.8780307,-0.8683772,0.0096535
46,-1.022223,-0.9654552,"('uncompetitive', 'competitive')",0.41524756,0.499444,-0.9619268,-0.8980916,-0.5229674,-0.4547009,0.0682665
47,-0.33561236,-0.28139368,"('stupid', 'smart')",-0.040968128,0.043099005,5.68092,5.7215247,1.7681131,1.8277434,0.0596303
48,-1.1500969,-1.1395818,"('unintelligent', 'intelligent')",-0.6381159,-0.7036882,0.0010935683,0.010587113,-0.5957064,-0.6108943,-0.0151879
49,0.064077385,0.18962689,"('unable', 'able')",-0.51075995,-0.36528257,-0.36268973,-0.18203597,-0.2697908,-0.1192305,0.1505603
50,0.93868285,0.9882076,"('clumsy', 'skillful')",0.46972585,0.526013,0.12925267,0.14540108,0.5125538,0.5532072,0.0406534
51,-1.3896956,-1.4140269,"('uneducated', 'educated')",0.27650958,0.18472575,0.011227503,-0.0137515515,-0.3673195,-0.4143509,-0.0470314
52,1.6085016,1.4480124,"('irrational', 'rational')",-0.057987887,-0.21058036,0.7014847,0.52004415,0.7506661,0.5858254,-0.1648407
53,0.16539988,0.19999698,"('uncreative', 'creative')",0.2200326,0.21661964,0.9257356,0.80433565,0.437056,0.4069841,-0.0300719
54,0.70361686,0.72853124,"('incapable', 'capable')",0.06510028,0.14646271,1.3027272,1.344421,0.6904815,0.739805,0.0493235
55,-1.2359718,-1.1967908,"('incompetent', 'clever')",-0.57348883,-0.6309285,-0.3566096,-0.3291387,-0.7220234,-0.7189527,0.0030707
56,0.114010565,0.083295986,"('impractical', 'practical')",0.8811476,0.7950847,-0.30616236,-0.25755444,0.2296653,0.2069421,-0.0227232
57,-2.0360355,-2.0558891,"('unimaginative', 'imaginative')",-0.63686866,-0.70910364,-3.0859187,-3.1163473,-1.9196076,-1.9604467,-0.0408391
58,-0.21331474,-0.15825243,"('undiscriminating', 'discriminating')",0.5503487,0.51980376,-0.14679344,-0.2200638,0.0634135,0.0471625,-0.016251
59,1.3954861,1.2955369,"('foolish', 'wise')",0.3055867,0.23259988,0.66768044,0.6115533,0.7895844,0.71323,-0.0763544
60,-1.7469203,-1.6802572,"('inefficient', 'efficient')",0.18357399,0.17061912,-0.6735595,-0.451898,-0.7456353,-0.6538453,0.09179
61,-0.46603015,-0.52401423,"('illogical', 'logical')",-0.1827965,-0.33191675,0.41270936,0.28468487,-0.0787058,-0.1904154,-0.1117096
62,-1.1289955,-0.9800191,"('incompetent', 'brilliant')",0.28401533,0.4171518,-0.21767004,0.013604439,-0.3542168,-0.1830876,0.1711292
63,-1.0636561,-0.93756443,"('unperceptive', 'insightful')",0.2492035,0.3636653,0.2499767,0.36020124,-0.1881586,-0.0712326,0.116926
64,-0.50899667,-0.5329399,"('shy', 'confident')",-0.2384536,-0.21701476,-7.040085,-6.8636484,-2.5958451,-2.5378677,0.0579774
65,-1.8603644,-1.9661616,"('insecure', 'secure')",-0.2326774,-0.34298462,-0.522234,-0.52560467,-0.8717586,-0.944917,-0.0731584
66,0.6092672,0.57830644,"('inactive', 'active')",1.1701912,1.1297133,1.0404111,1.0151391,0.9399565,0.9077196,-0.0322369
67,0.65599996,0.56099147,"('doubtful', 'determined')",0.607887,0.535899,-0.31644952,-0.28958568,0.3158125,0.2691016,-0.0467109
68,-0.68112403,-0.77426606,"('dependent', 'independent')",0.25634852,0.09346577,-0.72235453,-0.7246893,-0.3823767,-0.4684966,-0.0861199
69,1.9918548,1.9952514,"('lazy', 'industrious')",1.8160319,1.8566533,-0.3320436,-0.27759033,1.1586143,1.1914382,0.0328239
70,-1.9799855,-1.923078,"('lethargic', 'energetic')",-0.4027333,-0.3270243,-0.061355013,0.03367188,-0.8146913,-0.7388101,0.0758812
71,1.2579434,1.3675698,"('diffident', 'self-confident')",0.53023434,0.59666026,0.4536097,0.39341486,0.7472625,0.7858817,0.0386192
72,-0.9824866,-1.0619109,"('unambitious', 'ambitious')",-0.27687535,-0.27461234,-0.9921726,-0.9488489,-0.7505115,-0.7617907,-0.0112792
73,1.8473978,1.7903179,"('helpless', 'self-reliant')",0.5628327,0.5666105,-3.250371,-3.1829891,-0.2800468,-0.2753536,0.0046932
74,-0.1956943,-0.15447478,"('undedicated', 'dedicated')",0.81686395,0.85743636,0.15111056,0.10195598,0.2574267,0.2683059,0.0108792
75,0.21825291,0.21795587,"('meek', 'impulsive')",0.11896585,0.20749651,-0.10810531,-0.08452834,0.0763712,0.1136413,0.0372701
76,-0.3434279,-0.24401519,"('anxious', 'daring')",0.54791814,0.69007534,0.12804458,0.23204891,0.1108449,0.2260363,0.1151914
77,-0.9230905,-0.8592459,"('unmotivated', 'motivated')",-0.4987642,-0.43322113,-1.3772602,-1.1970416,-0.9330383,-0.8298362,0.1032021
78,-0.0046473276,0.16311947,"('nonresilient', 'resilient')",0.7345232,0.8792359,-0.046725567,0.10357969,0.2277168,0.3819784,0.1542616
79,1.2665311,1.271485,"('wavering', 'unwavering')",0.058740485,0.087166145,0.24670696,0.23256797,0.5239929,0.5304064,0.0064135
80,-1.1858124,-1.242822,"('dominated', 'dominating')",-0.06880302,-0.11827998,-1.2999551,-1.2121506,-0.8515236,-0.8577509,-0.0062273
81,-2.6786692,-2.7336984,"('submissive', 'aggressive')",-0.45801964,-0.535636,-1.1634539,-1.117689,-1.4333809,-1.4623411,-0.0289602
82,-0.7634723,-0.73731434,"('poor', 'rich')",-0.64259017,-0.65001214,6.3315053,6.2508225,1.6418142,1.6211653,-0.0206489
83,0.33438355,0.3267511,"('powerless', 'powerful')",-0.05974368,-0.015751906,-0.8151701,-0.8185689,-0.1801767,-0.1691899,0.0109868
84,0.7006307,0.58183354,"('inferior', 'superior')",0.8859011,0.74757487,0.84133613,0.7642054,0.8092893,0.6978713,-0.111418
85,2.4580884,2.4809976,"('insignificant', 'prestigious')",0.39106292,0.49050158,0.901049,0.76384586,1.2500668,1.245115,-0.0049518
86,-1.7474676,-1.7951319,"('uninfluential', 'influential')",-0.5210407,-0.6366657,-0.44283694,-0.5657181,-0.9037818,-0.9991719,-0.0953901
87,0.4967546,0.4795896,"('unsuccessful', 'successful')",1.427007,1.4129637,1.0536863,1.0852412,0.9924827,0.9925982,0.0001155
88,-0.43442768,-0.44064897,"('low', 'eminent')",-0.6346186,-0.6695634,-0.009050459,-0.049219407,-0.3593656,-0.3864772,-0.0271116
