,interpublic_male,interpublic_female,tuple,group_male,group_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
41,-1.1181529,-1.1094892,"('unforgiving', 'forgiving')",0.64358383,0.7484693,0.37903884,0.45366195,0.43630877,0.5678808,0.0851946,0.1651307,0.0799361
42,1.0839188,1.0930936,"('unreliable', 'reliable')",1.7568667,1.8469477,0.061155442,0.2153742,-3.2664497,-3.0312195,-0.0911272,0.031049,0.1221762
43,-1.6305479,-1.5689468,"('irresponsible', 'responsible')",1.4936514,1.4647007,-0.47682023,-0.3148031,0.65637535,0.733481,0.0106647,0.0786079,0.0679432
44,1.5203012,1.5264689,"('prejudiced', 'unprejudiced')",-0.15680395,-0.20025764,-0.5157854,-0.5925716,-1.357934,-1.4370728,-0.1275555,-0.1758583,-0.0483028
45,-1.0777227,-1.0676466,"('incompetent', 'competent')",1.3073457,1.2675945,-0.30826786,-0.27557784,-0.10070648,-0.12620297,-0.0448378,-0.0504582,-0.0056204
46,-2.1155822,-2.1725738,"('uncompetitive', 'competitive')",3.2219646,3.0853574,-0.65154994,-0.48210785,-0.5458726,-0.39192745,-0.02276,0.0096871,0.0324471
47,0.3243958,0.39292958,"('stupid', 'smart')",0.662315,0.73003453,0.31605852,0.42978537,5.4738407,5.470972,1.6941525,1.7559304,0.0617779
48,-1.8993577,-1.9293228,"('unintelligent', 'intelligent')",0.1652857,0.055787034,-1.1216872,-1.1021802,0.34999788,0.3554364,-0.6264403,-0.6550699,-0.0286296
49,-0.74485385,-0.63418597,"('unable', 'able')",-0.7918093,-0.64111614,-0.8482766,-0.7933649,-0.62928003,-0.5196581,-0.7535549,-0.6470813,0.1064736
50,0.102531254,0.09447861,"('clumsy', 'skillful')",-0.27191836,-0.25238174,0.8901673,0.73378074,0.4061752,0.40805784,0.2817388,0.2459839,-0.0357549
51,-1.0671748,-1.1664454,"('uneducated', 'educated')",1.5103475,1.3151493,0.7165624,0.5190021,0.4967875,0.4607296,0.4141306,0.2821089,-0.1320217
52,0.828811,0.6863125,"('irrational', 'rational')",-2.1756291,-2.1961975,-0.67004746,-0.80277824,0.26296714,0.019508038,-0.4384747,-0.5732888,-0.1348141
53,-1.0023658,-0.9799522,"('uncreative', 'creative')",-0.075790524,-0.067629874,0.41932297,0.3770713,1.3556614,1.3472394,0.174207,0.1691821,-0.0050249
54,-0.2769822,-0.36703122,"('incapable', 'capable')",-0.7599026,-0.81381655,-0.58824307,-0.6397192,1.2951114,1.2448322,-0.0825041,-0.1439337,-0.0614296
55,-1.8553857,-1.859506,"('incompetent', 'clever')",3.0195463,2.841482,-0.21881807,-0.15222712,0.04328561,0.10157839,0.247157,0.2328318,-0.0143252
56,-0.052566215,-0.08220095,"('impractical', 'practical')",2.4287686,2.3152707,0.47260344,0.6749573,0.14183603,0.18719858,0.7476605,0.7738064,0.0261459
57,-0.93489784,-0.9722541,"('unimaginative', 'imaginative')",0.88977295,0.7126068,-0.38113767,-0.43355036,-2.4426396,-2.3876922,-0.7172256,-0.7702225,-0.0529969
58,-0.6059443,-0.6151185,"('undiscriminating', 'discriminating')",0.7409765,0.8173843,-0.118427634,-0.1049734,-0.2593252,-0.113749444,-0.0606802,-0.0041143,0.0565659
59,1.0699484,1.0734435,"('foolish', 'wise')",-2.3307562,-2.3333087,0.050423764,-0.08948888,0.24889186,0.20746061,-0.240373,-0.2854733,-0.0451003
60,-0.8757707,-0.8181241,"('inefficient', 'efficient')",2.8978343,2.8196833,-0.3706792,-0.032864504,-0.2569123,-0.037568383,0.3486181,0.4827816,0.1341635
61,-0.75730836,-0.828352,"('illogical', 'logical')",0.078837134,0.05890218,-0.1060857,-0.17066483,0.17537168,0.019005455,-0.1522963,-0.2302773,-0.077981
62,-0.766367,-0.7211971,"('incompetent', 'brilliant')",1.6846151,1.6845897,-0.5992807,-0.3734311,0.4037068,0.4957016,0.1806685,0.2714158,0.0907473
63,-1.7758673,-1.7671517,"('unperceptive', 'insightful')",1.8648356,1.9126226,0.11545149,0.26503685,0.45308378,0.72509205,0.1643759,0.2838999,0.119524
64,-0.18098593,-0.19338861,"('shy', 'confident')",1.169461,1.1033838,-0.31678665,-0.29705268,-7.101608,-6.9443398,-1.6074798,-1.5828493,0.0246305
65,-0.67210245,-0.77784824,"('insecure', 'secure')",2.0661428,1.8647494,1.0472949,0.96836,-0.33017376,-0.38780642,0.5277904,0.4168637,-0.1109267
66,0.47882262,0.46715915,"('inactive', 'active')",0.008666143,-0.05914126,0.057317898,-0.122402094,0.7945988,0.70340735,0.3348514,0.2472558,-0.0875956
67,0.80099106,0.77851486,"('doubtful', 'determined')",1.0520165,0.98883367,0.6501297,0.7072141,-0.29138106,-0.3047087,0.552939,0.5424635,-0.0104755
68,-0.26075748,-0.32592607,"('dependent', 'independent')",0.033291414,-0.0487329,-1.181895,-1.1410061,-0.904653,-0.8245121,-0.5785035,-0.5850443,-0.0065408
69,2.2319922,2.3258498,"('lazy', 'industrious')",-0.92784685,-0.76786304,0.34236842,0.2330773,-0.84585696,-0.8062976,0.2001642,0.2461916,0.0460274
70,-0.6999219,-0.6991831,"('lethargic', 'energetic')",1.819036,1.7898928,-0.21899183,0.057445027,0.76538676,0.898165,0.4163773,0.5115799,0.0952026
71,0.42539996,0.46056578,"('diffident', 'self-confident')",-0.41833878,-0.37235713,-0.9795179,-0.96189314,0.25205544,0.22468548,-0.1801003,-0.1622498,0.0178505
72,-0.84507513,-0.88051,"('unambitious', 'ambitious')",1.2462758,1.1822126,-0.3260057,-0.44816464,-0.550109,-0.5980155,-0.1187285,-0.1861194,-0.0673909
73,1.2197098,1.19948,"('helpless', 'self-reliant')",-0.23758289,-0.2645167,0.14843476,0.18177438,-3.9529376,-3.7482116,-0.705594,-0.6578685,0.0477255
74,-0.30769244,-0.28540766,"('undedicated', 'dedicated')",1.6560974,1.6903598,0.5701695,0.69721156,0.26758438,0.36805385,0.5465397,0.6175544,0.0710147
75,0.93776363,0.94433635,"('meek', 'impulsive')",-0.7993954,-0.67387205,-0.46416354,-0.5094749,-0.053863153,0.020971281,-0.0949146,-0.0545098,0.0404048
76,-0.031743973,-0.047593188,"('anxious', 'daring')",2.136095,2.0790918,0.89641905,0.8559761,0.22794144,0.2262352,0.8071779,0.7784275,-0.0287504
77,-0.8857791,-0.8975652,"('unmotivated', 'motivated')",0.7773204,0.74575984,-0.70670325,-0.51973933,-1.162407,-1.080288,-0.4943922,-0.4379582,0.056434
78,-1.7911944,-1.7197233,"('nonresilient', 'resilient')",0.89371747,0.93065035,0.23612235,0.17147322,-0.33950153,-0.22449468,-0.250214,-0.2105236,0.0396904
79,0.13108934,0.13796747,"('wavering', 'unwavering')",-2.4842167,-2.3761783,-0.47154254,-0.68981165,0.33276543,0.21323039,-0.6229761,-0.678698,-0.0557219
80,-0.27390468,-0.37656167,"('dominated', 'dominating')",2.1549263,1.9831157,0.21748853,0.19724393,-1.340439,-1.4173077,0.1895178,0.0966226,-0.0928952
81,-0.25073233,-0.4114315,"('submissive', 'aggressive')",2.9569695,2.666969,0.069872476,0.16141757,-0.731444,-0.69971305,0.5111663,0.4293105,-0.0818558
82,-0.24307291,-0.23494932,"('poor', 'rich')",1.038053,0.96422964,1.4776345,1.3261546,7.2053676,7.0634985,2.3694956,2.2797334,-0.0897622
83,0.055316575,-0.03522081,"('powerless', 'powerful')",0.73992443,0.585442,-1.3724301,-1.3715309,-0.62837005,-0.71897686,-0.3013898,-0.3850716,-0.0836818
84,0.118950754,0.014791561,"('inferior', 'superior')",0.035672233,-0.03297827,0.2777222,0.22316524,0.37571943,0.39225394,0.2020162,0.1493081,-0.0527081
85,1.2202759,1.2057064,"('insignificant', 'prestigious')",-2.2876387,-2.1766858,-0.5839502,-0.6775381,0.88023794,0.87934923,-0.1927688,-0.1922921,0.0004767
86,-1.9497278,-2.0305765,"('uninfluential', 'influential')",0.7144946,0.6126845,-1.4820422,-1.29324,-0.3418037,-0.29069066,-0.7647698,-0.7504557,0.0143141
87,0.5821511,0.46794844,"('unsuccessful', 'successful')",1.7781986,1.6250066,1.6578419,1.4152213,0.8722946,0.7175875,1.2226214,1.0564409,-0.1661805
88,0.40358022,0.3123854,"('low', 'eminent')",-0.14290382,-0.320645,-0.09439069,-0.20493804,0.8638324,0.8264933,0.2575295,0.1533239,-0.1042056
