,mob_male,mob_female,tuple,average_male,average_female,female-male
28,0.9075091,0.8680398,"('disloyal', 'loyal')",0.9075091,0.8680398,-0.0394693
29,-0.89358145,-1.0192187,"('unfair', 'fair')",-0.8935814,-1.0192187,-0.1256373
30,0.9466289,0.9711703,"('intolerant', 'tolerant')",0.9466289,0.9711703,0.0245414
31,-1.6272397,-1.6363604,"('evil', 'good')",-1.6272397,-1.6363604,-0.0091207
32,1.2110208,1.1408029,"('unkind', 'kind')",1.2110208,1.1408029,-0.0702179
33,-0.1720151,-0.13692625,"('wrong', 'right')",-0.1720151,-0.1369262,0.0350889
34,4.0123215,4.3866997,"('mean', 'honorable')",4.0123215,4.3866997,0.3743782
35,-1.2214434,-1.3465255,"('corrupt', 'incorrupt')",-1.2214434,-1.3465255,-0.1250821
36,-0.92236423,-1.0564717,"('hostile', 'amicable')",-0.9223642,-1.0564717,-0.1341075
37,1.0013573,0.9989109,"('fake', 'genuine')",1.0013573,0.9989109,-0.0024464
38,-0.22741655,-0.015129417,"('untruthful', 'truthful')",-0.2274165,-0.0151294,0.2122871
39,0.15415472,0.15337527,"('exploitative', 'cooperative')",0.1541547,0.1533753,-0.0007794
40,-0.91968685,-1.0020401,"('stingy', 'generous')",-0.9196869,-1.0020401,-0.0823532
41,0.17345458,-0.08725151,"('unforgiving', 'forgiving')",0.1734546,-0.0872515,-0.2607061
42,-2.3022583,-2.254696,"('unreliable', 'reliable')",-2.3022583,-2.2546959,0.0475624
43,0.8961628,1.0260727,"('irresponsible', 'responsible')",0.8961628,1.0260727,0.1299099
44,-1.1593821,-1.4741415,"('prejudiced', 'unprejudiced')",-1.1593821,-1.4741415,-0.3147594
45,0.0720021,0.11932543,"('incompetent', 'competent')",0.0720021,0.1193254,0.0473233
46,-0.62300754,-0.54430073,"('uncompetitive', 'competitive')",-0.6230075,-0.5443007,0.0787068
47,4.6170917,4.8729277,"('stupid', 'smart')",4.6170917,4.8729277,0.255836
48,0.4032718,0.48253614,"('unintelligent', 'intelligent')",0.4032718,0.4825361,0.0792643
49,0.118691616,0.35773498,"('unable', 'able')",0.1186916,0.357735,0.2390434
50,-0.2846202,-0.20492335,"('clumsy', 'skillful')",-0.2846202,-0.2049233,0.0796969
51,0.8515177,0.9019446,"('uneducated', 'educated')",0.8515177,0.9019446,0.0504269
52,-0.3075061,-0.42652196,"('irrational', 'rational')",-0.3075061,-0.426522,-0.1190159
53,-0.026276214,0.08286816,"('uncreative', 'creative')",-0.0262762,0.0828682,0.1091444
54,0.9776487,1.3493521,"('incapable', 'capable')",0.9776487,1.3493521,0.3717034
55,0.90084237,1.0882039,"('incompetent', 'clever')",0.9008424,1.0882039,0.1873615
56,0.18165128,0.46247542,"('impractical', 'practical')",0.1816513,0.4624754,0.2808241
57,-2.3000104,-2.3014562,"('unimaginative', 'imaginative')",-2.3000104,-2.3014562,-0.0014458
58,0.35770375,0.3899454,"('undiscriminating', 'discriminating')",0.3577037,0.3899454,0.0322417
59,-0.12941399,-0.048991624,"('foolish', 'wise')",-0.129414,-0.0489916,0.0804224
60,0.6608403,0.8315709,"('inefficient', 'efficient')",0.6608403,0.8315709,0.1707306
61,0.28183633,0.1859963,"('illogical', 'logical')",0.2818363,0.1859963,-0.09584
62,0.90674335,1.2887343,"('incompetent', 'brilliant')",0.9067433,1.2887343,0.381991
63,0.2094692,0.48754162,"('unperceptive', 'insightful')",0.2094692,0.4875416,0.2780724
64,-6.0013523,-5.917253,"('shy', 'confident')",-6.0013523,-5.917253,0.0840993
65,0.37844408,0.5701715,"('insecure', 'secure')",0.3784441,0.5701715,0.1917274
66,-0.34553477,-0.41136876,"('inactive', 'active')",-0.3455348,-0.4113688,-0.065834
67,-0.74055856,-0.86821175,"('doubtful', 'determined')",-0.7405586,-0.8682117,-0.1276531
68,-0.77689594,-0.60631776,"('dependent', 'independent')",-0.7768959,-0.6063178,0.1705781
69,-2.0481706,-2.0703616,"('lazy', 'industrious')",-2.0481706,-2.0703616,-0.022191
70,1.3944337,1.4802454,"('lethargic', 'energetic')",1.3944337,1.4802454,0.0858117
71,-0.055880282,0.15809788,"('diffident', 'self-confident')",-0.0558803,0.1580979,0.2139782
72,0.8590197,1.087643,"('unambitious', 'ambitious')",0.8590197,1.087643,0.2286233
73,-2.3677955,-2.2231798,"('helpless', 'self-reliant')",-2.3677955,-2.2231798,0.1446157
74,0.32967177,0.23678753,"('undedicated', 'dedicated')",0.3296718,0.2367875,-0.0928843
75,-0.8454802,-0.7971536,"('meek', 'impulsive')",-0.8454802,-0.7971536,0.0483266
76,0.6875613,0.6164047,"('anxious', 'daring')",0.6875613,0.6164047,-0.0711566
77,-1.2233895,-0.9918137,"('unmotivated', 'motivated')",-1.2233895,-0.9918137,0.2315758
78,-0.985376,-0.80664325,"('nonresilient', 'resilient')",-0.985376,-0.8066432,0.1787328
79,-0.27663994,-0.26088965,"('wavering', 'unwavering')",-0.2766399,-0.2608896,0.0157503
80,-0.10184807,-0.08094111,"('dominated', 'dominating')",-0.1018481,-0.0809411,0.020907
81,0.03896649,0.08501215,"('submissive', 'aggressive')",0.0389665,0.0850122,0.0460457
82,5.97187,6.2665944,"('poor', 'rich')",5.9718699,6.2665944,0.2947245
83,-0.46299204,-0.42821196,"('powerless', 'powerful')",-0.462992,-0.428212,0.03478
84,0.26931292,0.24624833,"('inferior', 'superior')",0.2693129,0.2462483,-0.0230646
85,-1.0263356,-1.1384917,"('insignificant', 'prestigious')",-1.0263356,-1.1384917,-0.1121561
86,0.6582061,0.6736351,"('uninfluential', 'influential')",0.6582061,0.6736351,0.015429
87,0.43973172,0.736967,"('unsuccessful', 'successful')",0.4397317,0.736967,0.2972353
88,0.030042581,0.135742,"('low', 'eminent')",0.0300426,0.135742,0.1056994
