,idex_male,idex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
38,-1.2228202,-1.2716329,"('untruthful', 'truthful')",-0.07875921,0.1295464,-0.6507897,-0.5710433,0.0797464
39,0.45857304,0.44936606,"('exploitative', 'cooperative')",0.1429494,0.116269484,0.3007612,0.2828178,-0.0179434
40,0.0071130954,0.038637836,"('stingy', 'generous')",-1.629448,-1.6601095,-0.8111675,-0.8107358,0.0004317
41,-0.26535794,-0.38954148,"('unforgiving', 'forgiving')",0.20158845,0.034569874,-0.0318847,-0.1774858,-0.1456011
42,-0.29949263,-0.2556297,"('unreliable', 'reliable')",-3.7114806,-3.8332474,-2.0054867,-2.0444386,-0.0389519
43,-0.5434408,-0.52137065,"('irresponsible', 'responsible')",0.12804215,0.16858476,-0.2076993,-0.1763929,0.0313064
44,0.119096026,0.08423622,"('prejudiced', 'unprejudiced')",-1.581429,-1.7077566,-0.7311665,-0.8117602,-0.0805937
45,-0.7662521,-0.76073205,"('incompetent', 'competent')",0.0894908,-0.04801201,-0.3383806,-0.404372,-0.0659914
46,0.00704382,-0.016027253,"('uncompetitive', 'competitive')",-0.7556442,-0.8766047,-0.3743002,-0.446316,-0.0720158
47,-0.34016117,-0.1807414,"('stupid', 'smart')",5.2512197,5.6512933,2.4555292,2.735276,0.2797468
48,0.43515348,0.4132332,"('unintelligent', 'intelligent')",0.5464081,0.51368773,0.4907808,0.4634604,-0.0273204
49,-0.14426416,0.00011439808,"('unable', 'able')",-0.2597277,-0.12960222,-0.2019959,-0.0647439,0.137252
50,-0.35436398,-0.32732654,"('clumsy', 'skillful')",-0.036904372,0.009019598,-0.1956342,-0.1591535,0.0364807
51,-0.4503681,-0.5590661,"('uneducated', 'educated')",0.5788697,0.50403136,0.0642508,-0.0275174,-0.0917682
52,-0.97408885,-1.1566229,"('irrational', 'rational')",0.29595613,0.2531905,-0.3390664,-0.4517162,-0.1126498
53,-1.5523738,-1.5639033,"('uncreative', 'creative')",0.2863338,0.32965413,-0.63302,-0.6171246,0.0158954
54,-1.339879,-1.4435798,"('incapable', 'capable')",0.58185893,0.72277206,-0.3790101,-0.3604039,0.0186062
55,0.27537304,0.27575195,"('incompetent', 'clever')",0.46258116,0.36918068,0.3689771,0.3224663,-0.0465108
56,0.1588923,0.122265875,"('impractical', 'practical')",-0.5461379,-0.5909656,-0.1936228,-0.2343499,-0.0407271
57,-0.5348541,-0.6561197,"('unimaginative', 'imaginative')",-3.0091527,-3.2336762,-1.7720034,-1.9448979,-0.1728945
58,-0.20898816,-0.26976737,"('undiscriminating', 'discriminating')",0.35290486,0.3309523,0.0719583,0.0305925,-0.0413658
59,-0.87442136,-0.8345089,"('foolish', 'wise')",-0.10959361,0.06851245,-0.4920075,-0.3829982,0.1090093
60,0.6865551,0.7347345,"('inefficient', 'efficient')",-0.17012085,-0.08030319,0.2582171,0.3272156,0.0689985
61,-0.54413444,-0.5969986,"('illogical', 'logical')",0.38441566,0.20166828,-0.0798594,-0.1976652,-0.1178058
62,0.4340986,0.57196,"('incompetent', 'brilliant')",0.3887592,0.59129244,0.4114289,0.5816262,0.1701973
63,-0.57736784,-0.5445021,"('unperceptive', 'insightful')",0.6064415,0.7074677,0.0145368,0.0814828,0.066946
64,-0.49283788,-0.49140885,"('shy', 'confident')",-6.4765964,-6.7289762,-3.4847171,-3.6101925,-0.1254754
65,0.26318273,0.20635909,"('insecure', 'secure')",-0.30529812,-0.29418302,-0.0210577,-0.043912,-0.0228543
66,-1.4564456,-1.3896996,"('inactive', 'active')",-0.023145009,0.044823907,-0.7397953,-0.6724378,0.0673575
67,0.31191412,0.28081876,"('doubtful', 'determined')",-0.70542914,-0.8272976,-0.1967575,-0.2732394,-0.0764819
68,-0.3196775,-0.29125425,"('dependent', 'independent')",-0.65655804,-0.5516199,-0.4881178,-0.4214371,0.0666807
69,0.042484008,0.112771474,"('lazy', 'industrious')",-0.9338089,-0.89100075,-0.4456625,-0.3891146,0.0565479
70,-0.3182496,-0.28703237,"('lethargic', 'energetic')",0.034352094,0.10094327,-0.1419488,-0.0930445,0.0489043
71,-0.45196113,-0.38224164,"('diffident', 'self-confident')",0.11945827,0.21535912,-0.1662514,-0.0834413,0.0828101
72,-0.048549905,-0.061961565,"('unambitious', 'ambitious')",-0.5439777,-0.3889351,-0.2962638,-0.2254483,0.0708155
73,0.5229861,0.49928984,"('helpless', 'self-reliant')",-3.2986667,-3.2441585,-1.3878403,-1.3724344,0.0154059
74,-0.95199245,-0.96515006,"('undedicated', 'dedicated')",-0.14874442,-0.29183012,-0.5503684,-0.6284901,-0.0781217
75,-0.16908735,-0.18055752,"('meek', 'impulsive')",-0.70695454,-0.60095733,-0.4380209,-0.3907574,0.0472635
76,0.16815591,0.21356562,"('anxious', 'daring')",-0.36435202,-0.40716973,-0.0980981,-0.0968021,0.001296
77,-0.36847705,-0.33066368,"('unmotivated', 'motivated')",-1.230948,-1.1294785,-0.7997125,-0.7300711,0.0696414
78,-0.40106127,-0.2703941,"('nonresilient', 'resilient')",-0.025858324,0.049044553,-0.2134598,-0.1106748,0.102785
79,-1.2824374,-1.3662143,"('wavering', 'unwavering')",-0.56701744,-0.43527073,-0.9247274,-0.9007425,0.0239849
80,0.5144565,0.6504549,"('dominated', 'dominating')",-0.8821892,-0.84702647,-0.1838664,-0.0982858,0.0855806
81,0.8504297,0.80094147,"('submissive', 'aggressive')",-0.71390295,-0.7843304,0.0682634,0.0083055,-0.0599579
82,-0.4480369,-0.4339506,"('poor', 'rich')",6.450073,6.7337894,3.001018,3.1499195,0.1489015
83,0.23932928,0.22156486,"('powerless', 'powerful')",-0.9862097,-1.0319295,-0.3734402,-0.4051823,-0.0317421
84,0.36221907,0.3556324,"('inferior', 'superior')",0.71126217,0.76216286,0.5367406,0.5588976,0.022157
85,-1.1885296,-1.3377712,"('insignificant', 'prestigious')",0.1295876,0.08095516,-0.529471,-0.628408,-0.098937
86,-1.0298452,-1.2545581,"('uninfluential', 'influential')",-0.1340883,-0.3017519,-0.5819668,-0.778155,-0.1961882
87,-0.33279258,-0.2916273,"('unsuccessful', 'successful')",1.0712303,1.1327592,0.3692189,0.420566,0.0513471
88,-0.6042631,-0.8099879,"('low', 'eminent')",-0.25022715,-0.3204196,-0.4272451,-0.5652038,-0.1379587
