,lexmark_male,lexmark_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
19,-0.34096348,-0.30408448,"('inhospitable', 'hospitable')",-0.8302535,-0.825857,0.0047561405,0.040226802,-0.3888203,-0.3632382,0.0255821
20,-0.035980195,-0.015783185,"('rough', 'thoughtful')",0.48524612,0.46755293,1.1157337,1.0620291,0.5216666,0.5045996,-0.017067
21,0.22011834,0.1796526,"('immoral', 'moral')",0.23731932,0.25969627,-1.1317796,-1.0838798,-0.2247806,-0.2148437,0.0099369
22,-0.30615076,-0.35033184,"('untrustworthy', 'trustworthy')",-0.2745799,-0.26957017,-1.1001368,-1.1478544,-0.5602891,-0.5892522,-0.0289631
23,-0.18472132,-0.21134141,"('insincere', 'sincere')",-0.1992292,-0.19218811,5.2879844,5.246619,1.6346779,1.6143632,-0.0203147
24,0.0003429316,-0.045297623,"('dishonest', 'honest')",-0.0863957,-0.06211835,0.47696748,0.43729687,0.1303049,0.1099603,-0.0203446
25,-0.44915465,-0.43839097,"('egoistic', 'altruistic')",0.54008985,0.52678967,1.7802125,1.729308,0.6237159,0.6059022,-0.0178137
26,-0.093733236,-0.13452534,"('hardhearted', 'benevolent')",1.3598951,1.3667065,1.8727562,1.8140341,1.0463061,1.0154051,-0.030901
27,-0.45180663,-0.3680991,"('hardhearted', 'softhearted')",-0.4214331,-0.4263147,1.3201402,1.2152598,0.1489668,0.140282,-0.0086848
28,-0.5232038,-0.6478239,"('disloyal', 'loyal')",-0.09533437,-0.20821543,0.7924713,0.6769953,0.0579777,-0.0596814,-0.1176591
29,-0.37118503,-0.44707772,"('unfair', 'fair')",-0.5132194,-0.5941907,-0.31895596,-0.45049492,-0.4011201,-0.4972545,-0.0961344
30,0.80095315,0.7769304,"('intolerant', 'tolerant')",0.6699851,0.6778271,1.0598698,1.0514098,0.8436027,0.8353891,-0.0082136
31,-0.9545804,-0.8240113,"('evil', 'good')",-0.59286857,-0.569033,-0.3963411,-0.4919394,-0.64793,-0.6283279,0.0196021
32,-0.39280593,-0.46541345,"('unkind', 'kind')",-0.34705883,-0.3723502,0.40038538,0.29546437,-0.1131598,-0.1807664,-0.0676066
33,1.062932,1.0049107,"('wrong', 'right')",0.6088749,0.5999235,-0.2838813,-0.30584657,0.4626419,0.4329959,-0.029646
34,-0.12687737,0.01232573,"('mean', 'honorable')",-0.1747563,-0.06884955,5.7719455,5.8698645,1.8234372,1.9377802,0.114343
35,-0.33433023,-0.37732142,"('corrupt', 'incorrupt')",-0.3067358,-0.43828693,0.5224275,0.38177413,-0.0395462,-0.1446114,-0.1050652
36,-0.35116765,-0.36152294,"('hostile', 'amicable')",0.040295906,-0.069778636,0.8212258,0.64866996,0.170118,0.0724561,-0.0976619
37,-0.15684459,-0.15723047,"('fake', 'genuine')",-0.51019245,-0.503127,0.21288735,0.20754004,-0.1513832,-0.1509391,0.0004441
38,-0.45194897,-0.45444524,"('untruthful', 'truthful')",-0.3909086,-0.33868188,-0.25256768,-0.213247,-0.3651417,-0.335458,0.0296837
39,1.3383894,1.3513176,"('exploitative', 'cooperative')",1.0198829,1.0478308,0.1107901,0.117692925,0.8230208,0.8389471,0.0159263
40,0.17007786,0.19964555,"('stingy', 'generous')",0.17289591,0.17676798,-1.349655,-1.499055,-0.3355604,-0.3742139,-0.0386535
41,-0.17783205,-0.19164091,"('unforgiving', 'forgiving')",0.10787567,0.11970962,-0.09192914,-0.19313489,-0.0539618,-0.0883554,-0.0343936
42,0.965998,1.0227935,"('unreliable', 'reliable')",0.76321334,0.88806695,-3.2836378,-3.261768,-0.5181421,-0.4503025,0.0678396
43,0.29760534,0.3359087,"('irresponsible', 'responsible')",0.4606125,0.5105927,0.20497876,0.22468323,0.3210655,0.3570615,0.035996
44,0.03636999,0.06098814,"('prejudiced', 'unprejudiced')",0.39900824,0.44538403,-1.0734575,-1.0796841,-0.2126931,-0.191104,0.0215891
45,-0.6612914,-0.6222017,"('incompetent', 'competent')",0.04396749,0.029571135,-0.51568794,-0.5764059,-0.3776706,-0.3896788,-0.0120082
46,0.06712589,0.1038409,"('uncompetitive', 'competitive')",0.07256919,0.14232689,-1.0599952,-1.0707811,-0.3067667,-0.2748711,0.0318956
47,0.21793994,0.3393949,"('stupid', 'smart')",0.14602077,0.24622196,5.4498477,5.546369,1.9379361,2.0439952,0.1060591
48,-0.5031487,-0.5438572,"('unintelligent', 'intelligent')",-0.32414296,-0.35781083,0.06412007,0.083364666,-0.2543905,-0.2727678,-0.0183773
49,-0.26745608,-0.22252528,"('unable', 'able')",-0.5735141,-0.524182,-0.46408433,-0.36259222,-0.4350181,-0.3697665,0.0652516
50,0.33112037,0.31419852,"('clumsy', 'skillful')",-0.14455596,-0.15039174,-0.031655915,-0.072425514,0.0516362,0.0304604,-0.0211758
51,-1.0191216,-1.1092597,"('uneducated', 'educated')",0.23699051,0.19969288,-0.048914447,-0.09231922,-0.2770152,-0.333962,-0.0569468
52,0.42140585,0.26454177,"('irrational', 'rational')",-0.4696144,-0.58706534,0.74548626,0.62730604,0.2324259,0.1015942,-0.1308317
53,-0.83677197,-0.83188653,"('uncreative', 'creative')",-0.14135046,-0.2325187,1.1090705,1.0095397,0.0436494,-0.0182885,-0.0619379
54,0.023921717,0.0006615333,"('incapable', 'capable')",-0.016938154,0.020489007,1.1637229,1.2143152,0.3902355,0.4118219,0.0215864
55,-0.87775236,-0.854272,"('incompetent', 'clever')",-0.48622268,-0.46721295,-0.46265998,-0.45589823,-0.6088783,-0.592461,0.0164173
56,0.5745454,0.49928346,"('impractical', 'practical')",0.9870266,0.9715706,-0.46550745,-0.44640183,0.3653549,0.3414841,-0.0238708
57,-1.1090454,-1.1682323,"('unimaginative', 'imaginative')",-0.2712767,-0.34219158,-2.5469785,-2.6194448,-1.3091002,-1.3766228,-0.0675226
58,-0.030475099,-0.06740226,"('undiscriminating', 'discriminating')",0.4027566,0.33577046,-0.049348343,-0.127498,0.1076444,0.0469567,-0.0606877
59,0.91591334,0.88668257,"('foolish', 'wise')",0.5783166,0.5723703,0.8662689,0.8446549,0.786833,0.7679025,-0.0189305
60,0.20942955,0.20943981,"('inefficient', 'efficient')",0.7719523,0.8180732,-0.6921032,-0.55644155,0.0964262,0.1570238,0.0605976
61,0.047271155,-0.06804082,"('illogical', 'logical')",-0.2682895,-0.3707008,0.09294251,-0.0025129132,-0.0426919,-0.1470848,-0.1043929
62,0.4054191,0.48232177,"('incompetent', 'brilliant')",0.5831869,0.6703938,-0.26598576,-0.12241865,0.2408734,0.3434323,0.1025589
63,-0.2296175,-0.16467331,"('unperceptive', 'insightful')",0.63840854,0.73175734,0.4095596,0.48398593,0.2727836,0.3503567,0.0775731
64,0.77115506,0.72854114,"('shy', 'confident')",0.2659554,0.32327452,-6.7486525,-6.740457,-1.9038474,-1.8962138,0.0076336
65,-0.09673762,-0.21997935,"('insecure', 'secure')",0.355922,0.3084904,-0.66434973,-0.6501141,-0.1350551,-0.187201,-0.0521459
66,-0.07622492,-0.02513633,"('inactive', 'active')",0.8902713,0.84551674,1.1392998,1.1562929,0.6511154,0.6588911,0.0077757
67,0.99847066,0.9718395,"('doubtful', 'determined')",0.58131754,0.6006007,-0.46244305,-0.37798935,0.3724484,0.3981503,0.0257019
68,-0.39076048,-0.46893576,"('dependent', 'independent')",-0.20480055,-0.29306602,-0.9062994,-0.93465936,-0.5006201,-0.5655537,-0.0649336
69,1.0004892,1.0431284,"('lazy', 'industrious')",1.4445376,1.4339192,-0.12112886,-0.12009944,0.7746327,0.7856493,0.0110166
70,-0.16801822,-0.15227789,"('lethargic', 'energetic')",0.38767755,0.47779894,0.2376206,0.29363826,0.1524266,0.2063864,0.0539598
71,0.44164884,0.49388674,"('diffident', 'self-confident')",0.60662186,0.6517986,0.50225717,0.49148345,0.5168426,0.5457229,0.0288803
72,-0.43729308,-0.49499387,"('unambitious', 'ambitious')",-0.390824,-0.36894834,-1.1599716,-1.1209745,-0.6626962,-0.6616389,0.0010573
73,1.6898156,1.6197942,"('helpless', 'self-reliant')",0.35836974,0.3613636,-2.8818035,-2.8869207,-0.2778727,-0.301921,-0.0240483
74,0.06422995,0.0595697,"('undedicated', 'dedicated')",0.44799927,0.4723629,0.14659306,0.08192019,0.2196074,0.2046176,-0.0149898
75,0.14378521,0.17168128,"('meek', 'impulsive')",-0.2283159,-0.19142652,-0.22566266,-0.17917298,-0.1033978,-0.0663061,0.0370917
76,0.24962886,0.29507598,"('anxious', 'daring')",1.042492,1.1106968,0.11823273,0.1979939,0.4701179,0.5345889,0.064471
77,-0.09069171,-0.099393174,"('unmotivated', 'motivated')",-0.2852077,-0.24096926,-1.4374156,-1.3001587,-0.6044383,-0.5468404,0.0575979
78,-0.65201056,-0.52333134,"('nonresilient', 'resilient')",-0.028011259,0.0561558,-0.0355488,0.04004036,-0.2385235,-0.1423784,0.0961451
79,-0.41313282,-0.41517633,"('wavering', 'unwavering')",-0.7073324,-0.72209895,0.23884965,0.24230741,-0.2938718,-0.2983226,-0.0044508
80,-0.22163239,-0.22831939,"('dominated', 'dominating')",-0.0099380165,0.023214318,-1.6678847,-1.559685,-0.6331517,-0.5882634,0.0448883
81,-0.42105144,-0.48297006,"('submissive', 'aggressive')",0.29365855,0.35245863,-1.1910615,-1.0830082,-0.4394848,-0.4045065,0.0349783
82,-1.1582896,-1.1294997,"('poor', 'rich')",-0.807106,-0.7969312,5.886516,5.9113946,1.3070402,1.3283212,0.021281
83,0.85172457,0.85418,"('powerless', 'powerful')",-0.10722757,-0.022281773,-1.1008046,-1.0961059,-0.1187692,-0.0880692,0.0307
84,0.9632384,0.8327837,"('inferior', 'superior')",0.6465285,0.50318503,1.0812927,1.0158358,0.8970199,0.7839348,-0.1130851
85,0.74515945,0.75680405,"('insignificant', 'prestigious')",-0.32236904,-0.30933532,1.162322,1.1171147,0.5283708,0.5215278,-0.006843
86,-1.5032743,-1.6325648,"('uninfluential', 'influential')",-0.49484587,-0.5731495,-0.7132572,-0.81703323,-0.9037925,-1.0075825,-0.10379
87,0.71349674,0.66594666,"('unsuccessful', 'successful')",1.1228676,1.1175625,0.8020074,0.88643575,0.8794572,0.8899817,0.0105245
88,-0.20462185,-0.31847724,"('low', 'eminent')",-0.07845724,-0.106521204,0.16222328,0.17802542,-0.0402853,-0.0823243,-0.042039
