,dominos_male,dominos_female,tuple,pizza_male,pizza_female,inc_male,inc_female,average_male,average_female,female-male
47,-0.582585,-0.47268504,"('stupid', 'smart')",1.0942433,1.200927,5.5286117,5.5812716,2.0134233,2.1031712,0.0897479
48,-1.1864712,-1.2215991,"('unintelligent', 'intelligent')",0.122893624,0.052047346,0.44060802,0.34394118,-0.2076565,-0.2752035,-0.067547
49,-0.66040725,-0.51944023,"('unable', 'able')",-0.8144191,-0.661017,-0.5102502,-0.34100854,-0.6616922,-0.5071553,0.1545369
50,-0.5213678,-0.47261336,"('clumsy', 'skillful')",-1.552193,-1.5739422,0.00017518923,0.00755284,-0.6911285,-0.6796676,0.0114609
51,-1.0456079,-1.1200892,"('uneducated', 'educated')",-0.3813764,-0.42381254,0.22626382,0.25464883,-0.4002402,-0.429751,-0.0295108
52,0.8904454,0.6690843,"('irrational', 'rational')",0.4232308,0.20656791,0.15452291,0.00015231408,0.4893997,0.2919348,-0.1974649
53,0.015720146,-0.1706834,"('uncreative', 'creative')",-0.47372326,-0.56499743,0.61899006,0.54877436,0.0536623,-0.0623022,-0.1159645
54,0.17202206,0.036634486,"('incapable', 'capable')",-0.21389958,-0.26885697,1.1770617,1.1703534,0.3783947,0.3127103,-0.0656844
55,-1.6838689,-1.5940934,"('incompetent', 'clever')",0.25891507,0.37195078,-0.33229205,-0.31853187,-0.5857486,-0.5135582,0.0721904
56,-0.16654563,-0.16085567,"('impractical', 'practical')",1.0896757,1.1570914,-0.4334434,-0.32879937,0.1632289,0.2224788,0.0592499
57,-1.434804,-1.5318662,"('unimaginative', 'imaginative')",-0.8225562,-0.84871507,-3.027708,-3.0431194,-1.7616895,-1.8079003,-0.0462108
58,-0.9053851,-0.99599445,"('undiscriminating', 'discriminating')",-0.9990711,-1.0415236,-0.116543576,-0.12285957,-0.6736666,-0.7201258,-0.0464592
59,0.58857054,0.51732796,"('foolish', 'wise')",-0.36808476,-0.40526247,0.5115436,0.53964156,0.2440098,0.2172357,-0.0267741
60,-1.1935337,-1.0373508,"('inefficient', 'efficient')",1.9808568,2.1454628,0.0105152335,0.10732558,0.2659461,0.4051458,0.1391997
61,-0.5921488,-0.79003555,"('illogical', 'logical')",-0.48171008,-0.5317635,0.016170293,-0.16300112,-0.3525629,-0.4949334,-0.1423705
62,-1.593544,-1.4269574,"('incompetent', 'brilliant')",0.2714792,0.5023474,0.065353334,0.2690918,-0.4189038,-0.2185061,0.2003977
63,-0.5318873,-0.48389304,"('unperceptive', 'insightful')",-0.035519723,0.076253355,0.5790145,0.76631933,0.0038692,0.1195599,0.1156907
64,-0.9285569,-0.98143137,"('shy', 'confident')",-1.0610187,-1.0570312,-6.9614515,-6.8944407,-2.9836756,-2.9776344,0.0060412
65,-1.200063,-1.1625425,"('insecure', 'secure')",0.235078,0.20469373,-0.6992019,-0.68888426,-0.554729,-0.548911,0.005818
66,0.025353506,-0.060417607,"('inactive', 'active')",-0.78613955,-0.84171605,0.9587606,0.89360964,0.0659915,-0.0028413,-0.0688328
67,0.51447076,0.47225848,"('doubtful', 'determined')",0.53404444,0.49616084,-0.32177514,-0.25167266,0.2422467,0.2389156,-0.0033311
68,-1.0788604,-1.1238292,"('dependent', 'independent')",-1.3372583,-1.3438892,-0.6695912,-0.67951125,-1.0285699,-1.0490766,-0.0205067
69,0.7580257,0.65639496,"('lazy', 'industrious')",-0.4207116,-0.40660846,-0.08337721,-0.061555542,0.0846456,0.0627437,-0.0219019
70,-1.9587328,-1.8660517,"('lethargic', 'energetic')",-0.69969565,-0.6251498,0.15357232,0.27055946,-0.834952,-0.740214,0.094738
71,0.9603894,0.9164819,"('diffident', 'self-confident')",1.5793815,1.6510842,0.5099241,0.48979452,1.016565,1.0191202,0.0025552
72,-0.31504554,-0.40026474,"('unambitious', 'ambitious')",-0.8448518,-0.8188997,-0.7256337,-0.6427878,-0.6285103,-0.6206507,0.0078596
73,1.3439578,1.317103,"('helpless', 'self-reliant')",-0.34641472,-0.32837954,-3.0547106,-2.96988,-0.6857225,-0.6603855,0.025337
74,0.14186502,0.17446247,"('undedicated', 'dedicated')",0.13574311,0.10930563,-0.2997851,-0.2807155,-0.0073923,0.0010175,0.0084098
75,0.3141226,0.32193357,"('meek', 'impulsive')",-1.0367134,-1.043621,-0.22758102,-0.17300405,-0.3167239,-0.2982305,0.0184934
76,-0.79593307,-0.52750784,"('anxious', 'daring')",0.68512905,0.76230973,0.061167154,0.15691273,-0.0165456,0.1305715,0.1471171
77,-0.8774981,-0.9781016,"('unmotivated', 'motivated')",0.2786408,0.21759464,-1.2994897,-1.2557435,-0.6327823,-0.6720835,-0.0393012
78,0.07130849,0.13769984,"('nonresilient', 'resilient')",0.45251182,0.52538234,0.08883439,0.17866884,0.2042182,0.2805837,0.0763655
79,0.906107,0.8414042,"('wavering', 'unwavering')",-0.6249615,-0.76489115,0.3747804,0.37748542,0.218642,0.1513328,-0.0673092
80,-0.51750755,-0.36366725,"('dominated', 'dominating')",-0.36718225,-0.2731068,-1.4945593,-1.2943866,-0.793083,-0.6437202,0.1493628
81,-2.6035068,-2.591142,"('submissive', 'aggressive')",-0.3780014,-0.375639,-1.0795833,-0.91599774,-1.3536971,-1.2942595,0.0594376
82,-1.1016897,-1.066405,"('poor', 'rich')",0.1536936,0.15218656,6.1523776,6.2387514,1.7347938,1.7748443,0.0400505
83,-0.7303905,-0.8193186,"('powerless', 'powerful')",-0.24781802,-0.3449865,-1.2651865,-1.3545523,-0.7477984,-0.8396192,-0.0918208
84,0.27435076,0.07108341,"('inferior', 'superior')",0.45289743,0.28504345,0.92080694,0.8681045,0.5493517,0.4080771,-0.1412746
85,1.7629439,1.5702816,"('insignificant', 'prestigious')",-0.3331287,-0.49703944,0.7453689,0.6336349,0.7250613,0.568959,-0.1561023
86,-1.7046624,-1.8296133,"('uninfluential', 'influential')",-0.7205486,-0.8013303,-0.39329106,-0.43865874,-0.9395006,-1.0232008,-0.0837002
87,-0.17291546,-0.1590792,"('unsuccessful', 'successful')",-0.016059482,0.08386215,0.62137735,0.7686481,0.1441341,0.2311437,0.0870096
88,-0.72082794,-0.87292486,"('low', 'eminent')",-0.93162173,-1.0947453,0.15234163,0.06841164,-0.500036,-0.6330862,-0.1330502
