,netapp_male,netapp_female,tuple,inc_male,inc_female,average_male,average_female,female-male
26,0.6064423,0.49077588,"('hardhearted', 'benevolent')",1.8682233,1.8681988,1.2373328,1.1794873,-0.0578455
27,-0.39647013,-0.35393253,"('hardhearted', 'softhearted')",1.4579697,1.3660594,0.5307498,0.5060635,-0.0246863
28,-0.32945704,-0.4082254,"('disloyal', 'loyal')",1.1107583,0.99476624,0.3906506,0.2932704,-0.0973802
29,-0.75590503,-0.8317869,"('unfair', 'fair')",-0.34568048,-0.50587994,-0.5507928,-0.6688334,-0.1180406
30,1.1462206,1.1576345,"('intolerant', 'tolerant')",1.184178,1.1654512,1.1651993,1.1615429,-0.0036564
31,-0.44869524,-0.4554378,"('evil', 'good')",-0.26433852,-0.38251105,-0.3565169,-0.4189744,-0.0624575
32,0.14627917,0.17256229,"('unkind', 'kind')",0.6474111,0.5459113,0.3968451,0.3592368,-0.0376083
33,0.44908765,0.35790592,"('wrong', 'right')",-0.36037254,-0.44183087,0.0443576,-0.0419625,-0.0863201
34,-0.28426653,-0.11557789,"('mean', 'honorable')",5.85947,6.0296526,2.7876017,2.9570374,0.1694357
35,0.17359221,0.008272849,"('corrupt', 'incorrupt')",0.49623302,0.38744274,0.3349126,0.1978578,-0.1370548
36,-0.17961192,-0.33417815,"('hostile', 'amicable')",0.93191737,0.755624,0.3761527,0.2107229,-0.1654298
37,-0.38658553,-0.26061684,"('fake', 'genuine')",0.23677889,0.272335,-0.0749033,0.0058591,0.0807624
38,-0.15360886,-0.08550824,"('untruthful', 'truthful')",-0.31817284,-0.29317275,-0.2358909,-0.1893405,0.0465504
39,1.9441793,1.8985243,"('exploitative', 'cooperative')",0.17889227,0.15164834,1.0615358,1.0250863,-0.0364495
40,0.083341315,0.110136166,"('stingy', 'generous')",-1.3266261,-1.4617131,-0.6216424,-0.6757885,-0.0541461
41,-0.09281802,-0.03332834,"('unforgiving', 'forgiving')",0.03180827,-0.0767557,-0.0305049,-0.055042,-0.0245371
42,-0.13999496,0.07968976,"('unreliable', 'reliable')",-3.3843052,-3.3415701,-1.76215,-1.6309402,0.1312098
43,-0.38961932,-0.21801844,"('irresponsible', 'responsible')",0.18519582,0.21086505,-0.1022118,-0.0035767,0.0986351
44,0.20790823,0.26416954,"('prejudiced', 'unprejudiced')",-1.3115067,-1.3107511,-0.5517992,-0.5232908,0.0285084
45,-1.0341393,-0.84850967,"('incompetent', 'competent')",-0.43269998,-0.4695484,-0.7334197,-0.659029,0.0743907
46,-0.6224593,-0.44224423,"('uncompetitive', 'competitive')",-1.0885375,-1.067982,-0.8554984,-0.7551131,0.1003853
47,0.15371181,0.2868521,"('stupid', 'smart')",5.5020742,5.6333275,2.827893,2.9600897,0.1321967
48,-0.073148005,-0.07485135,"('unintelligent', 'intelligent')",0.5164255,0.5461108,0.2216387,0.2356297,0.013991
49,-0.10810483,0.0032877624,"('unable', 'able')",-0.21975403,-0.13547152,-0.1639294,-0.0660919,0.0978375
50,0.22691426,0.30207404,"('clumsy', 'skillful')",-0.053867295,-0.057674307,0.0865235,0.1221999,0.0356764
51,-0.6850662,-0.76701874,"('uneducated', 'educated')",0.50712377,0.42572367,-0.0889712,-0.1706475,-0.0816763
52,0.38433868,0.14087324,"('irrational', 'rational')",0.7428945,0.5720583,0.5636166,0.3564658,-0.2071508
53,-0.26951477,-0.3712278,"('uncreative', 'creative')",1.2333719,1.1793402,0.4819285,0.4040562,-0.0778723
54,0.45351604,0.3372414,"('incapable', 'capable')",1.1415395,1.1617428,0.7975277,0.7494921,-0.0480356
55,-0.6174527,-0.4621255,"('incompetent', 'clever')",-0.12618041,-0.13865647,-0.3718165,-0.300391,0.0714255
56,0.3861682,0.50163543,"('impractical', 'practical')",-0.4125717,-0.3895845,-0.0132017,0.0560255,0.0692272
57,-0.7178907,-0.68563837,"('unimaginative', 'imaginative')",-2.5843105,-2.6262999,-1.6511006,-1.6559691,-0.0048685
58,0.31056866,0.2983256,"('undiscriminating', 'discriminating')",0.30701897,0.24713933,0.3087938,0.2727325,-0.0360613
59,0.7572279,0.67037874,"('foolish', 'wise')",0.66504097,0.6274064,0.7111344,0.6488926,-0.0622418
60,0.6813798,0.8339556,"('inefficient', 'efficient')",-0.5758099,-0.43399945,0.0527849,0.1999781,0.1471932
61,0.38957602,0.2431465,"('illogical', 'logical')",0.30644593,0.16731417,0.348011,0.2052303,-0.1427807
62,0.29481596,0.5109145,"('incompetent', 'brilliant')",-0.36019042,-0.2304366,-0.0326872,0.140239,0.1729262
63,-0.14841712,0.035521425,"('unperceptive', 'insightful')",0.48714998,0.568995,0.1693664,0.3022582,0.1328918
64,-0.19875443,-0.1417641,"('shy', 'confident')",-6.9865565,-7.043309,-3.5926554,-3.5925367,0.0001187
65,-0.014113136,-0.026331337,"('insecure', 'secure')",-0.71634406,-0.7177128,-0.3652286,-0.3720221,-0.0067935
66,-1.2662107,-1.27294,"('inactive', 'active')",0.6854776,0.72057235,-0.2903665,-0.2761838,0.0141827
67,0.39179015,0.39946473,"('doubtful', 'determined')",-0.76064324,-0.68147326,-0.1844265,-0.1410043,0.0434222
68,-0.7319865,-0.73529416,"('dependent', 'independent')",-0.58456415,-0.6144149,-0.6582754,-0.6748545,-0.0165791
69,0.22936314,0.2773689,"('lazy', 'industrious')",-0.28865677,-0.28277218,-0.0296468,-0.0027016,0.0269452
70,-0.4374283,-0.22484171,"('lethargic', 'energetic')",0.35352054,0.42743793,-0.0419539,0.1012981,0.143252
71,1.4344335,1.3644663,"('diffident', 'self-confident')",0.6983727,0.6510399,1.0664032,1.0077531,-0.0586501
72,-0.652562,-0.65109336,"('unambitious', 'ambitious')",-1.148694,-1.1170559,-0.900628,-0.8840746,0.0165534
73,1.3285545,1.3190631,"('helpless', 'self-reliant')",-2.8641055,-2.8798208,-0.7677755,-0.7803789,-0.0126034
74,0.14712074,0.2508153,"('undedicated', 'dedicated')",0.08317275,0.046844564,0.1151467,0.1488299,0.0336832
75,-0.016127842,-0.00671239,"('meek', 'impulsive')",-0.2929164,-0.23774642,-0.1545221,-0.1222294,0.0322927
76,-0.2881891,-0.110677436,"('anxious', 'daring')",-0.18131438,-0.096128136,-0.2347517,-0.1034028,0.1313489
77,-0.53050315,-0.545664,"('unmotivated', 'motivated')",-1.3192648,-1.2290388,-0.924884,-0.8873514,0.0375326
78,-0.946137,-0.8468529,"('nonresilient', 'resilient')",-0.07880055,-0.022781983,-0.5124688,-0.4348174,0.0776514
79,-0.014334116,-0.11441416,"('wavering', 'unwavering')",0.16235286,0.1591995,0.0740094,0.0223927,-0.0516167
80,-0.63700444,-0.579387,"('dominated', 'dominating')",-1.7696097,-1.7059394,-1.203307,-1.1426632,0.0606438
81,-0.26576284,-0.19584285,"('submissive', 'aggressive')",-1.1473703,-1.0697634,-0.7065666,-0.6328031,0.0737635
82,-0.76973265,-0.66436577,"('poor', 'rich')",6.022201,6.1294465,2.6262343,2.7325404,0.1063061
83,0.4776818,0.36552987,"('powerless', 'powerful')",-0.98903036,-1.0647168,-0.2556743,-0.3495935,-0.0939192
84,0.8008405,0.64107054,"('inferior', 'superior')",0.99649006,0.9511134,0.8986653,0.796092,-0.1025733
85,0.72920394,0.62924707,"('insignificant', 'prestigious')",1.5042874,1.4724252,1.1167457,1.0508361,-0.0659096
86,-0.8645351,-0.9759044,"('uninfluential', 'influential')",-0.11947805,-0.2579777,-0.4920066,-0.616941,-0.1249344
87,-0.08576195,-0.16594596,"('unsuccessful', 'successful')",0.49187046,0.5297052,0.2030542,0.1818796,-0.0211746
88,0.023817569,-0.042117212,"('low', 'eminent')",0.2882394,0.31460974,0.1560285,0.1362463,-0.0197822
