,southern_male,southern_female,tuple,co_male,co_female,average_male,average_female,female-male
28,0.99826425,0.8976995,"('disloyal', 'loyal')",0.85286206,0.5769668,0.9255632,0.7373332,-0.18823
29,-0.48099697,-0.6021466,"('unfair', 'fair')",-0.5581704,-0.7134524,-0.5195837,-0.6577995,-0.1382158
30,0.9296619,0.9533665,"('intolerant', 'tolerant')",1.0420021,1.1791972,0.985832,1.0662818,0.0804498
31,-1.4384937,-1.5858849,"('evil', 'good')",-1.2711419,-1.3797895,-1.3548179,-1.4828372,-0.1280193
32,0.6159147,0.6981153,"('unkind', 'kind')",1.0904446,0.8729125,0.8531796,0.7855139,-0.0676657
33,0.73496944,0.5955941,"('wrong', 'right')",-0.6600626,-0.5767061,0.0374534,0.009444,-0.0280094
34,0.10991952,0.21578324,"('mean', 'honorable')",5.187638,5.238863,2.6487787,2.7273231,0.0785444
35,-1.194342,-1.5874114,"('corrupt', 'incorrupt')",-1.0152203,-1.2302722,-1.1047812,-1.4088418,-0.3040606
36,-1.4740037,-1.8049471,"('hostile', 'amicable')",-0.8638118,-1.0295856,-1.1689078,-1.4172664,-0.2483586
37,1.1513418,1.1710881,"('fake', 'genuine')",0.26446253,0.2196185,0.7079022,0.6953533,-0.0125489
38,0.1214534,0.10452731,"('untruthful', 'truthful')",0.53731036,0.6320687,0.3293819,0.368298,0.0389161
39,0.8104364,1.0267962,"('exploitative', 'cooperative')",0.6265647,0.78909916,0.7185006,0.9079477,0.1894471
40,0.24324405,0.34958753,"('stingy', 'generous')",-2.461059,-2.44568,-1.1089075,-1.0480462,0.0608613
41,0.57594305,0.55264485,"('unforgiving', 'forgiving')",0.48964083,0.5128773,0.532792,0.5327611,-3.09e-05
42,0.7494453,0.78918743,"('unreliable', 'reliable')",-2.7499466,-2.6462696,-1.0002506,-0.9285411,0.0717095
43,0.24852526,0.45935458,"('irresponsible', 'responsible')",1.1416758,1.2234851,0.6951005,0.8414198,0.1463193
44,-0.84156656,-0.83663,"('prejudiced', 'unprejudiced')",-1.3627911,-1.3851331,-1.1021788,-1.1108816,-0.0087028
45,0.7002383,0.6679622,"('incompetent', 'competent')",-0.0017209556,-0.05518776,0.3492587,0.3063872,-0.0428715
46,0.9333442,1.0147096,"('uncompetitive', 'competitive')",-0.60995233,-0.50049627,0.1616959,0.2571067,0.0954108
47,0.2588039,0.31116784,"('stupid', 'smart')",5.06994,5.162145,2.664372,2.7366564,0.0722844
48,0.6235706,0.82238877,"('unintelligent', 'intelligent')",0.05067231,0.16598621,0.3371215,0.4941875,0.157066
49,-0.9443229,-0.9018782,"('unable', 'able')",-0.8200578,-0.7279853,-0.8821903,-0.8149318,0.0672585
50,-0.90378493,-0.8792325,"('clumsy', 'skillful')",-0.72491187,-0.7152582,-0.8143484,-0.7972454,0.017103
51,0.42089003,0.38327327,"('uneducated', 'educated')",0.50745225,0.36666894,0.4641711,0.3749711,-0.0892
52,-0.43597436,-0.66759557,"('irrational', 'rational')",-0.5168605,-0.514339,-0.4764174,-0.5909673,-0.1145499
53,-0.8131053,-0.7979098,"('uncreative', 'creative')",0.30781642,0.29646087,-0.2526444,-0.2507245,0.0019199
54,-0.29257953,-0.3645872,"('incapable', 'capable')",0.47556493,0.37906417,0.0914927,0.0072385,-0.0842542
55,0.7275954,0.91864455,"('incompetent', 'clever')",0.32077077,0.42784682,0.5241831,0.6732457,0.1490626
56,1.935473,1.8768834,"('impractical', 'practical')",0.6976061,0.8218114,1.3165395,1.3493474,0.0328079
57,-0.33571303,-0.50815046,"('unimaginative', 'imaginative')",-3.0739617,-3.0626335,-1.7048373,-1.785392,-0.0805547
58,0.26633906,0.15494493,"('undiscriminating', 'discriminating')",0.3690603,0.37147832,0.3176997,0.2632116,-0.0544881
59,-0.5069692,-0.68483746,"('foolish', 'wise')",-0.111921996,-0.098167345,-0.3094456,-0.3915024,-0.0820568
60,1.2212846,1.494834,"('inefficient', 'efficient')",0.42045867,0.77752495,0.8208717,1.1361794,0.3153077
61,0.4184767,0.31909108,"('illogical', 'logical')",-0.031966288,-0.03973409,0.1932552,0.1396785,-0.0535767
62,1.3416824,1.5561335,"('incompetent', 'brilliant')",0.44545847,0.7281432,0.8935704,1.1421384,0.248568
63,0.81501347,0.9205402,"('unperceptive', 'insightful')",0.38297266,0.5803643,0.5989931,0.7504523,0.1514592
64,-0.26180518,-0.26065028,"('shy', 'confident')",-5.572193,-5.3365006,-2.9169991,-2.7985754,0.1184237
65,0.5982059,0.67129135,"('insecure', 'secure')",0.3868733,0.44354993,0.4925396,0.5574206,0.064881
66,-0.083390266,-0.21462642,"('inactive', 'active')",-0.012538932,-0.22762594,-0.0479646,-0.2211262,-0.1731616
67,1.125138,1.0063325,"('doubtful', 'determined')",-0.11988792,-0.15558492,0.502625,0.4253738,-0.0772512
68,-0.15783373,-0.12449372,"('dependent', 'independent')",-1.6045774,-1.5332105,-0.8812056,-0.8288521,0.0523535
69,-0.24326262,-0.4466581,"('lazy', 'industrious')",-1.0206708,-0.97743845,-0.6319667,-0.7120483,-0.0800816
70,0.6551241,0.7114987,"('lethargic', 'energetic')",0.2596024,0.18617642,0.4573632,0.4488375,-0.0085257
71,0.57280916,0.41979292,"('diffident', 'self-confident')",0.1553326,0.073110394,0.3640709,0.2464517,-0.1176192
72,0.54841405,0.6352541,"('unambitious', 'ambitious')",-0.17099465,-0.02789861,0.1887097,0.3036777,0.114968
73,-0.44504556,-0.50514966,"('helpless', 'self-reliant')",-3.3307009,-3.1640682,-1.8878732,-1.8346089,0.0532643
74,0.97954386,1.0511409,"('undedicated', 'dedicated')",-0.028282663,0.0011999924,0.4756306,0.5261704,0.0505398
75,-1.0307677,-1.1612401,"('meek', 'impulsive')",-0.7220823,-0.72754943,-0.876425,-0.9443948,-0.0679698
76,0.94637346,1.2064183,"('anxious', 'daring')",0.17630571,0.2506514,0.5613396,0.7285348,0.1671952
77,-0.36544424,-0.24438521,"('unmotivated', 'motivated')",-0.86570007,-0.6796104,-0.6155722,-0.4619978,0.1535744
78,-0.4585867,-0.34100518,"('nonresilient', 'resilient')",-0.25080806,-0.115017876,-0.3546974,-0.2280115,0.1266859
79,-0.53093684,-0.723239,"('wavering', 'unwavering')",-0.6600941,-0.8079197,-0.5955155,-0.7655793,-0.1700638
80,0.6997255,0.7715076,"('dominated', 'dominating')",-0.05658865,-0.06709051,0.3215684,0.3522086,0.0306402
81,0.5519545,0.64449185,"('submissive', 'aggressive')",-0.2629744,-0.08840521,0.14449,0.2780433,0.1335533
82,-0.31152734,-0.22300588,"('poor', 'rich')",5.8212886,5.634218,2.7548807,2.7056062,-0.0492745
83,0.7138202,0.59008807,"('powerless', 'powerful')",-1.0061499,-1.0897021,-0.1461648,-0.249807,-0.1036422
84,-0.12327154,-0.2037067,"('inferior', 'superior')",-0.072177514,-0.14480746,-0.0977245,-0.1742571,-0.0765326
85,-0.62623733,-0.706748,"('insignificant', 'prestigious')",-1.3207258,-1.353279,-0.9734815,-1.0300136,-0.0565321
86,0.6380196,0.56593466,"('uninfluential', 'influential')",-0.18444932,-0.2855581,0.2267852,0.1401883,-0.0865969
87,0.13295782,0.0068789218,"('unsuccessful', 'successful')",0.09250174,0.034792375,0.1127298,0.0208356,-0.0918942
88,0.017348535,-0.16011845,"('low', 'eminent')",-0.5418206,-0.62215537,-0.262236,-0.3911369,-0.1289009
