,income_male,income_female,tuple,average_male,average_female,female-male
77,-1.3984903,-1.2934804,"('unmotivated', 'motivated')",-1.3984903,-1.2934804,0.1050099
78,-0.9599055,-1.0258268,"('nonresilient', 'resilient')",-0.9599055,-1.0258268,-0.0659213
79,-0.4278202,-0.46695033,"('wavering', 'unwavering')",-0.4278202,-0.4669503,-0.0391301
80,0.27893534,0.094117194,"('dominated', 'dominating')",0.2789353,0.0941172,-0.1848181
81,-0.05933556,-0.038657516,"('submissive', 'aggressive')",-0.0593356,-0.0386575,0.0206781
82,5.731671,5.911765,"('poor', 'rich')",5.7316709,5.9117651,0.1800942
83,-0.07903946,-0.100506626,"('powerless', 'powerful')",-0.0790395,-0.1005066,-0.0214671
84,0.08079242,0.12825689,"('inferior', 'superior')",0.0807924,0.1282569,0.0474645
85,-1.1769077,-1.1615709,"('insignificant', 'prestigious')",-1.1769077,-1.1615709,0.0153368
86,0.9212053,0.7781473,"('uninfluential', 'influential')",0.9212053,0.7781473,-0.143058
87,-0.029744081,0.0545512,"('unsuccessful', 'successful')",-0.0297441,0.0545512,0.0842953
88,0.09444068,0.10611753,"('low', 'eminent')",0.0944407,0.1061175,0.0116768
