,acuity_male,acuity_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
32,-0.95117646,-1.0665208,"('unkind', 'kind')",1.1397631,0.9335555,0.93184084,0.771284,0.3734758,0.2127729,-0.1607029
33,0.27448705,0.23285954,"('wrong', 'right')",0.66309595,0.66421264,-0.4165077,-0.383739,0.1736917,0.1711111,-0.0025806
34,0.4121937,0.49929205,"('mean', 'honorable')",-0.38234583,-0.29107457,6.2458525,6.3413115,2.0919002,2.1831764,0.0912762
35,0.6691109,0.6488825,"('corrupt', 'incorrupt')",-2.1237624,-2.1293285,-0.17169504,-0.26710203,-0.5421155,-0.582516,-0.0404005
36,0.13427243,0.13058837,"('hostile', 'amicable')",-2.0592113,-2.0675344,0.061330155,-0.044588163,-0.6212029,-0.6605114,-0.0393085
37,-0.011804946,0.05879949,"('fake', 'genuine')",-0.1370538,-0.13289748,0.21761861,0.18860355,0.02292,0.0381685,0.0152485
38,-0.6483022,-0.6813663,"('untruthful', 'truthful')",-0.20813571,-0.091946796,0.085443765,0.1818861,-0.2569981,-0.1971423,0.0598558
39,0.59636045,0.5612846,"('exploitative', 'cooperative')",1.3862611,1.2519937,0.058988027,0.059540696,0.6805365,0.624273,-0.0562635
40,0.4386911,0.4310101,"('stingy', 'generous')",-0.374972,-0.30441526,-1.6363275,-1.6993282,-0.5242028,-0.5242445,-4.17e-05
41,-0.39630637,-0.3699427,"('unforgiving', 'forgiving')",-0.013170103,0.03701422,0.13097006,0.012956345,-0.0928355,-0.1066574,-0.0138219
42,1.3863214,1.3794329,"('unreliable', 'reliable')",0.81696486,0.8807323,-2.6936872,-2.633244,-0.163467,-0.1243596,0.0391074
43,-0.9891733,-0.9512014,"('irresponsible', 'responsible')",1.426736,1.4394407,0.4406712,0.4240365,0.2927446,0.304092,0.0113474
44,1.0876367,1.1282133,"('prejudiced', 'unprejudiced')",0.25813064,0.2984417,-1.1768486,-1.2026414,0.0563062,0.0746712,0.018365
45,-1.0065057,-0.88393366,"('incompetent', 'competent')",0.6358872,0.6912668,-0.32280415,-0.33616084,-0.2311409,-0.1762759,0.054865
46,-0.92073876,-0.89363027,"('uncompetitive', 'competitive')",1.2818855,1.3204663,-0.3857154,-0.49412835,-0.0081895,-0.0224308,-0.0142413
47,-0.42740428,-0.32502562,"('stupid', 'smart')",1.2736166,1.3144928,5.524703,5.635434,2.1236385,2.2083004,0.0846619
48,-1.127619,-1.1263689,"('unintelligent', 'intelligent')",-0.6420537,-0.6450372,0.50898254,0.38810518,-0.4202301,-0.4611003,-0.0408702
49,-0.26379514,-0.08884912,"('unable', 'able')",0.39412013,0.48210627,-0.160993,0.05041527,-0.0102227,0.1478908,0.1581135
50,0.75126034,0.7894136,"('clumsy', 'skillful')",-0.06867301,0.07445708,0.19516511,0.23788553,0.2925841,0.367252,0.0746679
51,-1.139744,-1.3494047,"('uneducated', 'educated')",-0.0025792532,-0.18476021,0.47516793,0.36948332,-0.2223851,-0.3882272,-0.1658421
52,-0.7460399,-0.879368,"('irrational', 'rational')",-0.9297458,-1.016178,-0.4323926,-0.43573216,-0.7027261,-0.7770927,-0.0743666
53,-1.3420978,-1.3475012,"('uncreative', 'creative')",0.64283943,0.64439034,0.73239094,0.6903339,0.0110442,-0.004259,-0.0153032
54,-0.6848334,-0.8122526,"('incapable', 'capable')",1.1480273,1.0621151,0.8871223,0.9839981,0.4501054,0.4112869,-0.0388185
55,-0.73960775,-0.71664023,"('incompetent', 'clever')",0.8798654,0.8253609,-0.12486783,-0.18357527,0.0051299,-0.0249515,-0.0300814
56,0.17216694,0.105126284,"('impractical', 'practical')",1.7308693,1.6759789,0.20678332,0.19686238,0.7032732,0.6593225,-0.0439507
57,-0.9565305,-0.97968364,"('unimaginative', 'imaginative')",-0.33215168,-0.35448533,-2.5926957,-2.69721,-1.2937926,-1.3437929,-0.0500003
58,-0.3233527,-0.33684352,"('undiscriminating', 'discriminating')",0.5893661,0.55738384,0.018390466,-0.06430101,0.0948013,0.0520798,-0.0427215
59,-0.07768316,-0.13949673,"('foolish', 'wise')",0.12648049,0.12259876,0.091967374,0.21338296,0.0469216,0.065495,0.0185734
60,0.08951958,0.107440844,"('inefficient', 'efficient')",1.9439019,1.9189355,0.10584827,0.08897826,0.7130899,0.7051183,-0.0079716
61,-1.3717749,-1.4473877,"('illogical', 'logical')",-0.21238574,-0.37613276,0.019369762,-0.052495107,-0.521597,-0.6253385,-0.1037415
62,-0.39923972,-0.25728512,"('incompetent', 'brilliant')",1.4504188,1.6076849,-0.046625897,0.11747989,0.3348511,0.4892932,0.1544421
63,-0.8432096,-0.85444915,"('unperceptive', 'insightful')",0.89412034,0.9406747,1.058395,1.137981,0.3697686,0.4080689,0.0383003
64,0.19075334,0.08131797,"('shy', 'confident')",0.3127691,0.1817432,-6.4605207,-6.498924,-1.9856661,-2.0786209,-0.0929548
65,-0.7031095,-0.8663412,"('insecure', 'secure')",0.5464542,0.24526659,-0.2616939,-0.32698816,-0.1394497,-0.3160209,-0.1765712
66,0.16307107,0.11281369,"('inactive', 'active')",-0.40724415,-0.37271106,1.0285567,1.0614988,0.2614612,0.2672005,0.0057393
67,0.86023325,0.7802775,"('doubtful', 'determined')",0.26047218,0.23948443,-0.33458447,-0.3004138,0.2620403,0.2397827,-0.0222576
68,-0.71694463,-0.69210446,"('dependent', 'independent')",-0.4101078,-0.6073739,-0.3796421,-0.37990713,-0.5022315,-0.5597951,-0.0575636
69,1.0521398,1.150323,"('lazy', 'industrious')",0.19103056,0.26461864,-0.34839004,-0.188789,0.2982601,0.4087176,0.1104575
70,-0.09051749,-0.12216044,"('lethargic', 'energetic')",0.78714913,0.8305248,0.7655424,0.7688638,0.4873914,0.4924094,0.005018
71,-0.103796996,-0.10459759,"('diffident', 'self-confident')",1.8551173,1.8022026,0.5295609,0.5399585,0.7602938,0.7458545,-0.0144393
72,-0.68864405,-0.76139915,"('unambitious', 'ambitious')",-0.7883342,-0.7623436,-1.2738701,-1.2067584,-0.9169494,-0.9101671,0.0067823
73,1.6733056,1.5973684,"('helpless', 'self-reliant')",0.90900785,0.9352197,-3.3502748,-3.2891383,-0.2559871,-0.2521834,0.0038037
74,-0.20012502,-0.15893584,"('undedicated', 'dedicated')",0.7886371,0.83192676,0.09410468,0.0242076,0.2275389,0.2323995,0.0048606
75,1.3284165,1.353686,"('meek', 'impulsive')",-1.1862911,-0.97116846,-0.3813389,-0.2785899,-0.0797378,0.0346425,0.1143803
76,0.5534844,0.56622094,"('anxious', 'daring')",1.2005883,1.2306325,0.7087919,0.65443254,0.8209549,0.8170954,-0.0038595
77,-0.64373046,-0.72490543,"('unmotivated', 'motivated')",0.18571337,0.1865837,-0.99541676,-0.91344076,-0.484478,-0.4839208,0.0005572
78,-1.1394725,-0.9320803,"('nonresilient', 'resilient')",0.6246034,0.79471564,0.34015828,0.4314247,-0.0582369,0.09802,0.1562569
79,0.061346978,0.022039596,"('wavering', 'unwavering')",-1.1908573,-1.1071875,0.18443963,0.26363572,-0.3150235,-0.2738374,0.0411861
80,-0.07947545,-0.1030829,"('dominated', 'dominating')",0.84958124,0.8929932,-1.2440867,-1.1644847,-0.1579937,-0.1248581,0.0331356
81,-0.5966357,-0.76534456,"('submissive', 'aggressive')",0.45014417,0.36527908,-0.6464311,-0.6580446,-0.2643075,-0.3527033,-0.0883958
82,-0.67740214,-0.6509223,"('poor', 'rich')",0.2875493,0.3185401,6.129555,6.263117,1.9132341,1.9769115,0.0636774
83,0.34105837,0.22681068,"('powerless', 'powerful')",0.4821887,0.47046798,-0.7740789,-0.8771436,0.0163894,-0.059955,-0.0763444
84,0.17928377,0.04099466,"('inferior', 'superior')",-0.012053808,-0.15160601,0.82949215,0.78019464,0.3322407,0.2231944,-0.1090463
85,0.2150502,0.11184099,"('insignificant', 'prestigious')",-0.39721894,-0.28003564,0.70228994,0.7100576,0.1733737,0.180621,0.0072473
86,-2.1330554,-2.222724,"('uninfluential', 'influential')",0.09758048,0.005683098,-0.038795367,-0.17178968,-0.6914235,-0.7962768,-0.1048533
87,-0.19203514,-0.2943253,"('unsuccessful', 'successful')",1.6882391,1.6516173,0.4627484,0.6191571,0.6529841,0.6588163,0.0058322
88,-0.25484672,-0.38010344,"('low', 'eminent')",0.2095788,0.15411142,0.126206,0.058194943,0.0269794,-0.0559324,-0.0829118
