,bed_male,bed_female,tuple,bath_male,bath_female,&_male,&_female,beyond_male,beyond_female,inc_male,inc_female,average_male,average_female,female-male
53,-1.5834414,-1.6171664,"('uncreative', 'creative')",-0.112895116,-0.1801248,0.2586155,0.2015912,-1.4267972,-1.4597619,0.8434974,0.7559459,-0.4042042,-0.4599032,-0.055699
54,-0.26403415,-0.2605745,"('incapable', 'capable')",0.8738437,0.8516049,-0.13168146,-0.030037716,-0.39611998,-0.3625097,1.1638194,1.2534306,0.2491655,0.2903827,0.0412172
55,0.46623275,0.06278582,"('incompetent', 'clever')",0.9295586,0.8992268,-1.4308571,-1.466992,-2.4890559,-2.5190957,0.06861573,0.05474951,-0.4911012,-0.5938651,-0.1027639
56,2.1184525,1.7662016,"('impractical', 'practical')",1.1520097,1.0885967,-0.88079554,-0.92417485,0.014225248,0.0483061,0.2403934,0.2948085,0.5288571,0.4547476,-0.0741095
57,-0.098592155,-0.35005578,"('unimaginative', 'imaginative')",0.41840392,0.24809921,-0.57245684,-0.730899,-1.7725661,-1.853046,-2.0259984,-2.0324962,-0.8102419,-0.9436796,-0.1334377
58,-0.19188559,-0.33032748,"('undiscriminating', 'discriminating')",0.19057183,0.032144,-0.11904454,-0.18851413,-0.8417532,-0.9585544,0.08253742,0.035613947,-0.1759148,-0.2819276,-0.1060128
59,-0.012468703,0.13047113,"('foolish', 'wise')",0.64703155,0.6329043,1.2160424,1.3044199,0.027537744,0.023832817,0.27617288,0.26797897,0.4308632,0.4719214,0.0410582
60,1.0556535,0.64663893,"('inefficient', 'efficient')",0.6311131,0.6036553,-1.6125765,-1.6281835,-1.1982384,-1.1360695,-0.056130383,0.08994751,-0.2360357,-0.2848023,-0.0487666
61,0.74099207,0.4433647,"('illogical', 'logical')",0.54957944,0.39768237,0.093999475,-0.012635909,0.38166383,0.41555804,0.5383022,0.4095121,0.4609074,0.3306962,-0.1302112
62,0.15108292,-0.18416405,"('incompetent', 'brilliant')",-0.061694555,-0.11481139,-2.329351,-2.3019583,-0.43158332,-0.41993022,0.05249279,0.18909189,-0.5238106,-0.5663544,-0.0425438
63,-0.0035194457,-0.25155866,"('unperceptive', 'insightful')",-0.9445765,-0.96468073,0.2835427,0.34445453,-1.7468828,-1.7584424,0.85065883,0.9493205,-0.3121554,-0.3361814,-0.024026
64,0.09613083,0.0055465847,"('shy', 'confident')",-0.18606684,-0.21254323,-0.05787058,-0.15002847,0.24482101,0.30050603,-6.5254235,-6.5435886,-1.2856818,-1.3200215,-0.0343397
65,0.619737,0.12534766,"('insecure', 'secure')",0.99962443,0.8398547,-0.74920505,-0.9790857,-1.5032432,-1.5657135,-0.2548315,-0.30705392,-0.1775837,-0.3773301,-0.1997464
66,-1.3005414,-1.2385436,"('inactive', 'active')",-0.47775584,-0.5667495,1.1039641,1.0857126,0.9038408,0.8427887,0.6685826,0.6445524,0.1796181,0.1535521,-0.026066
67,0.53138983,0.50655675,"('doubtful', 'determined')",-0.058570724,-0.08897379,-0.2677952,-0.19374408,0.31216595,0.35706,-0.42578408,-0.3419873,0.0182812,0.0477823,0.0295011
68,-1.1047328,-1.2189018,"('dependent', 'independent')",-0.7917429,-0.96844554,-1.2005467,-1.2414757,-0.3909157,-0.34937528,-0.6147588,-0.65015376,-0.8205394,-0.8856704,-0.065131
69,-0.93589914,-0.59117717,"('lazy', 'industrious')",0.46872282,0.5589657,2.434764,2.4956274,1.997328,2.0454345,-0.6297553,-0.61065924,0.6670321,0.7796382,0.1126061
70,0.44306886,-0.019727934,"('lethargic', 'energetic')",-0.9378884,-1.096873,-0.7742888,-0.86879534,-1.453283,-1.5948956,0.8912681,0.9053785,-0.3662246,-0.5349827,-0.1687581
71,1.2932748,1.3596013,"('diffident', 'self-confident')",1.7811213,1.8570511,0.7562964,0.7913066,1.7540696,1.7122662,0.7587906,0.7549075,1.2687105,1.2950266,0.0263161
72,0.027479265,-0.12835374,"('unambitious', 'ambitious')",0.48215747,0.34273297,-0.74795634,-0.8770224,0.9201246,0.85074395,-0.3287637,-0.3088566,0.0706083,-0.0241512,-0.0947595
73,0.7698097,0.93791336,"('helpless', 'self-reliant')",0.5276983,0.60904753,1.0741088,1.2457582,1.5887833,1.582682,-2.6559093,-2.6359372,0.2608982,0.3478928,0.0869946
74,0.74915457,0.56900066,"('undedicated', 'dedicated')",0.88420653,0.7131691,0.29436553,0.38651264,-0.9525261,-0.97739995,0.38737026,0.33857295,0.2725142,0.2059711,-0.0665431
75,-0.8635396,-0.63412625,"('meek', 'impulsive')",-1.073539,-1.1244776,0.2504312,0.23381379,0.5825397,0.5087263,-0.34052098,-0.30220628,-0.2889257,-0.263654,0.0252717
76,-0.21359153,-0.47275352,"('anxious', 'daring')",-0.39062327,-0.49683422,-0.1671902,-0.17667511,-1.3829201,-1.4008393,0.067059696,0.11628434,-0.4174531,-0.4861636,-0.0687105
77,-1.5550158,-1.5195543,"('unmotivated', 'motivated')",-1.720567,-1.5514369,-2.189893,-2.1480448,-1.8398725,-1.76998,-1.106522,-0.94629735,-1.682374,-1.5870626,0.0953114
78,-0.24661,-0.17450294,"('nonresilient', 'resilient')",-0.19020951,-0.09986081,-0.4845293,-0.33621517,0.5143068,0.45613384,0.5529274,0.60857767,0.0291771,0.0908265,0.0616494
79,-0.9594209,-0.57854855,"('wavering', 'unwavering')",0.3458383,0.3836849,0.784183,0.7825442,0.78853214,0.70172817,0.06386768,0.08831098,0.2046,0.2755439,0.0709439
80,0.8002633,0.37154025,"('dominated', 'dominating')",-0.7237112,-0.9622848,-0.87125665,-0.9742489,-0.29925752,-0.26342267,-1.2334441,-1.1625315,-0.4654812,-0.5981895,-0.1327083
81,-0.32529622,-0.9480593,"('submissive', 'aggressive')",-1.2404609,-1.3531896,-1.7335867,-1.9908919,-1.2298582,-1.2081742,-1.2030654,-1.056803,-1.1464534,-1.3114237,-0.1649703
82,-0.48964837,-0.6684875,"('poor', 'rich')",-0.6667413,-0.63157696,-0.13359007,-0.22101639,-1.5445702,-1.5797912,5.7623863,5.821988,0.5855673,0.5442232,-0.0413441
83,0.46457595,0.44068778,"('powerless', 'powerful')",0.48858368,0.47271663,-1.0221326,-0.9388674,-0.923113,-0.9405858,-0.85793626,-0.8305725,-0.3700045,-0.3593243,0.0106802
84,0.31850642,0.4241451,"('inferior', 'superior')",0.6572457,0.7217263,-0.07493406,-0.057345103,-0.30301246,-0.23858601,0.8548691,0.82494813,0.2905349,0.3349777,0.0444428
85,-0.90736306,-0.4289384,"('insignificant', 'prestigious')",1.0512204,1.1830938,1.4585518,1.5106995,1.6127449,1.5203449,0.8205303,0.82662874,0.8071369,0.9223657,0.1152288
86,-0.68254346,-0.9920741,"('uninfluential', 'influential')",-0.083810404,-0.17157568,-1.680188,-1.7701015,-2.4056995,-2.5052555,-0.065254174,-0.13499229,-0.9834991,-1.1147998,-0.1313007
87,0.47283447,0.25954053,"('unsuccessful', 'successful')",0.18053395,0.032882985,0.7878762,0.75699437,1.0476414,1.0479337,0.7590712,0.8509434,0.6495914,0.589659,-0.0599324
88,-0.46487394,-0.55370295,"('low', 'eminent')",-0.89043427,-0.89713395,-0.22854397,-0.38115305,-1.119155,-1.2298708,0.2249793,0.23411407,-0.4956056,-0.5655493,-0.0699437
