,denbury_male,denbury_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,-0.7774197,-0.76989895,"('unpopular', 'popular')",0.20364484,0.15984342,-0.2868874,-0.3050278,-0.0181404
17,0.13145763,0.1535331,"('nasty', 'nice')",-0.3489794,-0.2779597,-0.1087609,-0.0622133,0.0465476
18,-0.8383162,-0.76789945,"('disagreeable', 'welcoming')",-0.7783861,-0.82710415,-0.8083512,-0.7975018,0.0108494
19,-0.18632817,-0.10772817,"('inhospitable', 'hospitable')",0.14873123,0.2114304,-0.0187985,0.0518511,0.0706496
20,0.22778629,0.2793896,"('rough', 'thoughtful')",1.3421664,1.2610415,0.7849764,0.7702156,-0.0147608
21,-0.65185964,-0.6544178,"('immoral', 'moral')",-0.70120746,-0.63820755,-0.6765336,-0.6463127,0.0302209
22,0.24111949,0.25136733,"('untrustworthy', 'trustworthy')",-0.8352677,-0.85655445,-0.2970741,-0.3025936,-0.0055195
23,-1.2806864,-1.340879,"('insincere', 'sincere')",5.2292194,5.1769466,1.9742665,1.9180338,-0.0562327
24,-0.31982204,-0.36579707,"('dishonest', 'honest')",0.60057235,0.52833676,0.1403752,0.0812698,-0.0591054
25,-0.7372095,-0.7621342,"('egoistic', 'altruistic')",1.2658248,1.2206722,0.2643076,0.229269,-0.0350386
26,0.22969717,0.17310192,"('hardhearted', 'benevolent')",2.0403008,2.0226445,1.134999,1.0978732,-0.0371258
27,-0.09183498,-0.041344605,"('hardhearted', 'softhearted')",1.5304539,1.3757806,0.7193094,0.667218,-0.0520914
28,-0.3883093,-0.5180534,"('disloyal', 'loyal')",1.0700632,0.9693404,0.340877,0.2256435,-0.1152335
29,-0.15713216,-0.17719784,"('unfair', 'fair')",-0.2979499,-0.441123,-0.227541,-0.3091604,-0.0816194
30,0.28654808,0.23156981,"('intolerant', 'tolerant')",1.1393472,1.1545255,0.7129476,0.6930476,-0.0199
31,-0.3965443,-0.33259463,"('evil', 'good')",-0.74297124,-0.8489331,-0.5697578,-0.5907639,-0.0210061
32,-1.2487931,-1.340025,"('unkind', 'kind')",0.652192,0.5571212,-0.2983006,-0.3914519,-0.0931513
33,-0.17862986,-0.1678231,"('wrong', 'right')",-0.4738846,-0.48738647,-0.3262572,-0.3276048,-0.0013476
34,-0.297648,-0.2548298,"('mean', 'honorable')",5.649286,5.7499003,2.6758189,2.7475352,0.0717163
35,0.56661654,0.5497348,"('corrupt', 'incorrupt')",-0.09721233,-0.28386724,0.2347021,0.1329338,-0.1017683
36,0.04150489,0.021714635,"('hostile', 'amicable')",0.18692383,-0.011124119,0.1142144,0.0052953,-0.1089191
37,0.21364309,0.22630475,"('fake', 'genuine')",0.651343,0.6582365,0.432493,0.4422706,0.0097776
38,-0.8002806,-0.7973416,"('untruthful', 'truthful')",-0.21410017,-0.22958222,-0.5071903,-0.5134619,-0.0062716
39,0.3132109,0.3450345,"('exploitative', 'cooperative')",0.33134803,0.34730098,0.3222795,0.3461677,0.0238882
40,-0.15038946,-0.19830471,"('stingy', 'generous')",-1.1765766,-1.3121151,-0.663483,-0.7552099,-0.0917269
41,0.6681979,0.6795888,"('unforgiving', 'forgiving')",-0.09121245,-0.19646123,0.2884927,0.2415638,-0.0469289
42,0.44998422,0.57813084,"('unreliable', 'reliable')",-2.847431,-2.7504985,-1.1987233,-1.0861838,0.1125395
43,-0.3998791,-0.3718625,"('irresponsible', 'responsible')",0.95757484,0.9742192,0.2788479,0.3011783,0.0223304
44,0.36697996,0.43713564,"('prejudiced', 'unprejudiced')",-1.7057948,-1.6524049,-0.6694074,-0.6076347,0.0617727
45,0.07356319,0.039057918,"('incompetent', 'competent')",0.115992256,0.07618436,0.0947777,0.0576211,-0.0371566
46,-0.02607189,-0.06211291,"('uncompetitive', 'competitive')",-0.25277513,-0.25464955,-0.1394235,-0.1583812,-0.0189577
47,0.2245985,0.32636297,"('stupid', 'smart')",4.9542856,5.0362554,2.589442,2.6813092,0.0918672
48,-0.8025765,-0.8730185,"('unintelligent', 'intelligent')",0.48830414,0.50757974,-0.1571362,-0.1827194,-0.0255832
49,-0.5640028,-0.4564787,"('unable', 'able')",-0.14522526,-0.07298638,-0.354614,-0.2647325,0.0898815
50,-0.6861281,-0.62182224,"('clumsy', 'skillful')",-0.03783261,-0.12640369,-0.3619803,-0.374113,-0.0121327
51,-0.7722288,-0.89055854,"('uneducated', 'educated')",0.106932655,0.051542982,-0.3326481,-0.4195078,-0.0868597
52,-0.30645296,-0.38076657,"('irrational', 'rational')",0.322401,0.15567754,0.007974,-0.1125445,-0.1205185
53,-1.1809527,-1.152719,"('uncreative', 'creative')",0.8911003,0.8463667,-0.1449262,-0.1531762,-0.00825
54,-0.64817834,-0.6138421,"('incapable', 'capable')",0.9139803,0.9400214,0.132901,0.1630896,0.0301886
55,0.10246025,0.094720654,"('incompetent', 'clever')",0.03638479,0.028677456,0.0694225,0.0616991,-0.0077234
56,0.15358505,0.13620228,"('impractical', 'practical')",0.17324388,0.21464166,0.1634145,0.175422,0.0120075
57,-0.16537353,-0.18818744,"('unimaginative', 'imaginative')",-1.6848817,-1.6962461,-0.9251276,-0.9422168,-0.0170892
58,-0.076106325,-0.066737756,"('undiscriminating', 'discriminating')",0.4365883,0.35170484,0.180241,0.1424835,-0.0377575
59,0.3070972,0.37989852,"('foolish', 'wise')",0.3522588,0.33057967,0.329678,0.3552391,0.0255611
60,-0.66388065,-0.6639675,"('inefficient', 'efficient')",-0.4063867,-0.24986888,-0.5351337,-0.4569182,0.0782155
61,-0.48408845,-0.5556188,"('illogical', 'logical')",0.48632473,0.3562415,0.0011181,-0.0996887,-0.1008068
62,-0.49821836,-0.41831607,"('incompetent', 'brilliant')",0.1399421,0.28631994,-0.1791381,-0.0659981,0.11314
63,-0.8043812,-0.75228703,"('unperceptive', 'insightful')",1.0319254,1.1217971,0.1137721,0.184755,0.0709829
64,0.008761609,-0.012740186,"('shy', 'confident')",-6.5852914,-6.5536966,-3.288265,-3.2832184,0.0050466
65,-0.8601286,-0.9633244,"('insecure', 'secure')",-0.6221232,-0.5866382,-0.7411259,-0.7749813,-0.0338554
66,-0.3746731,-0.3346007,"('inactive', 'active')",1.0122449,1.0055441,0.3187859,0.3354717,0.0166858
67,-0.10601506,-0.070483506,"('doubtful', 'determined')",-0.6838813,-0.6263573,-0.3949482,-0.3484204,0.0465278
68,-0.57635367,-0.5983382,"('dependent', 'independent')",-0.6217224,-0.7065048,-0.599038,-0.6524215,-0.0533835
69,0.25430873,0.33385062,"('lazy', 'industrious')",-0.5320543,-0.5679298,-0.1388728,-0.1170396,0.0218332
70,0.5803367,0.6732866,"('lethargic', 'energetic')",0.8713068,0.95981276,0.7258217,0.8165497,0.090728
71,-0.10560477,-0.17765757,"('diffident', 'self-confident')",0.83892417,0.83181024,0.3666597,0.3270763,-0.0395834
72,-0.9623462,-0.9729227,"('unambitious', 'ambitious')",-0.6805788,-0.71573585,-0.8214625,-0.8443292,-0.0228667
73,1.0916101,1.1107994,"('helpless', 'self-reliant')",-2.3441775,-2.3689532,-0.6262837,-0.6290769,-0.0027932
74,-0.362017,-0.33697093,"('undedicated', 'dedicated')",0.24847856,0.16371211,-0.0567692,-0.0866294,-0.0298602
75,0.38624805,0.41944778,"('meek', 'impulsive')",-0.24203512,-0.23831232,0.0721065,0.0905677,0.0184612
76,-0.29503602,-0.20169644,"('anxious', 'daring')",-0.039566882,0.11436403,-0.1673014,-0.0436662,0.1236352
77,-1.5745133,-1.5819842,"('unmotivated', 'motivated')",-1.2125,-1.0890907,-1.3935066,-1.3355374,0.0579692
78,-0.8648914,-0.8571334,"('nonresilient', 'resilient')",0.5630454,0.6164608,-0.150923,-0.1203363,0.0305867
79,-0.56781006,-0.5404769,"('wavering', 'unwavering')",0.16367075,0.16029133,-0.2020697,-0.1900928,0.0119769
80,0.48902345,0.49085647,"('dominated', 'dominating')",-1.2122725,-1.145031,-0.3616245,-0.3270873,0.0345372
81,-0.34169132,-0.46847934,"('submissive', 'aggressive')",-0.9193946,-0.7911929,-0.630543,-0.6298361,0.0007069
82,-0.30492136,-0.3090357,"('poor', 'rich')",5.363064,5.38705,2.5290713,2.5390072,0.0099359
83,-0.17408846,-0.2165156,"('powerless', 'powerful')",-0.72092676,-0.7467689,-0.4475076,-0.4816422,-0.0341346
84,0.6432937,0.59178716,"('inferior', 'superior')",0.8769639,0.79029274,0.7601288,0.6910399,-0.0690889
85,0.16181564,0.21418774,"('insignificant', 'prestigious')",0.76781255,0.6837734,0.4648141,0.4489806,-0.0158335
86,-1.1802976,-1.2789525,"('uninfluential', 'influential')",0.02876835,-0.1187413,-0.5757647,-0.6988469,-0.1230822
87,0.3726214,0.27724737,"('unsuccessful', 'successful')",0.9874792,0.98137796,0.6800503,0.6293126,-0.0507377
88,-0.8865425,-0.87965983,"('low', 'eminent')",0.008644706,0.017260548,-0.4389489,-0.4311996,0.0077493
