,equity_male,equity_female,tuple,residential_male,residential_female,average_male,average_female,female-male
28,0.124852315,-0.06916425,"('disloyal', 'loyal')",1.3827828,1.2856841,0.7538176,0.6082599,-0.1455577
29,-0.93612325,-0.89610827,"('unfair', 'fair')",-1.1972172,-1.250833,-1.0666702,-1.0734706,-0.0068004
30,1.687731,1.6188748,"('intolerant', 'tolerant')",1.9499762,1.8635013,1.8188536,1.741188,-0.0776656
31,-1.1761887,-0.8234603,"('evil', 'good')",-1.9373085,-1.860316,-1.5567486,-1.3418882,0.2148604
32,0.72405374,0.59922385,"('unkind', 'kind')",1.4951638,1.460674,1.1096088,1.0299489,-0.0796599
33,1.2286816,1.2617604,"('wrong', 'right')",0.5225435,0.45415407,0.8756125,0.8579572,-0.0176553
34,1.3751948,1.5784723,"('mean', 'honorable')",4.997781,5.0372715,3.1864877,3.3078718,0.1213841
35,-0.2926362,-0.34152865,"('corrupt', 'incorrupt')",-1.1036375,-1.2219843,-0.6981368,-0.7817565,-0.0836197
36,0.90473074,1.0351541,"('hostile', 'amicable')",-0.92153835,-0.99952763,-0.0084038,0.0178132,0.026217
37,-0.9192213,-0.94694394,"('fake', 'genuine')",0.39413735,0.3731349,-0.2625419,-0.2869045,-0.0243626
38,0.5294361,0.52744085,"('untruthful', 'truthful')",1.3317643,1.3602678,0.9306002,0.9438543,0.0132541
39,1.3192567,1.3157938,"('exploitative', 'cooperative')",0.745875,0.75385183,1.0325658,1.0348228,0.002257
40,0.39486194,0.5712992,"('stingy', 'generous')",-2.484382,-2.4399996,-1.04476,-0.9343502,0.1104098
41,0.159583,0.23335703,"('unforgiving', 'forgiving')",0.64420265,0.6909534,0.4018928,0.4621552,0.0602624
42,0.7081799,0.6860359,"('unreliable', 'reliable')",-2.7994144,-2.6947541,-1.0456172,-1.0043591,0.0412581
43,1.1328858,1.1852317,"('irresponsible', 'responsible')",2.0025551,2.030197,1.5677204,1.6077143,0.0399939
44,-1.1700734,-1.1164435,"('prejudiced', 'unprejudiced')",-1.3629313,-1.3150535,-1.2665024,-1.2157485,0.0507539
45,-0.9042421,-0.8452133,"('incompetent', 'competent')",0.7542344,0.7722804,-0.0750039,-0.0364664,0.0385375
46,-0.27247187,-0.30489558,"('uncompetitive', 'competitive')",-0.4321755,-0.43342176,-0.3523237,-0.3691587,-0.016835
47,0.45924336,0.49639267,"('stupid', 'smart')",5.570275,5.5707088,3.0147591,3.0335507,0.0187916
48,-0.19127911,-0.21692966,"('unintelligent', 'intelligent')",0.31259847,0.33111298,0.0606597,0.0570917,-0.003568
49,0.22362345,0.26249063,"('unable', 'able')",-0.42803457,-0.38403055,-0.1022056,-0.06077,0.0414356
50,0.38670868,0.31479275,"('clumsy', 'skillful')",0.15072292,0.1342411,0.2687158,0.2245169,-0.0441989
51,-0.6500999,-0.82404757,"('uneducated', 'educated')",0.5740669,0.4863786,-0.0380165,-0.1688345,-0.130818
52,0.6495532,0.6125152,"('irrational', 'rational')",-0.22602525,-0.315676,0.211764,0.1484196,-0.0633444
53,0.07572476,0.0049232244,"('uncreative', 'creative')",0.10092415,0.10009722,0.0883245,0.0525102,-0.0358143
54,0.9219148,0.81712973,"('incapable', 'capable')",1.2816635,1.2576541,1.1017892,1.0373919,-0.0643973
55,-0.4627006,-0.4775597,"('incompetent', 'clever')",0.35927022,0.4121937,-0.0517152,-0.032683,0.0190322
56,0.81311715,0.6170301,"('impractical', 'practical')",1.3395804,1.2875602,1.0763488,0.9522952,-0.1240536
57,-0.18227832,-0.27423042,"('unimaginative', 'imaginative')",-2.5421183,-2.501995,-1.3621984,-1.3881128,-0.0259144
58,0.3776819,0.385932,"('undiscriminating', 'discriminating')",0.115071245,0.14189035,0.2463766,0.2639112,0.0175346
59,1.1633368,1.1868254,"('foolish', 'wise')",0.36523074,0.32210815,0.7642838,0.7544668,-0.009817
60,0.22875392,0.16791637,"('inefficient', 'efficient')",1.0659091,1.17204,0.6473315,0.6699782,0.0226467
61,0.7985036,0.7271695,"('illogical', 'logical')",0.5405051,0.45290163,0.6695043,0.5900356,-0.0794687
62,0.6332707,0.6360608,"('incompetent', 'brilliant')",1.1606258,1.2333891,0.8969482,0.9347249,0.0377767
63,0.43703386,0.49489743,"('unperceptive', 'insightful')",1.1063883,1.2235551,0.7717111,0.8592262,0.0875151
64,-0.39326227,-0.5019324,"('shy', 'confident')",-6.212465,-6.1348248,-3.3028636,-3.3183784,-0.0155148
65,0.2391437,0.07996736,"('insecure', 'secure')",0.070288226,0.06387365,0.154716,0.0719205,-0.0827955
66,0.9057103,0.88962805,"('inactive', 'active')",0.6108469,0.5096906,0.7582786,0.6996593,-0.0586193
67,0.65559024,0.5104604,"('doubtful', 'determined')",0.42574945,0.44198626,0.5406699,0.4762233,-0.0644466
68,-1.1783793,-1.1711122,"('dependent', 'independent')",-1.4935794,-1.4747375,-1.3359793,-1.3229249,0.0130544
69,0.80166936,0.9120935,"('lazy', 'industrious')",-0.9899292,-0.9562234,-0.0941299,-0.022065,0.0720649
70,0.5376176,0.5339427,"('lethargic', 'energetic')",0.6856145,0.63622105,0.6116161,0.5850819,-0.0265342
71,1.8466127,1.865255,"('diffident', 'self-confident')",1.4807435,1.4587364,1.6636782,1.6619956,-0.0016826
72,0.45378917,0.47671467,"('unambitious', 'ambitious')",0.07384026,0.17573823,0.2638147,0.3262264,0.0624117
73,1.4898264,1.480723,"('helpless', 'self-reliant')",-3.4092004,-3.3778257,-0.959687,-0.9485514,0.0111356
74,0.55209863,0.58081764,"('undedicated', 'dedicated')",0.2556153,0.32191503,0.403857,0.4513663,0.0475093
75,-0.31112164,-0.29020637,"('meek', 'impulsive')",-1.3725778,-1.3505925,-0.8418497,-0.8203994,0.0214503
76,0.42930287,0.30454198,"('anxious', 'daring')",0.40033174,0.40569958,0.4148173,0.3551208,-0.0596965
77,0.10842274,0.09180969,"('unmotivated', 'motivated')",-0.87923425,-0.7945471,-0.3854057,-0.3513687,0.034037
78,-0.24999443,-0.087840244,"('nonresilient', 'resilient')",0.2871347,0.3720374,0.0185701,0.1420986,0.1235285
79,0.56888515,0.5290694,"('wavering', 'unwavering')",-0.088305615,-0.108310625,0.2402898,0.2103794,-0.0299104
80,-0.9243499,-1.1243747,"('dominated', 'dominating')",-0.32190448,-0.35669774,-0.6231272,-0.7405362,-0.117409
81,-0.16720012,-0.43971878,"('submissive', 'aggressive')",-0.031845417,-0.024898909,-0.0995228,-0.2323088,-0.132786
82,-1.0286566,-1.0473818,"('poor', 'rich')",6.1900167,6.1174736,2.5806801,2.5350459,-0.0456342
83,1.2784233,1.1772877,"('powerless', 'powerful')",0.060982697,-0.041127235,0.669703,0.5680802,-0.1016228
84,0.32581532,0.2821771,"('inferior', 'superior')",-0.13957176,-0.20194206,0.0931218,0.0401175,-0.0530043
85,2.2111423,2.331196,"('insignificant', 'prestigious')",-0.19331875,-0.29523286,1.0089117,1.0179816,0.0090699
86,-0.8402178,-0.8656448,"('uninfluential', 'influential')",0.4045086,0.34570047,-0.2178546,-0.2599722,-0.0421176
87,0.5466232,0.29854065,"('unsuccessful', 'successful')",0.9230382,0.83814526,0.7348307,0.5683429,-0.1664878
88,1.0422374,0.6946201,"('low', 'eminent')",0.32593992,0.18029203,0.6840886,0.437456,-0.2466326
