,norwegian_male,norwegian_female,tuple,cruise_male,cruise_female,line_male,line_female,hldgs_male,hldgs_female,ltd_male,ltd_female,average_male,average_female,female-male
18,1.0238787,1.0012302,"('disagreeable', 'welcoming')",1.1249968,1.251604,-0.5879764,-0.5834018,-0.30173767,-0.2360143,-0.95502967,-1.0274206,0.0608263,0.0811995,0.0203732
19,-0.99545413,-0.9519999,"('inhospitable', 'hospitable')",-0.5993409,-0.5066018,-2.4963677,-2.4093428,-1.1231036,-1.0626487,-1.420508,-1.4199121,-1.3269548,-1.270101,0.0568538
20,-0.18742418,-0.16302036,"('rough', 'thoughtful')",-0.8498763,-0.76108783,0.077548444,0.24170561,-0.8943374,-0.8540919,0.7639013,0.7589828,-0.2180377,-0.1555023,0.0625354
21,0.15919796,0.15569627,"('immoral', 'moral')",-0.48081112,-0.2940549,1.1379168,1.3665341,-0.5886925,-0.4999256,-0.6626431,-0.5689472,-0.0870064,0.0318605,0.1188669
22,0.5233407,0.5205742,"('untrustworthy', 'trustworthy')",-0.7708668,-0.6743298,0.83391553,0.99210715,0.06840654,0.1295446,-0.95307386,-0.90525573,-0.0596556,0.0125281,0.0721837
23,0.6333543,0.6363798,"('insincere', 'sincere')",-0.4570753,-0.21500695,-0.28833833,-0.11142582,-1.0006008,-0.90854114,6.114553,6.05627,1.0003786,1.0915352,0.0911566
24,0.86745024,0.93418956,"('dishonest', 'honest')",-0.6372128,-0.5211652,-1.9014336,-1.8862629,-1.0920038,-1.0047901,0.7834234,0.7511739,-0.3959553,-0.3453709,0.0505844
25,1.1786671,1.0692252,"('egoistic', 'altruistic')",0.80767196,0.7910325,0.8214749,0.6990911,-0.19210467,-0.27388617,0.8305903,0.6610565,0.68926,0.5893038,-0.0999562
26,0.6084401,0.51353484,"('hardhearted', 'benevolent')",1.3829722,1.5232731,-0.9846803,-0.95013404,-0.4765208,-0.48197582,1.8522874,1.7215171,0.4764997,0.4652431,-0.0112566
27,-0.59639174,-0.6147151,"('hardhearted', 'softhearted')",0.5254364,0.5268353,-1.8294462,-1.9445149,-0.6171634,-0.66847295,0.34941226,0.09268586,-0.4336306,-0.5216363,-0.0880057
28,1.4582368,1.3980641,"('disloyal', 'loyal')",0.11075533,0.27944097,-0.37854668,-0.2718573,-1.1189132,-1.1131995,1.7574116,1.6222981,0.3657888,0.3829493,0.0171605
29,-1.0207831,-0.974241,"('unfair', 'fair')",0.070667505,0.054739993,0.105890945,0.14240149,-0.3280147,-0.31589064,-0.9400324,-1.0556335,-0.4224544,-0.4297247,-0.0072703
30,1.1505234,1.1585193,"('intolerant', 'tolerant')",-0.017150644,0.19140828,-0.59405166,-0.51613605,-0.921985,-0.8512786,0.8953149,0.95267785,0.1025302,0.1870381,0.0845079
31,-1.3867165,-1.394026,"('evil', 'good')",-0.47778168,-0.43382478,-1.9535651,-1.8893497,-0.9441882,-0.92200875,-2.0776556,-2.2104347,-1.3679813,-1.3699287,-0.0019474
32,0.4270606,0.38508445,"('unkind', 'kind')",0.24635836,0.3102737,-0.15681565,-0.13286918,0.016453046,0.01563702,1.3716931,1.3113153,0.3809499,0.3778883,-0.0030616
33,0.815362,0.7542261,"('wrong', 'right')",1.2556223,1.221608,-0.24294218,-0.33107498,-0.1429596,-0.17880186,-0.8129492,-0.9512963,0.1744267,0.1029322,-0.0714945
34,-0.47888207,-0.42798293,"('mean', 'honorable')",-1.1646887,-0.9347276,-0.19152412,-0.03827539,-0.82335603,-0.70717406,5.9708395,6.0077314,0.6624777,0.7799143,0.1174366
35,-0.33020994,-0.40105304,"('corrupt', 'incorrupt')",0.083491385,-0.14933214,-1.044737,-1.1893125,-0.25848073,-0.32555684,-0.9130334,-1.1477145,-0.492594,-0.6425938,-0.1499998
36,-0.0009615496,-0.12776548,"('hostile', 'amicable')",-0.15440504,-0.08902793,-0.77371514,-0.6725524,-0.92072624,-0.9416683,0.040555578,-0.1463064,-0.3618505,-0.3954641,-0.0336136
37,-0.24723208,-0.19113712,"('fake', 'genuine')",-1.0518651,-0.94378465,-1.4581369,-1.4732018,-1.4745489,-1.4271444,-0.1580064,-0.21540952,-0.8779578,-0.8501354,0.0278224
38,0.69246453,0.68205506,"('untruthful', 'truthful')",-0.35488695,-0.3296068,-1.2167294,-1.2348284,-1.4008555,-1.3532044,0.22130717,0.271186,-0.41174,-0.3928797,0.0188603
39,1.5295522,1.6355976,"('exploitative', 'cooperative')",0.6675528,0.7911399,0.17048776,0.19031057,1.0212395,1.0304589,0.2846528,0.32998827,0.734697,0.795499,0.060802
40,1.3431957,1.3354024,"('stingy', 'generous')",0.43298092,0.47361663,0.069262624,0.12279063,-0.1359945,-0.099294305,-2.2311957,-2.2933657,-0.1043502,-0.0921701,0.0121801
41,0.41564465,0.37284434,"('unforgiving', 'forgiving')",0.20917228,0.3483885,-0.13118516,0.040603146,-0.7387743,-0.66347706,0.004995507,-0.015307505,-0.0480294,0.0166103,0.0646397
42,1.2978002,1.3596283,"('unreliable', 'reliable')",0.6657361,0.73339754,1.4239794,1.5355041,1.4025022,1.4621526,-3.4030373,-3.2671947,0.2773961,0.3646976,0.0873015
43,1.2061794,1.3402889,"('irresponsible', 'responsible')",0.58596957,0.7569918,0.01609394,0.083472736,-0.54394484,-0.41657984,0.8189384,0.89742905,0.4166473,0.5323205,0.1156732
44,-0.29075614,-0.20945713,"('prejudiced', 'unprejudiced')",-0.7411218,-0.8552314,0.18984585,0.1451614,1.004763,1.0069474,-1.442877,-1.4551017,-0.2560292,-0.2735363,-0.0175071
45,-0.2808933,-0.22241358,"('incompetent', 'competent')",-0.62596494,-0.2640544,-0.71976167,-0.40137887,-0.80257154,-0.6391966,-0.15657853,-0.08323761,-0.517154,-0.3220562,0.1950978
46,0.46661723,0.512107,"('uncompetitive', 'competitive')",-1.1566515,-0.86763287,1.7430348,2.0557709,-0.27282766,-0.1637173,-0.20097294,-0.048078876,0.11584,0.2976898,0.1818498
47,-0.048649453,-0.02361343,"('stupid', 'smart')",0.46978474,0.5579533,1.1396265,1.2188609,0.1592907,0.20130137,5.9440784,5.9584484,1.5328262,1.5825901,0.0497639
48,1.0239928,1.074321,"('unintelligent', 'intelligent')",0.5578406,0.6832274,-0.46684724,-0.45882818,-1.4075452,-1.3370858,0.4955589,0.494203,0.0406,0.0911675,0.0505675
49,-0.1752896,-0.09162733,"('unable', 'able')",-0.103078105,-0.025118561,-0.80670315,-0.6916771,-0.6639825,-0.57114863,-0.59275305,-0.5518944,-0.4683613,-0.3862932,0.0820681
50,-0.8497059,-0.91884,"('clumsy', 'skillful')",0.11743039,-0.0034528617,-0.534216,-0.56993645,0.12343525,-0.0116828345,-0.59359246,-0.7257003,-0.3473297,-0.4459225,-0.0985928
51,0.47474334,0.4086353,"('uneducated', 'educated')",-0.509606,-0.5211402,0.48427147,0.53666395,-0.05173067,-0.09909683,0.13923922,0.15630023,0.1073835,0.0962725,-0.011111
52,0.006974168,-0.058456615,"('irrational', 'rational')",1.0246131,0.90345293,-1.2683172,-1.4164166,-0.53678507,-0.66869855,-0.37582323,-0.63475364,-0.2298676,-0.3749745,-0.1451069
53,0.50341713,0.43098128,"('uncreative', 'creative')",0.77300936,0.96557885,-0.26738274,-0.13312958,-0.54706335,-0.53201646,0.72148025,0.64050734,0.2366921,0.2743843,0.0376922
54,-0.0765046,-0.085919045,"('incapable', 'capable')",0.81587195,0.8089174,-0.520618,-0.43662634,-0.41460258,-0.3834994,0.36385834,0.3075018,0.033601,0.0420749,0.0084739
55,1.5157526,1.5879477,"('incompetent', 'clever')",-0.52371573,-0.2794475,1.3380114,1.5255221,-0.3979455,-0.28877497,0.4617376,0.5987949,0.478768,0.6288085,0.1500405
56,1.205383,1.2673688,"('impractical', 'practical')",0.86431694,1.0433297,1.6162381,1.701222,0.08768909,0.17738466,0.4762988,0.6340022,0.8499851,0.9646615,0.1146764
57,0.746108,0.7054759,"('unimaginative', 'imaginative')",-0.38440263,-0.26346543,0.29258603,0.39688832,-0.7927389,-0.72576046,-2.3968456,-2.2364886,-0.5070586,-0.42467,0.0823886
58,-0.7738975,-0.78057986,"('undiscriminating', 'discriminating')",0.10966178,0.29799378,-0.60126704,-0.43873972,-1.3404512,-1.2674503,-0.44908217,-0.40542576,-0.6110073,-0.5188404,0.0921669
59,0.0056019714,-0.03174995,"('foolish', 'wise')",1.1053756,0.9266534,-0.957924,-1.092521,0.5105749,0.42953193,-0.1381759,-0.22145,0.1050905,0.0020929,-0.1029976
60,0.8438678,0.974238,"('inefficient', 'efficient')",-0.6413713,-0.4062485,1.5680367,1.6956271,0.12502395,0.24931537,0.4825857,0.7241411,0.4756286,0.6474146,0.171786
61,-0.40322906,-0.44304615,"('illogical', 'logical')",0.6442151,0.70334774,0.05024066,0.12931864,-0.6205781,-0.6049001,0.30017078,0.15359198,-0.0058361,-0.0123376,-0.0065015
62,0.30884603,0.43735322,"('incompetent', 'brilliant')",0.43108943,0.56242234,0.86809945,0.96429247,0.013047632,0.08309012,-0.005274104,0.12665427,0.3231617,0.4347625,0.1116008
63,0.40721616,0.38723633,"('unperceptive', 'insightful')",-0.28272244,-0.13052732,-0.19082567,-0.015697177,-0.4320123,-0.33174768,0.1492737,0.30431864,-0.0698141,0.0427166,0.1125307
64,-0.774818,-0.7064811,"('shy', 'confident')",0.18960649,0.13577044,1.3186446,1.3116518,0.6582152,0.7078109,-6.4206963,-6.2121987,-1.0058096,-0.9526894,0.0531202
65,0.39984906,0.45431888,"('insecure', 'secure')",-0.62856126,-0.60823417,1.7337373,1.7389686,0.028856715,0.03287919,1.0576816,1.2011709,0.5183127,0.5638207,0.045508
66,0.33841097,0.31148142,"('inactive', 'active')",0.7370838,0.7201933,-0.3520427,-0.41012818,0.26985168,0.25078756,0.45154148,0.37317663,0.288969,0.2491022,-0.0398668
67,-0.49338946,-0.5126555,"('doubtful', 'determined')",0.37464458,0.34385657,0.088640705,0.037896447,0.8029442,0.7817762,-0.6947113,-0.66202366,0.0156257,-0.00223,-0.0178557
68,-1.0440223,-1.0246751,"('dependent', 'independent')",-0.983073,-1.0054508,-0.7768826,-0.70555687,-1.5187597,-1.4921224,-0.96394145,-0.9129034,-1.0573359,-1.0281417,0.0291942
69,-0.64688563,-0.68330956,"('lazy', 'industrious')",0.050208293,-0.116561756,-0.9489449,-1.0953003,0.013447344,-0.064397186,-1.3074999,-1.3896663,-0.567935,-0.669847,-0.101912
70,1.0465641,1.0705945,"('lethargic', 'energetic')",-0.7786549,-0.692528,-0.4355428,-0.30049044,-0.06203716,-0.0028111748,0.33571947,0.49308023,0.0212097,0.113569,0.0923593
71,1.1033785,1.1040423,"('diffident', 'self-confident')",1.774148,1.9990189,0.00378168,0.12248117,-0.7091708,-0.6407205,-0.25168476,-0.2606755,0.3840905,0.4648293,0.0807388
72,0.5068394,0.5410272,"('unambitious', 'ambitious')",0.08382514,-0.059391655,0.27691296,0.12373762,-0.32175183,-0.31945217,-0.3897054,-0.3894572,0.031224,-0.0207072,-0.0519312
73,0.05354794,0.04698507,"('helpless', 'self-reliant')",0.8952503,0.847255,-0.18266311,-0.2550074,-0.22436833,-0.2983688,-4.568204,-4.517161,-0.8052875,-0.8352594,-0.0299719
74,0.18471411,0.19873527,"('undedicated', 'dedicated')",0.47921032,0.6664373,-0.005870901,0.12497836,-0.81365365,-0.7226187,0.060189568,0.1097514,-0.0190821,0.0754567,0.0945388
75,-0.54496026,-0.5988828,"('meek', 'impulsive')",0.08177634,-0.057072986,-0.3383941,-0.328916,0.83511513,0.7951534,-1.0266788,-0.97303,-0.1986283,-0.2325497,-0.0339214
76,0.8871023,0.99262524,"('anxious', 'daring')",0.32693633,0.43433008,0.6289024,0.74417686,0.49041364,0.58062774,0.41527587,0.56092024,0.5497261,0.662536,0.1128099
77,-0.3519384,-0.33928236,"('unmotivated', 'motivated')",-0.24205163,-0.034775596,1.0152912,1.2589171,-0.41302517,-0.2756321,-0.9862128,-0.79221314,-0.1955873,-0.0365972,0.1589901
78,-0.07220608,-0.071346186,"('nonresilient', 'resilient')",-0.0764397,0.07440221,0.6468811,0.8421162,-0.6020701,-0.56470835,-0.00029371306,0.06415367,-0.0208257,0.0689235,0.0897492
79,-0.23429635,-0.30712813,"('wavering', 'unwavering')",-0.321618,-0.36635983,-1.5028359,-1.5130856,-0.9538079,-0.9482119,-0.54814583,-0.5912922,-0.7121408,-0.7452155,-0.0330747
80,0.9890646,1.0506897,"('dominated', 'dominating')",-0.011937205,-0.14585732,1.5668128,1.5241657,0.72290146,0.72095823,-0.96327,-0.8556423,0.4607143,0.4588628,-0.0018515
81,0.3561,0.32699895,"('submissive', 'aggressive')",-0.30683595,-0.26585174,0.870714,0.95745265,0.0654317,0.104924776,-0.2029631,0.0026759356,0.1564893,0.2252401,0.0687508
82,-0.121777415,-0.14212058,"('poor', 'rich')",-0.5926739,-0.36572027,0.2749705,0.5114167,-0.48210058,-0.4000686,6.493536,6.45958,1.1143909,1.2126174,0.0982265
83,0.43993127,0.48542744,"('powerless', 'powerful')",0.06820159,0.123128474,0.53898734,0.6729673,-0.28147322,-0.2061804,-1.1253247,-1.0686244,-0.0719355,0.0013437,0.0732792
84,0.4012414,0.41157863,"('inferior', 'superior')",0.47091797,0.4316082,-0.17405796,-0.21354541,0.122996375,0.12556165,0.36262345,0.33135262,0.2367443,0.2173111,-0.0194332
85,-0.14468117,-0.23839192,"('insignificant', 'prestigious')",1.4648548,1.4258246,-1.5111367,-1.5806267,0.23191749,0.16107343,-0.03049139,-0.19474757,0.0020926,-0.0853736,-0.0874662
86,0.61618656,0.6056766,"('uninfluential', 'influential')",-0.72660387,-0.6555214,-0.8117025,-0.73630303,-1.8962379,-1.8171284,-0.5137845,-0.48784968,-0.6664285,-0.6182252,0.0482033
87,-1.1733962,-1.1416043,"('unsuccessful', 'successful')",0.32532915,0.4164151,0.2097605,0.33086652,0.24567284,0.2832036,0.43148193,0.48374692,0.0077696,0.0745256,0.066756
88,-0.06989398,-0.11791006,"('low', 'eminent')",-0.055882186,0.0467244,-1.4435904,-1.4952705,-0.74093056,-0.7335982,0.61949635,0.61757374,-0.3381601,-0.3364961,0.001664
