,plane_male,plane_female,tuple,average_male,average_female,female-male
40,-0.62750304,-0.66635823,"('stingy', 'generous')",-0.627503,-0.6663582,-0.0388552
41,0.17762941,-0.027146518,"('unforgiving', 'forgiving')",0.1776294,-0.0271465,-0.2047759
42,-2.0091887,-1.8965418,"('unreliable', 'reliable')",-2.0091887,-1.8965418,0.1126469
43,1.0571175,1.1001525,"('irresponsible', 'responsible')",1.0571175,1.1001525,0.043035
44,-1.5395912,-1.7568032,"('prejudiced', 'unprejudiced')",-1.5395912,-1.7568032,-0.217212
45,0.3880956,0.44534624,"('incompetent', 'competent')",0.3880956,0.4453462,0.0572506
46,-0.77681035,-0.598994,"('uncompetitive', 'competitive')",-0.7768103,-0.598994,0.1778163
47,4.769244,4.8950753,"('stupid', 'smart')",4.7692442,4.8950753,0.1258311
48,0.7255998,0.67642945,"('unintelligent', 'intelligent')",0.7255998,0.6764295,-0.0491703
49,0.4170687,0.59602183,"('unable', 'able')",0.4170687,0.5960218,0.1789531
50,-0.104573555,0.014300692,"('clumsy', 'skillful')",-0.1045736,0.0143007,0.1188743
51,1.1192925,1.156184,"('uneducated', 'educated')",1.1192925,1.156184,0.0368915
52,0.029837456,0.009749145,"('irrational', 'rational')",0.0298375,0.0097491,-0.0200884
53,0.1697709,0.1861678,"('uncreative', 'creative')",0.1697709,0.1861678,0.0163969
54,1.2714255,1.6173794,"('incapable', 'capable')",1.2714255,1.6173794,0.3459539
55,1.200148,1.3039616,"('incompetent', 'clever')",1.200148,1.3039616,0.1038136
56,0.43465957,0.5957009,"('impractical', 'practical')",0.4346596,0.5957009,0.1610413
57,-2.256495,-2.266436,"('unimaginative', 'imaginative')",-2.256495,-2.2664361,-0.0099411
58,0.43442145,0.39222765,"('undiscriminating', 'discriminating')",0.4344214,0.3922276,-0.0421938
59,0.19522649,0.23624161,"('foolish', 'wise')",0.1952265,0.2362416,0.0410151
60,0.5926409,0.6567675,"('inefficient', 'efficient')",0.5926409,0.6567675,0.0641266
61,0.5016021,0.47688758,"('illogical', 'logical')",0.5016021,0.4768876,-0.0247145
62,1.2590007,1.5987576,"('incompetent', 'brilliant')",1.2590007,1.5987576,0.3397569
63,0.6659476,0.8872663,"('unperceptive', 'insightful')",0.6659476,0.8872663,0.2213187
64,-6.0835824,-5.874904,"('shy', 'confident')",-6.0835824,-5.8749042,0.2086782
65,0.35888615,0.6283108,"('insecure', 'secure')",0.3588862,0.6283108,0.2694246
66,-0.20271178,-0.27426097,"('inactive', 'active')",-0.2027118,-0.274261,-0.0715492
67,-0.46165305,-0.6775106,"('doubtful', 'determined')",-0.4616531,-0.6775106,-0.2158575
68,-0.569322,-0.4211856,"('dependent', 'independent')",-0.569322,-0.4211856,0.1481364
69,-1.8780487,-1.8654734,"('lazy', 'industrious')",-1.8780487,-1.8654734,0.0125753
70,1.5996535,1.7211001,"('lethargic', 'energetic')",1.5996535,1.7211001,0.1214466
71,0.6116271,0.74410176,"('diffident', 'self-confident')",0.6116271,0.7441018,0.1324747
72,0.99136376,1.2221602,"('unambitious', 'ambitious')",0.9913638,1.2221602,0.2307964
73,-2.517361,-2.256104,"('helpless', 'self-reliant')",-2.5173609,-2.256104,0.2612569
74,0.23754326,0.078058645,"('undedicated', 'dedicated')",0.2375433,0.0780586,-0.1594847
75,-0.98816395,-0.90088683,"('meek', 'impulsive')",-0.9881639,-0.9008868,0.0872771
76,0.56538945,0.47339118,"('anxious', 'daring')",0.5653895,0.4733912,-0.0919983
77,-1.4300109,-1.1966221,"('unmotivated', 'motivated')",-1.4300109,-1.1966221,0.2333888
78,-0.7440879,-0.6818571,"('nonresilient', 'resilient')",-0.7440879,-0.6818571,0.0622308
79,-0.19230975,-0.21301803,"('wavering', 'unwavering')",-0.1923098,-0.213018,-0.0207082
80,0.26035544,0.24324185,"('dominated', 'dominating')",0.2603554,0.2432418,-0.0171136
81,-0.0516136,0.034250904,"('submissive', 'aggressive')",-0.0516136,0.0342509,0.0858645
82,6.3156857,6.5508895,"('poor', 'rich')",6.3156857,6.5508895,0.2352038
83,-0.2617592,-0.26769567,"('powerless', 'powerful')",-0.2617592,-0.2676957,-0.0059365
84,0.3558867,0.38889515,"('inferior', 'superior')",0.3558867,0.3888952,0.0330085
85,-0.80870885,-1.0397515,"('insignificant', 'prestigious')",-0.8087088,-1.0397515,-0.2310427
86,1.026545,0.97803456,"('uninfluential', 'influential')",1.026545,0.9780346,-0.0485104
87,0.5786065,0.91000944,"('unsuccessful', 'successful')",0.5786065,0.9100094,0.3314029
88,0.10980384,0.1725417,"('low', 'eminent')",0.1098038,0.1725417,0.0627379
