,expedia_male,expedia_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
46,-1.3137356,-1.3378085,"('uncompetitive', 'competitive')",1.4650682,1.4813169,-1.1378975,-1.0884278,-0.328855,-0.3149731,0.0138819
47,0.31373203,0.39730662,"('stupid', 'smart')",0.89283144,1.0077754,6.071614,6.1657805,2.4260591,2.5236209,0.0975618
48,-0.7424851,-0.8212634,"('unintelligent', 'intelligent')",0.15558071,0.19269732,0.31569332,0.38808545,-0.0904037,-0.0801602,0.0102435
49,-0.4716103,-0.22519985,"('unable', 'able')",-0.72046196,-0.4942125,-0.15083157,0.056353524,-0.4476346,-0.2210196,0.226615
50,0.41481644,0.51213014,"('clumsy', 'skillful')",-0.27393958,-0.22000293,0.14853948,0.24697286,0.0964721,0.1797,0.0832279
51,-0.53200257,-0.69235003,"('uneducated', 'educated')",0.7744665,0.5807085,0.19920488,0.16113257,0.1472229,0.016497,-0.1307259
52,0.5687605,0.35790867,"('irrational', 'rational')",-1.1086085,-1.1954793,0.6050988,0.43556553,0.0217503,-0.1340017,-0.155752
53,-1.8960081,-1.8681872,"('uncreative', 'creative')",0.07201353,0.108559474,1.0029536,0.96392757,-0.2736803,-0.2652334,0.0084469
54,-0.45915478,-0.5066806,"('incapable', 'capable')",-0.13909143,-0.08232745,1.2947923,1.4064721,0.232182,0.272488,0.040306
55,-1.0760492,-1.122471,"('incompetent', 'clever')",1.4651043,1.3525581,-0.42277405,-0.42765638,-0.0112396,-0.0658564,-0.0546168
56,0.6562764,0.62107944,"('impractical', 'practical')",1.2205855,1.0595622,-0.119355656,-0.08378817,0.5858354,0.5322845,-0.0535509
57,-1.3028636,-1.4336556,"('unimaginative', 'imaginative')",-0.14141059,-0.26290396,-2.9502091,-2.9798505,-1.4648279,-1.5588034,-0.0939755
58,-0.6867665,-0.6865124,"('undiscriminating', 'discriminating')",0.8469414,0.8836308,0.02509809,0.016313404,0.0617577,0.0711439,0.0093862
59,0.7345934,0.7378557,"('foolish', 'wise')",-1.241642,-1.2742397,0.72856265,0.74982995,0.073838,0.0711487,-0.0026893
60,0.6008048,0.6574898,"('inefficient', 'efficient')",1.6529425,1.7005249,-0.4048505,-0.19561489,0.616299,0.7207999,0.1045009
61,0.027891072,-0.058508493,"('illogical', 'logical')",-0.5243515,-0.5454009,0.11977724,-0.077963114,-0.1255611,-0.2272908,-0.1017297
62,-0.016488953,0.071491726,"('incompetent', 'brilliant')",1.06452,1.1846596,0.055510543,0.33900195,0.3678472,0.5317178,0.1638706
63,-0.75798714,-0.66850936,"('unperceptive', 'insightful')",1.1460387,1.1946497,0.51538897,0.7128501,0.3011468,0.4129968,0.11185
64,0.76228815,0.7414015,"('shy', 'confident')",1.0075382,0.97973704,-7.0909486,-7.0797157,-1.7737074,-1.7861924,-0.012485
65,-0.4277641,-0.70098454,"('insecure', 'secure')",1.0249172,0.8234402,-0.68610936,-0.7334207,-0.0296521,-0.203655,-0.1740029
66,-0.7880242,-0.6988989,"('inactive', 'active')",0.09710703,0.15809706,0.92362666,0.84137726,0.0775698,0.1001918,0.022622
67,1.3860866,1.3647349,"('doubtful', 'determined')",0.47252646,0.47362936,-0.38895226,-0.41032928,0.4898869,0.4760117,-0.0138752
68,-0.004378237,0.0024843998,"('dependent', 'independent')",-0.1117364,-0.12952475,-0.5810889,-0.5085661,-0.2324012,-0.2118688,0.0205324
69,1.2462534,1.4278075,"('lazy', 'industrious')",-0.16264978,0.064635724,-0.5227069,-0.49150988,0.1869656,0.3336444,0.1466788
70,-0.38144812,-0.33978277,"('lethargic', 'energetic')",0.5109433,0.53735304,0.21446842,0.28620702,0.1146545,0.1612591,0.0466046
71,0.1294126,0.24566114,"('diffident', 'self-confident')",-0.2053879,-0.030786049,0.62770295,0.56623757,0.1839092,0.2603709,0.0764617
72,-0.45624927,-0.4487954,"('unambitious', 'ambitious')",0.5788326,0.6470437,-0.8424177,-0.7375038,-0.2399448,-0.1797518,0.060193
73,1.596982,1.6023508,"('helpless', 'self-reliant')",0.09813814,0.096104205,-3.3275373,-3.2653785,-0.5441391,-0.5223078,0.0218313
74,-0.5816556,-0.5286398,"('undedicated', 'dedicated')",1.0398916,1.0463384,-0.14527494,-0.21174046,0.1043203,0.1019861,-0.0023342
75,0.71650016,0.77343386,"('meek', 'impulsive')",-1.2535521,-1.1646166,-0.31773973,-0.20727897,-0.2849305,-0.1994872,0.0854433
76,-0.49591455,-0.5097814,"('anxious', 'daring')",0.8976419,0.97974336,-0.0014833361,0.010444334,0.1334147,0.1601354,0.0267207
77,-0.16152029,-0.1014691,"('unmotivated', 'motivated')",0.4028537,0.4288393,-1.3336322,-1.196458,-0.3640996,-0.2896959,0.0744037
78,-1.5549622,-1.3468567,"('nonresilient', 'resilient')",0.63345134,0.80246925,-0.28282514,-0.17212102,-0.4014453,-0.2388362,0.1626091
79,-0.5826113,-0.51174784,"('wavering', 'unwavering')",-2.200354,-2.1219633,0.16937274,0.25486782,-0.8711975,-0.7929478,0.0782497
80,0.25579435,0.07111174,"('dominated', 'dominating')",0.99276173,0.77639216,-1.5574253,-1.6166744,-0.1029564,-0.2563902,-0.1534338
81,0.48947453,0.1981416,"('submissive', 'aggressive')",1.966957,1.7411675,-0.9428336,-0.874972,0.5045326,0.354779,-0.1497536
82,-0.894513,-0.8905114,"('poor', 'rich')",0.62860197,0.5953857,6.6468954,6.736567,2.1269948,2.1471472,0.0201524
83,0.28744957,0.24383795,"('powerless', 'powerful')",-0.04608452,0.023772713,-1.0120515,-1.0468735,-0.2568955,-0.2597543,-0.0028588
84,0.47229218,0.43562016,"('inferior', 'superior')",0.1275997,0.11868374,0.69365114,0.69266695,0.431181,0.415657,-0.015524
85,0.31853375,0.32772377,"('insignificant', 'prestigious')",-0.57004887,-0.49712574,0.88387734,0.8513148,0.2107874,0.2273043,0.0165169
86,-1.8732041,-1.9750806,"('uninfluential', 'influential')",0.17966273,0.14375255,-0.34888667,-0.44137207,-0.6808093,-0.7575667,-0.0767574
87,0.4819865,0.37659222,"('unsuccessful', 'successful')",0.9874673,0.9006651,0.53715247,0.4889554,0.6688688,0.5887376,-0.0801312
88,0.30599484,0.14806022,"('low', 'eminent')",-0.40263236,-0.60470307,0.3207679,0.33341265,0.0747101,-0.0410767,-0.1157868
