,delta_male,delta_female,tuple,air_male,air_female,lines_male,lines_female,inc_male,inc_female,average_male,average_female,female-male
58,0.3065424,0.29323325,"('undiscriminating', 'discriminating')",-0.42870566,-0.47161427,-0.32042843,-0.390221,0.06834045,-0.017161788,-0.0935628,-0.146441,-0.0528782
59,0.34775475,0.30616286,"('foolish', 'wise')",1.2854421,1.2549341,-0.38762712,-0.4086143,0.18388256,0.16196147,0.3573631,0.328611,-0.0287521
60,-0.516072,-0.4746421,"('inefficient', 'efficient')",-1.9644196,-1.9759881,0.28180996,0.33685097,-0.022624394,0.087812066,-0.5553265,-0.5064918,0.0488347
61,0.81176734,0.727093,"('illogical', 'logical')",-1.1473713,-1.2983401,-0.21792716,-0.26809222,0.22431625,0.11730602,-0.0823037,-0.1805083,-0.0982046
62,-0.3633533,-0.37944973,"('incompetent', 'brilliant')",-1.8213828,-1.7862719,-0.15457465,-0.09039878,-0.12703158,-0.0025371164,-0.6165856,-0.5646644,0.0519212
63,0.20575073,0.26203856,"('unperceptive', 'insightful')",-1.211323,-1.2115694,0.07369365,0.05940767,0.84043074,0.86981076,-0.022862,-0.0050781,0.0177839
64,-0.50055176,-0.5833172,"('shy', 'confident')",-1.2882515,-1.4179581,-0.30111235,-0.35732955,-6.8700852,-6.9045095,-2.2400002,-2.3157787,-0.0757785
65,-0.19357872,-0.23696396,"('insecure', 'secure')",-1.8853081,-2.089585,0.18708414,0.108008176,-0.42935807,-0.40680608,-0.5802902,-0.6563367,-0.0760465
66,0.031038404,0.054355696,"('inactive', 'active')",0.8561974,0.91137123,0.30380803,0.30192184,1.0654317,1.0362464,0.5641189,0.5759737,0.0118548
67,0.73277485,0.6810768,"('doubtful', 'determined')",-0.23070884,-0.25886458,-0.4594312,-0.47402036,-0.46220088,-0.3812456,-0.1048915,-0.1082634,-0.0033719
68,-0.8557008,-0.91955554,"('dependent', 'independent')",-1.8847272,-2.0600884,-1.3560361,-1.4339541,-0.32141778,-0.383524,-1.1044705,-1.1992805,-0.09481
69,0.045732316,0.07354924,"('lazy', 'industrious')",2.0316324,2.125324,0.92689764,0.8852575,-0.50697744,-0.48638514,0.6243212,0.6494364,0.0251152
70,-1.288915,-1.2831141,"('lethargic', 'energetic')",-2.0529811,-2.1234965,-1.3196765,-1.3459806,0.46342897,0.46155515,-1.0495359,-1.072759,-0.0232231
71,0.9007291,0.9205535,"('diffident', 'self-confident')",1.2971803,1.4354248,1.1610653,1.196354,0.51960725,0.46556586,0.9696455,1.0044745,0.034829
72,1.0266167,1.0603435,"('unambitious', 'ambitious')",0.09944673,0.10712099,-0.2789762,-0.25408483,-0.80269337,-0.7345038,0.0110985,0.044719,0.0336205
73,0.65737414,0.6176871,"('helpless', 'self-reliant')",1.6879867,1.6635603,-0.39642686,-0.4298709,-3.2478428,-3.2388833,-0.3247272,-0.3468767,-0.0221495
74,1.411763,1.4198097,"('undedicated', 'dedicated')",-0.19399656,-0.2536132,0.044912852,-0.019136053,0.15826188,0.06069558,0.3552353,0.301939,-0.0532963
75,-0.68519884,-0.65407604,"('meek', 'impulsive')",1.6343808,1.8047369,-0.15984935,-0.0838961,-0.19514836,-0.13549323,0.1485461,0.2328178,0.0842717
76,-0.58885044,-0.5207839,"('anxious', 'daring')",-1.7766411,-1.6815761,-0.8548509,-0.78971934,0.3333118,0.44011572,-0.7217577,-0.637991,0.0837667
77,-0.90948635,-0.92717314,"('unmotivated', 'motivated')",-1.3146952,-1.280529,-0.046306,0.004621614,-1.1560388,-1.0527688,-0.8566316,-0.8139623,0.0426693
78,-0.12463598,-0.051931262,"('nonresilient', 'resilient')",-0.75847346,-0.60914814,0.12939088,0.19966453,0.19670348,0.27333036,-0.1392538,-0.0470211,0.0922327
79,0.4606639,0.42452317,"('wavering', 'unwavering')",1.1169852,1.1986239,-0.69179976,-0.71585274,-0.0006602891,0.024172109,0.2212973,0.2328666,0.0115693
80,-0.05200331,-0.012573466,"('dominated', 'dominating')",-1.1637118,-1.1471168,0.61939335,0.7596266,-1.0066814,-0.8665187,-0.4007508,-0.3166456,0.0841052
81,-1.5252384,-1.5580729,"('submissive', 'aggressive')",-2.1511505,-2.2956498,-0.8115349,-0.75802475,-0.818218,-0.7389376,-1.3265355,-1.3376713,-0.0111358
82,-1.1060281,-1.1185045,"('poor', 'rich')",-0.862991,-0.86275375,-0.05118425,-0.075101994,5.8627887,5.8950887,0.9606463,0.9596821,-0.0009642
83,0.27372324,0.23858035,"('powerless', 'powerful')",0.06687555,0.007430561,-0.00089110434,-0.0109497905,-1.2007418,-1.2472016,-0.2152585,-0.2530351,-0.0377766
84,0.7223802,0.58811283,"('inferior', 'superior')",-0.5177189,-0.62421155,-0.8777969,-0.96146387,0.77145797,0.6972542,0.0245806,-0.0750771,-0.0996577
85,1.8516397,1.8658237,"('insignificant', 'prestigious')",2.1478279,2.2058904,0.4370608,0.41860002,0.75328714,0.7344283,1.2974539,1.3061857,0.0087318
86,0.3487168,0.16786785,"('uninfluential', 'influential')",-1.1861734,-1.3944366,-0.8710536,-0.97795904,-0.053105514,-0.18048231,-0.4404039,-0.5962526,-0.1558487
87,-0.73419034,-0.7767906,"('unsuccessful', 'successful')",-0.7407734,-0.8098309,-0.012858763,0.05319146,0.2887895,0.41709277,-0.2997582,-0.2790843,0.0206739
88,-0.2871115,-0.3590314,"('low', 'eminent')",-0.16588467,-0.29188412,-0.24514265,-0.36458609,-0.043973736,-0.05179342,-0.1855281,-0.2668238,-0.0812957
