,mondelez_male,mondelez_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
14,-1.9535011,-1.8707542,"('antisocial', 'social')",0.38402122,0.3537384,-0.87772304,-0.8750428,-0.8157343,-0.7973529,0.0183814
15,0.56549525,0.44805017,"('boring', 'funny')",0.0018280074,-0.094396114,0.693272,0.64373195,0.4201984,0.332462,-0.0877364
16,1.5233657,1.5707377,"('unpopular', 'popular')",0.9193626,0.91782284,1.1726657,1.0952255,1.2051314,1.1945953,-0.0105361
17,-0.13065268,-0.07557053,"('nasty', 'nice')",-0.98650074,-0.9336787,-0.49299416,-0.46298766,-0.5367159,-0.4907456,0.0459703
18,0.15537357,0.20717914,"('disagreeable', 'welcoming')",0.53000295,0.6134261,-0.52862203,-0.5407461,0.0522515,0.0932864,0.0410349
19,0.7313549,0.73019123,"('inhospitable', 'hospitable')",-0.58505297,-0.5811218,-0.09654043,-0.05128151,0.0165872,0.032596,0.0160088
20,0.3077294,0.35542014,"('rough', 'thoughtful')",0.4970598,0.4603579,0.92252517,0.8467069,0.5757715,0.5541616,-0.0216099
21,-1.6655116,-1.6402242,"('immoral', 'moral')",-0.23107657,-0.27166212,-1.0055748,-1.0061855,-0.9673877,-0.9726906,-0.0053029
22,-1.177731,-1.1404948,"('untrustworthy', 'trustworthy')",-0.88525057,-0.873596,-1.362453,-1.4144264,-1.1418115,-1.1428391,-0.0010276
23,-1.354107,-1.3296126,"('insincere', 'sincere')",-0.6112734,-0.64600724,5.033799,4.89173,1.0228062,0.9720367,-0.0507695
24,-1.2047522,-1.214432,"('dishonest', 'honest')",-0.99775845,-1.0106126,0.38276657,0.33690542,-0.6065813,-0.6293797,-0.0227984
25,1.1277893,1.0990498,"('egoistic', 'altruistic')",0.6107687,0.55864173,1.58775,1.5251913,1.1087693,1.0609609,-0.0478084
26,0.2885964,0.28285474,"('hardhearted', 'benevolent')",0.5540755,0.5560373,1.6148622,1.4984385,0.819178,0.7791102,-0.0400678
27,0.011011568,-0.019355819,"('hardhearted', 'softhearted')",-0.66515064,-0.7203958,0.7537954,0.64648247,0.0332188,-0.0310897,-0.0643085
28,-0.86052984,-0.9176306,"('disloyal', 'loyal')",-0.35923946,-0.50481766,0.67303455,0.5309828,-0.1822449,-0.2971552,-0.1149103
29,0.49428442,0.5458235,"('unfair', 'fair')",-0.7809048,-0.82824486,-0.62680113,-0.7146822,-0.3044738,-0.3323679,-0.0278941
30,-1.0146646,-0.969737,"('intolerant', 'tolerant')",-0.21854223,-0.22625956,0.7562214,0.7513304,-0.1589952,-0.148222,0.0107732
31,0.34141383,0.4624203,"('evil', 'good')",-0.9187192,-0.85031724,-0.86723703,-0.9349246,-0.4815141,-0.4409405,0.0405736
32,-0.62586844,-0.6657962,"('unkind', 'kind')",-0.93329656,-0.99746364,0.50318205,0.38883752,-0.3519943,-0.4248075,-0.0728132
33,1.5006319,1.4675056,"('wrong', 'right')",0.6179219,0.5969588,-0.06461538,-0.09297581,0.6846461,0.6571628,-0.0274833
34,-0.1099764,-0.037178494,"('mean', 'honorable')",0.19020526,0.2686949,5.696222,5.724678,1.9254835,1.9853981,0.0599146
35,1.7984928,1.6836655,"('corrupt', 'incorrupt')",-0.3237101,-0.43707368,0.19183308,0.058683384,0.5555386,0.4350917,-0.1204469
36,1.3962654,1.4001157,"('hostile', 'amicable')",0.81121546,0.69502306,0.712621,0.4810448,0.9733673,0.8587279,-0.1146394
37,-0.38081405,-0.39426506,"('fake', 'genuine')",-0.7910175,-0.83841264,-0.0829606,-0.082219064,-0.418264,-0.4382989,-0.0200349
38,-0.03881354,-0.0025108708,"('untruthful', 'truthful')",-0.21419372,-0.16184588,-0.051001403,0.020114318,-0.1013362,-0.0480808,0.0532554
39,0.6083008,0.6416457,"('exploitative', 'cooperative')",0.5267315,0.57109886,-0.15539838,-0.13725302,0.3265446,0.3584972,0.0319526
40,-0.067904584,-0.05969946,"('stingy', 'generous')",-0.28733468,-0.22280508,-2.14446,-2.282422,-0.833233,-0.8549755,-0.0217425
41,-0.86364126,-0.79276776,"('unforgiving', 'forgiving')",-0.288275,-0.23097327,-0.28453028,-0.39089,-0.4788155,-0.4715437,0.0072718
42,0.14532864,0.2237422,"('unreliable', 'reliable')",0.33000225,0.4354607,-3.5367525,-3.4104767,-1.0204739,-0.9170913,0.1033826
43,-0.8699341,-0.81000376,"('irresponsible', 'responsible')",0.15174171,0.19436996,0.019681953,0.06124922,-0.2328368,-0.1847949,0.0480419
44,0.22110361,0.2355885,"('prejudiced', 'unprejudiced')",0.1872107,0.2930891,-1.0868708,-0.99935806,-0.2261855,-0.1568935,0.069292
45,-1.8146194,-1.6238034,"('incompetent', 'competent')",-0.173691,-0.15147927,-0.7033486,-0.72899246,-0.8972197,-0.8347584,0.0624613
46,-1.1462007,-1.041964,"('uncompetitive', 'competitive')",0.39930552,0.50967836,-0.877406,-0.8952146,-0.5414337,-0.4758334,0.0656003
47,-0.34566733,-0.28049853,"('stupid', 'smart')",-0.025179671,0.07728091,5.4158754,5.4582496,1.6816761,1.7516774,0.0700013
48,-1.1851772,-1.1501163,"('unintelligent', 'intelligent')",-0.6486349,-0.68193424,0.054697454,0.01884412,-0.5930382,-0.6044021,-0.0113639
49,0.22454849,0.3124649,"('unable', 'able')",-0.20218354,-0.0838463,-0.2765986,-0.13410519,-0.0847446,0.0315045,0.1162491
50,0.93287235,0.9235165,"('clumsy', 'skillful')",0.56727386,0.5717297,0.13567051,0.13493577,0.5452722,0.543394,-0.0018782
51,-1.3824431,-1.3890928,"('uneducated', 'educated')",0.3383718,0.2850918,-0.077994645,-0.1115914,-0.3740219,-0.4051975,-0.0311756
52,1.5906452,1.4227475,"('irrational', 'rational')",-0.2301184,-0.37679583,0.6347471,0.5159136,0.6650913,0.5206217,-0.1444696
53,0.19187564,0.19868016,"('uncreative', 'creative')",0.27190548,0.1972256,0.805295,0.6769897,0.4230254,0.3576318,-0.0653936
54,0.7896404,0.76227516,"('incapable', 'capable')",0.19924435,0.22830406,1.2623659,1.3086464,0.7504169,0.7664086,0.0159917
55,-1.2858101,-1.1925713,"('incompetent', 'clever')",-0.5030987,-0.5130953,-0.34454897,-0.35468185,-0.7111526,-0.6867828,0.0243698
56,0.2456104,0.25542384,"('impractical', 'practical')",1.1174631,1.0527364,-0.16281801,-0.14743069,0.4000851,0.3869099,-0.0131752
57,-2.0785193,-2.0707254,"('unimaginative', 'imaginative')",-0.6430328,-0.6962854,-2.9889174,-3.0261052,-1.9034897,-1.9310387,-0.027549
58,-0.3954441,-0.32966393,"('undiscriminating', 'discriminating')",0.38966304,0.32706648,-0.36858857,-0.42889154,-0.1247899,-0.1438297,-0.0190398
59,1.3925672,1.2922281,"('foolish', 'wise')",0.27419838,0.21089913,0.7773414,0.7506024,0.8147024,0.7512432,-0.0634592
60,-1.6758089,-1.561725,"('inefficient', 'efficient')",0.38941357,0.3964857,-0.6487425,-0.5057207,-0.6450459,-0.5569866,0.0880593
61,-0.52177346,-0.5659073,"('illogical', 'logical')",-0.23926412,-0.36364564,0.27772415,0.14654523,-0.1611045,-0.2610026,-0.0998981
62,-1.1213688,-0.9394364,"('incompetent', 'brilliant')",0.41842568,0.5687356,-0.106093295,0.08750843,-0.2696788,-0.0943974,0.1752814
63,-1.0866883,-0.9287575,"('unperceptive', 'insightful')",0.19628806,0.31849223,0.1943323,0.27910453,-0.2320226,-0.1103869,0.1216357
64,-0.62416506,-0.6245754,"('shy', 'confident')",-0.27845526,-0.22250928,-6.7459917,-6.5853186,-2.5495373,-2.4774677,0.0720696
65,-1.8379756,-1.896567,"('insecure', 'secure')",-0.113661796,-0.17871544,-0.59184647,-0.599983,-0.8478279,-0.8917551,-0.0439272
66,0.55523676,0.51401055,"('inactive', 'active')",1.0732044,1.0213281,0.92726874,0.9374718,0.8519033,0.8242702,-0.0276331
67,0.7282328,0.6832935,"('doubtful', 'determined')",0.7297962,0.7045776,-0.19301485,-0.11981665,0.4216714,0.4226848,0.0010134
68,-0.62898916,-0.71193695,"('dependent', 'independent')",0.306024,0.17821284,-0.8559159,-0.87183225,-0.3929603,-0.4685188,-0.0755585
69,2.0699935,2.0238755,"('lazy', 'industrious')",1.9024881,1.9001056,-0.15772875,-0.10562633,1.2715844,1.2727849,0.0012005
70,-2.0999334,-2.012576,"('lethargic', 'energetic')",-0.48576316,-0.3736614,-0.22215481,-0.16143315,-0.9359504,-0.8492236,0.0867268
71,1.3858922,1.4708819,"('diffident', 'self-confident')",0.60320836,0.6636937,0.45277867,0.45351696,0.8139597,0.8626975,0.0487378
72,-1.0777361,-1.1443179,"('unambitious', 'ambitious')",-0.4203308,-0.41130856,-1.1553503,-1.1105131,-0.8844724,-0.8887132,-0.0042408
73,1.7856613,1.7167608,"('helpless', 'self-reliant')",0.56055254,0.5301435,-3.0283942,-2.957395,-0.2273935,-0.2368302,-0.0094367
74,-0.25829846,-0.21199608,"('undedicated', 'dedicated')",0.6305666,0.66866827,0.05044332,0.029519795,0.1409038,0.162064,0.0211602
75,0.14531387,0.15338647,"('meek', 'impulsive')",0.017636137,0.12501882,-0.19060531,-0.13746078,-0.0092184,0.0469815,0.0561999
76,-0.38584846,-0.2852797,"('anxious', 'daring')",0.68972665,0.840313,0.10450789,0.19424139,0.1361287,0.2497582,0.1136295
77,-0.9412059,-0.8362718,"('unmotivated', 'motivated')",-0.5322576,-0.4278682,-1.2948711,-1.1719521,-0.9227782,-0.8120307,0.1107475
78,-0.02316723,0.10690517,"('nonresilient', 'resilient')",0.78888917,0.90495795,-0.05537675,0.018172957,0.2367817,0.3433454,0.1065637
79,1.2618289,1.2485521,"('wavering', 'unwavering')",0.05762371,0.0550089,0.0964327,0.09527561,0.4719618,0.4662789,-0.0056829
80,-1.1902422,-1.1932116,"('dominated', 'dominating')",0.048916154,0.09668805,-1.2999457,-1.2069621,-0.8137573,-0.7678285,0.0459288
81,-2.6524372,-2.6509361,"('submissive', 'aggressive')",-0.3538283,-0.33015186,-1.1829847,-1.1168447,-1.3964168,-1.3659776,0.0304392
82,-0.8324429,-0.82047987,"('poor', 'rich')",-0.6594983,-0.6811245,5.868105,5.7793336,1.4587212,1.4259097,-0.0328115
83,0.19010922,0.22276393,"('powerless', 'powerful')",-0.13990372,-0.08037193,-0.7953074,-0.78478634,-0.2483673,-0.2141315,0.0342358
84,0.6002118,0.4841246,"('inferior', 'superior')",0.87741804,0.72495174,0.80320984,0.73685235,0.7602799,0.6486429,-0.111637
85,2.359302,2.3509247,"('insignificant', 'prestigious')",0.2073025,0.26702935,0.8529318,0.763306,1.1398455,1.1270866,-0.0127589
86,-1.7485085,-1.7537866,"('uninfluential', 'influential')",-0.49078837,-0.5672243,-0.6043902,-0.7315019,-0.9478957,-1.0175042,-0.0696085
87,0.47184896,0.48930666,"('unsuccessful', 'successful')",1.6270838,1.6691372,1.239679,1.3159822,1.1128705,1.1581421,0.0452716
88,-0.35902804,-0.3946402,"('low', 'eminent')",-0.37597036,-0.43992195,0.09211089,0.04738885,-0.2142958,-0.2623911,-0.0480953
